l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,groupcol,aggcol
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,0,FURNITURE,TRUCK,2,0.05,0,17,Brand#13,0,307,6
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,0,FURNITURE,MAIL,1,0.02,0.01,22,Brand#22,0,307,42
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,1,HOUSEHOLD,TRUCK,4,0.03,0.03,12,Brand#54,3,308,47
O,O,N,COLLECT COD,4,Manufacturer#3,2-HIGH,1,HOUSEHOLD,TRUCK,3,0.08,0.07,13,Brand#34,3,308,16
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,2-HIGH,1,HOUSEHOLD,FOB,1,0.04,0.01,11,Brand#55,3,308,17
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,1,HOUSEHOLD,MAIL,2,0.05,0,1,Brand#51,3,308,2
O,O,N,COLLECT COD,1,Manufacturer#2,2-HIGH,1,HOUSEHOLD,TRUCK,5,0.08,0.06,24,Brand#23,3,308,3
O,O,N,COLLECT COD,4,Manufacturer#4,5-LOW,0,BUILDING,FOB,1,0.07,0,4,Brand#42,0,309,10
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,MACHINERY,FOB,2,0.07,0.05,8,Brand#45,4,310,13
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,4,MACHINERY,MAIL,5,0.03,0.02,3,Brand#32,4,310,20
O,O,N,COLLECT COD,0,Manufacturer#5,3-MEDIUM,4,MACHINERY,RAIL,4,0.05,0.1,15,Brand#55,4,310,7
O,O,N,COLLECT COD,2,Manufacturer#2,3-MEDIUM,4,MACHINERY,TRUCK,3,0.01,0.09,18,Brand#25,4,310,32
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,4,MACHINERY,TRUCK,1,0,0.1,12,Brand#24,4,310,21
O,O,N,NONE,0,Manufacturer#5,2-HIGH,2,FURNITURE,FOB,3,0.04,0,15,Brand#55,12,311,26
O,O,N,NONE,1,Manufacturer#2,2-HIGH,2,FURNITURE,AIR,2,0.03,0,1,Brand#24,12,311,25
O,O,N,NONE,1,Manufacturer#1,2-HIGH,2,FURNITURE,SHIP,4,0.01,0.04,17,Brand#13,12,311,13
O,O,N,COLLECT COD,4,Manufacturer#2,2-HIGH,2,FURNITURE,RAIL,1,0.02,0.08,4,Brand#23,12,311,33
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,2,FURNITURE,FOB,3,0.08,0.1,2,Brand#11,12,312,9
F,F,A,COLLECT COD,4,Manufacturer#3,2-HIGH,2,FURNITURE,SHIP,2,0.07,0.06,10,Brand#31,12,312,14
F,F,A,COLLECT COD,0,Manufacturer#1,2-HIGH,2,FURNITURE,MAIL,4,0.08,0.1,14,Brand#15,12,312,21
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,2-HIGH,2,FURNITURE,MAIL,1,0.08,0.04,22,Brand#22,12,312,35
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,3,AUTOMOBILE,AIR,2,0,0.02,5,Brand#35,7,313,3
O,O,N,COLLECT COD,1,Manufacturer#4,1-URGENT,3,AUTOMOBILE,REG AIR,1,0.07,0,1,Brand#45,7,313,42
O,O,N,NONE,3,Manufacturer#5,2-HIGH,4,BUILDING,TRUCK,6,0.06,0.05,19,Brand#53,13,314,50
O,O,N,COLLECT COD,1,Manufacturer#5,2-HIGH,4,BUILDING,MAIL,4,0.02,0.07,24,Brand#55,13,314,22
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,4,BUILDING,TRUCK,1,0.07,0.09,18,Brand#52,13,314,4
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,4,BUILDING,TRUCK,5,0.05,0.1,23,Brand#43,13,314,45
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,4,BUILDING,REG AIR,2,0.06,0.04,16,Brand#53,13,314,11
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,4,BUILDING,RAIL,3,0,0.02,16,Brand#31,13,314,1
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,4,BUILDING,MAIL,7,0,0.08,9,Brand#15,13,314,19
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,1,MACHINERY,REG AIR,4,0.07,0.07,21,Brand#41,1,315,32
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,1,MACHINERY,REG AIR,3,0.02,0.1,0,Brand#13,1,315,33
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,1,MACHINERY,MAIL,5,0.06,0.01,20,Brand#32,1,315,42
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,1,MACHINERY,TRUCK,1,0.01,0.07,13,Brand#34,1,315,3
O,O,N,NONE,1,Manufacturer#4,3-MEDIUM,1,MACHINERY,FOB,6,0.01,0,3,Brand#42,1,315,26
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,1,MACHINERY,FOB,2,0.04,0.06,14,Brand#25,1,315,22
O,O,N,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,REG AIR,4,0.06,0,8,Brand#52,22,316,24
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,FOB,2,0.07,0.03,16,Brand#33,22,316,40
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,MAIL,1,0.07,0.02,14,Brand#52,22,316,9
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,REG AIR,3,0.02,0.06,6,Brand#41,22,316,11
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,5,0.06,0.07,8,Brand#14,22,316,37
O,O,N,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,2,0.06,0.01,6,Brand#15,4,317,4
O,O,N,NONE,2,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,3,0,0.1,21,Brand#52,4,317,12
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,1,0.03,0.07,7,Brand#22,4,317,4
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,1,AUTOMOBILE,REG AIR,3,0.04,0.08,14,Brand#11,3,318,21
F,F,R,COLLECT COD,0,Manufacturer#3,2-HIGH,1,AUTOMOBILE,MAIL,1,0.05,0.09,0,Brand#35,3,318,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,1,AUTOMOBILE,REG AIR,2,0.06,0,4,Brand#25,3,318,46
O,O,N,NONE,2,Manufacturer#3,5-LOW,3,MACHINERY,TRUCK,6,0.05,0.06,21,Brand#34,22,319,18
O,O,N,COLLECT COD,2,Manufacturer#2,5-LOW,3,MACHINERY,TRUCK,4,0.08,0.08,21,Brand#21,22,319,9
O,O,N,NONE,2,Manufacturer#3,5-LOW,3,MACHINERY,FOB,2,0.04,0.05,18,Brand#32,22,319,32
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,5-LOW,3,MACHINERY,REG AIR,1,0.07,0.05,21,Brand#23,22,319,27
O,O,N,NONE,0,Manufacturer#5,5-LOW,3,MACHINERY,FOB,3,0,0.07,0,Brand#54,22,319,43
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,3,MACHINERY,SHIP,5,0.02,0,19,Brand#13,22,319,4
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,3,FURNITURE,REG AIR,4,0,0.08,14,Brand#15,22,320,44
F,F,R,COLLECT COD,0,Manufacturer#4,5-LOW,3,FURNITURE,REG AIR,2,0.08,0.05,15,Brand#44,22,320,35
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,3,FURNITURE,REG AIR,5,0,0.09,16,Brand#45,22,320,29
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,3,FURNITURE,TRUCK,6,0.05,0.05,22,Brand#13,22,320,20
F,F,R,COLLECT COD,2,Manufacturer#3,5-LOW,3,FURNITURE,TRUCK,3,0.06,0.06,21,Brand#34,22,320,42
F,F,A,NONE,0,Manufacturer#1,5-LOW,3,FURNITURE,REG AIR,1,0.05,0.05,15,Brand#14,22,320,19
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,RAIL,1,0.07,0.09,18,Brand#35,13,321,7
O,O,N,NONE,4,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,REG AIR,2,0.07,0,10,Brand#33,13,321,49
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,0,BUILDING,SHIP,1,0.05,0.05,22,Brand#51,5,322,28
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,0,BUILDING,SHIP,2,0.05,0.08,17,Brand#41,5,322,7
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,FOB,1,0.02,0.03,7,Brand#54,9,323,19
O,O,N,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,AIR,3,0.05,0.1,5,Brand#44,9,323,29
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,REG AIR,2,0.02,0.09,14,Brand#34,9,323,8
O,O,N,COLLECT COD,0,Manufacturer#5,3-MEDIUM,0,MACHINERY,AIR,4,0.01,0.02,15,Brand#51,5,324,1
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,0,MACHINERY,RAIL,5,0.05,0.09,8,Brand#25,5,324,37
O,O,N,NONE,2,Manufacturer#2,3-MEDIUM,0,MACHINERY,REG AIR,2,0,0.05,21,Brand#24,5,324,36
O,O,N,NONE,2,Manufacturer#1,3-MEDIUM,0,MACHINERY,FOB,3,0,0.01,8,Brand#13,5,324,20
O,O,N,NONE,1,Manufacturer#2,3-MEDIUM,0,MACHINERY,FOB,1,0.08,0.06,24,Brand#24,5,324,36
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,3,0.06,0.1,21,Brand#21,19,325,4
F,F,A,COLLECT COD,4,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,1,0.07,0,11,Brand#55,19,325,33
F,F,A,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,SHIP,5,0.01,0.1,12,Brand#54,19,325,5
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,4,0,0.07,24,Brand#31,19,325,14
F,F,R,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,2,0.08,0.04,24,Brand#15,19,325,22
O,O,N,NONE,3,Manufacturer#5,1-URGENT,0,FURNITURE,FOB,3,0,0.1,6,Brand#52,15,326,46
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,0,FURNITURE,SHIP,1,0.01,0.01,8,Brand#43,15,326,42
O,O,N,COLLECT COD,3,Manufacturer#2,1-URGENT,0,FURNITURE,TRUCK,5,0,0.05,22,Brand#24,15,326,1
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,1-URGENT,0,FURNITURE,SHIP,4,0.05,0.08,11,Brand#22,15,326,23
O,O,N,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,0,FURNITURE,RAIL,2,0.01,0,4,Brand#11,15,326,50
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,4,HOUSEHOLD,TRUCK,1,0.03,0.07,2,Brand#25,13,327,47
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,4,HOUSEHOLD,AIR,5,0.05,0.03,19,Brand#21,13,327,31
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,4,HOUSEHOLD,REG AIR,7,0.07,0.03,9,Brand#15,13,327,24
F,F,N,COLLECT COD,0,Manufacturer#3,5-LOW,4,HOUSEHOLD,REG AIR,4,0.02,0.02,16,Brand#34,13,327,32
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,4,HOUSEHOLD,REG AIR,6,0.04,0.05,9,Brand#52,13,327,36
F,F,R,NONE,4,Manufacturer#4,5-LOW,4,HOUSEHOLD,RAIL,2,0.06,0,4,Brand#44,13,327,10
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,4,HOUSEHOLD,SHIP,3,0.03,0.06,24,Brand#15,13,327,20
F,F,R,NONE,2,Manufacturer#2,3-MEDIUM,1,MACHINERY,SHIP,2,0.01,0.01,21,Brand#23,17,328,25
F,F,R,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,1,MACHINERY,RAIL,1,0.08,0.08,3,Brand#42,17,328,37
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,1,0.06,0.04,11,Brand#34,21,329,16
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,2,0.01,0.08,8,Brand#12,21,329,39
F,F,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,BUILDING,MAIL,2,0.02,0.04,8,Brand#53,7,330,5
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,3,BUILDING,SHIP,1,0.01,0.01,18,Brand#14,7,330,49
F,F,R,NONE,2,Manufacturer#5,3-MEDIUM,3,BUILDING,SHIP,3,0.02,0.1,8,Brand#51,7,330,16
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,2,MACHINERY,AIR,2,0,0.05,10,Brand#41,12,331,23
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,MACHINERY,AIR,1,0.06,0.08,16,Brand#11,12,331,1
O,O,N,COLLECT COD,2,Manufacturer#5,1-URGENT,2,MACHINERY,REG AIR,3,0.03,0.01,9,Brand#54,12,331,9
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,2,MACHINERY,RAIL,4,0.02,0.07,24,Brand#35,12,331,2
O,O,N,COLLECT COD,2,Manufacturer#3,1-URGENT,2,MACHINERY,AIR,5,0.03,0.04,8,Brand#31,12,331,23
O,O,N,COLLECT COD,1,Manufacturer#5,2-HIGH,0,AUTOMOBILE,SHIP,4,0.02,0.07,1,Brand#52,0,332,12
O,O,N,NONE,3,Manufacturer#3,2-HIGH,0,AUTOMOBILE,FOB,1,0.01,0.07,22,Brand#32,0,332,40
O,O,N,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,0,AUTOMOBILE,RAIL,6,0.04,0.02,4,Brand#41,0,332,25
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,0,AUTOMOBILE,TRUCK,3,0.06,0.03,24,Brand#44,0,332,38
O,O,N,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,0,AUTOMOBILE,AIR,5,0.04,0.04,24,Brand#33,0,332,48
O,O,N,NONE,2,Manufacturer#5,2-HIGH,0,AUTOMOBILE,TRUCK,2,0.04,0.06,21,Brand#51,0,332,30
O,O,N,COLLECT COD,0,Manufacturer#4,2-HIGH,0,AUTOMOBILE,REG AIR,7,0.02,0.02,16,Brand#45,0,332,46
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,1,MACHINERY,RAIL,1,0.03,0,4,Brand#33,1,333,38
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,1,MACHINERY,TRUCK,3,0.07,0.09,7,Brand#11,1,333,16
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,1,MACHINERY,AIR,2,0.06,0.02,1,Brand#11,1,333,34
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,2,FURNITURE,FOB,3,0.06,0.09,1,Brand#45,18,334,10
O,O,N,NONE,1,Manufacturer#5,1-URGENT,2,FURNITURE,FOB,1,0,0.1,2,Brand#52,18,334,19
O,O,N,COLLECT COD,1,Manufacturer#4,1-URGENT,2,FURNITURE,RAIL,5,0,0.07,3,Brand#45,18,334,16
O,O,N,NONE,1,Manufacturer#2,1-URGENT,2,FURNITURE,AIR,2,0.01,0.09,24,Brand#25,18,334,4
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,2,FURNITURE,RAIL,4,0.07,0.01,14,Brand#24,18,334,30
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,SHIP,2,0.02,0.09,19,Brand#33,20,335,41
O,O,N,NONE,3,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,REG AIR,4,0.06,0.09,22,Brand#32,20,335,47
O,O,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,SHIP,5,0.05,0.02,21,Brand#32,20,335,12
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,SHIP,6,0.05,0.01,5,Brand#22,20,335,12
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,1,0,0.1,8,Brand#24,20,335,30
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,AIR,3,0.06,0.07,18,Brand#13,20,335,3
F,F,A,NONE,4,Manufacturer#4,5-LOW,3,MACHINERY,RAIL,1,0.02,0.09,4,Brand#44,6,336,43
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,AIR,5,0,0.06,18,Brand#45,20,337,13
F,F,A,NONE,2,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,AIR,2,0.04,0.07,12,Brand#11,20,337,38
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,REG AIR,4,0.04,0.09,21,Brand#35,20,337,41
F,F,R,COLLECT COD,2,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,FOB,3,0.06,0.1,18,Brand#21,20,337,16
F,F,A,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,AIR,6,0.06,0.07,18,Brand#34,20,337,29
F,F,A,NONE,2,Manufacturer#2,3-MEDIUM,4,HOUSEHOLD,AIR,1,0.06,0.06,18,Brand#24,20,337,6
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,REG AIR,5,0.05,0.05,3,Brand#51,9,338,15
O,O,N,NONE,1,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,FOB,4,0.06,0.06,3,Brand#33,9,338,4
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,REG AIR,1,0.08,0.02,18,Brand#35,9,338,34
O,O,N,NONE,3,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,AIR,6,0,0.06,22,Brand#21,9,338,15
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,MAIL,2,0.07,0.01,14,Brand#11,9,338,8
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,SHIP,3,0.08,0.06,2,Brand#32,9,338,1
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,1,FURNITURE,FOB,2,0.07,0.1,18,Brand#23,3,339,14
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,1,FURNITURE,RAIL,1,0.05,0.01,18,Brand#53,3,339,32
O,O,N,NONE,2,Manufacturer#4,1-URGENT,1,FURNITURE,FOB,3,0.01,0.03,21,Brand#42,3,339,1
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,1,FURNITURE,SHIP,4,0.08,0.06,2,Brand#33,2,340,7
O,O,N,COLLECT COD,0,Manufacturer#3,3-MEDIUM,1,FURNITURE,MAIL,3,0.02,0.04,14,Brand#32,2,340,2
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,1,FURNITURE,RAIL,2,0.01,0.1,1,Brand#33,2,340,17
O,O,N,NONE,0,Manufacturer#3,3-MEDIUM,1,FURNITURE,AIR,1,0.06,0.1,0,Brand#34,2,340,11
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,1,FURNITURE,SHIP,6,0,0.05,12,Brand#41,2,340,48
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,1,FURNITURE,FOB,5,0.07,0.1,16,Brand#55,2,340,2
O,O,N,COLLECT COD,2,Manufacturer#1,3-MEDIUM,1,FURNITURE,TRUCK,7,0.07,0.05,8,Brand#13,2,340,5
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,2,HOUSEHOLD,SHIP,6,0.03,0.04,14,Brand#54,18,341,29
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,HOUSEHOLD,MAIL,7,0.06,0.04,16,Brand#14,18,341,2
F,F,A,NONE,1,Manufacturer#5,1-URGENT,2,HOUSEHOLD,SHIP,3,0.03,0.09,24,Brand#52,18,341,34
F,F,A,NONE,2,Manufacturer#2,1-URGENT,2,HOUSEHOLD,REG AIR,1,0.02,0.03,18,Brand#23,18,341,38
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,1-URGENT,2,HOUSEHOLD,MAIL,2,0.04,0.08,19,Brand#31,18,341,40
F,F,A,COLLECT COD,0,Manufacturer#4,1-URGENT,2,HOUSEHOLD,FOB,4,0.05,0.1,14,Brand#44,18,341,48
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,HOUSEHOLD,AIR,5,0.02,0.01,0,Brand#11,18,341,31
F,F,R,COLLECT COD,2,Manufacturer#4,1-URGENT,1,HOUSEHOLD,SHIP,4,0.06,0.02,21,Brand#41,24,342,7
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,1,HOUSEHOLD,TRUCK,2,0.06,0,8,Brand#51,24,342,29
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,1,HOUSEHOLD,SHIP,6,0.04,0.04,12,Brand#42,24,342,34
F,F,R,COLLECT COD,4,Manufacturer#1,1-URGENT,1,HOUSEHOLD,MAIL,1,0,0.06,4,Brand#15,24,342,20
F,F,A,NONE,1,Manufacturer#3,1-URGENT,1,HOUSEHOLD,AIR,5,0.03,0.04,24,Brand#33,24,342,44
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,1,HOUSEHOLD,MAIL,3,0.02,0.05,17,Brand#25,24,342,9
F,F,R,NONE,2,Manufacturer#1,5-LOW,3,FURNITURE,FOB,1,0.02,0.08,8,Brand#13,6,343,20
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,3,FURNITURE,FOB,2,0,0.03,14,Brand#12,6,343,1
F,F,R,COLLECT COD,2,Manufacturer#1,1-URGENT,3,AUTOMOBILE,MAIL,1,0.02,0.08,18,Brand#15,23,344,20
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,REG AIR,2,0.07,0.01,23,Brand#24,16,345,50
F,F,R,COLLECT COD,0,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,AIR,6,0.02,0.09,14,Brand#12,16,345,15
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,FOB,5,0.01,0.01,8,Brand#44,16,345,19
F,F,A,COLLECT COD,0,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,REG AIR,1,0.04,0.04,0,Brand#23,16,345,8
F,F,A,NONE,1,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,REG AIR,4,0.08,0.07,24,Brand#11,16,345,19
F,F,A,NONE,0,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,TRUCK,3,0.06,0.01,5,Brand#22,16,345,20
O,O,N,COLLECT COD,1,Manufacturer#1,3-MEDIUM,1,FURNITURE,AIR,1,0.07,0.06,24,Brand#13,2,346,37
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,0,FURNITURE,REG AIR,2,0.07,0.07,1,Brand#13,5,347,20
O,O,N,NONE,3,Manufacturer#5,1-URGENT,0,FURNITURE,TRUCK,4,0.04,0.03,22,Brand#52,5,347,20
O,O,N,COLLECT COD,1,Manufacturer#2,1-URGENT,0,FURNITURE,TRUCK,3,0.04,0.04,24,Brand#23,5,347,11
O,O,N,COLLECT COD,3,Manufacturer#5,1-URGENT,0,FURNITURE,RAIL,5,0,0.07,19,Brand#51,5,347,34
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,0,FURNITURE,MAIL,6,0.07,0,24,Brand#15,5,347,2
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,0,FURNITURE,RAIL,1,0.08,0.09,8,Brand#25,5,347,12
F,F,R,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,7,0.03,0.1,10,Brand#11,9,348,25
F,F,A,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,1,0.07,0,7,Brand#23,9,348,28
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,2,0,0.07,17,Brand#51,9,348,15
F,F,R,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,4,0.03,0.02,21,Brand#42,9,348,25
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,6,0,0.04,12,Brand#12,9,348,26
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,0.01,0.1,14,Brand#13,9,348,5
F,F,R,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,5,0.02,0,24,Brand#11,9,348,25
F,F,A,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,MAIL,2,0.05,0.01,16,Brand#45,9,349,34
F,F,R,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,MAIL,3,0.06,0.03,18,Brand#22,9,349,30
F,F,R,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,RAIL,4,0.05,0.1,18,Brand#52,9,349,10
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,MAIL,7,0.04,0.07,12,Brand#11,9,349,35
F,F,R,NONE,4,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,RAIL,1,0.06,0.06,4,Brand#35,9,349,39
F,F,R,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,MAIL,5,0.03,0.07,8,Brand#44,9,349,30
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,AIR,6,0,0.03,17,Brand#54,9,349,26
O,O,N,NONE,4,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,RAIL,4,0,0,10,Brand#42,7,350,41
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,MAIL,3,0,0.02,8,Brand#34,7,350,5
