o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,3-MEDIUM,0,FURNITURE,16,Clerk#000000198,1992-05-09,2071.15,3005,1
F,1-URGENT,3,AUTOMOBILE,19,Clerk#000000886,1992-10-22,8090.13,3394,1
O,2-HIGH,4,HOUSEHOLD,10,Clerk#000000834,1998-04-12,9181.93,1242,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000928,1995-02-09,8511.87,4399,1
O,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000685,1995-08-19,3600.54,3537,1
F,5-LOW,2,FURNITURE,21,Clerk#000000916,1994-12-06,-257.27,4011,1
F,5-LOW,1,BUILDING,1,Clerk#000000915,1993-02-12,2653.73,790,1
F,5-LOW,0,MACHINERY,16,Clerk#000000382,1994-02-19,-353.91,4087,1
O,3-MEDIUM,1,MACHINERY,1,Clerk#000000146,1996-04-06,8013.66,111,1
F,5-LOW,3,FURNITURE,7,Clerk#000000558,1992-02-01,8490.15,3705,1
P,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000641,1995-03-17,9114.47,4465,1
F,5-LOW,4,FURNITURE,4,Clerk#000000518,1993-01-26,6272.6,1225,1
F,2-HIGH,1,BUILDING,24,Clerk#000000091,1994-06-18,404.61,2104,1
O,3-MEDIUM,1,FURNITURE,17,Clerk#000000512,1995-09-30,-139.53,222,1
F,4-NOT SPECIFIED,4,MACHINERY,20,Clerk#000000782,1992-08-14,4838.54,2175,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000293,1993-09-24,4529.97,4234,1
O,1-URGENT,0,BUILDING,5,Clerk#000000340,1995-07-08,1271.25,2366,1
F,2-HIGH,0,MACHINERY,15,Clerk#000000039,1993-05-30,5592.15,3517,1
O,4-NOT SPECIFIED,0,FURNITURE,0,Clerk#000000331,1996-07-15,-968.58,2688,1
O,1-URGENT,2,AUTOMOBILE,21,Clerk#000000427,1997-03-15,6425.38,532,1
O,3-MEDIUM,1,BUILDING,1,Clerk#000000511,1997-03-18,9217.39,2266,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000360,1994-12-02,8292.57,1886,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000801,1994-07-05,4929.76,1671,1
O,3-MEDIUM,2,BUILDING,8,Clerk#000000665,1996-01-10,7186.82,4972,1
O,3-MEDIUM,3,BUILDING,22,Clerk#000000772,1998-04-23,-217.14,634,1
O,3-MEDIUM,3,FURNITURE,7,Clerk#000000820,1997-11-17,8018.46,1051,1
P,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000808,1995-05-08,9512.3,3944,1
F,2-HIGH,0,MACHINERY,15,Clerk#000000344,1992-11-22,-901.16,1067,1
F,5-LOW,1,BUILDING,17,Clerk#000000799,1995-01-03,1738.87,2137,1
O,5-LOW,4,MACHINERY,20,Clerk#000000273,1995-06-16,2689.19,3784,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000611,1992-07-07,6240.48,1579,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000946,1993-01-07,649.53,187,1
F,2-HIGH,3,BUILDING,22,Clerk#000000223,1994-01-27,3251.35,872,1
F,3-MEDIUM,1,FURNITURE,2,Clerk#000000712,1993-06-21,9674.04,2504,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000836,1998-02-26,3885.89,2131,1
O,2-HIGH,2,BUILDING,21,Clerk#000000374,1996-10-02,5076.29,547,1
F,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000974,1994-10-09,-61.29,2699,1
O,4-NOT SPECIFIED,0,FURNITURE,15,Clerk#000000008,1995-05-03,7526,2586,1
O,2-HIGH,0,AUTOMOBILE,16,Clerk#000000526,1998-07-16,8137.66,3596,1
O,2-HIGH,3,HOUSEHOLD,22,Clerk#000000356,1998-07-26,19.25,4469,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000176,1996-06-13,1863.56,3529,1
F,1-URGENT,4,AUTOMOBILE,20,Clerk#000000040,1993-03-19,7737.56,4677,1
O,2-HIGH,0,AUTOMOBILE,5,Clerk#000000743,1998-05-04,8812.6,3929,1
O,4-NOT SPECIFIED,3,FURNITURE,7,Clerk#000000513,1995-07-15,9162.49,1233,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000939,1992-06-16,1177.13,4436,1
F,2-HIGH,4,MACHINERY,11,Clerk#000000841,1993-01-18,530.81,3422,1
F,2-HIGH,3,BUILDING,19,Clerk#000000833,1992-06-04,1318.74,2926,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000053,1994-10-20,482.5,283,1
F,3-MEDIUM,2,HOUSEHOLD,9,Clerk#000000077,1994-12-14,6487.41,1310,1
O,2-HIGH,3,HOUSEHOLD,22,Clerk#000000138,1998-03-28,5600.56,993,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,18,Clerk#000000291,1992-01-25,-690.44,374,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000541,1994-06-10,8931.43,2501,1
F,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000718,1993-12-14,9550.93,2714,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000096,1994-01-11,8031.44,874,1
O,5-LOW,4,BUILDING,10,Clerk#000000209,1996-03-13,8053.62,4370,1
O,3-MEDIUM,3,HOUSEHOLD,19,Clerk#000000223,1996-02-01,7185.02,752,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000363,1994-09-21,2146.06,4456,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000854,1993-05-10,5650.15,3064,1
O,1-URGENT,4,HOUSEHOLD,11,Clerk#000000087,1997-06-13,3515.48,2851,1
O,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000495,1996-11-30,9964.61,1510,1
O,2-HIGH,0,HOUSEHOLD,14,Clerk#000000393,1997-02-20,2561.36,2639,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000243,1992-07-25,5500.11,1738,1
O,1-URGENT,3,BUILDING,19,Clerk#000000733,1998-05-17,3141.33,107,1
F,1-URGENT,2,FURNITURE,21,Clerk#000000806,1993-08-15,8333.18,4283,1
F,5-LOW,3,FURNITURE,7,Clerk#000000764,1994-02-16,2920.22,579,1
O,5-LOW,4,MACHINERY,11,Clerk#000000902,1997-07-24,4195.34,87,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000538,1997-09-13,9585.42,4904,1
O,1-URGENT,2,BUILDING,12,Clerk#000000042,1995-04-16,8786.08,4755,1
O,5-LOW,2,BUILDING,18,Clerk#000000765,1996-01-15,525.96,3442,1
F,1-URGENT,2,FURNITURE,21,Clerk#000000528,1994-03-11,2411.69,272,1
F,2-HIGH,0,FURNITURE,15,Clerk#000000107,1993-01-02,4211.12,131,1
O,1-URGENT,4,AUTOMOBILE,11,Clerk#000000310,1997-03-12,7529.08,2446,1
F,3-MEDIUM,3,HOUSEHOLD,23,Clerk#000000573,1993-03-02,4211.66,1958,1
O,2-HIGH,1,AUTOMOBILE,17,Clerk#000000029,1997-01-31,8510.29,2666,1
O,2-HIGH,0,HOUSEHOLD,16,Clerk#000000869,1996-09-11,5733.27,2823,1
O,3-MEDIUM,2,MACHINERY,18,Clerk#000000430,1995-11-24,5803.35,4039,1
O,1-URGENT,4,AUTOMOBILE,10,Clerk#000000818,1996-07-11,6105.22,2312,1
O,3-MEDIUM,3,HOUSEHOLD,23,Clerk#000000048,1996-02-08,6123.22,930,1
F,3-MEDIUM,3,BUILDING,22,Clerk#000000007,1994-03-16,9838.45,2668,1
F,2-HIGH,4,MACHINERY,11,Clerk#000000157,1994-01-27,768.48,1816,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000672,1993-12-13,6887.68,1332,1
O,4-NOT SPECIFIED,0,MACHINERY,14,Clerk#000000871,1998-07-26,4213.5,1419,1
F,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000080,1992-04-23,3448.47,3295,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000213,1992-06-02,2438.45,2060,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000531,1995-10-11,-886.94,975,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000972,1992-11-23,4804.11,1733,1
O,5-LOW,3,MACHINERY,19,Clerk#000000588,1998-02-25,6988.5,361,1
F,3-MEDIUM,3,MACHINERY,19,Clerk#000000148,1994-11-01,219.34,3943,1
F,3-MEDIUM,4,FURNITURE,4,Clerk#000000654,1992-12-18,7654.31,2606,1
F,4-NOT SPECIFIED,0,FURNITURE,5,Clerk#000000435,1995-04-09,7544.71,3250,1
O,1-URGENT,4,FURNITURE,13,Clerk#000000852,1998-05-08,2106.52,927,1
F,4-NOT SPECIFIED,0,FURNITURE,0,Clerk#000000008,1993-07-18,314.77,93,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000738,1992-02-29,2401.42,1879,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000065,1993-08-25,8206.05,4499,1
O,2-HIGH,1,AUTOMOBILE,17,Clerk#000000326,1995-12-26,6564.84,3363,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000329,1994-07-06,8051.75,2255,1
O,2-HIGH,1,HOUSEHOLD,2,Clerk#000000984,1995-11-06,5742.19,4137,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000076,1992-06-02,8715.22,3231,1
O,1-URGENT,4,FURNITURE,20,Clerk#000000325,1997-12-12,3142.09,779,1
F,3-MEDIUM,3,BUILDING,22,Clerk#000000452,1994-03-30,367.82,1844,1
O,5-LOW,2,AUTOMOBILE,21,Clerk#000000525,1997-08-13,7912.04,1593,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000458,1994-08-29,8018.46,1051,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000476,1997-11-30,3835.31,1354,1
F,1-URGENT,1,BUILDING,24,Clerk#000000657,1994-12-18,9913.42,3861,1
O,1-URGENT,2,HOUSEHOLD,18,Clerk#000000648,1997-01-31,-690.44,374,1
O,5-LOW,0,AUTOMOBILE,0,Clerk#000000600,1997-11-19,4375.84,629,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000552,1993-05-19,8705.31,702,1
O,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000573,1997-10-10,9030.4,2481,1
O,3-MEDIUM,1,MACHINERY,24,Clerk#000000055,1997-10-04,9403.79,123,1
O,1-URGENT,2,AUTOMOBILE,21,Clerk#000000949,1997-05-24,6317.97,896,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000554,1993-09-29,940.08,2575,1
F,4-NOT SPECIFIED,3,BUILDING,19,Clerk#000000115,1993-05-16,6796.59,3384,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,17,Clerk#000000695,1996-11-13,5323.58,2278,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000760,1997-12-16,6959.09,3833,1
O,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000981,1997-02-12,-273.96,665,1
F,3-MEDIUM,3,FURNITURE,6,Clerk#000000374,1992-04-27,9093.29,2191,1
O,1-URGENT,0,BUILDING,15,Clerk#000000579,1997-04-10,5529.92,1940,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000341,1996-07-04,6534.73,3297,1
F,1-URGENT,2,HOUSEHOLD,8,Clerk#000000900,1993-03-23,7894.24,2019,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000863,1993-12-19,5512.73,3882,1
O,3-MEDIUM,1,BUILDING,2,Clerk#000000513,1997-04-16,1977.5,2814,1
F,2-HIGH,4,HOUSEHOLD,13,Clerk#000000106,1994-08-04,5033.66,408,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000721,1996-07-12,2176.62,204,1
O,2-HIGH,0,AUTOMOBILE,5,Clerk#000000729,1995-10-16,5405.44,1293,1
O,1-URGENT,0,BUILDING,16,Clerk#000000107,1995-07-06,7505.78,1901,1
O,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000165,1996-06-09,8473.87,1154,1
O,1-URGENT,3,MACHINERY,19,Clerk#000000956,1998-07-05,6239.89,3288,1
F,3-MEDIUM,3,MACHINERY,6,Clerk#000000650,1993-06-20,9105.31,778,1
O,5-LOW,2,AUTOMOBILE,21,Clerk#000000226,1997-05-10,5482.07,296,1
F,5-LOW,0,FURNITURE,5,Clerk#000000168,1993-11-02,-682.44,4317,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000301,1992-03-04,-705.48,2634,1
O,3-MEDIUM,3,MACHINERY,6,Clerk#000000965,1996-11-20,258.29,2201,1
F,5-LOW,4,FURNITURE,13,Clerk#000000510,1994-02-27,3361.88,3201,1
O,4-NOT SPECIFIED,4,FURNITURE,11,Clerk#000000705,1996-02-13,-425.09,2043,1
O,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000398,1997-02-07,6343.64,336,1
O,2-HIGH,3,MACHINERY,23,Clerk#000000159,1996-05-31,9714.55,2215,1
O,2-HIGH,4,MACHINERY,10,Clerk#000000330,1995-11-19,9158.91,4220,1
O,4-NOT SPECIFIED,1,FURNITURE,1,Clerk#000000361,1996-08-16,3865.83,1906,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000003,1993-01-27,9733.09,1863,1
O,3-MEDIUM,2,MACHINERY,8,Clerk#000000843,1998-01-31,4571.78,2384,1
O,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000152,1997-08-28,2637.26,1662,1
O,1-URGENT,4,BUILDING,11,Clerk#000000133,1996-11-25,4142.68,4298,1
O,5-LOW,4,HOUSEHOLD,13,Clerk#000000402,1996-05-22,-623.72,9974,1
F,5-LOW,4,HOUSEHOLD,10,Clerk#000000480,1993-01-19,-41.78,859,1
O,2-HIGH,1,HOUSEHOLD,17,Clerk#000000178,1997-02-02,8101.68,1434,1
O,5-LOW,2,AUTOMOBILE,18,Clerk#000000914,1997-11-27,4010.78,248,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000275,1993-03-08,1799.67,526,1
F,1-URGENT,3,HOUSEHOLD,22,Clerk#000000605,1992-11-29,5006.81,2079,1
P,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000369,1995-04-16,5093.62,1179,1
F,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000022,1992-04-08,999.02,1104,1
O,2-HIGH,4,MACHINERY,20,Clerk#000000193,1995-10-04,9314.59,2794,1
F,5-LOW,4,MACHINERY,11,Clerk#000000098,1992-02-05,3788.84,3612,1
O,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000721,1995-07-02,4049.94,4372,1
O,3-MEDIUM,0,MACHINERY,15,Clerk#000000437,1995-08-31,1725.68,1769,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000757,1994-04-24,9017.42,4905,1
F,1-URGENT,4,BUILDING,20,Clerk#000000184,1994-08-05,25.06,1039,1
F,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000769,1994-03-20,5040.68,2361,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000105,1993-08-31,4073.02,1506,1
O,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000616,1997-12-09,6340.97,2549,1
F,2-HIGH,3,FURNITURE,19,Clerk#000000962,1992-11-24,1435.11,935,1
O,1-URGENT,0,FURNITURE,14,Clerk#000000794,1997-06-26,1904.31,3253,1
F,1-URGENT,4,BUILDING,13,Clerk#000000024,1992-11-26,-837.99,100,1
F,5-LOW,1,MACHINERY,17,Clerk#000000787,1994-02-17,6608.48,3745,1
O,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000737,1998-04-26,6631.95,4341,1
O,4-NOT SPECIFIED,4,MACHINERY,10,Clerk#000000924,1997-01-08,7967.22,2184,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000941,1992-10-06,3590.87,172,1
F,1-URGENT,4,AUTOMOBILE,4,Clerk#000000125,1994-01-27,9414.14,3175,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000477,1996-12-24,7508.92,2139,1
F,3-MEDIUM,2,FURNITURE,18,Clerk#000000280,1992-01-18,86.42,3762,1
O,2-HIGH,2,FURNITURE,12,Clerk#000000631,1998-02-12,-734.5,3895,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000893,1992-06-03,1356.13,4007,1
O,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000735,1996-07-24,8341.02,1979,1
O,3-MEDIUM,4,HOUSEHOLD,10,Clerk#000000581,1997-06-12,8016.44,3043,1
F,1-URGENT,4,MACHINERY,20,Clerk#000000105,1995-03-27,9314.59,2794,1
O,2-HIGH,3,AUTOMOBILE,19,Clerk#000000640,1997-12-05,9060.07,2406,1
O,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000377,1995-06-19,7770.39,2058,1
O,2-HIGH,0,HOUSEHOLD,15,Clerk#000000097,1996-04-17,2339.57,555,1
F,1-URGENT,1,MACHINERY,3,Clerk#000000110,1993-02-13,5735.57,1601,1
F,2-HIGH,4,BUILDING,13,Clerk#000000412,1993-05-19,-384.03,4857,1
O,5-LOW,2,BUILDING,12,Clerk#000000706,1995-06-16,3826.52,4262,1
F,2-HIGH,2,BUILDING,18,Clerk#000000219,1993-04-18,7000.7,2269,1
O,2-HIGH,0,AUTOMOBILE,16,Clerk#000000573,1998-04-04,6179.7,3689,1
F,3-MEDIUM,3,FURNITURE,6,Clerk#000000686,1993-12-10,9277.66,2995,1
F,3-MEDIUM,1,FURNITURE,17,Clerk#000000826,1994-03-09,1614.2,2964,1
O,1-URGENT,1,FURNITURE,3,Clerk#000000978,1996-03-23,7133.49,797,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000975,1993-05-17,2023.72,2935,1
F,5-LOW,0,BUILDING,5,Clerk#000000285,1994-12-25,4048.68,749,1
O,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000542,1998-04-14,338.46,3027,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000182,1993-09-24,3448.1,2354,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000344,1994-09-27,1120.21,4559,1
O,3-MEDIUM,1,MACHINERY,2,Clerk#000000652,1995-11-21,1953.48,2613,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000983,1994-09-01,3689.51,3125,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000775,1992-10-13,3942.58,1237,1
O,3-MEDIUM,3,HOUSEHOLD,19,Clerk#000000299,1997-02-21,1524.63,1201,1
F,2-HIGH,1,BUILDING,2,Clerk#000000272,1992-06-02,52.35,330,1
F,2-HIGH,4,BUILDING,11,Clerk#000000204,1993-05-12,4446.62,2871,1
P,3-MEDIUM,3,MACHINERY,7,Clerk#000000503,1995-03-04,3981.92,907,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000435,1993-05-25,6935.4,4521,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000655,1995-09-24,7474.4,348,1
O,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000794,1997-07-16,5847.76,4979,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000744,1995-03-24,8561.85,1633,1
F,2-HIGH,4,HOUSEHOLD,11,Clerk#000000719,1994-12-17,9149.53,3541,1
O,3-MEDIUM,3,MACHINERY,19,Clerk#000000205,1996-05-04,-254.89,3023,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000891,1998-03-19,4686.31,4768,1
O,5-LOW,0,MACHINERY,16,Clerk#000000073,1996-10-13,-946.12,3525,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000806,1992-05-02,6438.39,2676,1
F,4-NOT SPECIFIED,0,FURNITURE,15,Clerk#000000902,1994-08-05,7998.82,3316,1
O,5-LOW,0,FURNITURE,0,Clerk#000000680,1997-03-29,8817.45,1710,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000437,1993-01-09,52.43,229,1
F,2-HIGH,3,BUILDING,23,Clerk#000000117,1994-07-31,7849.52,3100,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000623,1994-02-05,3906.48,138,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000200,1995-02-01,6376.97,787,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000696,1992-03-15,3231.33,1691,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000071,1992-08-18,3028.09,2772,1
O,3-MEDIUM,1,BUILDING,1,Clerk#000000566,1996-12-26,9005.18,1754,1
F,5-LOW,2,MACHINERY,21,Clerk#000000610,1992-12-04,6314.25,3342,1
O,1-URGENT,2,AUTOMOBILE,18,Clerk#000000194,1995-11-21,6868.66,39,1
F,3-MEDIUM,3,BUILDING,23,Clerk#000000599,1995-02-21,792.93,1609,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000753,1993-12-05,5997.88,4407,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000906,1994-08-14,2237.27,2485,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000774,1993-06-22,9377.01,3091,1
F,5-LOW,2,FURNITURE,8,Clerk#000000600,1993-06-05,2387.94,3459,1
F,1-URGENT,1,MACHINERY,24,Clerk#000000165,1994-01-20,4373.71,1836,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000819,1992-01-25,378.33,2173,1
O,2-HIGH,0,BUILDING,15,Clerk#000000465,1995-11-01,711.56,2198,1
F,5-LOW,3,BUILDING,22,Clerk#000000870,1995-01-15,9635.32,2705,1
F,5-LOW,4,MACHINERY,10,Clerk#000000180,1993-08-13,1007.83,1874,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000342,1992-04-17,-564.86,2342,1
O,1-URGENT,2,MACHINERY,8,Clerk#000000278,1997-09-08,2336.07,1449,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000252,1994-08-19,909.75,3569,1
F,3-MEDIUM,3,BUILDING,6,Clerk#000000967,1995-01-29,4299.22,4333,1
O,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000476,1995-12-29,7742.03,211,1
O,3-MEDIUM,1,MACHINERY,1,Clerk#000000341,1997-10-08,3991.12,3443,1
F,2-HIGH,1,FURNITURE,3,Clerk#000000860,1994-09-22,2492.49,1657,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000735,1994-11-15,1205.55,4266,1
F,2-HIGH,0,BUILDING,5,Clerk#000000394,1993-12-24,-90.98,2480,1
O,2-HIGH,4,MACHINERY,4,Clerk#000000194,1997-05-05,2512.1,2980,1
O,1-URGENT,1,BUILDING,2,Clerk#000000174,1998-04-04,8512.55,3105,1
O,3-MEDIUM,3,BUILDING,7,Clerk#000000031,1995-10-02,-201.48,2729,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000154,1994-05-11,8314.71,2098,1
O,1-URGENT,0,FURNITURE,15,Clerk#000000881,1997-04-12,3712.12,744,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000494,1993-05-05,2086.5,2625,1
O,3-MEDIUM,1,HOUSEHOLD,2,Clerk#000000523,1998-05-30,8450.77,1881,1
F,3-MEDIUM,0,FURNITURE,5,Clerk#000000815,1993-11-28,4296.76,3232,1
F,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000217,1992-10-14,6356.52,290,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000786,1997-04-08,-372.6,1544,1
O,1-URGENT,3,MACHINERY,19,Clerk#000000262,1998-01-14,7001.23,1230,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000219,1993-05-31,-97.27,1382,1
O,2-HIGH,4,AUTOMOBILE,4,Clerk#000000859,1996-06-12,8926.09,4781,1
F,5-LOW,4,BUILDING,10,Clerk#000000858,1994-11-16,9734.53,4447,1
F,2-HIGH,1,HOUSEHOLD,24,Clerk#000000835,1993-07-23,9572.99,2579,1
O,1-URGENT,3,BUILDING,6,Clerk#000000364,1998-03-15,5381.9,1586,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000537,1993-10-25,392.88,4746,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000543,1992-08-28,9288.13,3365,1
O,1-URGENT,4,BUILDING,13,Clerk#000000459,1995-12-30,421.64,747,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000583,1992-09-10,1047.74,4830,1
O,1-URGENT,3,FURNITURE,22,Clerk#000000225,1997-12-01,7995.07,4275,1
O,3-MEDIUM,2,FURNITURE,9,Clerk#000000609,1995-07-14,2245.36,434,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000460,1993-08-02,2336.07,1449,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000575,1993-11-13,8483.43,1928,1
O,5-LOW,1,AUTOMOBILE,2,Clerk#000000793,1996-10-14,4718.23,193,1
P,3-MEDIUM,2,FURNITURE,8,Clerk#000000565,1995-04-02,326.15,2010,1
O,3-MEDIUM,4,BUILDING,10,Clerk#000000344,1998-06-25,722.28,1749,1
O,5-LOW,2,MACHINERY,18,Clerk#000000354,1996-06-29,3344.48,3821,1
F,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000326,1992-07-26,2389.94,3823,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000132,1995-01-06,5919.67,1458,1
F,3-MEDIUM,0,MACHINERY,15,Clerk#000000756,1992-08-28,-955.17,857,1
O,5-LOW,2,MACHINERY,8,Clerk#000000881,1996-01-24,1931.54,2589,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000365,1992-10-04,5033.66,408,1
P,5-LOW,4,FURNITURE,20,Clerk#000000536,1995-05-20,3228.88,4617,1
F,3-MEDIUM,3,MACHINERY,23,Clerk#000000912,1993-12-06,4976.33,2542,1
O,2-HIGH,0,FURNITURE,0,Clerk#000000948,1995-08-29,8658.52,3215,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000350,1994-07-01,391.39,247,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000119,1992-04-09,8445.86,2858,1
O,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000412,1997-03-27,703.54,810,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000638,1994-02-06,3082.35,987,1
F,4-NOT SPECIFIED,3,FURNITURE,7,Clerk#000000211,1992-10-30,9935.35,3136,1
O,1-URGENT,4,HOUSEHOLD,20,Clerk#000000338,1997-07-08,2505.66,3372,1
F,5-LOW,1,FURNITURE,3,Clerk#000000862,1994-10-03,826.68,2204,1
O,3-MEDIUM,2,HOUSEHOLD,8,Clerk#000000459,1997-12-29,6563.13,1711,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000690,1993-10-20,7737.56,4677,1
O,3-MEDIUM,1,BUILDING,1,Clerk#000000785,1996-07-24,7908.81,1572,1
O,5-LOW,1,MACHINERY,1,Clerk#000000442,1997-09-16,4742.38,862,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000198,1993-05-13,2809.6,3975,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000681,1992-02-17,5503.36,3875,1
F,2-HIGH,1,FURNITURE,17,Clerk#000000103,1995-02-25,3268.82,4122,1
F,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000324,1992-03-12,394.68,2516,1
F,1-URGENT,2,BUILDING,9,Clerk#000000589,1992-08-30,3969.56,3107,1
