o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,s_nationkey,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
O,COLLECT COD,0,Manufacturer#1,5-LOW,2,BUILDING,TRUCK,3,14,1996-08-31,1996-11-25,1996-09-13,1996-09-25,0,26635.7952
O,NONE,2,Manufacturer#2,5-LOW,2,BUILDING,TRUCK,2,21,1996-08-31,1996-11-17,1996-10-14,1996-10-15,0,30375.24336
O,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,2,BUILDING,REG AIR,1,23,1996-08-31,1996-10-16,1996-12-17,1997-01-04,0,56199.4839
F,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,FOB,4,4,1992-04-26,1992-07-23,1992-08-16,1992-08-28,1,30034.200735
F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,TRUCK,6,23,1992-04-26,1992-07-22,1992-07-13,1992-07-16,2,14420.13888
F,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,FOB,3,0,1992-04-26,1992-07-04,1992-05-05,1992-05-17,1,50278.34592
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,1,18,1992-04-26,1992-07-14,1992-08-15,1992-08-28,2,47753.30084
F,NONE,1,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,FOB,5,2,1992-04-26,1992-07-22,1992-06-16,1992-06-27,1,23324.555392
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,2,21,1992-04-26,1992-07-15,1992-07-23,1992-08-21,2,50717.86137
F,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,RAIL,7,14,1992-04-26,1992-06-22,1992-05-24,1992-06-06,1,6457.274208
O,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,REG AIR,2,21,1995-06-21,1995-09-19,1995-06-28,1995-07-13,0,18769.5168
O,NONE,2,Manufacturer#2,4-NOT SPECIFIED,0,FURNITURE,SHIP,1,8,1995-06-21,1995-08-04,1995-10-19,1995-11-17,0,18390.884364
F,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,4,FURNITURE,SHIP,1,24,1993-10-01,1993-11-12,1994-01-21,1994-02-18,2,43265.0592
O,COLLECT COD,1,Manufacturer#2,2-HIGH,0,BUILDING,REG AIR,1,24,1998-07-29,1998-09-22,1998-08-28,1998-09-06,0,73356.267712
F,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,SHIP,2,17,1994-01-07,1994-03-28,1994-04-18,1994-04-29,2,43547.2578
F,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,AIR,1,17,1994-01-07,1994-03-04,1994-04-17,1994-05-05,2,7158.4255
F,NONE,1,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,FOB,3,1,1994-01-07,1994-03-22,1994-04-22,1994-04-26,1,4388.45508
O,COLLECT COD,3,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,RAIL,1,22,1996-05-04,1996-07-07,1996-07-05,1996-07-28,0,62442.51216
O,NONE,2,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,AIR,3,8,1996-05-04,1996-06-24,1996-07-05,1996-07-08,0,21137.7751
O,COLLECT COD,1,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,FOB,2,3,1996-05-04,1996-07-17,1996-06-15,1996-06-18,0,43421.7105
O,NONE,0,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,TRUCK,4,16,1996-05-04,1996-07-04,1996-07-08,1996-08-01,0,36204.744625
O,NONE,3,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,TRUCK,2,7,1995-11-17,1996-02-15,1995-11-23,1995-12-12,0,1677.592224
O,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,SHIP,7,9,1995-11-17,1995-12-18,1996-03-11,1996-04-03,0,30605.48918
O,NONE,2,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,SHIP,1,12,1995-11-17,1996-01-26,1995-11-29,1995-12-16,0,42406.843538
O,NONE,2,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,SHIP,6,18,1995-11-17,1996-01-15,1996-01-28,1996-02-03,0,72485.83584
O,NONE,1,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,MAIL,5,1,1995-11-17,1996-02-13,1996-02-25,1996-03-13,0,26042.887248
O,NONE,3,Manufacturer#5,3-MEDIUM,2,HOUSEHOLD,RAIL,4,22,1995-11-17,1995-12-18,1996-03-09,1996-03-10,0,15227.8496
O,NONE,1,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,MAIL,3,2,1995-11-17,1996-01-10,1995-12-27,1996-01-21,0,11797.43136
O,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,4,FURNITURE,FOB,4,0,1996-03-28,1996-06-25,1996-05-23,1996-06-14,0,34351.3548
O,TAKE BACK RETURN,0,Manufacturer#4,5-LOW,4,FURNITURE,SHIP,3,16,1996-03-28,1996-05-31,1996-05-08,1996-06-01,0,15541.3566
O,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,4,FURNITURE,FOB,5,16,1996-03-28,1996-06-02,1996-05-16,1996-05-27,0,32614.460544
O,COLLECT COD,4,Manufacturer#2,5-LOW,4,FURNITURE,FOB,1,11,1996-03-28,1996-06-21,1996-04-22,1996-05-20,0,55335.12138
O,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,4,FURNITURE,FOB,2,24,1996-03-28,1996-06-11,1996-05-25,1996-06-04,0,68301.628416
O,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,AIR,4,14,1996-06-10,1996-08-28,1996-07-16,1996-08-04,0,3468.102144
O,NONE,2,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,SHIP,2,9,1996-06-10,1996-09-07,1996-10-09,1996-10-23,0,40133.895552
O,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,REG AIR,1,19,1996-06-10,1996-08-26,1996-07-04,1996-07-25,0,44634.290544
O,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,REG AIR,6,22,1996-06-10,1996-07-16,1996-07-13,1996-07-17,0,73217.4912
O,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,REG AIR,5,21,1996-06-10,1996-07-27,1996-08-26,1996-09-08,0,14530.104162
O,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,AIR,7,16,1996-06-10,1996-08-28,1996-09-06,1996-09-22,0,73464.7662
O,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,RAIL,3,14,1996-06-10,1996-08-08,1996-07-26,1996-07-28,0,41967.4962
O,NONE,4,Manufacturer#3,2-HIGH,1,FURNITURE,TRUCK,5,4,1997-08-07,1997-11-02,1997-11-25,1997-12-10,0,24278.13024
O,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,1,FURNITURE,MAIL,4,16,1997-08-07,1997-09-12,1997-08-22,1997-09-17,0,53851.41
O,COLLECT COD,3,Manufacturer#3,2-HIGH,1,FURNITURE,RAIL,1,7,1997-08-07,1997-11-05,1997-09-15,1997-10-05,0,25302.80574
O,NONE,0,Manufacturer#1,2-HIGH,1,FURNITURE,RAIL,3,5,1997-08-07,1997-09-18,1997-10-04,1997-10-28,0,11485.78704
O,NONE,3,Manufacturer#5,2-HIGH,1,FURNITURE,TRUCK,2,23,1997-08-07,1997-10-07,1997-08-21,1997-09-07,0,11261.343168
F,COLLECT COD,0,Manufacturer#4,3-MEDIUM,3,MACHINERY,MAIL,4,16,1994-01-29,1994-04-25,1994-03-22,1994-04-06,2,20205.41776
F,NONE,1,Manufacturer#3,3-MEDIUM,3,MACHINERY,TRUCK,3,3,1994-01-29,1994-04-29,1994-04-18,1994-05-08,2,78600.5634
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,3,MACHINERY,TRUCK,6,23,1994-01-29,1994-03-08,1994-04-21,1994-04-25,2,58549.611928
F,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,3,MACHINERY,REG AIR,5,14,1994-01-29,1994-03-25,1994-02-10,1994-02-27,2,40313.059776
F,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,3,MACHINERY,RAIL,2,24,1994-01-29,1994-03-25,1994-03-31,1994-04-28,1,43216.992
F,COLLECT COD,4,Manufacturer#3,3-MEDIUM,3,MACHINERY,REG AIR,1,10,1994-01-29,1994-04-06,1994-05-05,1994-05-18,1,17439.3648
O,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,AIR,6,7,1998-01-28,1998-03-31,1998-03-14,1998-04-01,0,40000.074205
O,COLLECT COD,0,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,REG AIR,2,16,1998-01-28,1998-03-21,1998-03-20,1998-04-07,0,58096.947704
O,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,FOB,4,19,1998-01-28,1998-04-22,1998-02-23,1998-03-05,0,12257.485038
O,COLLECT COD,1,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,SHIP,5,17,1998-01-28,1998-03-04,1998-05-27,1998-06-17,0,2876.395648
O,COLLECT COD,1,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,MAIL,3,1,1998-01-28,1998-04-18,1998-05-27,1998-06-23,0,63167.7312
O,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,FOB,1,24,1998-01-28,1998-04-14,1998-02-13,1998-03-15,0,10616.0868
O,COLLECT COD,2,Manufacturer#3,2-HIGH,2,HOUSEHOLD,FOB,1,18,1997-02-21,1997-04-06,1997-05-16,1997-05-28,0,36958.310856
O,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,2,HOUSEHOLD,RAIL,2,5,1997-02-21,1997-04-06,1997-03-04,1997-03-31,0,45801.127872
F,COLLECT COD,1,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,AIR,5,1,1994-01-27,1994-04-07,1994-03-25,1994-04-22,1,46778.349504
F,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,REG AIR,4,15,1994-01-27,1994-04-19,1994-02-11,1994-02-17,1,1061.45127
F,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,MAIL,3,17,1994-01-27,1994-04-12,1994-04-13,1994-05-09,1,15128.064
F,COLLECT COD,2,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,REG AIR,2,9,1994-01-27,1994-04-23,1994-05-27,1994-06-13,2,18946.1052
F,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,RAIL,6,2,1994-01-27,1994-02-26,1994-05-20,1994-06-12,2,52627.530054
F,NONE,0,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,TRUCK,7,5,1994-01-27,1994-03-04,1994-05-20,1994-05-28,1,21066.802386
F,COLLECT COD,1,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,SHIP,1,24,1994-01-27,1994-03-15,1994-04-20,1994-05-16,2,42850.71
O,COLLECT COD,2,Manufacturer#1,2-HIGH,2,MACHINERY,FOB,1,12,1995-10-28,1995-12-14,1996-01-22,1996-01-29,0,16593.743712
O,COLLECT COD,3,Manufacturer#4,2-HIGH,2,MACHINERY,RAIL,2,22,1995-10-28,1995-12-15,1996-01-30,1996-02-10,0,45652.24092
O,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,2,MACHINERY,AIR,3,17,1995-10-28,1995-12-20,1996-01-01,1996-01-07,0,62350.6065
F,TAKE BACK RETURN,4,Manufacturer#3,5-LOW,2,BUILDING,SHIP,2,4,1994-11-19,1995-01-19,1994-12-02,1994-12-10,1,63285.7536
F,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,2,BUILDING,FOB,1,0,1994-11-19,1995-01-03,1994-12-09,1995-01-07,1,24766.57764
O,COLLECT COD,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,MAIL,3,1,1995-04-06,1995-06-28,1995-07-07,1995-07-16,0,52852.62528
O,NONE,1,Manufacturer#3,2-HIGH,2,AUTOMOBILE,MAIL,2,2,1995-04-06,1995-05-09,1995-07-24,1995-08-22,0,12807.90144
O,COLLECT COD,0,Manufacturer#3,2-HIGH,2,AUTOMOBILE,REG AIR,1,16,1995-04-06,1995-05-15,1995-07-23,1995-08-11,0,58390.405632
O,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,1,FURNITURE,TRUCK,2,23,1998-03-27,1998-05-27,1998-04-26,1998-05-03,0,20977.5774
O,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,1,FURNITURE,SHIP,4,11,1998-03-27,1998-05-31,1998-04-11,1998-04-18,0,24760.3096
O,COLLECT COD,1,Manufacturer#1,1-URGENT,1,FURNITURE,TRUCK,5,17,1998-03-27,1998-05-14,1998-06-29,1998-07-18,0,38497.952
O,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,1,FURNITURE,SHIP,1,17,1998-03-27,1998-05-30,1998-03-31,1998-04-18,0,8975.3472
O,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,1,FURNITURE,SHIP,3,11,1998-03-27,1998-05-24,1998-04-21,1998-05-07,0,53365.120704
O,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,0,MACHINERY,TRUCK,1,7,1995-10-29,1995-12-20,1996-02-23,1996-02-24,0,56119.99599
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,18,1995-07-05,1995-09-18,1995-10-25,1995-11-22,0,33065.711784
O,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,2,3,1995-07-05,1995-09-11,1995-09-11,1995-09-17,0,7774.31235
O,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,1,14,1995-07-05,1995-09-09,1995-08-20,1995-08-21,0,37221.59168
O,NONE,0,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,4,14,1995-07-05,1995-09-07,1995-07-15,1995-07-26,0,34311.74736
O,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,MAIL,6,15,1996-03-29,1996-06-25,1996-04-12,1996-04-30,0,29248.097868
O,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,REG AIR,1,16,1996-03-29,1996-05-24,1996-05-13,1996-06-01,0,54556.54776
O,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,REG AIR,3,24,1996-03-29,1996-06-22,1996-04-29,1996-05-23,0,53719.125
O,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,TRUCK,4,9,1996-03-29,1996-06-17,1996-05-31,1996-06-17,0,44047.365504
O,TAKE BACK RETURN,4,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,TRUCK,5,11,1996-03-29,1996-06-21,1996-04-18,1996-05-02,0,14763.24
O,NONE,2,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,MAIL,2,9,1996-03-29,1996-06-27,1996-04-17,1996-04-29,0,72271.765272
F,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,1,HOUSEHOLD,AIR,1,14,1994-08-21,1994-10-23,1994-08-23,1994-08-25,2,84042.5328
F,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,1,HOUSEHOLD,FOB,2,23,1994-08-21,1994-10-19,1994-10-03,1994-10-27,2,50574.37
F,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,SHIP,4,22,1994-09-16,1994-10-21,1994-11-14,1994-12-03,2,7299.1296
F,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,TRUCK,3,2,1994-09-16,1994-10-28,1994-12-01,1994-12-27,2,57110.798296
F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,TRUCK,1,14,1994-09-16,1994-10-22,1994-11-09,1994-11-19,2,35010.7758
F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,RAIL,2,18,1994-09-16,1994-11-28,1994-12-10,1994-12-24,2,45363.0006
F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,MAIL,4,3,1993-10-09,1993-11-17,1993-11-07,1993-11-26,2,27824.747643
F,NONE,3,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,REG AIR,7,7,1993-10-09,1994-01-06,1993-11-12,1993-11-17,1,49645.54
F,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,SHIP,2,24,1993-10-09,1993-11-17,1993-11-09,1993-11-30,2,25916.523424
F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,FOB,6,23,1993-10-09,1993-11-11,1993-12-22,1994-01-02,1,16611.84459
F,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,AIR,1,7,1993-10-09,1993-11-24,1994-01-17,1994-02-02,2,56990.423
F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,TRUCK,3,8,1993-10-09,1993-11-26,1994-01-06,1994-01-10,1,66783.570128
F,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,FOB,5,7,1993-10-09,1994-01-07,1993-10-11,1993-10-21,1,65808.22284
F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,AIR,1,8,1992-03-16,1992-05-25,1992-07-06,1992-07-20,1,75443.9773
F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,MAIL,2,16,1992-03-16,1992-05-11,1992-07-14,1992-07-21,2,58698.58995
F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,SHIP,3,6,1992-03-16,1992-04-23,1992-04-19,1992-05-19,1,67367.991372
F,NONE,4,Manufacturer#5,4-NOT SPECIFIED,0,MACHINERY,REG AIR,6,4,1992-03-16,1992-05-02,1992-04-17,1992-04-30,1,37326.54744
F,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,SHIP,5,21,1992-03-16,1992-04-20,1992-04-14,1992-05-14,1,80744.899824
F,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,AIR,4,17,1992-03-16,1992-05-12,1992-05-26,1992-06-16,1,61456.542
F,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,SHIP,7,16,1992-03-16,1992-04-17,1992-03-23,1992-04-06,2,27307.25784
O,NONE,3,Manufacturer#1,3-MEDIUM,3,MACHINERY,AIR,2,6,1995-10-05,1995-12-16,1995-10-09,1995-10-24,0,21710.79456
O,COLLECT COD,1,Manufacturer#1,3-MEDIUM,3,MACHINERY,RAIL,5,24,1995-10-05,1995-12-26,1995-11-01,1995-11-22,0,63785.289568
O,COLLECT COD,2,Manufacturer#2,3-MEDIUM,3,MACHINERY,SHIP,6,9,1995-10-05,1995-11-17,1996-01-27,1996-02-25,0,38089.318176
O,COLLECT COD,0,Manufacturer#3,3-MEDIUM,3,MACHINERY,RAIL,4,15,1995-10-05,1995-11-08,1996-01-01,1996-01-06,0,28545.07864
O,NONE,3,Manufacturer#5,3-MEDIUM,3,MACHINERY,RAIL,1,19,1995-10-05,1995-11-07,1995-12-16,1995-12-25,0,23242.13952
O,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,3,MACHINERY,SHIP,3,24,1995-10-05,1995-11-28,1995-12-06,1996-01-03,0,61563.141312
F,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,4,FURNITURE,FOB,1,21,1992-02-17,1992-05-07,1992-06-13,1992-06-24,2,45842.025339
O,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,1,AUTOMOBILE,RAIL,2,22,1996-05-03,1996-06-20,1996-05-24,1996-06-11,0,11790.839424
O,COLLECT COD,0,Manufacturer#4,5-LOW,1,AUTOMOBILE,FOB,1,16,1996-05-03,1996-07-31,1996-08-03,1996-08-29,0,35656.639704
O,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,1,AUTOMOBILE,TRUCK,3,8,1996-05-03,1996-08-01,1996-08-25,1996-09-10,0,38951.1486
O,NONE,0,Manufacturer#3,5-LOW,1,AUTOMOBILE,MAIL,4,5,1996-05-03,1996-06-29,1996-07-02,1996-07-05,0,48185.50176
F,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,3,MACHINERY,MAIL,1,24,1993-07-05,1993-08-09,1993-10-28,1993-11-23,2,81447.6726
F,COLLECT COD,2,Manufacturer#5,1-URGENT,3,MACHINERY,MAIL,2,21,1993-07-05,1993-08-13,1993-10-11,1993-10-22,1,59011.290624
F,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,3,MACHINERY,MAIL,4,9,1993-07-05,1993-08-07,1993-10-17,1993-10-18,2,9583.87626
F,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,3,MACHINERY,FOB,3,7,1993-07-05,1993-09-10,1993-10-24,1993-10-29,1,26959.516416
O,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,FOB,1,7,1996-01-05,1996-02-11,1996-03-03,1996-03-29,0,49793.16888
O,TAKE BACK RETURN,1,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,SHIP,6,3,1996-01-05,1996-04-04,1996-02-01,1996-02-11,0,37545.678768
O,NONE,0,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,REG AIR,3,15,1996-01-05,1996-03-15,1996-05-05,1996-05-31,0,43589.743152
O,COLLECT COD,2,Manufacturer#3,3-MEDIUM,1,HOUSEHOLD,MAIL,7,9,1996-01-05,1996-03-07,1996-02-12,1996-03-06,0,14160.552
O,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,REG AIR,2,16,1996-01-05,1996-03-27,1996-04-04,1996-04-19,0,33973.843392
O,COLLECT COD,4,Manufacturer#2,3-MEDIUM,1,HOUSEHOLD,TRUCK,4,13,1996-01-05,1996-03-17,1996-04-13,1996-05-11,0,77110.704
O,NONE,4,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,TRUCK,5,4,1996-01-05,1996-02-13,1996-04-07,1996-04-21,0,43944.84864
F,COLLECT COD,0,Manufacturer#1,1-URGENT,4,HOUSEHOLD,TRUCK,2,16,1993-05-27,1993-08-04,1993-09-14,1993-09-28,1,74333.614272
F,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,4,HOUSEHOLD,MAIL,3,21,1993-05-27,1993-08-05,1993-07-11,1993-08-10,2,65975.098752
F,NONE,0,Manufacturer#4,1-URGENT,4,HOUSEHOLD,MAIL,4,5,1993-05-27,1993-07-31,1993-08-03,1993-08-22,2,7595.24238
F,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,4,HOUSEHOLD,TRUCK,5,8,1993-05-27,1993-07-16,1993-08-11,1993-09-03,1,2495.14156
F,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,4,HOUSEHOLD,TRUCK,1,14,1993-05-27,1993-07-28,1993-06-27,1993-07-22,2,9546.7628
O,NONE,1,Manufacturer#2,2-HIGH,0,HOUSEHOLD,AIR,2,2,1996-08-13,1996-09-21,1996-09-09,1996-09-26,0,52647.89792
O,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,0,HOUSEHOLD,AIR,1,14,1996-08-13,1996-11-07,1996-11-21,1996-11-25,0,29603.664
O,NONE,4,Manufacturer#2,2-HIGH,0,HOUSEHOLD,SHIP,4,10,1996-08-13,1996-11-09,1996-10-15,1996-10-17,0,14600.399814
O,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,0,HOUSEHOLD,FOB,3,20,1996-08-13,1996-10-18,1996-09-08,1996-09-09,0,53785.10592
O,NONE,0,Manufacturer#2,2-HIGH,0,HOUSEHOLD,REG AIR,6,16,1996-08-13,1996-10-30,1996-08-14,1996-08-30,0,12417.0504
O,NONE,0,Manufacturer#3,2-HIGH,0,HOUSEHOLD,MAIL,5,16,1996-08-13,1996-10-30,1996-09-09,1996-10-05,0,36613.737952
O,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,0,BUILDING,AIR,3,8,1998-07-05,1998-08-19,1998-07-10,1998-07-18,0,43045.18218
O,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,0,BUILDING,MAIL,4,22,1998-07-05,1998-09-09,1998-07-07,1998-07-13,0,7015.391388
F,NONE,4,Manufacturer#2,3-MEDIUM,4,BUILDING,MAIL,1,4,1993-10-12,1993-11-19,1993-11-23,1993-12-13,2,61016.736116
F,COLLECT COD,0,Manufacturer#4,3-MEDIUM,4,BUILDING,MAIL,2,14,1993-10-12,1993-11-28,1994-01-20,1994-01-23,1,27150.5328
O,COLLECT COD,3,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,RAIL,4,23,1997-04-23,1997-06-04,1997-07-22,1997-08-04,0,36767.1108
O,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,REG AIR,1,0,1997-04-23,1997-07-13,1997-07-04,1997-08-01,0,6010.838784
O,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,SHIP,2,24,1997-04-23,1997-06-03,1997-05-30,1997-06-03,0,75135.576978
O,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,AIR,3,0,1997-04-23,1997-06-15,1997-05-27,1997-06-05,0,64094.205
F,NONE,3,Manufacturer#1,3-MEDIUM,0,AUTOMOBILE,FOB,1,7,1995-02-25,1995-04-16,1995-03-15,1995-03-21,2,3321.16785
F,COLLECT COD,4,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,FOB,3,4,1995-02-25,1995-04-22,1995-03-20,1995-03-22,2,4272.113664
F,COLLECT COD,0,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,RAIL,4,15,1995-02-25,1995-05-05,1995-04-22,1995-05-06,1,4114.55232
F,NONE,4,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,RAIL,2,11,1995-02-25,1995-04-09,1995-03-15,1995-03-16,1,49049.346528
O,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,3,MACHINERY,SHIP,4,16,1998-05-24,1998-08-03,1998-06-02,1998-06-15,0,8497.34613
O,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,3,MACHINERY,FOB,3,19,1998-05-24,1998-06-27,1998-07-21,1998-08-18,0,28252.4916
O,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,3,MACHINERY,TRUCK,7,22,1998-05-24,1998-08-04,1998-08-13,1998-08-17,0,76074.966
O,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,MACHINERY,AIR,5,12,1998-05-24,1998-06-27,1998-07-01,1998-07-20,0,1235.681856
O,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,3,MACHINERY,MAIL,1,10,1998-05-24,1998-06-27,1998-05-26,1998-06-05,0,32769.593925
