o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,1-URGENT,3,BUILDING,23,Clerk#000000837,1994-01-05,5710.41,665,1
O,5-LOW,3,BUILDING,23,Clerk#000000502,1997-03-19,4466.3,584,1
F,3-MEDIUM,4,BUILDING,4,Clerk#000000423,1993-09-07,-405.91,556,1
O,3-MEDIUM,4,BUILDING,13,Clerk#000000554,1998-01-05,8938.14,36,1
O,5-LOW,3,AUTOMOBILE,7,Clerk#000000053,1998-01-28,4450.03,342,1
O,2-HIGH,4,HOUSEHOLD,11,Clerk#000000382,1998-07-01,4801.3,822,1
O,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000145,1998-06-23,9593.35,161,1
O,1-URGENT,1,BUILDING,1,Clerk#000000272,1997-09-03,2650.27,285,1
O,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000940,1997-08-18,4974.68,108,1
O,2-HIGH,1,FURNITURE,17,Clerk#000000400,1995-08-01,7270.82,470,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000809,1995-08-19,-17.1,400,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000008,1997-05-22,8174.82,475,1
O,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000231,1996-07-10,4363.17,264,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000635,1992-03-19,8555.12,422,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000294,1992-02-14,4450.03,342,1
O,1-URGENT,3,BUILDING,19,Clerk#000000886,1995-10-23,-181.69,781,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000626,1996-04-15,7756.35,856,1
F,1-URGENT,0,AUTOMOBILE,0,Clerk#000000167,1995-02-04,738.79,775,1
F,5-LOW,4,BUILDING,20,Clerk#000000722,1992-11-24,5579.81,178,1
F,5-LOW,0,HOUSEHOLD,16,Clerk#000000030,1992-08-11,3482.32,455,1
F,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000223,1995-02-01,3883.18,535,1
F,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000834,1992-12-21,-77.63,857,1
O,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000258,1997-11-21,280.29,221,1
O,5-LOW,4,HOUSEHOLD,20,Clerk#000000521,1996-07-28,-395.89,858,1
O,3-MEDIUM,0,MACHINERY,16,Clerk#000000504,1996-04-01,2061.45,798,1
F,5-LOW,4,FURNITURE,13,Clerk#000000399,1992-02-03,4571.31,823,1
F,5-LOW,0,HOUSEHOLD,15,Clerk#000000241,1992-05-05,4582.28,333,1
F,2-HIGH,1,MACHINERY,17,Clerk#000000648,1993-11-09,8275.8,32,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000400,1994-10-14,7929.9,132,1
O,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000419,1996-10-20,3195.96,85,1
O,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000732,1997-02-19,-920.4,145,1
O,2-HIGH,0,BUILDING,16,Clerk#000000393,1997-09-19,-716.1,197,1
F,1-URGENT,3,MACHINERY,23,Clerk#000000998,1995-04-12,4079.18,512,1
O,5-LOW,0,BUILDING,15,Clerk#000000260,1997-02-14,4011.18,354,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000333,1993-05-04,6397.58,404,1
O,2-HIGH,1,BUILDING,3,Clerk#000000622,1998-02-27,9459.5,158,1
O,5-LOW,3,AUTOMOBILE,6,Clerk#000000695,1996-12-23,5744.59,328,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000453,1994-01-29,4231.45,596,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,3,Clerk#000000681,1993-05-21,8315.09,710,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000738,1993-03-06,3367.36,66,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,10,Clerk#000000899,1993-10-21,212.16,286,1
O,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000552,1997-01-15,8031.44,547,1
O,2-HIGH,4,HOUSEHOLD,4,Clerk#000000448,1997-09-09,7979.48,519,1
O,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000346,1996-08-31,3905.97,530,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000465,1996-03-31,7059.15,316,1
O,5-LOW,3,MACHINERY,19,Clerk#000000939,1995-08-21,70.93,21,1
O,2-HIGH,1,MACHINERY,2,Clerk#000000550,1995-06-20,-795.23,854,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000063,1994-08-05,1335.3,450,1
F,3-MEDIUM,2,FURNITURE,18,Clerk#000000446,1994-11-06,4483.83,393,1
O,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000902,1997-09-18,1709.5,435,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000290,1994-05-20,2619.52,859,1
O,4-NOT SPECIFIED,3,MACHINERY,19,Clerk#000000154,1996-05-27,2603,111,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000431,1993-04-24,8634.92,616,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000815,1993-10-08,-43.08,627,1
O,3-MEDIUM,2,AUTOMOBILE,8,Clerk#000000189,1996-09-19,5795.15,760,1
O,5-LOW,1,FURNITURE,3,Clerk#000000313,1998-03-23,7746.97,101,1
F,3-MEDIUM,4,FURNITURE,20,Clerk#000000354,1993-06-06,8746.23,59,1
O,5-LOW,3,FURNITURE,22,Clerk#000000985,1995-06-29,3387.22,461,1
O,5-LOW,0,FURNITURE,14,Clerk#000000326,1997-05-09,8727.9,860,1
O,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000265,1997-03-21,772.14,67,1
O,2-HIGH,4,BUILDING,10,Clerk#000000079,1998-02-11,1733.76,29,1
F,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000247,1993-10-04,9311.17,96,1
O,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000130,1996-05-09,8634.92,616,1
O,5-LOW,3,BUILDING,6,Clerk#000000372,1995-07-13,6633.7,753,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000114,1993-11-13,7616.48,545,1
P,3-MEDIUM,0,BUILDING,14,Clerk#000000279,1995-05-29,3170.47,165,1
F,5-LOW,2,MACHINERY,21,Clerk#000000890,1994-04-08,7140.81,628,1
O,2-HIGH,3,AUTOMOBILE,22,Clerk#000000975,1995-05-18,4962.12,87,1
P,5-LOW,1,HOUSEHOLD,1,Clerk#000000992,1995-06-03,-875.17,563,1
F,5-LOW,1,FURNITURE,24,Clerk#000000404,1994-07-02,4038.45,112,1
F,5-LOW,0,FURNITURE,0,Clerk#000000733,1993-01-04,7383.53,414,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000097,1994-06-13,9207.16,522,1
F,3-MEDIUM,3,FURNITURE,7,Clerk#000000901,1992-06-03,4329.98,84,1
F,5-LOW,0,HOUSEHOLD,14,Clerk#000000379,1994-05-20,6344.18,493,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000320,1996-07-24,5582.63,682,1
O,5-LOW,3,BUILDING,23,Clerk#000000918,1995-09-03,5840.97,203,1
F,5-LOW,0,BUILDING,0,Clerk#000000364,1993-12-22,1820.28,337,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000965,1992-11-20,8555.12,422,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000441,1994-02-11,8482.51,229,1
O,3-MEDIUM,1,BUILDING,2,Clerk#000000872,1998-07-14,2912.8,608,1
F,5-LOW,3,MACHINERY,6,Clerk#000000890,1993-12-27,1008.26,861,1
O,3-MEDIUM,1,BUILDING,17,Clerk#000000117,1996-08-08,6428.32,104,1
F,1-URGENT,3,HOUSEHOLD,7,Clerk#000000539,1994-11-05,-611.19,64,1
O,2-HIGH,0,AUTOMOBILE,16,Clerk#000000725,1996-08-01,274.5,127,1
O,1-URGENT,2,HOUSEHOLD,8,Clerk#000000438,1996-06-09,-654.5,348,1
O,2-HIGH,0,HOUSEHOLD,15,Clerk#000000428,1996-01-15,2377.34,362,1
P,2-HIGH,1,HOUSEHOLD,24,Clerk#000000201,1995-03-21,2369.01,618,1
O,2-HIGH,0,AUTOMOBILE,0,Clerk#000000323,1997-02-12,7352.14,375,1
F,1-URGENT,4,BUILDING,11,Clerk#000000975,1994-06-23,3374.92,366,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000538,1993-05-24,8982.79,0,1
O,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000699,1996-11-21,1376.67,583,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000426,1993-11-12,1394.44,862,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000144,1994-07-25,8878.22,815,1
O,3-MEDIUM,1,FURNITURE,24,Clerk#000000333,1995-12-10,2336.99,44,1
O,3-MEDIUM,0,BUILDING,0,Clerk#000000805,1998-05-27,-920.4,145,1
O,2-HIGH,0,BUILDING,16,Clerk#000000621,1995-06-11,9131.64,407,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000252,1992-06-22,1652.78,863,1
O,5-LOW,1,MACHINERY,3,Clerk#000000930,1996-07-05,2940.46,473,1
O,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000991,1996-12-14,5121.28,513,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000988,1993-06-27,9108.65,664,1
O,5-LOW,3,AUTOMOBILE,7,Clerk#000000381,1995-10-17,5872.94,378,1
O,2-HIGH,3,HOUSEHOLD,19,Clerk#000000591,1998-05-30,5187.02,650,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000319,1994-11-18,7789.14,864,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000628,1995-10-11,4272.43,7,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000612,1993-08-21,8137.66,467,1
O,4-NOT SPECIFIED,0,HOUSEHOLD,15,Clerk#000000488,1997-07-19,7734.64,755,1
O,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000328,1997-06-23,711.56,865,1
F,1-URGENT,0,FURNITURE,14,Clerk#000000253,1992-08-31,8727.9,860,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000387,1994-02-07,4695.12,501,1
F,5-LOW,3,HOUSEHOLD,19,Clerk#000000736,1992-06-20,4177.17,866,1
F,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000195,1995-04-25,1490.35,247,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000892,1995-07-26,3061.78,803,1
O,1-URGENT,0,HOUSEHOLD,14,Clerk#000000086,1997-07-19,1799.67,720,1
F,2-HIGH,4,HOUSEHOLD,13,Clerk#000000951,1994-06-16,9748.93,176,1
F,5-LOW,4,FURNITURE,20,Clerk#000000044,1992-03-30,5867.61,853,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000985,1994-08-22,5950.86,867,1
O,1-URGENT,1,FURNITURE,24,Clerk#000000765,1998-01-25,2336.99,44,1
O,3-MEDIUM,2,BUILDING,21,Clerk#000000501,1996-12-02,5465.29,539,1
O,2-HIGH,4,FURNITURE,11,Clerk#000000196,1998-03-03,5222.83,194,1
O,3-MEDIUM,1,BUILDING,2,Clerk#000000095,1996-03-24,2912.8,608,1
O,3-MEDIUM,0,FURNITURE,0,Clerk#000000320,1995-04-15,5184.7,275,1
O,1-URGENT,2,MACHINERY,9,Clerk#000000051,1997-05-26,4389.66,585,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000795,1997-12-10,6569.34,571,1
F,5-LOW,3,BUILDING,22,Clerk#000000382,1994-09-29,6044.02,503,1
O,1-URGENT,4,HOUSEHOLD,13,Clerk#000000880,1998-04-07,4333.37,352,1
F,5-LOW,0,FURNITURE,5,Clerk#000000240,1995-01-04,3386.64,569,1
F,2-HIGH,4,BUILDING,13,Clerk#000000148,1994-02-11,4198.72,22,1
O,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000785,1997-08-05,9217.55,62,1
F,4-NOT SPECIFIED,1,BUILDING,2,Clerk#000000259,1994-12-24,90.22,94,1
F,2-HIGH,3,MACHINERY,23,Clerk#000000756,1993-05-20,459.22,189,1
F,1-URGENT,2,BUILDING,9,Clerk#000000535,1992-08-14,8593.83,373,1
F,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000374,1993-08-30,1137.67,868,1
O,2-HIGH,3,BUILDING,22,Clerk#000000454,1997-12-11,6044.02,503,1
F,1-URGENT,4,BUILDING,20,Clerk#000000307,1992-01-31,-574.39,12,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000761,1993-05-15,-761.7,8,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000476,1995-12-08,7929.9,132,1
O,5-LOW,4,BUILDING,11,Clerk#000000022,1998-06-12,-413.03,311,1
F,1-URGENT,0,BUILDING,5,Clerk#000000530,1992-02-24,9562.82,791,1
O,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000824,1995-11-26,5121.28,513,1
F,3-MEDIUM,0,FURNITURE,14,Clerk#000000859,1994-06-03,6487.71,869,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000544,1994-06-14,1735.44,611,1
F,1-URGENT,4,AUTOMOBILE,4,Clerk#000000553,1994-01-03,4422.45,740,1
P,1-URGENT,1,HOUSEHOLD,2,Clerk#000000557,1995-04-04,6557.51,70,1
O,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000636,1998-01-02,2724.98,694,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000897,1992-05-19,990.58,421,1
O,3-MEDIUM,3,MACHINERY,23,Clerk#000000926,1996-04-06,459.22,189,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000907,1995-02-15,889.11,804,1
O,3-MEDIUM,3,AUTOMOBILE,6,Clerk#000000559,1998-03-17,7077.79,714,1
O,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000363,1995-09-18,5672.05,849,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000347,1994-03-15,9889.89,52,1
F,1-URGENT,3,MACHINERY,7,Clerk#000000738,1992-07-28,6039.64,548,1
F,1-URGENT,2,FURNITURE,8,Clerk#000000155,1992-09-11,-77.63,857,1
O,5-LOW,0,BUILDING,15,Clerk#000000961,1995-12-07,8878.22,815,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000126,1996-01-22,6761.52,841,1
O,4-NOT SPECIFIED,1,HOUSEHOLD,1,Clerk#000000088,1996-10-09,3679.65,870,1
F,5-LOW,4,MACHINERY,4,Clerk#000000268,1992-08-10,3942.58,871,1
O,5-LOW,1,HOUSEHOLD,1,Clerk#000000416,1996-06-07,4716.68,198,1
O,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000804,1997-08-29,3136.15,238,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000253,1992-11-01,9748.93,176,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000430,1996-05-17,8137.24,124,1
O,2-HIGH,2,BUILDING,21,Clerk#000000348,1997-07-24,2106.81,334,1
F,2-HIGH,1,BUILDING,2,Clerk#000000466,1993-04-22,4667.12,645,1
O,1-URGENT,4,FURNITURE,20,Clerk#000000014,1997-10-16,5867.61,853,1
F,1-URGENT,0,BUILDING,15,Clerk#000000764,1992-01-04,19.31,799,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000962,1994-08-26,7009.42,605,1
O,4-NOT SPECIFIED,4,BUILDING,11,Clerk#000000215,1995-12-18,9032.89,872,1
O,1-URGENT,0,MACHINERY,0,Clerk#000000308,1996-02-19,-270.59,606,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000237,1994-03-17,9963.15,836,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000664,1992-10-21,170.46,674,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000300,1992-05-06,3623.6,398,1
O,5-LOW,4,AUTOMOBILE,10,Clerk#000000985,1997-07-18,212.16,286,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000594,1995-02-07,1735.44,611,1
O,2-HIGH,1,AUTOMOBILE,3,Clerk#000000016,1998-07-14,2155.06,749,1
O,5-LOW,4,HOUSEHOLD,11,Clerk#000000202,1995-07-13,2135.6,580,1
F,3-MEDIUM,1,AUTOMOBILE,2,Clerk#000000661,1993-09-10,1330.85,137,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000311,1992-08-24,8747.99,340,1
F,5-LOW,0,FURNITURE,0,Clerk#000000711,1994-06-08,5184.7,275,1
O,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000381,1997-06-18,-405.91,556,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000948,1993-03-11,8616.12,590,1
O,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000317,1997-05-07,9217.55,62,1
O,2-HIGH,1,MACHINERY,1,Clerk#000000387,1996-07-18,3288.42,797,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000394,1997-11-14,8330.7,31,1
O,1-URGENT,1,BUILDING,3,Clerk#000000173,1997-12-29,5149.23,540,1
O,2-HIGH,1,AUTOMOBILE,2,Clerk#000000115,1995-06-19,3139.71,63,1
O,1-URGENT,2,FURNITURE,21,Clerk#000000979,1995-06-17,7157.21,226,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,3,Clerk#000000541,1992-10-12,3332.02,86,1
P,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000710,1995-05-12,2314.67,640,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000233,1996-11-22,7917.9,816,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000088,1994-05-26,2222.71,410,1
O,3-MEDIUM,0,BUILDING,15,Clerk#000000812,1998-03-19,7687.89,268,1
F,2-HIGH,3,AUTOMOBILE,19,Clerk#000000033,1994-03-29,253.59,308,1
F,3-MEDIUM,4,FURNITURE,13,Clerk#000000047,1994-09-22,909.84,840,1
F,3-MEDIUM,1,MACHINERY,1,Clerk#000000902,1992-11-26,9114.68,240,1
F,2-HIGH,2,MACHINERY,8,Clerk#000000873,1992-06-08,4571.78,156,1
F,5-LOW,4,FURNITURE,10,Clerk#000000438,1994-11-30,3959.71,350,1
O,5-LOW,1,BUILDING,24,Clerk#000000312,1996-04-22,8117.27,89,1
F,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000350,1992-10-08,-917.75,222,1
O,5-LOW,1,AUTOMOBILE,3,Clerk#000000302,1996-11-20,754.41,367,1
O,5-LOW,3,MACHINERY,22,Clerk#000000555,1996-08-01,0.97,423,1
O,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000224,1997-08-20,6035.44,777,1
F,4-NOT SPECIFIED,2,FURNITURE,12,Clerk#000000203,1995-02-14,6859.28,847,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000040,1994-03-11,7352.14,375,1
O,2-HIGH,4,AUTOMOBILE,4,Clerk#000000917,1995-11-15,1561.8,634,1
F,1-URGENT,0,BUILDING,14,Clerk#000000048,1994-06-11,3170.47,165,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000840,1992-03-26,3244.78,360,1
O,2-HIGH,0,HOUSEHOLD,15,Clerk#000000349,1995-12-16,7734.64,755,1
F,1-URGENT,3,FURNITURE,22,Clerk#000000187,1992-05-10,7576.55,691,1
F,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000270,1993-03-08,2336.99,44,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000856,1997-11-01,3959.28,277,1
O,2-HIGH,4,AUTOMOBILE,20,Clerk#000000397,1996-06-04,-729.09,557,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000263,1996-04-30,1634.7,533,1
O,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000452,1998-03-28,4573.94,295,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000250,1992-06-14,4128.86,693,1
O,3-MEDIUM,0,BUILDING,0,Clerk#000000814,1995-07-31,2724.98,694,1
F,5-LOW,3,MACHINERY,23,Clerk#000000133,1992-03-31,130.59,642,1
F,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000467,1993-11-08,3342.75,192,1
O,1-URGENT,4,AUTOMOBILE,20,Clerk#000000677,1996-03-20,-729.09,557,1
F,1-URGENT,2,AUTOMOBILE,12,Clerk#000000086,1992-11-11,3204.67,656,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000414,1996-06-25,5795.15,760,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000777,1992-12-26,8429.33,244,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000474,1994-07-28,1215.18,873,1
O,1-URGENT,0,FURNITURE,0,Clerk#000000752,1995-12-18,5184.7,275,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000857,1992-01-17,6444.82,280,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000918,1995-09-12,1490.21,74,1
O,2-HIGH,0,FURNITURE,5,Clerk#000000166,1998-01-13,1791.65,99,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000127,1994-04-14,4822.08,776,1
O,1-URGENT,0,MACHINERY,0,Clerk#000000263,1997-01-30,9217.55,62,1
F,5-LOW,2,AUTOMOBILE,21,Clerk#000000953,1994-01-04,772.14,67,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000953,1996-06-08,3905.97,530,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000666,1993-09-06,2724.8,709,1
F,2-HIGH,1,FURNITURE,1,Clerk#000000715,1993-04-08,3186.57,874,1
F,5-LOW,3,FURNITURE,23,Clerk#000000277,1994-04-24,9153.84,767,1
O,1-URGENT,0,BUILDING,16,Clerk#000000511,1996-05-09,1609.39,623,1
O,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000142,1996-02-24,2369.01,618,1
F,5-LOW,3,HOUSEHOLD,23,Clerk#000000469,1994-09-07,4822.08,776,1
F,3-MEDIUM,1,FURNITURE,24,Clerk#000000297,1994-04-23,2336.99,44,1
O,3-MEDIUM,3,BUILDING,19,Clerk#000000035,1997-11-08,8541.87,721,1
O,2-HIGH,3,FURNITURE,7,Clerk#000000417,1995-09-13,-842.39,524,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000971,1995-02-20,3652.29,235,1
F,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000432,1995-01-27,208.45,183,1
O,2-HIGH,1,FURNITURE,17,Clerk#000000040,1995-08-07,3589.16,875,1
F,3-MEDIUM,1,FURNITURE,3,Clerk#000000853,1995-03-12,-949.28,716,1
O,1-URGENT,0,AUTOMOBILE,5,Clerk#000000137,1995-08-09,4974.68,108,1
F,5-LOW,3,FURNITURE,19,Clerk#000000399,1993-02-28,2953.35,700,1
O,3-MEDIUM,4,BUILDING,10,Clerk#000000852,1996-08-22,5165.39,515,1
F,5-LOW,2,AUTOMOBILE,8,Clerk#000000101,1994-10-07,3905.97,530,1
F,5-LOW,4,BUILDING,13,Clerk#000000647,1993-07-03,8938.14,36,1
O,3-MEDIUM,0,MACHINERY,14,Clerk#000000148,1996-07-06,3623.6,398,1
O,5-LOW,0,MACHINERY,16,Clerk#000000743,1997-03-04,2186.5,319,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000586,1993-10-21,4450.03,342,1
F,4-NOT SPECIFIED,3,BUILDING,22,Clerk#000000997,1994-03-18,-881.7,829,1
O,1-URGENT,2,BUILDING,21,Clerk#000000086,1997-02-03,2106.81,334,1
O,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000454,1997-06-28,-270.59,606,1
O,5-LOW,4,AUTOMOBILE,10,Clerk#000000207,1998-04-14,9180.5,386,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000468,1992-01-23,8746.23,59,1
F,2-HIGH,1,HOUSEHOLD,1,Clerk#000000861,1994-01-04,-875.17,563,1
O,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000374,1995-08-14,-875.17,563,1
F,1-URGENT,0,MACHINERY,15,Clerk#000000289,1992-12-30,5012.07,843,1
F,5-LOW,1,HOUSEHOLD,3,Clerk#000000364,1992-10-13,6244.03,9,1
F,1-URGENT,1,AUTOMOBILE,3,Clerk#000000265,1992-08-15,754.41,367,1
F,5-LOW,0,FURNITURE,0,Clerk#000000546,1994-06-28,3229.18,561,1
O,5-LOW,0,BUILDING,14,Clerk#000000929,1995-07-24,6446.83,356,1
F,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000770,1992-04-04,9593.35,161,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000852,1992-03-25,6557.51,70,1
O,3-MEDIUM,2,FURNITURE,12,Clerk#000000481,1998-02-04,8982.79,0,1
F,1-URGENT,4,BUILDING,13,Clerk#000000150,1993-09-11,2837.96,76,1
F,1-URGENT,3,MACHINERY,19,Clerk#000000296,1993-09-13,9904.28,541,1
O,1-URGENT,4,FURNITURE,11,Clerk#000000485,1996-03-09,3061.78,803,1
O,4-NOT SPECIFIED,2,AUTOMOBILE,21,Clerk#000000526,1996-04-07,9177.63,61,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000653,1995-01-23,7929.9,132,1
O,1-URGENT,2,FURNITURE,8,Clerk#000000990,1996-04-09,1007.18,568,1
F,3-MEDIUM,3,BUILDING,23,Clerk#000000777,1992-03-23,2894.22,254,1
O,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000085,1998-07-04,2925.52,876,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000355,1992-04-25,6464.77,731,1
O,1-URGENT,3,MACHINERY,6,Clerk#000000004,1995-12-09,1008.26,861,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000191,1997-09-08,6582.04,204,1
O,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000010,1996-06-20,2724.98,694,1
F,3-MEDIUM,0,BUILDING,0,Clerk#000000278,1993-05-30,1377.52,715,1
F,2-HIGH,3,MACHINERY,22,Clerk#000000627,1993-05-12,1134.4,227,1
O,3-MEDIUM,0,AUTOMOBILE,0,Clerk#000000432,1997-12-08,7352.14,375,1
O,3-MEDIUM,0,BUILDING,14,Clerk#000000989,1996-07-28,9043.55,100,1
F,1-URGENT,2,BUILDING,9,Clerk#000000345,1993-10-11,7887.6,724,1
F,5-LOW,3,MACHINERY,6,Clerk#000000113,1992-10-29,9103.33,261,1
O,2-HIGH,0,HOUSEHOLD,5,Clerk#000000168,1997-10-10,2753.54,315,1
O,1-URGENT,4,HOUSEHOLD,20,Clerk#000000473,1995-09-05,8495.92,345,1
F,5-LOW,2,MACHINERY,9,Clerk#000000434,1994-09-13,4910.48,171,1
F,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000786,1994-09-09,9468.34,479,1
P,2-HIGH,3,MACHINERY,7,Clerk#000000168,1995-02-22,9311.17,96,1
P,1-URGENT,1,HOUSEHOLD,24,Clerk#000000544,1995-06-09,-273.96,762,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000387,1992-07-17,9566.15,294,1
F,3-MEDIUM,3,BUILDING,22,Clerk#000000931,1994-08-17,6044.02,503,1
F,2-HIGH,2,FURNITURE,9,Clerk#000000424,1994-03-19,1144.23,877,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000965,1993-04-21,2209.81,38,1
P,5-LOW,3,MACHINERY,6,Clerk#000000936,1995-05-15,1008.26,861,1
