o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,1-URGENT,3,FURNITURE,7,Clerk#000000013,1993-09-03,8490.15,11983,2,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000973,1993-08-30,3205.57,2032,4,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000450,1993-07-09,3204.63,12001,3,1
F,1-URGENT,2,HOUSEHOLD,12,Clerk#000000692,1993-08-27,5841.33,815,2,1
F,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000133,1993-09-06,1230.79,914,0,1
F,2-HIGH,3,FURNITURE,6,Clerk#000000030,1993-07-26,-526.14,833,4,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000112,1993-09-26,-576.45,14291,0,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000862,1993-09-06,8764.31,2470,0,1
F,2-HIGH,2,FURNITURE,12,Clerk#000000809,1993-08-12,6737.76,3854,4,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000918,1993-08-04,8532.26,14362,4,1
F,1-URGENT,3,BUILDING,6,Clerk#000000754,1993-09-29,5639.71,12232,2,1
F,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000529,1993-08-15,224.21,9343,3,1
F,1-URGENT,4,FURNITURE,20,Clerk#000000066,1993-08-08,2897.41,8282,2,1
F,5-LOW,1,BUILDING,17,Clerk#000000125,1993-07-20,746.71,12082,1,1
F,3-MEDIUM,4,MACHINERY,10,Clerk#000000415,1993-08-24,7297.2,14431,3,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000880,1993-09-06,-833.4,12317,2,1
F,3-MEDIUM,1,FURNITURE,24,Clerk#000000392,1993-07-01,6966.14,9782,3,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000314,1993-08-14,-412.05,4220,0,1
F,5-LOW,4,FURNITURE,11,Clerk#000000013,1993-09-26,7068.28,13090,1,1
F,5-LOW,4,FURNITURE,4,Clerk#000000805,1993-07-13,173.19,13453,1,1
F,5-LOW,1,HOUSEHOLD,17,Clerk#000000677,1993-08-01,700.15,2629,1,1
F,3-MEDIUM,3,FURNITURE,6,Clerk#000000205,1993-09-30,1775.86,11711,3,1
F,1-URGENT,4,MACHINERY,11,Clerk#000000446,1993-07-29,3844.95,10678,2,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000608,1993-09-02,1016.83,3316,3,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000242,1993-08-11,5760.27,10798,4,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000807,1993-09-15,2295.33,4501,2,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000023,1993-08-29,9362.42,8596,1,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000744,1993-09-27,212.16,787,1,1
F,4-NOT SPECIFIED,3,MACHINERY,6,Clerk#000000061,1993-08-16,7770.39,7453,0,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000186,1993-08-19,483.85,12962,2,1
F,5-LOW,1,AUTOMOBILE,1,Clerk#000000343,1993-09-15,663.67,8026,1,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000947,1993-08-19,1464.13,4667,2,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,23,Clerk#000000113,1993-07-20,7279.03,9619,0,1
F,5-LOW,2,HOUSEHOLD,9,Clerk#000000216,1993-09-25,6257.88,352,1,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000627,1993-08-31,6122.26,10550,1,1
F,5-LOW,0,AUTOMOBILE,14,Clerk#000000477,1993-09-14,7953.98,8780,1,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000413,1993-08-04,9183.59,7799,2,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000304,1993-08-15,-573.16,11872,0,1
F,2-HIGH,0,HOUSEHOLD,0,Clerk#000000467,1993-07-25,-207.35,11680,4,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000185,1993-07-12,280.29,1340,4,1
F,3-MEDIUM,4,BUILDING,4,Clerk#000000584,1993-08-14,5538.76,12239,3,1
F,2-HIGH,2,FURNITURE,9,Clerk#000000856,1993-09-08,4059.43,4513,4,1
F,1-URGENT,1,FURNITURE,3,Clerk#000000438,1993-07-16,-147.42,2227,2,1
F,3-MEDIUM,3,HOUSEHOLD,6,Clerk#000000144,1993-07-12,8800.1,11191,3,1
F,2-HIGH,3,BUILDING,23,Clerk#000000830,1993-08-09,-143.07,3461,4,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000730,1993-07-13,-549.73,605,2,1
F,3-MEDIUM,3,BUILDING,22,Clerk#000000058,1993-07-31,6159.42,8638,3,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000221,1993-07-13,1973.65,6578,4,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000179,1993-09-29,8829.75,13715,4,1
F,2-HIGH,2,FURNITURE,18,Clerk#000000605,1993-08-06,-911.05,9496,4,1
F,2-HIGH,4,AUTOMOBILE,4,Clerk#000000799,1993-07-31,948,1522,4,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000372,1993-09-15,3264.99,1328,4,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000414,1993-07-07,5395.12,14749,2,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000944,1993-08-02,7686.32,8813,3,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000615,1993-08-05,7997.84,2396,3,1
F,2-HIGH,3,MACHINERY,22,Clerk#000000397,1993-09-11,3815.06,2240,4,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000685,1993-08-17,9468.34,82,4,1
F,3-MEDIUM,4,MACHINERY,4,Clerk#000000276,1993-07-09,4267.64,14692,3,1
F,2-HIGH,0,BUILDING,16,Clerk#000000587,1993-08-14,1530.63,3733,4,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000254,1993-08-30,9227.91,13036,2,1
F,1-URGENT,3,HOUSEHOLD,22,Clerk#000000883,1993-07-11,7832.96,9871,2,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000935,1993-08-08,7908.81,13468,3,1
F,2-HIGH,2,AUTOMOBILE,8,Clerk#000000243,1993-09-07,181.01,8837,4,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000112,1993-09-10,6996.1,1681,2,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000156,1993-08-25,8781.51,2458,3,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000155,1993-08-21,7552.98,14420,2,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000400,1993-08-30,9544.84,12220,3,1
F,5-LOW,0,AUTOMOBILE,5,Clerk#000000315,1993-07-10,691.25,12577,1,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000825,1993-08-31,8511.87,10618,4,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000698,1993-08-09,1820.65,14029,0,1
F,2-HIGH,4,HOUSEHOLD,11,Clerk#000000819,1993-08-05,6444.1,6157,4,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000419,1993-07-16,9376.95,4351,3,1
F,5-LOW,4,AUTOMOBILE,13,Clerk#000000463,1993-07-22,2583.28,9499,1,1
F,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000391,1993-07-14,8347.79,2926,3,1
F,5-LOW,2,HOUSEHOLD,9,Clerk#000000368,1993-07-03,1888.31,5485,1,1
F,3-MEDIUM,0,BUILDING,14,Clerk#000000476,1993-08-23,2984.17,4946,3,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000480,1993-07-08,4111.55,3472,3,1
F,5-LOW,3,MACHINERY,19,Clerk#000000340,1993-08-18,1412.41,4537,1,1
F,5-LOW,0,BUILDING,14,Clerk#000000582,1993-07-07,2979.03,5555,1,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000279,1993-09-18,291.82,14654,0,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000902,1993-09-24,6190.36,11143,2,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000025,1993-07-07,9780.42,5413,0,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000096,1993-08-05,-895.88,12376,2,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000753,1993-08-02,277.39,7555,3,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000388,1993-07-23,-879.29,1726,0,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000494,1993-08-25,9628.54,9655,0,1
F,5-LOW,0,BUILDING,0,Clerk#000000196,1993-07-08,7109.05,6994,1,1
F,3-MEDIUM,2,FURNITURE,9,Clerk#000000648,1993-07-12,4059.43,4513,3,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000294,1993-09-13,4563.9,14992,1,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000356,1993-07-23,9033.29,2317,2,1
F,1-URGENT,0,MACHINERY,0,Clerk#000000765,1993-07-23,9173.51,6028,2,1
F,1-URGENT,1,MACHINERY,24,Clerk#000000132,1993-07-09,9403.79,7087,2,1
F,4-NOT SPECIFIED,3,MACHINERY,23,Clerk#000000909,1993-07-03,1861.64,4697,0,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000116,1993-09-01,8059.87,14674,0,1
F,5-LOW,0,FURNITURE,14,Clerk#000000527,1993-09-12,3761.7,10013,1,1
F,5-LOW,1,FURNITURE,17,Clerk#000000718,1993-08-07,5264.91,2407,1,1
F,5-LOW,1,MACHINERY,1,Clerk#000000475,1993-09-19,8303.47,12337,1,1
F,5-LOW,4,BUILDING,13,Clerk#000000218,1993-08-16,1317.56,568,1,1
F,1-URGENT,0,AUTOMOBILE,15,Clerk#000000793,1993-09-16,651.27,10087,2,1
F,2-HIGH,0,HOUSEHOLD,15,Clerk#000000142,1993-08-29,4582.28,395,4,1
F,5-LOW,4,MACHINERY,13,Clerk#000000517,1993-08-22,-640.72,10897,1,1
F,5-LOW,0,BUILDING,0,Clerk#000000495,1993-08-14,8395.15,8533,1,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000038,1993-08-05,353.55,2857,0,1
F,1-URGENT,0,MACHINERY,15,Clerk#000000995,1993-08-28,8059.02,12166,2,1
F,5-LOW,3,BUILDING,23,Clerk#000000169,1993-07-14,-560.58,9422,1,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000699,1993-08-29,6378.93,11350,0,1
F,2-HIGH,2,BUILDING,8,Clerk#000000438,1993-07-06,8092.65,5291,4,1
F,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000371,1993-08-21,5948.37,5737,0,1
F,2-HIGH,3,BUILDING,6,Clerk#000000344,1993-08-31,5381.9,13921,4,1
F,3-MEDIUM,0,HOUSEHOLD,14,Clerk#000000864,1993-07-12,6344.18,739,3,1
F,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000740,1993-08-08,3212.55,8851,3,1
F,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000046,1993-08-05,-97.27,7120,3,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000400,1993-08-06,8013.98,7324,4,1
F,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000569,1993-08-02,3496.56,8678,0,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000284,1993-07-04,7151.38,8111,3,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000704,1993-08-13,1905.79,7988,3,1
F,2-HIGH,0,FURNITURE,15,Clerk#000000645,1993-08-12,6705.3,7792,4,1
F,4-NOT SPECIFIED,3,FURNITURE,7,Clerk#000000871,1993-08-10,-263.96,9061,0,1
F,2-HIGH,2,HOUSEHOLD,8,Clerk#000000350,1993-08-24,9948.23,12664,4,1
F,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000938,1993-08-29,6694.27,6220,0,1
F,5-LOW,4,FURNITURE,13,Clerk#000000504,1993-09-02,7073.17,421,1,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000387,1993-08-28,2086.91,650,0,1
F,1-URGENT,3,MACHINERY,7,Clerk#000000020,1993-07-05,-601.14,5222,2,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000248,1993-08-14,-460.48,5086,0,1
F,5-LOW,1,MACHINERY,24,Clerk#000000568,1993-08-01,7117.89,13759,1,1
F,5-LOW,2,AUTOMOBILE,8,Clerk#000000496,1993-08-16,3720.45,10346,1,1
F,5-LOW,2,MACHINERY,21,Clerk#000000516,1993-08-12,140.93,5014,1,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000447,1993-08-07,3647.76,5281,0,1
F,2-HIGH,0,HOUSEHOLD,0,Clerk#000000870,1993-08-17,9270.16,3718,4,1
F,1-URGENT,3,FURNITURE,23,Clerk#000000096,1993-07-19,1651.24,6328,2,1
F,4-NOT SPECIFIED,3,FURNITURE,7,Clerk#000000248,1993-07-06,1435.02,9424,0,1
F,5-LOW,3,FURNITURE,7,Clerk#000000230,1993-09-29,2626.63,12596,1,1
F,2-HIGH,2,MACHINERY,21,Clerk#000000087,1993-07-07,9100.99,11759,4,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000220,1993-09-24,9181.93,12005,2,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000650,1993-07-03,-381.24,1690,2,1
F,2-HIGH,4,AUTOMOBILE,11,Clerk#000000054,1993-09-27,9793.36,8522,4,1
F,2-HIGH,4,MACHINERY,11,Clerk#000000543,1993-09-02,7843.22,7867,4,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000710,1993-09-30,8458.3,5392,3,1
F,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000377,1993-09-21,4905.03,8663,0,1
F,3-MEDIUM,0,BUILDING,15,Clerk#000000458,1993-08-29,7040.14,7919,3,1
F,2-HIGH,0,FURNITURE,0,Clerk#000000588,1993-08-15,8658.52,10984,4,1
F,1-URGENT,0,MACHINERY,0,Clerk#000000070,1993-09-17,8678.98,7676,2,1
F,3-MEDIUM,0,MACHINERY,14,Clerk#000000820,1993-07-18,-242.15,5588,3,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000691,1993-08-08,9257.26,2995,4,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000059,1993-09-02,6413.26,6730,3,1
F,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000786,1993-07-07,4662.53,14230,0,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000310,1993-08-16,2398,10873,0,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000230,1993-08-05,6980.08,13633,4,1
F,4-NOT SPECIFIED,3,FURNITURE,23,Clerk#000000297,1993-09-28,1340.14,3724,0,1
F,5-LOW,3,MACHINERY,19,Clerk#000000906,1993-08-07,9273.62,8056,1,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000586,1993-07-08,6679.03,3068,1,1
F,4-NOT SPECIFIED,1,BUILDING,17,Clerk#000000156,1993-07-25,5624.75,3200,0,1
F,1-URGENT,4,BUILDING,13,Clerk#000000748,1993-07-22,797.01,11717,2,1
F,3-MEDIUM,3,MACHINERY,19,Clerk#000000617,1993-07-16,9273.62,8056,3,1
F,1-URGENT,4,BUILDING,4,Clerk#000000158,1993-08-24,-405.91,334,2,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000371,1993-08-12,4570.3,8923,0,1
F,2-HIGH,4,HOUSEHOLD,4,Clerk#000000275,1993-08-03,8727.4,9988,4,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000176,1993-07-15,7099.66,12098,2,1
F,5-LOW,0,MACHINERY,0,Clerk#000000437,1993-08-11,3677.31,6448,1,1
F,1-URGENT,2,MACHINERY,21,Clerk#000000091,1993-08-09,6314.25,1432,2,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000453,1993-07-25,8264.67,10609,0,1
F,5-LOW,2,BUILDING,18,Clerk#000000131,1993-07-21,8960.2,5905,1,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000687,1993-08-18,3142.09,7936,0,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000210,1993-09-22,7133.7,25,2,1
F,4-NOT SPECIFIED,2,BUILDING,8,Clerk#000000347,1993-07-27,-539.66,14407,0,1
F,2-HIGH,3,BUILDING,23,Clerk#000000880,1993-07-14,7260.67,5318,4,1
F,5-LOW,3,MACHINERY,19,Clerk#000000721,1993-09-27,5518.09,11840,1,1
F,1-URGENT,4,AUTOMOBILE,10,Clerk#000000759,1993-09-22,5207.5,7201,2,1
F,5-LOW,4,HOUSEHOLD,10,Clerk#000000988,1993-07-14,-549.56,6683,1,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000924,1993-08-25,9688.59,2168,3,1
F,2-HIGH,3,BUILDING,19,Clerk#000000184,1993-08-28,1318.74,7168,4,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,1,Clerk#000000081,1993-08-14,7111.92,4225,0,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000432,1993-08-11,3567.66,4798,3,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000004,1993-08-22,6684.63,11599,3,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000039,1993-07-02,3630.94,10009,2,1
F,3-MEDIUM,2,FURNITURE,8,Clerk#000000705,1993-09-07,9547.02,4502,3,1
F,2-HIGH,3,AUTOMOBILE,22,Clerk#000000737,1993-07-26,3142.46,12943,4,1
F,5-LOW,4,MACHINERY,4,Clerk#000000676,1993-09-18,6757.19,6941,1,1
F,5-LOW,1,MACHINERY,1,Clerk#000000068,1993-07-05,1423.4,13024,1,1
F,1-URGENT,1,BUILDING,1,Clerk#000000037,1993-09-19,4455.76,1183,2,1
F,5-LOW,0,HOUSEHOLD,15,Clerk#000000548,1993-08-27,-457.24,7093,1,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000245,1993-07-26,4425.4,5495,3,1
F,2-HIGH,1,MACHINERY,3,Clerk#000000461,1993-09-16,2023.72,8740,4,1
F,5-LOW,2,BUILDING,9,Clerk#000000916,1993-09-21,5373.42,2143,1,1
F,4-NOT SPECIFIED,1,AUTOMOBILE,24,Clerk#000000341,1993-07-14,9419.51,12440,0,1
F,1-URGENT,3,FURNITURE,23,Clerk#000000078,1993-09-13,1863.56,8648,2,1
F,5-LOW,3,BUILDING,23,Clerk#000000975,1993-07-10,4504.18,3736,1,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000190,1993-08-16,7132.46,8075,0,1
F,3-MEDIUM,0,FURNITURE,15,Clerk#000000386,1993-08-28,6705.3,7792,3,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000282,1993-09-01,7343.62,9658,3,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000288,1993-09-12,9180.72,1669,0,1
F,2-HIGH,0,MACHINERY,0,Clerk#000000109,1993-08-11,21.56,10615,4,1
F,4-NOT SPECIFIED,2,FURNITURE,9,Clerk#000000375,1993-07-15,8997.22,9991,0,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000840,1993-08-22,1167.32,5057,0,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000086,1993-07-10,3582.37,118,1,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000470,1993-07-28,-774.47,719,3,1
F,5-LOW,0,MACHINERY,5,Clerk#000000966,1993-08-04,1073.66,11731,1,1
F,4-NOT SPECIFIED,0,MACHINERY,14,Clerk#000000119,1993-07-12,867.44,11279,0,1
F,5-LOW,1,BUILDING,3,Clerk#000000247,1993-07-06,1170.16,11468,1,1
F,5-LOW,3,BUILDING,23,Clerk#000000916,1993-08-07,9187.28,11701,1,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000977,1993-07-05,9806.43,2062,3,1
F,3-MEDIUM,3,FURNITURE,19,Clerk#000000808,1993-09-10,391.39,11785,3,1
F,1-URGENT,2,FURNITURE,9,Clerk#000000539,1993-08-23,9174.84,4924,2,1
F,2-HIGH,4,HOUSEHOLD,13,Clerk#000000089,1993-07-13,1950.12,3326,4,1
F,5-LOW,2,MACHINERY,8,Clerk#000000196,1993-09-15,2968.82,2486,1,1
F,5-LOW,4,BUILDING,11,Clerk#000000253,1993-09-17,1798.41,6467,1,1
F,2-HIGH,1,MACHINERY,3,Clerk#000000110,1993-09-20,5563.05,7502,4,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000800,1993-08-12,4796.94,1594,2,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,19,Clerk#000000235,1993-08-05,-370.67,7940,0,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000424,1993-09-09,3431.24,10954,0,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000583,1993-07-10,3895.62,6286,2,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000819,1993-08-25,1512.79,6452,4,1
F,2-HIGH,4,MACHINERY,11,Clerk#000000293,1993-09-27,5354.2,14641,4,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000905,1993-07-23,393.83,7181,2,1
F,5-LOW,2,BUILDING,8,Clerk#000000928,1993-07-01,922.72,2057,1,1
F,5-LOW,3,HOUSEHOLD,7,Clerk#000000806,1993-09-27,5847.76,1043,1,1
F,3-MEDIUM,0,FURNITURE,0,Clerk#000000215,1993-07-16,2221.92,5947,3,1
F,1-URGENT,2,BUILDING,12,Clerk#000000645,1993-08-04,827.31,4022,2,1
F,1-URGENT,4,AUTOMOBILE,13,Clerk#000000060,1993-07-06,-982.3,8704,2,1
F,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000325,1993-08-16,2906.1,4711,0,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,7,Clerk#000000217,1993-09-27,1643.9,2881,0,1
F,3-MEDIUM,4,AUTOMOBILE,11,Clerk#000000604,1993-08-31,9287.92,11240,3,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000967,1993-08-20,7771.29,8354,2,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000858,1993-09-02,805.96,3617,4,1
F,1-URGENT,2,MACHINERY,21,Clerk#000000450,1993-07-29,1401.74,6058,2,1
F,2-HIGH,1,HOUSEHOLD,1,Clerk#000000133,1993-07-29,9645.33,5653,4,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000537,1993-07-30,9776.39,1051,1,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000815,1993-08-02,2278.15,4390,3,1
F,3-MEDIUM,0,AUTOMOBILE,16,Clerk#000000440,1993-07-27,4060.98,4939,3,1
F,5-LOW,4,BUILDING,4,Clerk#000000659,1993-07-16,6317.87,9212,1,1
F,5-LOW,1,FURNITURE,3,Clerk#000000952,1993-09-10,7799.84,12254,1,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000161,1993-08-29,5404.36,10249,4,1
F,1-URGENT,1,AUTOMOBILE,2,Clerk#000000869,1993-07-08,3985.46,4354,2,1
F,5-LOW,2,FURNITURE,18,Clerk#000000229,1993-08-20,2423.72,8666,1,1
F,3-MEDIUM,4,MACHINERY,11,Clerk#000000650,1993-08-23,3844.95,10678,3,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000320,1993-08-07,2835.35,9862,0,1
F,1-URGENT,1,FURNITURE,24,Clerk#000000181,1993-08-03,7851.32,11569,2,1
F,5-LOW,2,BUILDING,21,Clerk#000000016,1993-09-06,5248.2,12760,1,1
F,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000580,1993-07-20,7716.14,13297,0,1
F,4-NOT SPECIFIED,2,FURNITURE,21,Clerk#000000027,1993-09-17,7961.52,5590,0,1
F,3-MEDIUM,3,FURNITURE,23,Clerk#000000258,1993-09-05,7351.14,10882,3,1
F,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000644,1993-07-03,5263.13,1858,0,1
F,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000884,1993-07-05,3535.03,5009,3,1
F,3-MEDIUM,2,BUILDING,8,Clerk#000000990,1993-07-23,1444.67,12629,3,1
F,1-URGENT,3,MACHINERY,22,Clerk#000000221,1993-07-12,3136.09,10442,2,1
F,3-MEDIUM,0,HOUSEHOLD,0,Clerk#000000379,1993-09-14,-614.04,7159,3,1
F,2-HIGH,1,FURNITURE,3,Clerk#000000870,1993-07-23,3779.77,12937,4,1
F,2-HIGH,1,AUTOMOBILE,17,Clerk#000000732,1993-08-02,8277.73,13034,4,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000355,1993-09-11,82.07,7288,1,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000293,1993-07-31,-75.6,2357,1,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000862,1993-08-07,8512.55,1732,3,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000397,1993-07-26,7102.32,8926,4,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000996,1993-09-10,6314.25,1432,0,1
F,5-LOW,1,FURNITURE,17,Clerk#000000833,1993-07-19,5264.91,2407,1,1
F,1-URGENT,2,FURNITURE,9,Clerk#000000352,1993-07-30,323.56,5566,2,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,9,Clerk#000000017,1993-09-28,5414.64,1988,0,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000647,1993-07-03,5034.73,5423,3,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000399,1993-09-13,8896.24,5449,0,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000055,1993-08-12,9358.77,14645,3,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000039,1993-09-04,7391.98,13822,2,1
F,1-URGENT,2,BUILDING,18,Clerk#000000654,1993-08-11,1841.65,3653,2,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,16,Clerk#000000388,1993-07-22,9605.25,5755,0,1
F,4-NOT SPECIFIED,0,BUILDING,16,Clerk#000000898,1993-08-23,9451.89,7981,0,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000401,1993-07-07,4085.85,1663,4,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000788,1993-07-05,8395.57,554,1,1
F,1-URGENT,1,MACHINERY,3,Clerk#000000616,1993-08-04,3745.48,2368,2,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000306,1993-07-21,2531.81,4337,3,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000253,1993-09-22,305.07,5339,2,1
F,5-LOW,4,BUILDING,10,Clerk#000000933,1993-08-16,6368.38,1412,1,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000887,1993-09-14,9406.54,12313,0,1
F,5-LOW,3,HOUSEHOLD,7,Clerk#000000657,1993-07-16,1650.06,9826,1,1
F,2-HIGH,2,MACHINERY,9,Clerk#000000313,1993-07-11,7755.29,6077,4,1
F,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000272,1993-09-02,6690.76,8506,3,1
F,1-URGENT,1,BUILDING,17,Clerk#000000868,1993-08-10,470.38,11515,2,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000414,1993-07-12,3931.74,3193,1,1
F,3-MEDIUM,1,MACHINERY,24,Clerk#000000484,1993-08-02,9403.79,7087,3,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000956,1993-07-19,8778.99,12538,1,1
