l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,cn_regionkey,c_mktsegment,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,A,NONE,1,Manufacturer#1,3,FURNITURE,1,0.02,0.1,3,Brand#12,19,LG CAN,15,0,0
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2,HOUSEHOLD,6,0.08,0,12,Brand#32,12,WRAP PKG,2,1,0
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,2,HOUSEHOLD,2,0.05,0.01,9,Brand#41,12,LG PACK,23,1,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,3,AUTOMOBILE,3,0.08,0.01,5,Brand#51,6,WRAP JAR,14,1,1
F,F,R,NONE,2,Manufacturer#3,4,MACHINERY,4,0.08,0.07,21,Brand#35,4,LG DRUM,30,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,3,HOUSEHOLD,1,0.04,0.1,2,Brand#42,7,LG DRUM,18,0,0
F,F,A,NONE,4,Manufacturer#2,4,AUTOMOBILE,4,0.01,0.06,20,Brand#25,11,JUMBO JAR,16,0,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,2,HOUSEHOLD,5,0.01,0.07,12,Brand#45,9,JUMBO DRUM,2,1,1
F,F,R,NONE,3,Manufacturer#2,3,MACHINERY,3,0.04,0.04,19,Brand#25,23,MED CASE,27,0,0
F,F,A,NONE,0,Manufacturer#4,2,MACHINERY,2,0.07,0.03,15,Brand#41,21,LG PACK,37,0,1
F,F,R,COLLECT COD,3,Manufacturer#5,4,BUILDING,3,0.03,0.06,23,Brand#54,13,WRAP PKG,1,0,0
F,F,R,NONE,1,Manufacturer#4,1,FURNITURE,2,0.08,0.07,1,Brand#41,3,LG PKG,25,1,1
F,F,A,NONE,2,Manufacturer#1,3,MACHINERY,6,0.02,0.1,12,Brand#15,19,WRAP PKG,3,1,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,3,AUTOMOBILE,1,0.03,0.05,2,Brand#21,22,LG DRUM,3,1,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,0,AUTOMOBILE,4,0.01,0.1,7,Brand#55,14,WRAP PKG,27,0,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,1,HOUSEHOLD,7,0.01,0.03,12,Brand#13,24,LG CASE,44,0,1
F,F,A,NONE,2,Manufacturer#3,2,MACHINERY,5,0.03,0.03,18,Brand#35,9,LG DRUM,16,0,1
F,F,A,NONE,2,Manufacturer#1,0,MACHINERY,5,0.02,0.06,18,Brand#12,0,SM PKG,10,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,0,FURNITURE,3,0.06,0.07,16,Brand#45,15,LG PACK,19,0,1
F,F,R,COLLECT COD,4,Manufacturer#5,0,BUILDING,2,0.01,0.08,10,Brand#52,5,MED CAN,23,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,4,BUILDING,4,0.04,0.08,23,Brand#23,20,WRAP BAG,43,0,0
F,F,A,COLLECT COD,4,Manufacturer#4,4,MACHINERY,6,0.07,0.05,4,Brand#41,4,WRAP PACK,23,1,0
F,F,A,COLLECT COD,1,Manufacturer#3,1,BUILDING,6,0.02,0.09,17,Brand#31,3,LG CASE,32,0,1
F,F,A,COLLECT COD,4,Manufacturer#4,1,BUILDING,1,0.05,0.06,20,Brand#43,2,JUMBO CASE,10,1,0
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3,FURNITURE,6,0.02,0.09,21,Brand#34,23,WRAP JAR,17,0,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2,MACHINERY,4,0.02,0.09,0,Brand#54,21,JUMBO CAN,45,0,0
F,F,A,COLLECT COD,4,Manufacturer#4,2,FURNITURE,1,0.06,0,11,Brand#44,18,SM BAG,21,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,1,BUILDING,3,0.08,0.08,0,Brand#43,24,SM BOX,42,0,1
F,F,A,COLLECT COD,0,Manufacturer#4,4,MACHINERY,3,0,0.1,5,Brand#45,20,WRAP BAG,37,0,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,4,BUILDING,2,0.02,0.04,14,Brand#33,13,MED DRUM,48,0,1
F,F,R,NONE,0,Manufacturer#2,4,FURNITURE,1,0.06,0.07,0,Brand#22,13,WRAP BAG,29,1,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,3,HOUSEHOLD,1,0.01,0.03,2,Brand#33,6,LG BAG,5,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,1,AUTOMOBILE,7,0.07,0.04,19,Brand#53,1,LG BAG,44,1,1
F,F,R,COLLECT COD,1,Manufacturer#3,1,AUTOMOBILE,1,0.08,0.09,17,Brand#33,24,WRAP PACK,21,0,0
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,0,BUILDING,4,0.01,0,11,Brand#41,16,WRAP JAR,43,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,4,FURNITURE,2,0.01,0.01,14,Brand#21,20,WRAP BOX,34,0,1
F,F,A,NONE,1,Manufacturer#2,1,FURNITURE,3,0,0.07,17,Brand#21,1,MED CASE,40,0,1
F,F,R,NONE,3,Manufacturer#2,3,FURNITURE,1,0.08,0.03,22,Brand#21,6,JUMBO BAG,16,0,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,3,AUTOMOBILE,1,0.03,0.09,1,Brand#51,19,SM JAR,4,0,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,0,MACHINERY,4,0.02,0.03,5,Brand#12,15,LG BOX,30,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#3,2,HOUSEHOLD,4,0.01,0.05,22,Brand#34,18,MED BOX,28,0,0
F,F,R,COLLECT COD,4,Manufacturer#1,1,AUTOMOBILE,7,0.05,0.06,4,Brand#12,1,WRAP CAN,9,1,1
F,F,A,COLLECT COD,2,Manufacturer#5,4,AUTOMOBILE,6,0.06,0.02,21,Brand#53,11,JUMBO JAR,10,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,4,HOUSEHOLD,3,0,0.04,8,Brand#23,10,JUMBO BAG,28,0,0
F,F,A,COLLECT COD,3,Manufacturer#2,4,HOUSEHOLD,2,0.07,0.07,6,Brand#23,10,JUMBO CAN,40,1,0
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,1,FURNITURE,1,0.02,0.07,19,Brand#53,2,MED BOX,25,1,1
F,F,A,NONE,3,Manufacturer#4,4,BUILDING,2,0.03,0.09,7,Brand#43,4,MED CASE,44,1,0
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,1,HOUSEHOLD,1,0.04,0,15,Brand#45,17,WRAP JAR,17,1,0
F,F,A,NONE,4,Manufacturer#1,0,BUILDING,4,0.04,0.06,10,Brand#14,0,WRAP PACK,20,1,0
F,F,R,NONE,1,Manufacturer#3,4,AUTOMOBILE,3,0.07,0.03,17,Brand#34,11,MED PKG,45,1,1
F,F,A,NONE,2,Manufacturer#2,3,FURNITURE,5,0.01,0.06,8,Brand#22,23,MED BAG,44,0,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2,AUTOMOBILE,3,0.08,0.08,6,Brand#44,12,WRAP CAN,30,1,1
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,1,FURNITURE,1,0.01,0.07,12,Brand#54,24,JUMBO CAN,17,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,2,FURNITURE,2,0.01,0.07,1,Brand#11,18,JUMBO PKG,8,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,1,FURNITURE,2,0.06,0.02,6,Brand#24,17,MED CASE,29,0,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,2,FURNITURE,3,0,0.01,2,Brand#53,18,JUMBO PACK,34,0,1
F,F,R,NONE,3,Manufacturer#3,0,BUILDING,1,0,0.01,6,Brand#33,5,JUMBO JAR,30,0,1
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,3,AUTOMOBILE,3,0.07,0.09,2,Brand#21,22,LG DRUM,21,0,1
F,F,R,NONE,4,Manufacturer#1,2,HOUSEHOLD,5,0.02,0.1,11,Brand#12,21,JUMBO BAG,16,0,0
F,F,R,COLLECT COD,2,Manufacturer#3,3,HOUSEHOLD,3,0.07,0.09,8,Brand#35,7,SM CAN,7,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,2,HOUSEHOLD,4,0.06,0.08,11,Brand#31,18,WRAP DRUM,41,1,0
F,F,A,COLLECT COD,2,Manufacturer#2,0,HOUSEHOLD,2,0.03,0.06,21,Brand#22,0,WRAP PKG,40,0,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,1,BUILDING,4,0.08,0.02,11,Brand#55,17,JUMBO JAR,12,0,0
F,F,A,NONE,1,Manufacturer#4,4,AUTOMOBILE,5,0.03,0.03,24,Brand#41,10,SM CASE,23,0,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#4,1,BUILDING,1,0.03,0.05,24,Brand#41,1,LG PKG,26,0,1
F,F,R,NONE,1,Manufacturer#3,2,MACHINERY,4,0.03,0.08,1,Brand#31,12,WRAP PKG,50,0,1
F,F,A,NONE,0,Manufacturer#4,2,MACHINERY,2,0.05,0.04,16,Brand#45,9,LG BAG,29,0,1
F,F,A,COLLECT COD,2,Manufacturer#2,2,BUILDING,3,0.08,0.08,21,Brand#24,9,WRAP PACK,11,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,2,FURNITURE,4,0.05,0.09,17,Brand#35,9,WRAP CASE,47,1,1
F,F,A,NONE,1,Manufacturer#1,2,HOUSEHOLD,5,0.05,0.1,24,Brand#13,9,MED PKG,28,1,1
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,2,HOUSEHOLD,1,0.06,0.1,11,Brand#32,9,WRAP PACK,24,1,1
F,F,R,NONE,2,Manufacturer#2,2,HOUSEHOLD,7,0.04,0.01,12,Brand#25,9,JUMBO PKG,20,0,1
F,F,R,COLLECT COD,0,Manufacturer#4,0,FURNITURE,6,0,0.03,0,Brand#44,5,LG CAN,18,0,1
F,F,A,COLLECT COD,2,Manufacturer#5,4,FURNITURE,1,0.05,0.08,18,Brand#52,10,LG PACK,1,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#2,0,HOUSEHOLD,1,0.01,0.1,13,Brand#23,5,JUMBO CAN,14,0,0
F,F,A,COLLECT COD,4,Manufacturer#4,3,BUILDING,1,0.02,0.01,4,Brand#43,22,LG PACK,11,0,1
F,F,A,COLLECT COD,1,Manufacturer#5,4,MACHINERY,1,0.05,0.07,1,Brand#51,13,LG BAG,22,1,1
F,F,A,COLLECT COD,4,Manufacturer#5,1,AUTOMOBILE,3,0.04,0.06,10,Brand#52,24,SM PKG,19,1,1
F,F,R,COLLECT COD,1,Manufacturer#5,3,MACHINERY,5,0.01,0.08,2,Brand#52,19,JUMBO BAG,32,0,1
F,F,A,COLLECT COD,0,Manufacturer#5,2,AUTOMOBILE,1,0.03,0.07,15,Brand#51,8,LG PKG,1,1,0
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,4,AUTOMOBILE,4,0.08,0,9,Brand#21,10,JUMBO CAN,9,1,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,2,HOUSEHOLD,6,0.06,0.09,23,Brand#13,21,LG CASE,32,0,0
F,F,A,COLLECT COD,2,Manufacturer#2,2,AUTOMOBILE,2,0,0.02,21,Brand#23,21,JUMBO CAN,29,0,0
F,F,A,COLLECT COD,0,Manufacturer#5,0,AUTOMOBILE,3,0.01,0.1,14,Brand#53,0,WRAP PKG,3,0,0
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,3,AUTOMOBILE,1,0.03,0.02,16,Brand#42,7,WRAP CAN,37,1,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,3,HOUSEHOLD,7,0.05,0.01,5,Brand#45,6,SM BOX,23,1,1
F,F,R,NONE,1,Manufacturer#5,0,AUTOMOBILE,3,0,0.03,17,Brand#54,16,WRAP BAG,19,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,3,FURNITURE,2,0.01,0.04,17,Brand#23,23,JUMBO JAR,30,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,4,AUTOMOBILE,5,0.06,0.04,6,Brand#23,20,SM JAR,24,0,1
F,F,A,COLLECT COD,0,Manufacturer#5,4,HOUSEHOLD,1,0.08,0,16,Brand#53,4,LG BAG,32,0,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,0,FURNITURE,2,0,0.03,9,Brand#52,0,WRAP CASE,28,1,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,1,FURNITURE,2,0.01,0.07,20,Brand#55,2,SM BOX,3,1,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,2,AUTOMOBILE,3,0,0.01,21,Brand#22,8,MED DRUM,36,1,0
F,F,R,COLLECT COD,1,Manufacturer#5,3,MACHINERY,1,0.07,0.03,17,Brand#52,22,JUMBO BAG,33,1,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,0,HOUSEHOLD,6,0.03,0.04,16,Brand#33,15,JUMBO CASE,44,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,0,MACHINERY,4,0.03,0.08,6,Brand#11,5,SM DRUM,11,1,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,4,AUTOMOBILE,7,0,0.04,8,Brand#15,11,WRAP DRUM,25,1,1
F,F,R,COLLECT COD,0,Manufacturer#5,2,MACHINERY,1,0.06,0.06,0,Brand#53,18,SM DRUM,32,0,1
F,F,A,COLLECT COD,1,Manufacturer#1,3,BUILDING,2,0.03,0.04,1,Brand#14,22,LG BOX,41,1,1
F,F,R,NONE,3,Manufacturer#5,3,BUILDING,4,0.03,0.07,22,Brand#55,22,MED PACK,5,1,1
F,F,A,NONE,2,Manufacturer#1,2,BUILDING,2,0.05,0.06,8,Brand#15,21,JUMBO DRUM,38,0,0
F,F,A,NONE,2,Manufacturer#3,3,HOUSEHOLD,3,0.01,0.04,21,Brand#31,23,LG BOX,2,1,0
F,F,A,COLLECT COD,3,Manufacturer#1,4,FURNITURE,1,0.07,0.06,22,Brand#13,20,LG CAN,49,1,1
F,F,A,NONE,3,Manufacturer#4,0,AUTOMOBILE,7,0.03,0.07,7,Brand#43,5,SM CASE,48,0,1
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,1,BUILDING,3,0.08,0.08,17,Brand#23,1,SM CAN,41,0,1
F,F,R,NONE,3,Manufacturer#1,1,BUILDING,5,0.02,0.06,22,Brand#11,1,LG PACK,33,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,1,FURNITURE,2,0.06,0.03,5,Brand#13,3,JUMBO BAG,48,1,0
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,3,MACHINERY,6,0.01,0.03,1,Brand#54,7,WRAP CASE,47,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,2,FURNITURE,5,0.08,0.02,20,Brand#45,21,WRAP BOX,28,0,1
F,F,A,NONE,2,Manufacturer#1,3,AUTOMOBILE,5,0.06,0.03,18,Brand#13,7,SM CASE,47,1,1
F,F,R,NONE,1,Manufacturer#5,0,FURNITURE,6,0.03,0.08,17,Brand#52,14,JUMBO BOX,43,0,0
F,F,R,NONE,4,Manufacturer#2,2,AUTOMOBILE,1,0.08,0.06,13,Brand#23,18,LG CASE,32,1,1
F,F,A,COLLECT COD,3,Manufacturer#1,2,AUTOMOBILE,2,0.04,0,7,Brand#15,18,JUMBO BAG,27,1,1
F,F,A,COLLECT COD,3,Manufacturer#3,4,BUILDING,1,0.05,0,6,Brand#31,11,SM JAR,17,0,0
F,F,R,COLLECT COD,3,Manufacturer#1,3,FURNITURE,3,0.08,0.01,22,Brand#11,23,LG PACK,33,0,1
F,F,A,NONE,3,Manufacturer#3,0,AUTOMOBILE,5,0.07,0.03,7,Brand#32,16,JUMBO PACK,27,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,2,HOUSEHOLD,3,0.03,0.08,22,Brand#54,18,LG BOX,42,0,1
F,F,A,COLLECT COD,1,Manufacturer#3,1,MACHINERY,5,0.03,0.04,2,Brand#32,2,SM PACK,1,1,0
F,F,R,COLLECT COD,2,Manufacturer#4,0,MACHINERY,1,0.06,0.06,21,Brand#45,15,JUMBO BOX,45,0,1
F,F,R,NONE,3,Manufacturer#3,0,HOUSEHOLD,1,0.05,0.09,22,Brand#32,0,LG DRUM,22,1,0
F,F,R,COLLECT COD,4,Manufacturer#3,3,MACHINERY,2,0.05,0.08,20,Brand#35,7,LG JAR,14,1,0
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,2,BUILDING,4,0.05,0.01,11,Brand#55,8,JUMBO CASE,27,0,1
F,F,A,NONE,0,Manufacturer#3,4,FURNITURE,1,0.03,0.08,16,Brand#32,20,MED PACK,50,1,0
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,4,BUILDING,1,0.08,0.01,6,Brand#25,11,LG CASE,10,0,1
F,F,A,COLLECT COD,3,Manufacturer#3,4,MACHINERY,6,0.03,0.05,19,Brand#32,13,MED JAR,4,0,1
F,F,R,NONE,2,Manufacturer#3,0,FURNITURE,6,0.08,0.02,9,Brand#32,5,WRAP JAR,3,0,0
F,F,R,COLLECT COD,2,Manufacturer#1,4,MACHINERY,3,0.01,0.07,18,Brand#14,11,MED JAR,43,0,1
F,F,R,NONE,4,Manufacturer#4,3,HOUSEHOLD,3,0.08,0.09,11,Brand#42,7,LG CAN,7,1,1
F,F,R,COLLECT COD,0,Manufacturer#5,0,MACHINERY,1,0.06,0.02,5,Brand#55,16,LG DRUM,31,0,1
F,F,A,NONE,2,Manufacturer#4,1,BUILDING,4,0.05,0.08,9,Brand#41,2,WRAP DRUM,30,0,1
F,F,A,NONE,4,Manufacturer#1,4,BUILDING,1,0.01,0.05,13,Brand#11,10,LG PACK,30,0,1
F,F,A,NONE,4,Manufacturer#3,1,FURNITURE,2,0.07,0.03,11,Brand#31,3,LG JAR,37,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,0,BUILDING,2,0.04,0.1,20,Brand#22,16,WRAP JAR,16,1,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,2,FURNITURE,4,0.04,0.03,2,Brand#22,9,LG PKG,12,1,1
F,F,A,COLLECT COD,0,Manufacturer#5,3,HOUSEHOLD,1,0.05,0.01,15,Brand#51,19,WRAP CASE,26,0,1
F,F,R,NONE,0,Manufacturer#1,0,HOUSEHOLD,1,0,0.05,0,Brand#13,15,JUMBO BOX,27,0,1
F,F,A,COLLECT COD,0,Manufacturer#2,4,FURNITURE,1,0.05,0.06,15,Brand#25,11,JUMBO BOX,9,1,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,0,BUILDING,2,0,0.03,19,Brand#22,0,WRAP CAN,38,1,1
F,F,R,COLLECT COD,3,Manufacturer#2,2,MACHINERY,3,0.08,0.08,23,Brand#21,18,LG PKG,22,1,0
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,2,MACHINERY,2,0.04,0.02,19,Brand#51,18,SM PKG,14,1,0
F,F,A,COLLECT COD,0,Manufacturer#3,3,HOUSEHOLD,1,0.06,0,16,Brand#33,6,LG CAN,47,1,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,2,HOUSEHOLD,4,0,0.07,22,Brand#25,8,MED BOX,2,1,0
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,1,FURNITURE,5,0.08,0.06,19,Brand#42,17,LG BAG,14,0,1
F,F,A,COLLECT COD,0,Manufacturer#5,1,FURNITURE,4,0.03,0.05,14,Brand#53,17,JUMBO CAN,21,1,1
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,4,BUILDING,1,0.05,0.01,0,Brand#54,20,LG PKG,42,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,2,BUILDING,4,0.03,0.01,7,Brand#34,12,JUMBO BOX,38,0,1
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,0,AUTOMOBILE,2,0.03,0.03,3,Brand#12,0,WRAP BOX,28,0,0
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4,AUTOMOBILE,2,0.04,0.02,17,Brand#44,20,JUMBO PACK,1,0,0
F,F,R,TAKE BACK RETURN,4,Manufacturer#5,3,AUTOMOBILE,3,0.02,0.01,10,Brand#53,6,MED PACK,4,0,0
F,F,A,NONE,0,Manufacturer#1,3,AUTOMOBILE,2,0.05,0.07,5,Brand#13,6,JUMBO BAG,38,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,2,AUTOMOBILE,2,0.07,0.05,13,Brand#12,18,WRAP DRUM,8,0,0
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,0,MACHINERY,5,0.02,0.02,2,Brand#54,0,MED PACK,18,1,0
F,F,R,NONE,2,Manufacturer#2,4,BUILDING,2,0.07,0.02,9,Brand#21,20,MED DRUM,49,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,1,MACHINERY,1,0.07,0,24,Brand#21,3,MED JAR,35,1,1
F,F,R,COLLECT COD,2,Manufacturer#2,4,HOUSEHOLD,2,0.05,0.1,9,Brand#22,13,JUMBO JAR,24,1,1
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,0,BUILDING,4,0.05,0.07,16,Brand#25,14,LG PKG,6,0,1
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,2,FURNITURE,3,0.06,0,20,Brand#51,12,MED CAN,10,0,1
F,F,R,NONE,3,Manufacturer#5,2,HOUSEHOLD,4,0.08,0.02,7,Brand#51,18,JUMBO CASE,29,0,1
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,4,HOUSEHOLD,5,0.01,0.09,6,Brand#22,4,SM BOX,6,1,1
F,F,R,NONE,1,Manufacturer#4,4,HOUSEHOLD,3,0.07,0.05,24,Brand#43,4,WRAP JAR,13,1,1
F,F,R,COLLECT COD,2,Manufacturer#3,4,MACHINERY,3,0.04,0.08,18,Brand#34,20,JUMBO DRUM,15,0,1
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,3,FURNITURE,3,0,0.04,9,Brand#34,7,JUMBO CAN,13,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,0,FURNITURE,3,0.01,0.07,6,Brand#43,15,WRAP CAN,21,0,1
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,3,BUILDING,3,0,0.04,7,Brand#25,23,MED CASE,2,0,0
F,F,A,COLLECT COD,3,Manufacturer#1,1,FURNITURE,2,0.05,0.04,22,Brand#13,17,MED BAG,10,0,1
F,F,R,COLLECT COD,4,Manufacturer#5,3,FURNITURE,1,0.03,0.1,4,Brand#55,22,LG PKG,45,1,1
F,F,A,COLLECT COD,0,Manufacturer#1,4,FURNITURE,7,0.03,0.1,5,Brand#11,10,JUMBO DRUM,27,0,1
F,F,R,NONE,3,Manufacturer#3,0,HOUSEHOLD,6,0.04,0.09,23,Brand#32,14,WRAP CASE,22,0,1
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,1,FURNITURE,7,0.03,0.04,4,Brand#52,17,SM PACK,19,0,1
F,F,R,NONE,1,Manufacturer#2,4,AUTOMOBILE,3,0,0.08,17,Brand#24,11,JUMBO BOX,48,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,0,HOUSEHOLD,6,0.07,0.1,23,Brand#45,0,JUMBO PKG,27,0,1
F,F,R,COLLECT COD,1,Manufacturer#5,3,HOUSEHOLD,3,0,0,1,Brand#52,19,SM PACK,32,0,0
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,0,BUILDING,1,0.02,0.02,15,Brand#35,16,MED PACK,14,0,1
F,F,R,COLLECT COD,1,Manufacturer#4,4,BUILDING,5,0.05,0,17,Brand#41,11,WRAP PACK,42,1,1
F,F,R,DELIVER IN PERSON,4,Manufacturer#5,3,AUTOMOBILE,1,0.01,0.08,20,Brand#54,6,MED JAR,14,0,1
F,F,A,NONE,4,Manufacturer#5,0,MACHINERY,3,0.04,0.01,11,Brand#55,15,WRAP BAG,31,1,0
F,F,R,TAKE BACK RETURN,0,Manufacturer#4,2,MACHINERY,2,0,0.03,15,Brand#43,8,MED CASE,11,1,0
F,F,R,COLLECT COD,3,Manufacturer#5,2,FURNITURE,6,0.02,0.07,22,Brand#54,8,JUMBO CAN,31,1,1
F,F,A,COLLECT COD,1,Manufacturer#4,3,AUTOMOBILE,1,0,0.1,24,Brand#44,7,MED BAG,44,1,1
F,F,R,NONE,2,Manufacturer#5,0,AUTOMOBILE,1,0.06,0.02,8,Brand#53,15,LG CAN,40,1,1
F,F,A,NONE,4,Manufacturer#5,3,HOUSEHOLD,5,0.05,0.03,4,Brand#52,19,JUMBO CASE,46,1,1
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,3,HOUSEHOLD,1,0.04,0.09,5,Brand#51,19,LG CAN,41,1,1
F,F,R,NONE,0,Manufacturer#3,0,AUTOMOBILE,1,0.03,0.03,5,Brand#31,15,LG BAG,48,1,1
F,F,A,COLLECT COD,2,Manufacturer#5,3,FURNITURE,5,0.03,0,18,Brand#51,22,WRAP CAN,22,0,0
F,F,A,NONE,2,Manufacturer#2,0,FURNITURE,1,0.02,0.04,18,Brand#22,15,MED BAG,38,0,1
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,0,AUTOMOBILE,2,0.04,0.02,16,Brand#54,5,JUMBO CASE,2,0,1
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,1,HOUSEHOLD,4,0.06,0.07,19,Brand#23,2,WRAP PACK,9,1,1
F,F,R,COLLECT COD,4,Manufacturer#5,0,AUTOMOBILE,3,0.04,0.04,4,Brand#51,5,LG CAN,23,0,1
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,4,BUILDING,4,0.06,0.05,22,Brand#12,10,JUMBO CASE,18,0,1
F,F,R,NONE,4,Manufacturer#2,0,HOUSEHOLD,1,0.06,0.03,11,Brand#21,5,JUMBO CASE,39,0,0
F,F,A,COLLECT COD,1,Manufacturer#1,2,AUTOMOBILE,4,0,0.07,3,Brand#15,9,WRAP JAR,5,0,1
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,1,FURNITURE,1,0,0.06,18,Brand#53,2,LG DRUM,47,0,0
F,F,R,COLLECT COD,3,Manufacturer#3,1,FURNITURE,5,0.06,0.07,6,Brand#35,2,LG CASE,18,1,0
F,F,R,COLLECT COD,4,Manufacturer#3,2,HOUSEHOLD,6,0.08,0.02,10,Brand#35,8,SM DRUM,4,0,1
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,2,BUILDING,6,0.05,0,21,Brand#13,12,SM PACK,4,1,1
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4,MACHINERY,3,0.05,0.06,17,Brand#32,20,LG DRUM,1,0,0
F,F,R,NONE,2,Manufacturer#1,1,AUTOMOBILE,4,0.03,0.07,8,Brand#11,1,LG PKG,12,1,1
F,F,R,NONE,1,Manufacturer#2,2,HOUSEHOLD,3,0.08,0.05,1,Brand#24,21,JUMBO CAN,8,0,1
F,F,A,COLLECT COD,3,Manufacturer#1,1,MACHINERY,7,0.08,0.02,22,Brand#11,1,JUMBO DRUM,38,1,1
F,F,R,NONE,1,Manufacturer#3,4,AUTOMOBILE,4,0.05,0.06,2,Brand#34,11,WRAP JAR,17,1,0
F,F,A,NONE,1,Manufacturer#3,1,FURNITURE,3,0.01,0.08,1,Brand#32,3,LG PKG,33,1,1
F,F,A,COLLECT COD,4,Manufacturer#2,4,AUTOMOBILE,3,0.08,0.03,20,Brand#25,10,WRAP CASE,35,0,1
