o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
F,2-HIGH,0,MACHINERY,0,Clerk#000000682,1992-11-10,949.68,80,1
F,2-HIGH,3,HOUSEHOLD,19,Clerk#000000030,1992-05-15,-201.49,661,1
O,4-NOT SPECIFIED,2,MACHINERY,18,Clerk#000000492,1997-07-20,7055.13,287,1
F,1-URGENT,2,MACHINERY,9,Clerk#000000848,1994-08-07,4910.48,171,1
O,3-MEDIUM,1,MACHINERY,3,Clerk#000000861,1997-06-30,591.98,625,1
F,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000711,1993-11-18,1685.9,134,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,3,Clerk#000000866,1996-02-24,8137.24,124,1
O,5-LOW,4,HOUSEHOLD,4,Clerk#000000093,1996-09-19,7979.48,519,1
O,5-LOW,4,HOUSEHOLD,4,Clerk#000000999,1996-01-26,6004.52,657,1
F,3-MEDIUM,4,FURNITURE,10,Clerk#000000686,1993-10-12,4681.03,759,1
O,3-MEDIUM,4,FURNITURE,10,Clerk#000000120,1998-07-23,6530.86,589,1
F,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000222,1992-12-18,6134.4,947,1
O,5-LOW,0,BUILDING,5,Clerk#000000690,1997-04-12,2426.52,516,1
F,1-URGENT,1,FURNITURE,1,Clerk#000000239,1992-08-17,4157,53,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000771,1994-05-27,4571.78,156,1
F,2-HIGH,1,BUILDING,1,Clerk#000000740,1993-12-12,-210.4,723,1
O,1-URGENT,2,BUILDING,21,Clerk#000000509,1996-12-16,6252.12,329,1
O,2-HIGH,4,HOUSEHOLD,13,Clerk#000000848,1998-05-13,6478.46,499,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000302,1994-06-14,8395.57,425,1
F,1-URGENT,2,MACHINERY,12,Clerk#000000826,1992-05-22,4365.28,956,1
O,2-HIGH,4,AUTOMOBILE,11,Clerk#000000972,1998-02-16,2357.54,528,1
O,2-HIGH,4,FURNITURE,20,Clerk#000000808,1995-06-03,9889.89,52,1
O,1-URGENT,1,MACHINERY,2,Clerk#000000349,1997-08-21,-795.23,854,1
O,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000637,1997-09-01,2110.59,436,1
F,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000024,1994-05-03,9491.46,789,1
O,2-HIGH,0,AUTOMOBILE,15,Clerk#000000439,1996-05-28,2669.01,484,1
O,1-URGENT,1,FURNITURE,17,Clerk#000000768,1996-05-03,7270.82,470,1
F,3-MEDIUM,3,MACHINERY,19,Clerk#000000201,1994-10-02,1422.57,833,1
F,5-LOW,4,FURNITURE,4,Clerk#000000918,1994-06-23,-774.22,387,1
O,5-LOW,4,FURNITURE,11,Clerk#000000115,1998-07-29,3061.78,803,1
F,5-LOW,2,AUTOMOBILE,21,Clerk#000000882,1992-08-13,8487.6,971,1
F,1-URGENT,0,BUILDING,16,Clerk#000000600,1993-07-07,-716.1,197,1
P,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000181,1995-04-18,4571.78,156,1
O,2-HIGH,0,FURNITURE,14,Clerk#000000937,1997-07-03,8727.9,860,1
O,5-LOW,3,MACHINERY,22,Clerk#000000695,1996-09-18,7882.44,242,1
F,1-URGENT,1,HOUSEHOLD,2,Clerk#000000909,1994-02-02,990.58,421,1
O,1-URGENT,1,HOUSEHOLD,24,Clerk#000000752,1997-10-03,2369.01,618,1
F,5-LOW,3,HOUSEHOLD,7,Clerk#000000768,1994-08-10,876.02,312,1
O,5-LOW,0,HOUSEHOLD,0,Clerk#000000237,1998-05-29,9497.89,737,1
O,2-HIGH,4,HOUSEHOLD,11,Clerk#000000161,1997-03-03,2135.6,580,1
O,1-URGENT,4,MACHINERY,13,Clerk#000000621,1996-09-23,4363.17,264,1
O,3-MEDIUM,2,BUILDING,12,Clerk#000000780,1995-06-12,-551.37,248,1
O,5-LOW,3,BUILDING,22,Clerk#000000191,1996-09-24,-616.79,468,1
P,5-LOW,4,FURNITURE,13,Clerk#000000332,1995-04-18,-375.76,389,1
O,5-LOW,0,MACHINERY,0,Clerk#000000237,1997-12-29,1696.95,968,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000757,1996-08-16,8998.82,687,1
O,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000439,1996-02-07,2873.49,948,1
F,5-LOW,1,BUILDING,2,Clerk#000000776,1992-09-05,6738.93,6,1
O,3-MEDIUM,0,BUILDING,15,Clerk#000000030,1998-02-18,9768.73,811,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000546,1993-10-12,1796.09,489,1
O,2-HIGH,4,BUILDING,4,Clerk#000000534,1996-12-28,4804.57,126,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000388,1995-10-23,-202.22,532,1
O,5-LOW,1,BUILDING,1,Clerk#000000473,1997-09-06,2650.27,285,1
O,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000966,1995-12-30,-951.53,302,1
O,5-LOW,1,FURNITURE,17,Clerk#000000641,1997-04-05,7270.82,470,1
O,1-URGENT,3,FURNITURE,19,Clerk#000000491,1997-12-20,4425.42,40,1
F,1-URGENT,3,BUILDING,6,Clerk#000000950,1994-08-03,8667.09,30,1
P,5-LOW,4,FURNITURE,11,Clerk#000000615,1995-05-15,5222.83,194,1
O,2-HIGH,0,HOUSEHOLD,16,Clerk#000000889,1997-03-25,3482.32,455,1
O,1-URGENT,3,BUILDING,7,Clerk#000000789,1997-11-04,8227.37,730,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000346,1995-12-18,1378.67,839,1
O,5-LOW,2,MACHINERY,21,Clerk#000000987,1998-03-13,6314.25,978,1
F,5-LOW,1,BUILDING,1,Clerk#000000115,1992-01-05,7348.92,205,1
F,2-HIGH,0,BUILDING,14,Clerk#000000457,1994-10-05,7915.06,266,1
O,3-MEDIUM,0,BUILDING,16,Clerk#000000046,1998-06-26,2256.36,719,1
O,1-URGENT,1,FURNITURE,2,Clerk#000000767,1995-08-18,238.14,743,1
O,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000566,1996-05-19,705.93,523,1
F,5-LOW,4,BUILDING,11,Clerk#000000171,1992-01-11,7307.55,929,1
F,2-HIGH,4,AUTOMOBILE,4,Clerk#000000673,1994-10-20,1561.8,634,1
F,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000853,1993-07-31,8825.71,851,1
O,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000983,1996-09-16,-565.35,107,1
F,5-LOW,2,FURNITURE,8,Clerk#000000008,1992-05-05,9787.56,695,1
O,1-URGENT,4,BUILDING,10,Clerk#000000859,1997-10-13,511.69,575,1
F,3-MEDIUM,2,MACHINERY,12,Clerk#000000391,1992-10-01,6464.77,731,1
F,2-HIGH,0,MACHINERY,14,Clerk#000000316,1992-03-24,7667.35,604,1
F,5-LOW,0,MACHINERY,16,Clerk#000000125,1993-06-22,6582.04,204,1
O,2-HIGH,0,AUTOMOBILE,16,Clerk#000000790,1998-01-15,6503.35,894,1
F,3-MEDIUM,2,BUILDING,21,Clerk#000000843,1993-11-10,2106.81,334,1
O,2-HIGH,2,FURNITURE,18,Clerk#000000799,1995-08-11,4483.83,393,1
O,4-NOT SPECIFIED,0,AUTOMOBILE,0,Clerk#000000659,1997-03-31,7659.72,984,1
O,3-MEDIUM,4,MACHINERY,13,Clerk#000000703,1996-08-15,6170.06,90,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,7,Clerk#000000493,1992-06-09,1938.05,424,1
F,3-MEDIUM,2,FURNITURE,9,Clerk#000000478,1993-07-09,3929.96,460,1
F,5-LOW,0,BUILDING,14,Clerk#000000705,1994-02-21,5812.93,236,1
F,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000135,1994-01-26,479.96,543,1
F,5-LOW,0,BUILDING,0,Clerk#000000329,1994-10-21,2432.73,711,1
O,4-NOT SPECIFIED,3,BUILDING,6,Clerk#000000820,1997-04-03,8667.09,30,1
O,3-MEDIUM,0,MACHINERY,14,Clerk#000000708,1996-08-11,3623.6,398,1
F,2-HIGH,3,MACHINERY,6,Clerk#000000193,1994-11-29,4266.13,908,1
F,2-HIGH,0,MACHINERY,0,Clerk#000000062,1994-10-01,-270.59,606,1
O,3-MEDIUM,3,BUILDING,7,Clerk#000000919,1997-11-26,8227.37,730,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000522,1994-07-07,3714.06,624,1
P,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000630,1995-05-05,3242.1,500,1
O,4-NOT SPECIFIED,0,MACHINERY,16,Clerk#000000086,1996-11-26,9786.36,281,1
O,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000894,1997-07-06,3857.34,212,1
O,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000689,1995-04-30,9977.62,289,1
F,2-HIGH,4,AUTOMOBILE,13,Clerk#000000412,1993-06-28,6123.69,653,1
F,2-HIGH,4,BUILDING,20,Clerk#000000322,1994-03-28,5579.81,178,1
F,2-HIGH,3,BUILDING,19,Clerk#000000302,1993-03-16,2583.91,60,1
F,2-HIGH,4,HOUSEHOLD,20,Clerk#000000432,1994-06-28,8495.92,345,1
O,5-LOW,1,BUILDING,3,Clerk#000000425,1996-04-05,9459.5,158,1
F,3-MEDIUM,0,FURNITURE,14,Clerk#000000913,1992-10-07,8998.82,687,1
F,2-HIGH,0,BUILDING,0,Clerk#000000861,1994-01-24,2409.69,374,1
F,5-LOW,1,AUTOMOBILE,2,Clerk#000000666,1994-06-08,5340.67,93,1
O,2-HIGH,2,HOUSEHOLD,9,Clerk#000000642,1996-09-04,5073.58,447,1
O,5-LOW,0,BUILDING,16,Clerk#000000767,1997-06-09,3987.39,403,1
F,4-NOT SPECIFIED,1,BUILDING,24,Clerk#000000611,1992-09-21,5859.97,383,1
F,5-LOW,4,MACHINERY,13,Clerk#000000720,1992-09-03,-897.04,531,1
O,2-HIGH,0,BUILDING,15,Clerk#000000891,1998-03-01,9010.02,879,1
O,3-MEDIUM,1,AUTOMOBILE,2,Clerk#000000307,1997-10-20,5340.67,93,1
O,2-HIGH,4,FURNITURE,4,Clerk#000000115,1996-12-14,9207.16,522,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000510,1994-06-21,2501.74,485,1
F,1-URGENT,1,AUTOMOBILE,2,Clerk#000000169,1992-02-03,1543.64,486,1
F,5-LOW,2,MACHINERY,9,Clerk#000000860,1993-01-15,4389.66,585,1
F,5-LOW,2,MACHINERY,8,Clerk#000000046,1994-04-10,4086.56,228,1
O,2-HIGH,1,BUILDING,2,Clerk#000000439,1996-02-07,90.22,94,1
F,3-MEDIUM,3,HOUSEHOLD,7,Clerk#000000838,1993-01-02,9305.05,69,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000743,1993-12-20,3959.28,277,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000462,1994-08-28,1738.87,999,1
F,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000543,1994-12-02,8825.71,851,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000903,1994-09-07,4768.8,170,1
F,5-LOW,2,FURNITURE,21,Clerk#000000434,1994-02-28,2272.5,346,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000065,1993-04-05,4695.12,501,1
F,1-URGENT,1,MACHINERY,2,Clerk#000000162,1993-02-23,2338.92,10,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000289,1992-02-25,4489.98,13,1
O,2-HIGH,3,BUILDING,22,Clerk#000000738,1996-02-24,6058.08,92,1
F,5-LOW,0,FURNITURE,14,Clerk#000000589,1993-01-26,8998.82,687,1
F,2-HIGH,1,AUTOMOBILE,3,Clerk#000000526,1992-04-14,754.41,367,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000009,1992-08-17,1295.54,458,1
P,4-NOT SPECIFIED,1,MACHINERY,17,Clerk#000000913,1995-03-06,2039.84,219,1
O,5-LOW,4,FURNITURE,4,Clerk#000000890,1996-10-07,7654.31,243,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000142,1994-02-03,4910.48,171,1
O,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000137,1997-06-16,-270.59,606,1
F,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000031,1994-03-18,938.35,292,1
F,5-LOW,0,BUILDING,14,Clerk#000000433,1993-08-30,-61.29,290,1
F,5-LOW,2,BUILDING,12,Clerk#000000155,1994-05-11,-551.37,248,1
P,5-LOW,4,HOUSEHOLD,20,Clerk#000000263,1995-02-25,3597.53,465,1
F,1-URGENT,1,BUILDING,1,Clerk#000000144,1992-08-19,2650.27,285,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000518,1996-01-08,4966.58,174,1
O,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000027,1998-06-15,-897.04,531,1
P,3-MEDIUM,4,FURNITURE,10,Clerk#000000650,1995-05-24,4681.03,759,1
F,2-HIGH,3,FURNITURE,22,Clerk#000000403,1992-06-11,7616.48,545,1
F,5-LOW,4,FURNITURE,13,Clerk#000000622,1992-07-27,7073.17,437,1
O,5-LOW,2,HOUSEHOLD,8,Clerk#000000205,1997-10-31,-654.5,348,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000772,1994-10-19,1939.39,520,1
F,1-URGENT,3,BUILDING,6,Clerk#000000767,1992-01-12,8667.09,30,1
F,2-HIGH,1,AUTOMOBILE,2,Clerk#000000538,1992-06-08,5340.67,93,1
O,2-HIGH,2,HOUSEHOLD,21,Clerk#000000095,1996-01-09,9977.62,289,1
O,3-MEDIUM,2,MACHINERY,12,Clerk#000000802,1997-12-24,6906.08,931,1
F,5-LOW,2,FURNITURE,8,Clerk#000000558,1994-06-26,-917.75,222,1
F,3-MEDIUM,0,BUILDING,5,Clerk#000000163,1994-01-09,9533.37,824,1
F,4-NOT SPECIFIED,4,FURNITURE,20,Clerk#000000184,1992-09-26,8746.23,59,1
O,1-URGENT,0,FURNITURE,0,Clerk#000000882,1997-11-10,5184.7,275,1
O,1-URGENT,3,BUILDING,22,Clerk#000000913,1996-05-12,367.82,582,1
O,5-LOW,4,BUILDING,10,Clerk#000000196,1996-04-27,8217.23,827,1
O,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000177,1998-06-28,5974.11,408,1
F,2-HIGH,3,MACHINERY,22,Clerk#000000498,1995-01-30,0.97,423,1
F,3-MEDIUM,3,BUILDING,6,Clerk#000000197,1995-02-25,8667.09,30,1
F,2-HIGH,0,MACHINERY,15,Clerk#000000965,1993-11-09,1666.07,881,1
F,3-MEDIUM,0,BUILDING,15,Clerk#000000723,1994-03-01,3225.07,771,1
O,2-HIGH,0,AUTOMOBILE,16,Clerk#000000455,1997-03-17,7315.94,324,1
F,2-HIGH,0,HOUSEHOLD,5,Clerk#000000829,1993-07-26,2023.59,397,1
F,4-NOT SPECIFIED,2,MACHINERY,9,Clerk#000000444,1994-06-16,8166.59,370,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,20,Clerk#000000758,1992-08-31,-729.09,557,1
F,5-LOW,4,AUTOMOBILE,4,Clerk#000000009,1992-12-01,-614.28,560,1
F,2-HIGH,2,MACHINERY,18,Clerk#000000234,1993-12-29,6403.62,1,1
F,3-MEDIUM,0,HOUSEHOLD,15,Clerk#000000212,1995-03-11,8589.7,20,1
O,3-MEDIUM,0,BUILDING,15,Clerk#000000516,1996-03-16,3471.53,998,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000807,1993-06-08,5830.69,567,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000004,1993-04-21,7917.9,816,1
O,3-MEDIUM,1,FURNITURE,24,Clerk#000000104,1998-07-19,4038.45,112,1
F,2-HIGH,0,HOUSEHOLD,14,Clerk#000000180,1994-12-14,6344.18,493,1
O,5-LOW,3,AUTOMOBILE,7,Clerk#000000242,1997-05-26,7548.88,278,1
F,2-HIGH,0,MACHINERY,0,Clerk#000000060,1992-02-18,-270.59,606,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000295,1997-08-21,9491.46,789,1
F,5-LOW,1,FURNITURE,17,Clerk#000000372,1992-02-18,7305.88,300,1
F,5-LOW,1,MACHINERY,17,Clerk#000000064,1993-04-21,6679.2,890,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000451,1996-08-30,1709.5,435,1
O,3-MEDIUM,4,AUTOMOBILE,13,Clerk#000000890,1996-09-17,121.65,801,1
O,1-URGENT,4,BUILDING,10,Clerk#000000285,1998-06-24,3199.03,207,1
O,2-HIGH,4,AUTOMOBILE,4,Clerk#000000112,1995-11-15,8798.96,644,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000429,1994-01-10,8795.16,558,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000626,1992-02-06,6569.34,571,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000558,1998-05-30,4396.25,442,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000055,1992-02-05,2840.59,272,1
F,5-LOW,0,BUILDING,16,Clerk#000000830,1994-02-01,4677.55,491,1
F,3-MEDIUM,1,MACHINERY,1,Clerk#000000282,1995-02-04,3288.42,797,1
F,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000444,1993-09-25,3367.36,66,1
F,5-LOW,3,BUILDING,19,Clerk#000000598,1994-02-10,5561.93,573,1
O,5-LOW,2,MACHINERY,8,Clerk#000000294,1997-06-22,3993.54,722,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000172,1997-09-15,3931.31,323,1
F,5-LOW,3,BUILDING,22,Clerk#000000870,1992-02-24,-616.79,468,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000786,1993-07-27,-574.39,12,1
O,5-LOW,3,AUTOMOBILE,19,Clerk#000000766,1995-10-10,5810.56,98,1
F,3-MEDIUM,2,HOUSEHOLD,21,Clerk#000000826,1994-09-09,6837.46,818,1
F,1-URGENT,1,BUILDING,1,Clerk#000000047,1994-10-16,7348.92,205,1
O,2-HIGH,4,BUILDING,20,Clerk#000000208,1997-08-09,4245,559,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000184,1993-01-25,737.03,446,1
O,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000646,1996-06-18,4954.25,632,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,20,Clerk#000000276,1993-04-11,8450.37,770,1
P,2-HIGH,2,HOUSEHOLD,8,Clerk#000000294,1995-03-03,7508.92,764,1
O,5-LOW,1,FURNITURE,1,Clerk#000000875,1998-03-06,3186.57,874,1
F,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000481,1992-09-19,3589.49,358,1
O,1-URGENT,3,HOUSEHOLD,6,Clerk#000000486,1998-07-12,5503.36,732,1
F,2-HIGH,1,BUILDING,24,Clerk#000000837,1992-09-03,9712.75,498,1
F,4-NOT SPECIFIED,4,MACHINERY,10,Clerk#000000058,1993-10-07,8966.63,5,1
O,2-HIGH,2,BUILDING,21,Clerk#000000245,1997-01-10,1952.36,154,1
O,5-LOW,3,BUILDING,7,Clerk#000000962,1997-03-30,4349.27,415,1
P,4-NOT SPECIFIED,4,MACHINERY,13,Clerk#000000071,1995-03-25,-897.04,531,1
O,5-LOW,4,FURNITURE,20,Clerk#000000116,1996-04-11,5867.61,853,1
F,2-HIGH,2,HOUSEHOLD,18,Clerk#000000934,1992-11-10,4723.37,852,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000409,1994-07-01,2110.59,436,1
F,5-LOW,1,HOUSEHOLD,17,Clerk#000000037,1995-01-10,2675.73,184,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000542,1993-10-14,1634.7,533,1
O,2-HIGH,2,MACHINERY,18,Clerk#000000274,1998-07-20,6403.62,1,1
O,5-LOW,3,MACHINERY,19,Clerk#000000145,1997-08-10,1422.57,833,1
O,1-URGENT,0,BUILDING,5,Clerk#000000144,1997-06-13,9562.82,791,1
O,3-MEDIUM,2,FURNITURE,18,Clerk#000000243,1996-02-10,8341.71,617,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000480,1997-03-29,0.97,917,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000798,1993-10-05,6487.71,869,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000156,1993-08-22,9443.39,167,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000898,1994-04-10,4189.04,144,1
F,3-MEDIUM,3,BUILDING,23,Clerk#000000006,1993-10-13,9465.15,761,1
O,1-URGENT,4,HOUSEHOLD,20,Clerk#000000382,1996-06-30,8495.92,345,1
F,1-URGENT,1,BUILDING,1,Clerk#000000063,1994-11-05,-132.97,916,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000996,1992-07-23,2326.68,751,1
O,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000666,1996-09-22,1685.9,134,1
O,3-MEDIUM,1,MACHINERY,2,Clerk#000000767,1996-05-31,7470.96,884,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000742,1992-11-27,5841.33,136,1
O,5-LOW,3,FURNITURE,22,Clerk#000000826,1996-07-19,4867.52,954,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000329,1992-04-16,1490.35,247,1
F,2-HIGH,1,AUTOMOBILE,17,Clerk#000000072,1995-04-30,2314.67,640,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000366,1995-01-11,5950.86,867,1
O,3-MEDIUM,2,BUILDING,9,Clerk#000000689,1996-03-15,3016.38,680,1
O,2-HIGH,0,MACHINERY,15,Clerk#000000502,1998-01-04,1725.68,844,1
O,5-LOW,1,BUILDING,1,Clerk#000000110,1996-11-29,7568.07,591,1
F,2-HIGH,0,BUILDING,16,Clerk#000000802,1993-06-24,4677.55,491,1
O,5-LOW,4,HOUSEHOLD,13,Clerk#000000166,1995-08-03,-112.46,276,1
O,3-MEDIUM,3,BUILDING,19,Clerk#000000005,1997-07-20,1525.96,481,1
O,3-MEDIUM,1,BUILDING,1,Clerk#000000018,1996-01-31,9768.21,351,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000725,1997-07-11,6963.68,629,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000480,1994-12-27,3893.14,140,1
P,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000243,1995-05-14,1634.7,533,1
F,5-LOW,2,MACHINERY,18,Clerk#000000158,1994-06-09,7055.13,287,1
O,1-URGENT,3,AUTOMOBILE,23,Clerk#000000416,1998-04-19,6589.5,725,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000246,1994-01-04,9180.5,386,1
O,5-LOW,3,FURNITURE,19,Clerk#000000664,1996-10-13,5896.87,163,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000948,1994-12-20,3288.76,678,1
F,4-NOT SPECIFIED,1,HOUSEHOLD,2,Clerk#000000565,1992-07-22,1228.06,763,1
O,5-LOW,2,AUTOMOBILE,8,Clerk#000000843,1997-06-10,6269.42,395,1
F,1-URGENT,1,HOUSEHOLD,2,Clerk#000000415,1993-02-07,8993.23,897,1
O,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000423,1997-03-25,2650.27,285,1
F,5-LOW,3,BUILDING,22,Clerk#000000904,1994-10-29,6035.44,777,1
F,2-HIGH,3,HOUSEHOLD,23,Clerk#000000483,1995-02-19,32.24,451,1
O,1-URGENT,0,HOUSEHOLD,5,Clerk#000000704,1998-02-21,2753.54,315,1
F,1-URGENT,4,HOUSEHOLD,4,Clerk#000000714,1992-07-25,7979.48,519,1
O,3-MEDIUM,2,MACHINERY,9,Clerk#000000877,1998-04-06,8747.99,340,1
O,2-HIGH,1,AUTOMOBILE,3,Clerk#000000031,1996-10-01,9008.61,417,1
O,5-LOW,2,BUILDING,8,Clerk#000000462,1997-09-28,2005.02,607,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000133,1993-04-08,8303.09,430,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000893,1998-03-30,-986.96,802,1
O,1-URGENT,1,FURNITURE,17,Clerk#000000616,1998-04-04,5436.81,231,1
O,2-HIGH,3,HOUSEHOLD,6,Clerk#000000076,1996-06-10,5503.36,732,1
F,2-HIGH,0,MACHINERY,5,Clerk#000000650,1995-01-11,-44.66,684,1
F,1-URGENT,2,BUILDING,12,Clerk#000000891,1992-10-11,594.5,402,1
O,1-URGENT,2,BUILDING,12,Clerk#000000174,1995-07-19,2584.52,990,1
O,1-URGENT,4,AUTOMOBILE,10,Clerk#000000001,1998-07-11,8631.35,783,1
O,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000318,1998-05-17,1959.17,660,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000593,1992-07-26,2273.5,828,1
O,2-HIGH,0,BUILDING,0,Clerk#000000884,1997-09-04,-566.86,476,1
O,5-LOW,3,FURNITURE,22,Clerk#000000876,1997-09-28,9491.46,789,1
O,1-URGENT,1,BUILDING,1,Clerk#000000947,1996-03-12,4455.76,814,1
F,4-NOT SPECIFIED,4,FURNITURE,4,Clerk#000000691,1995-04-22,5439.44,121,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,13,Clerk#000000194,1995-01-13,4128.86,693,1
O,1-URGENT,3,BUILDING,19,Clerk#000000860,1995-12-08,5561.93,573,1
O,2-HIGH,3,HOUSEHOLD,22,Clerk#000000106,1998-01-23,5420.32,175,1
O,4-NOT SPECIFIED,4,BUILDING,13,Clerk#000000183,1995-10-22,4198.72,22,1
F,5-LOW,4,BUILDING,4,Clerk#000000312,1993-10-27,-258.77,734,1
F,4-NOT SPECIFIED,2,BUILDING,21,Clerk#000000727,1993-07-26,5509.11,15,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,15,Clerk#000000135,1994-12-28,7420.6,614,1
O,2-HIGH,3,FURNITURE,23,Clerk#000000841,1997-12-11,1437.55,384,1
O,5-LOW,2,BUILDING,21,Clerk#000000694,1996-06-04,5465.29,539,1
F,3-MEDIUM,4,HOUSEHOLD,20,Clerk#000000265,1993-09-18,8450.37,770,1
O,1-URGENT,4,BUILDING,20,Clerk#000000399,1996-05-31,9680.51,938,1
O,3-MEDIUM,4,MACHINERY,20,Clerk#000000292,1998-03-30,3942.11,418,1
O,5-LOW,0,FURNITURE,5,Clerk#000000355,1996-01-28,5447.12,966,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000944,1996-07-12,7462.2,293,1
O,5-LOW,0,AUTOMOBILE,5,Clerk#000000179,1996-04-10,1605.76,773,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000400,1994-03-14,737.03,446,1
F,1-URGENT,0,FURNITURE,0,Clerk#000000153,1993-12-22,7383.53,414,1
F,5-LOW,4,HOUSEHOLD,20,Clerk#000000612,1994-04-07,6013.09,845,1
O,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000909,1997-12-02,108.14,305,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000777,1993-06-08,498.77,3,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000759,1994-07-10,3959.71,350,1
O,2-HIGH,4,FURNITURE,11,Clerk#000000871,1997-05-26,4356.59,595,1
O,2-HIGH,2,MACHINERY,8,Clerk#000000182,1996-06-07,4086.56,228,1
