l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,R,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,RAIL,3,0.03,14,Brand#34,14,LG PKG,39,928,26123.44
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,3,AIR,1,0.06,20,Brand#43,7,JUMBO DRUM,14,929,24947.532
F,F,R,COLLECT COD,3,Manufacturer#4,5-LOW,3,TRUCK,2,0.02,19,Brand#45,22,SM BOX,16,930,36326.4
F,F,A,COLLECT COD,0,Manufacturer#3,5-LOW,3,REG AIR,1,0.01,15,Brand#32,22,SM PACK,22,930,14898.6279
F,F,A,COLLECT COD,1,Manufacturer#5,5-LOW,3,TRUCK,6,0.05,1,Brand#51,22,WRAP DRUM,19,930,44574.7806
F,F,A,COLLECT COD,2,Manufacturer#5,5-LOW,3,AIR,5,0.01,8,Brand#52,22,JUMBO DRUM,29,930,15585.696
F,F,R,COLLECT COD,1,Manufacturer#3,3-MEDIUM,1,RAIL,2,0.07,3,Brand#32,24,LG BOX,18,931,21442.644
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,1,RAIL,3,0.02,5,Brand#43,24,MED BAG,30,931,24064.2522
F,F,A,COLLECT COD,3,Manufacturer#2,3-MEDIUM,1,REG AIR,1,0.05,23,Brand#24,24,LG CASE,19,931,60372.5265
F,F,R,NONE,3,Manufacturer#2,1-URGENT,4,TRUCK,6,0.03,22,Brand#22,4,JUMBO BOX,31,932,43957.0638
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,4,REG AIR,1,0.06,24,Brand#34,4,WRAP JAR,15,932,28764.6464
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,4,RAIL,4,0.05,21,Brand#51,11,SM BAG,25,933,44175.04
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,5-LOW,4,FOB,3,0.02,12,Brand#14,11,WRAP PACK,20,933,53871.1096
F,F,R,COLLECT COD,1,Manufacturer#5,2-HIGH,1,AIR,5,0.07,3,Brand#52,17,SM JAR,28,934,45803.151
F,F,R,NONE,1,Manufacturer#3,2-HIGH,1,TRUCK,3,0,1,Brand#31,17,LG BAG,48,934,35954.2008
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,4,SHIP,2,0,23,Brand#54,11,LG BOX,3,935,9699.03
F,F,A,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,4,REG AIR,4,0.03,6,Brand#41,11,MED JAR,41,935,34432.5548
F,F,A,DELIVER IN PERSON,4,Manufacturer#5,4-NOT SPECIFIED,4,RAIL,3,0.05,10,Brand#55,11,MED CAN,43,935,23743.4412
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,4,AIR,1,0.01,6,Brand#14,11,LG CAN,41,935,20044.1934
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,1,AIR,1,0.05,8,Brand#55,3,SM CASE,22,936,36148.6164
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,1,REG AIR,5,0.01,12,Brand#41,3,JUMBO DRUM,36,936,43531.41
F,F,A,NONE,0,Manufacturer#3,3-MEDIUM,1,SHIP,4,0.02,14,Brand#35,3,WRAP BOX,47,936,83093.22
F,F,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,1,MAIL,2,0.08,8,Brand#52,3,WRAP JAR,3,936,10166.2764
F,F,N,NONE,1,Manufacturer#2,3-MEDIUM,1,SHIP,3,0.05,1,Brand#25,3,SM BAG,28,936,67922.9376
F,F,R,NONE,3,Manufacturer#2,4-NOT SPECIFIED,1,MAIL,2,0.03,19,Brand#24,17,WRAP PKG,34,937,27420
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,AIR,4,0.08,12,Brand#33,24,LG BAG,31,938,77601.2787
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,1,RAIL,2,0.07,11,Brand#12,24,LG CASE,49,938,53318.766
F,F,R,NONE,1,Manufacturer#3,4-NOT SPECIFIED,1,AIR,3,0.01,3,Brand#32,24,LG CASE,28,938,49103.7212
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,4,MAIL,4,0.02,22,Brand#24,20,JUMBO CASE,33,939,10494.144
F,F,R,NONE,0,Manufacturer#1,4-NOT SPECIFIED,4,SHIP,7,0.01,0,Brand#14,20,WRAP JAR,30,940,12605.685
F,F,R,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,4,TRUCK,2,0.08,3,Brand#35,20,LG CASE,36,940,3191.5584
F,F,R,NONE,1,Manufacturer#2,4-NOT SPECIFIED,4,AIR,5,0.03,17,Brand#21,20,MED BOX,41,940,18463.984
F,F,A,NONE,0,Manufacturer#5,4-NOT SPECIFIED,4,REG AIR,3,0.03,0,Brand#53,20,SM DRUM,31,940,9570.8547
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,4,TRUCK,4,0,1,Brand#31,20,MED JAR,34,940,78432.5
F,F,R,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,4,SHIP,1,0.08,19,Brand#11,20,LG BOX,23,940,56548.849
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,4,REG AIR,6,0.05,12,Brand#22,20,JUMBO CASE,35,940,30169.9294
F,F,A,COLLECT COD,3,Manufacturer#3,3-MEDIUM,3,FOB,3,0.03,22,Brand#34,7,WRAP BAG,22,929,8483.02
F,F,R,NONE,1,Manufacturer#2,3-MEDIUM,3,RAIL,2,0.08,3,Brand#25,7,WRAP DRUM,14,929,32386.887
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,3,REG AIR,5,0,22,Brand#13,7,JUMBO BAG,7,929,3312.1143
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,3,FOB,4,0.05,0,Brand#11,7,JUMBO CAN,20,929,6132.672
F,P,A,COLLECT COD,3,Manufacturer#1,2-HIGH,0,AIR,7,0.04,7,Brand#15,14,LG JAR,15,941,53147.9619
F,P,N,NONE,3,Manufacturer#1,2-HIGH,0,AIR,5,0.05,22,Brand#15,14,WRAP BAG,50,941,8512.14
F,P,R,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,0,AIR,6,0.08,10,Brand#52,14,MED DRUM,44,941,41225.049
F,P,R,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,0,REG AIR,4,0,18,Brand#14,14,SM BAG,33,941,14054.8608
F,P,A,NONE,3,Manufacturer#3,2-HIGH,0,FOB,3,0.01,6,Brand#35,14,WRAP PACK,20,941,29432.0754
O,P,N,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,FOB,1,0.01,14,Brand#32,14,LG BOX,36,941,56709.6556
F,P,A,NONE,0,Manufacturer#1,2-HIGH,0,AIR,2,0.02,16,Brand#13,14,MED JAR,29,941,12489.3792
F,F,R,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,2,SHIP,2,0.03,18,Brand#24,8,MED CAN,39,942,19841.382
F,F,R,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,2,MAIL,5,0.02,8,Brand#35,21,WRAP PKG,6,943,53872.81
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,2,0,19,Brand#41,21,WRAP PACK,9,943,82079.136
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,AIR,1,0.04,0,Brand#14,21,LG PACK,1,943,24318.8064
F,F,R,NONE,1,Manufacturer#4,4-NOT SPECIFIED,2,MAIL,4,0.05,1,Brand#42,21,MED PKG,48,943,33983.4528
F,F,R,COLLECT COD,2,Manufacturer#3,1-URGENT,2,MAIL,6,0.04,8,Brand#35,8,LG DRUM,36,942,32969.9172
F,P,R,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,4,TRUCK,6,0.05,1,Brand#25,11,LG DRUM,7,944,21623.4207
F,P,A,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,4,TRUCK,2,0.06,12,Brand#15,13,LG PACK,21,945,25584.0768
F,P,A,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,4,MAIL,7,0.06,6,Brand#35,13,MED CAN,48,945,42447.5436
O,P,N,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,4,RAIL,6,0.03,5,Brand#12,13,WRAP BOX,16,945,28042.56
F,P,R,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,4,RAIL,5,0.07,10,Brand#55,13,WRAP PKG,6,945,57558.9648
O,P,N,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,4,REG AIR,3,0.05,5,Brand#11,13,SM BAG,14,945,42121.35
F,P,N,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,3,TRUCK,2,0.05,5,Brand#25,7,JUMBO DRUM,34,946,13573.7127
O,P,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,3,REG AIR,4,0.05,8,Brand#11,7,LG BAG,31,946,81120.7968
F,P,A,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,3,SHIP,6,0.07,0,Brand#41,7,JUMBO DRUM,23,946,49916.9088
F,P,N,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,3,REG AIR,5,0.01,9,Brand#35,7,SM CAN,34,946,2668.6788
F,P,R,COLLECT COD,1,Manufacturer#2,1-URGENT,3,RAIL,3,0.07,3,Brand#23,7,SM DRUM,14,946,3616.0436
F,P,A,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,3,SHIP,1,0.04,10,Brand#31,7,SM PKG,46,946,8132.013
F,P,A,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,4,REG AIR,1,0.05,14,Brand#43,13,MED PACK,46,945,6070.842
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,3,TRUCK,1,0.06,4,Brand#41,19,LG BAG,2,947,65853.486
F,P,A,NONE,4,Manufacturer#5,2-HIGH,1,SHIP,4,0.04,10,Brand#54,3,MED CASE,37,948,32902.38
O,P,N,NONE,3,Manufacturer#5,2-HIGH,1,RAIL,1,0.01,6,Brand#55,3,MED PACK,2,948,19129.4136
F,P,N,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,1,AIR,2,0.07,17,Brand#31,3,MED CAN,36,948,37286.4384
O,P,N,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,4,FOB,5,0.06,20,Brand#33,11,LG PACK,46,949,43621.578
F,P,A,NONE,1,Manufacturer#1,4-NOT SPECIFIED,4,AIR,1,0,2,Brand#12,11,WRAP BOX,42,949,19156.6464
F,P,N,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,4,AIR,2,0.05,10,Brand#55,11,LG CAN,16,949,13184.9984
F,P,A,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,4,MAIL,3,0.07,8,Brand#24,11,SM JAR,6,949,26395.0368
F,P,A,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,4,SHIP,4,0.06,20,Brand#22,11,WRAP JAR,13,949,36386.48
F,P,A,COLLECT COD,3,Manufacturer#2,1-URGENT,4,REG AIR,4,0.04,7,Brand#25,11,JUMBO DRUM,33,944,30151.383
F,P,R,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,4,AIR,5,0.08,10,Brand#32,11,LG CASE,33,944,8578.9908
F,P,A,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,4,FOB,3,0.08,1,Brand#52,11,JUMBO DRUM,35,944,8259.84
O,P,N,NONE,1,Manufacturer#4,1-URGENT,4,MAIL,2,0,1,Brand#45,11,SM BAG,48,944,22656.4368
O,P,N,NONE,2,Manufacturer#2,1-URGENT,4,REG AIR,1,0.04,18,Brand#22,11,MED CASE,38,944,1877.96
F,F,A,NONE,3,Manufacturer#4,4-NOT SPECIFIED,2,AIR,3,0.05,6,Brand#45,8,SM DRUM,40,950,3177.3948
F,P,A,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,0,MAIL,5,0.02,2,Brand#32,0,JUMBO PACK,2,951,15922.746
F,P,R,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,0,REG AIR,6,0.04,8,Brand#11,0,JUMBO DRUM,11,951,36881.1185
F,P,R,NONE,0,Manufacturer#4,1-URGENT,0,TRUCK,2,0.01,0,Brand#43,0,WRAP CAN,15,951,61893.909
F,P,R,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,0,REG AIR,3,0.03,15,Brand#15,0,JUMBO BOX,18,951,42550.4574
F,P,N,NONE,1,Manufacturer#1,1-URGENT,0,AIR,1,0.04,1,Brand#13,0,JUMBO BAG,49,951,29692.7554
O,P,N,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,0,RAIL,4,0.07,19,Brand#45,0,MED PACK,8,951,39728.448
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,4,SHIP,1,0.02,15,Brand#15,10,LG BOX,29,952,45252.5184
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,4,TRUCK,3,0.06,24,Brand#34,10,WRAP CAN,44,952,27397.2135
F,P,R,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,3,TRUCK,1,0.05,8,Brand#24,6,WRAP CASE,44,953,44143.101
O,P,N,NONE,1,Manufacturer#5,2-HIGH,3,REG AIR,2,0.02,17,Brand#55,6,SM JAR,26,953,30915.3636
F,F,R,NONE,1,Manufacturer#1,4-NOT SPECIFIED,0,SHIP,6,0.05,2,Brand#14,16,MED CAN,22,954,12289.2
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,FOB,4,0.06,14,Brand#53,16,MED BOX,46,954,12963.5212
F,F,R,NONE,1,Manufacturer#3,4-NOT SPECIFIED,0,AIR,1,0.01,1,Brand#35,16,SM BAG,34,954,41861.664
F,F,A,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,0,TRUCK,3,0.02,24,Brand#24,16,MED BOX,5,954,10908.324
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,0,SHIP,7,0.04,15,Brand#21,16,WRAP PKG,46,954,52372.7568
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,3,FOB,6,0.05,10,Brand#25,22,WRAP JAR,26,955,2288.132
F,F,R,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,3,AIR,5,0.04,11,Brand#22,22,MED JAR,13,955,66649.948
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,3,RAIL,4,0.07,12,Brand#32,22,SM DRUM,3,955,20857.536
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,3,MAIL,3,0,24,Brand#23,22,JUMBO PKG,30,955,3621.0003
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,3,FOB,2,0.07,22,Brand#32,22,SM CASE,42,955,15172.164
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,1,SHIP,3,0.06,12,Brand#41,2,MED DRUM,22,956,13780.13
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,0,RAIL,3,0.06,7,Brand#14,14,WRAP PKG,26,957,45596.3904
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,0,TRUCK,5,0.08,16,Brand#31,14,MED DRUM,43,957,7921.8776
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,2,SHIP,2,0.04,11,Brand#22,8,JUMBO CASE,26,958,71237.44
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,2,SHIP,1,0.03,0,Brand#13,8,LG CAN,35,958,44225.0256
F,F,A,COLLECT COD,2,Manufacturer#1,1-URGENT,1,SHIP,3,0.07,12,Brand#13,1,JUMBO JAR,8,959,3254.8971
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,1,AIR,3,0.04,14,Brand#12,17,SM JAR,22,960,23425.2
F,F,R,COLLECT COD,0,Manufacturer#5,5-LOW,1,FOB,6,0.01,5,Brand#55,17,LG PACK,3,960,60886.7328
F,F,R,COLLECT COD,3,Manufacturer#5,5-LOW,1,SHIP,2,0.05,7,Brand#51,17,MED CASE,19,960,6583.842
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,0,REG AIR,4,0,8,Brand#55,15,SM JAR,18,961,29136.996
F,F,R,NONE,3,Manufacturer#2,2-HIGH,0,REG AIR,5,0.08,7,Brand#22,15,MED DRUM,20,962,55373.2179
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,0,MAIL,2,0.07,6,Brand#25,15,SM BAG,12,962,49727.8656
F,F,N,NONE,1,Manufacturer#2,2-HIGH,0,FOB,4,0.07,24,Brand#22,15,LG BAG,43,962,8304.88
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,0,SHIP,3,0.03,1,Brand#31,15,JUMBO PKG,2,962,45067.2849
F,F,R,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,0,SHIP,1,0.05,6,Brand#11,15,LG BAG,11,962,5488.3818
F,F,A,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,0,MAIL,6,0.02,10,Brand#11,15,MED CAN,7,962,1211.8464
F,F,R,COLLECT COD,2,Manufacturer#5,5-LOW,0,FOB,3,0.04,9,Brand#51,15,LG PACK,18,961,81383.3356
F,F,A,NONE,2,Manufacturer#5,5-LOW,0,RAIL,1,0.02,8,Brand#51,15,WRAP JAR,17,961,20214.4056
F,F,R,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,0,RAIL,1,0.02,8,Brand#22,0,WRAP PKG,14,963,9453.3075
F,F,R,COLLECT COD,1,Manufacturer#4,5-LOW,0,AIR,1,0.08,24,Brand#44,0,MED DRUM,21,964,37374.0156
F,F,R,COLLECT COD,3,Manufacturer#5,5-LOW,0,FOB,2,0.06,6,Brand#53,0,JUMBO PKG,15,964,35418.6657
F,P,N,NONE,2,Manufacturer#4,2-HIGH,1,TRUCK,4,0.01,18,Brand#41,17,JUMBO DRUM,19,965,44981.376
F,P,N,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,1,AIR,5,0.01,1,Brand#52,17,SM BOX,7,965,51391.062
F,P,R,COLLECT COD,1,Manufacturer#5,2-HIGH,1,MAIL,6,0.07,3,Brand#54,17,MED CASE,29,965,17204.418
F,P,R,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,FOB,2,0.05,9,Brand#24,17,JUMBO BAG,27,965,6971.28
F,P,R,COLLECT COD,0,Manufacturer#4,2-HIGH,1,RAIL,7,0.02,0,Brand#41,17,SM CASE,12,965,43094.03
F,P,N,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,1,AIR,3,0,11,Brand#42,17,WRAP PKG,14,965,12864.2445
O,P,N,COLLECT COD,3,Manufacturer#5,2-HIGH,1,SHIP,1,0,19,Brand#52,17,MED CASE,11,965,43517.904
F,F,A,COLLECT COD,3,Manufacturer#1,1-URGENT,3,AIR,4,0.06,22,Brand#13,7,WRAP BAG,19,966,31191.4372
F,F,R,NONE,4,Manufacturer#3,1-URGENT,3,AIR,6,0.06,11,Brand#33,7,MED JAR,25,966,22760.79
F,F,R,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,MAIL,3,0.04,6,Brand#21,7,SM JAR,33,966,64591.64
F,F,R,COLLECT COD,3,Manufacturer#4,1-URGENT,3,SHIP,1,0.07,7,Brand#43,7,WRAP PACK,6,966,18768.816
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,3,FOB,7,0.05,7,Brand#23,7,SM CAN,46,966,26873.6799
F,F,R,NONE,0,Manufacturer#5,4-NOT SPECIFIED,0,MAIL,6,0.01,14,Brand#55,0,SM CASE,47,963,45861.2791
F,F,R,NONE,4,Manufacturer#4,1-URGENT,4,REG AIR,1,0,11,Brand#41,13,WRAP JAR,35,967,61173.684
F,F,A,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,4,SHIP,1,0.06,11,Brand#32,20,WRAP PACK,38,968,22730.8172
F,F,N,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,4,RAIL,1,0.08,17,Brand#14,13,LG JAR,44,969,10776.402
F,F,A,NONE,3,Manufacturer#4,4-NOT SPECIFIED,0,MAIL,5,0.06,22,Brand#41,14,SM BAG,44,970,35976.15
F,F,N,NONE,3,Manufacturer#1,4-NOT SPECIFIED,0,REG AIR,2,0.04,7,Brand#14,14,WRAP CASE,50,970,42765.76
F,F,A,COLLECT COD,0,Manufacturer#1,2-HIGH,3,SHIP,1,0.04,15,Brand#15,6,MED PACK,22,971,12669.8088
F,F,A,COLLECT COD,3,Manufacturer#1,2-HIGH,3,TRUCK,4,0.05,22,Brand#15,6,WRAP CASE,38,971,25192.305
F,F,N,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,3,RAIL,2,0.04,4,Brand#25,6,SM CAN,43,971,925.6028
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,3,MAIL,3,0.08,8,Brand#12,6,MED BAG,40,971,1220.9769
F,F,A,COLLECT COD,0,Manufacturer#2,2-HIGH,3,FOB,5,0.05,16,Brand#25,6,LG CASE,7,971,20508.807
F,F,R,NONE,3,Manufacturer#2,2-HIGH,3,FOB,6,0.01,6,Brand#22,6,JUMBO BOX,49,971,37200.408
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,4,FOB,4,0.02,0,Brand#23,10,MED DRUM,41,972,39663.36
F,F,A,NONE,1,Manufacturer#1,3-MEDIUM,1,AIR,1,0.04,3,Brand#13,24,JUMBO PKG,24,973,26951.9481
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,4,MAIL,1,0.02,10,Brand#15,10,SM JAR,9,974,28955.4912
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,0,SHIP,2,0.07,7,Brand#54,16,SM BAG,27,975,9329.551
F,F,R,NONE,0,Manufacturer#3,1-URGENT,0,RAIL,3,0.07,5,Brand#31,16,WRAP CAN,14,975,41323.158
F,F,A,COLLECT COD,4,Manufacturer#2,1-URGENT,0,MAIL,5,0.01,11,Brand#21,16,SM CASE,49,975,54449.4496
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,0,RAIL,1,0.02,15,Brand#33,16,LG BAG,15,975,42661.164
F,F,R,COLLECT COD,0,Manufacturer#2,1-URGENT,0,FOB,4,0.02,14,Brand#21,16,MED JAR,29,975,41562.6376
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,2,MAIL,1,0.04,0,Brand#53,21,SM BOX,30,976,33123.015
F,F,R,NONE,2,Manufacturer#4,2-HIGH,2,REG AIR,2,0.01,9,Brand#42,21,JUMBO JAR,40,976,58591.5825
F,F,R,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,0,TRUCK,3,0.07,11,Brand#41,14,LG BOX,40,977,4713.5004
F,F,R,NONE,3,Manufacturer#2,4-NOT SPECIFIED,0,REG AIR,5,0,7,Brand#21,14,SM PACK,24,977,41534.0418
F,F,A,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,0,MAIL,2,0.05,15,Brand#45,14,JUMBO CASE,34,977,53339.688
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,0,TRUCK,6,0.01,15,Brand#42,14,SM PACK,26,977,82301.57
F,F,R,NONE,4,Manufacturer#2,4-NOT SPECIFIED,0,FOB,1,0.08,10,Brand#22,14,LG CAN,32,977,22208.63
F,F,R,NONE,3,Manufacturer#2,4-NOT SPECIFIED,0,REG AIR,4,0.01,6,Brand#24,14,MED BOX,4,977,39003.0404
F,P,R,COLLECT COD,1,Manufacturer#5,3-MEDIUM,0,TRUCK,3,0.05,3,Brand#54,15,LG CAN,27,978,9407.2734
O,P,N,DELIVER IN PERSON,4,Manufacturer#4,3-MEDIUM,0,MAIL,2,0.04,4,Brand#43,15,WRAP CASE,10,978,52688.6906
F,P,R,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,0,REG AIR,1,0.06,1,Brand#23,15,MED BOX,11,978,48324.15
F,F,A,COLLECT COD,2,Manufacturer#3,1-URGENT,3,TRUCK,3,0,8,Brand#31,22,MED PKG,48,979,20995.4488
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,3,RAIL,1,0.05,2,Brand#53,22,LG DRUM,22,980,16030.224
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,3,AIR,1,0.06,12,Brand#41,22,SM CAN,9,979,48780.736
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,3,SHIP,2,0.07,7,Brand#34,22,JUMBO DRUM,33,979,58882.4782
F,F,N,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,2,AIR,1,0.08,14,Brand#24,21,JUMBO CASE,11,981,82406.24
F,F,R,COLLECT COD,2,Manufacturer#4,1-URGENT,3,AIR,4,0.05,9,Brand#41,7,WRAP PACK,13,982,16030.908
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,3,SHIP,1,0.04,6,Brand#51,19,LG JAR,19,983,70034.1
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,MAIL,2,0.04,14,Brand#33,21,WRAP PKG,43,981,11314.1232
F,F,A,NONE,1,Manufacturer#1,5-LOW,1,AIR,1,0.05,2,Brand#13,24,SM PKG,12,984,45625.0172
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,3,REG AIR,1,0,21,Brand#43,7,MED CASE,2,985,35914.2784
F,F,R,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,3,RAIL,4,0.07,11,Brand#33,7,SM BOX,11,985,87325.4725
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,1,TRUCK,6,0.07,1,Brand#51,24,JUMBO CASE,48,984,29220.993
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,1,MAIL,2,0.05,14,Brand#13,24,SM JAR,30,984,22985.508
F,F,R,NONE,3,Manufacturer#1,5-LOW,1,SHIP,3,0.07,7,Brand#15,24,LG BAG,2,984,31823.385
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,1,RAIL,4,0.08,18,Brand#13,24,LG CAN,19,984,28366.13
F,F,R,DELIVER IN PERSON,1,Manufacturer#4,1-URGENT,3,REG AIR,4,0,1,Brand#44,19,WRAP BOX,11,986,89867.105
F,F,A,COLLECT COD,0,Manufacturer#2,2-HIGH,4,MAIL,3,0.04,16,Brand#21,20,WRAP BOX,22,987,34218.2154
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,4,REG AIR,1,0.03,15,Brand#41,20,JUMBO CAN,48,987,74493
F,F,A,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,2,RAIL,3,0.04,14,Brand#24,18,SM CASE,21,988,38032.6518
F,F,A,NONE,4,Manufacturer#4,2-HIGH,2,SHIP,6,0.08,4,Brand#45,18,LG BOX,41,988,45508.9362
F,F,R,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,4,REG AIR,2,0,24,Brand#53,10,JUMBO JAR,24,989,47595.3536
F,F,A,COLLECT COD,2,Manufacturer#4,1-URGENT,4,AIR,5,0.03,21,Brand#41,10,LG JAR,22,989,1731.6972
