o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,groupcol,aggcol
O,2-HIGH,4,AUTOMOBILE,10,Clerk#000000541,1997-03-03,1939.39,899,1
O,2-HIGH,1,BUILDING,1,Clerk#000000258,1995-05-28,115.76,1173,1
O,2-HIGH,2,BUILDING,18,Clerk#000000630,1998-05-22,4662.53,1147,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000394,1998-02-15,-326.32,4016,1
O,2-HIGH,4,HOUSEHOLD,4,Clerk#000000720,1995-10-12,9909.95,115,1
O,5-LOW,0,AUTOMOBILE,16,Clerk#000000532,1996-10-16,2239.89,4108,1
O,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000126,1997-04-25,4011.18,3255,1
F,2-HIGH,2,HOUSEHOLD,9,Clerk#000000363,1993-01-27,2704.85,484,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000348,1993-05-14,1724.68,79,1
F,2-HIGH,1,AUTOMOBILE,24,Clerk#000000022,1992-10-24,-602.24,1658,1
F,5-LOW,1,AUTOMOBILE,3,Clerk#000000274,1994-08-04,4253.51,1729,1
P,3-MEDIUM,3,MACHINERY,19,Clerk#000000260,1995-04-26,4520.35,2300,1
O,5-LOW,1,FURNITURE,17,Clerk#000000553,1998-03-02,4562.95,2162,1
O,5-LOW,4,MACHINERY,20,Clerk#000000833,1997-09-06,8956.63,2277,1
O,1-URGENT,1,HOUSEHOLD,2,Clerk#000000454,1996-08-30,7820.61,1095,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000431,1992-08-09,-855.27,3969,1
O,2-HIGH,0,AUTOMOBILE,0,Clerk#000000343,1995-11-09,3393.86,461,1
O,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000227,1995-05-21,228.66,3549,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,1,Clerk#000000468,1996-09-01,4490.23,4900,1
O,3-MEDIUM,1,HOUSEHOLD,17,Clerk#000000791,1996-02-28,3754.47,2114,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000825,1993-07-16,434.91,1849,1
O,2-HIGH,0,BUILDING,14,Clerk#000000009,1997-12-31,2949.82,4634,1
O,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000568,1997-01-20,8970.62,363,1
F,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000548,1993-03-10,2532.69,923,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000968,1994-09-02,1050.6,3628,1
O,3-MEDIUM,3,MACHINERY,6,Clerk#000000701,1998-02-14,191.36,3285,1
F,3-MEDIUM,1,BUILDING,2,Clerk#000000732,1993-02-21,2883.24,4293,1
O,5-LOW,0,AUTOMOBILE,0,Clerk#000000098,1995-07-11,4776.12,4054,1
O,5-LOW,4,BUILDING,10,Clerk#000000573,1995-06-24,3770.63,3830,1
F,4-NOT SPECIFIED,4,BUILDING,4,Clerk#000000166,1995-04-16,1057.16,4406,1
F,2-HIGH,4,AUTOMOBILE,20,Clerk#000000528,1993-05-27,1390.16,380,1
O,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000580,1995-10-09,6231.87,3941,1
F,5-LOW,2,FURNITURE,12,Clerk#000000661,1995-02-06,1079.81,682,1
O,3-MEDIUM,3,FURNITURE,19,Clerk#000000713,1996-01-21,1647.05,52,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000356,1996-10-13,-223.16,1194,1
O,5-LOW,2,AUTOMOBILE,8,Clerk#000000585,1996-05-05,2717.99,1246,1
O,2-HIGH,1,HOUSEHOLD,24,Clerk#000000877,1995-07-10,6446.88,3114,1
F,2-HIGH,2,FURNITURE,9,Clerk#000000211,1992-11-04,1848.28,344,1
F,1-URGENT,0,BUILDING,14,Clerk#000000873,1994-12-09,4283.54,3458,1
F,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000800,1993-12-10,4576.31,2056,1
O,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000987,1998-06-02,6314.25,3342,1
F,1-URGENT,2,FURNITURE,9,Clerk#000000421,1993-02-28,1229.09,660,1
F,2-HIGH,0,BUILDING,14,Clerk#000000149,1994-11-03,5074.43,2537,1
O,2-HIGH,0,MACHINERY,5,Clerk#000000783,1996-08-24,-44.66,190,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000101,1993-12-30,6409.71,2973,1
O,4-NOT SPECIFIED,3,FURNITURE,7,Clerk#000000720,1997-12-23,4344.8,2717,1
O,2-HIGH,0,MACHINERY,14,Clerk#000000380,1996-03-02,-221.89,575,1
F,3-MEDIUM,3,MACHINERY,22,Clerk#000000214,1992-07-10,5546.71,836,1
O,3-MEDIUM,2,FURNITURE,12,Clerk#000000098,1996-01-21,3715.43,2659,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000372,1994-10-15,2681.75,912,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000125,1998-06-24,7798.72,287,1
F,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000452,1994-08-04,-257.41,2419,1
O,5-LOW,0,FURNITURE,0,Clerk#000000932,1995-10-11,2808.73,4670,1
O,2-HIGH,4,HOUSEHOLD,20,Clerk#000000251,1996-06-07,1694.75,4621,1
O,5-LOW,1,HOUSEHOLD,3,Clerk#000000213,1995-12-18,1998.6,793,1
F,4-NOT SPECIFIED,2,MACHINERY,21,Clerk#000000563,1993-05-09,2855.75,4326,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000331,1993-04-28,4917.9,4090,1
F,3-MEDIUM,2,MACHINERY,8,Clerk#000000530,1994-08-24,1105.56,4549,1
F,1-URGENT,0,MACHINERY,14,Clerk#000000807,1993-02-26,3207.73,4296,1
O,3-MEDIUM,2,HOUSEHOLD,9,Clerk#000000457,1998-01-10,9119.81,2450,1
F,5-LOW,1,HOUSEHOLD,2,Clerk#000000132,1994-12-03,7387.59,2943,1
O,2-HIGH,0,MACHINERY,15,Clerk#000000305,1996-09-19,8059.02,1950,1
P,1-URGENT,2,AUTOMOBILE,12,Clerk#000000426,1995-03-18,571.73,3101,1
O,2-HIGH,1,HOUSEHOLD,24,Clerk#000000718,1996-08-08,7985.56,4081,1
F,5-LOW,4,AUTOMOBILE,13,Clerk#000000019,1992-06-26,3263.31,4721,1
F,5-LOW,4,AUTOMOBILE,13,Clerk#000000774,1992-11-04,3734.68,1693,1
O,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000864,1998-03-28,8825.71,3747,1
O,2-HIGH,1,AUTOMOBILE,2,Clerk#000000870,1996-07-10,1419.79,732,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000990,1993-09-04,9619.29,395,1
O,5-LOW,3,MACHINERY,23,Clerk#000000295,1995-12-30,7569.9,1735,1
O,2-HIGH,2,AUTOMOBILE,8,Clerk#000000013,1998-04-02,6269.42,777,1
F,1-URGENT,1,BUILDING,3,Clerk#000000777,1992-02-09,-201.93,3851,1
F,1-URGENT,1,FURNITURE,17,Clerk#000000570,1994-11-27,6363.94,3804,1
O,1-URGENT,4,BUILDING,20,Clerk#000000696,1996-08-15,9538.05,425,1
O,2-HIGH,2,MACHINERY,18,Clerk#000000578,1997-07-20,8545.21,1403,1
O,3-MEDIUM,3,FURNITURE,22,Clerk#000000399,1997-04-30,2728.15,3112,1
O,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000213,1996-10-06,9806.43,1687,1
F,1-URGENT,4,MACHINERY,10,Clerk#000000483,1994-10-05,9572.79,1110,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000332,1994-06-20,6676.51,463,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000891,1994-07-14,-384.07,4261,1
F,1-URGENT,4,MACHINERY,20,Clerk#000000767,1994-03-03,3824.87,4026,1
O,3-MEDIUM,3,FURNITURE,19,Clerk#000000233,1997-11-06,4230.02,67,1
F,2-HIGH,0,BUILDING,0,Clerk#000000098,1993-08-08,5094.59,4313,1
O,5-LOW,3,HOUSEHOLD,22,Clerk#000000509,1998-03-06,5728.91,245,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,18,Clerk#000000098,1995-05-25,6868.66,39,1
O,2-HIGH,2,FURNITURE,21,Clerk#000000704,1997-10-12,1987.6,1762,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,12,Clerk#000000679,1997-04-26,7102.32,2268,1
F,4-NOT SPECIFIED,4,FURNITURE,13,Clerk#000000706,1994-09-11,3129.76,1564,1
O,2-HIGH,4,FURNITURE,10,Clerk#000000673,1995-06-08,386.69,3227,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000783,1995-08-13,9181.23,17,1
O,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000502,1996-06-04,-260.23,457,1
F,4-NOT SPECIFIED,3,FURNITURE,22,Clerk#000000903,1994-11-13,7669.96,1889,1
O,1-URGENT,3,MACHINERY,6,Clerk#000000685,1998-04-26,3734.51,2827,1
O,3-MEDIUM,3,HOUSEHOLD,6,Clerk#000000001,1998-05-07,7197.89,1902,1
O,3-MEDIUM,3,MACHINERY,22,Clerk#000000673,1998-07-26,4680.63,4255,1
F,1-URGENT,3,MACHINERY,6,Clerk#000000765,1993-06-22,3205.57,3721,1
O,1-URGENT,4,MACHINERY,10,Clerk#000000082,1996-10-01,-536.85,2904,1
O,5-LOW,1,FURNITURE,17,Clerk#000000496,1997-08-12,1820.65,139,1
O,5-LOW,1,BUILDING,17,Clerk#000000709,1997-02-12,-312,654,1
P,3-MEDIUM,2,AUTOMOBILE,9,Clerk#000000082,1995-04-05,6047.52,3033,1
O,2-HIGH,4,AUTOMOBILE,13,Clerk#000000544,1996-11-29,3524.63,4226,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,17,Clerk#000000946,1995-09-06,9207.51,2957,1
F,1-URGENT,3,FURNITURE,22,Clerk#000000520,1992-11-19,802.24,2051,1
F,4-NOT SPECIFIED,0,BUILDING,5,Clerk#000000763,1994-02-14,5554.82,3208,1
F,4-NOT SPECIFIED,1,MACHINERY,17,Clerk#000000911,1993-12-04,3056.44,2400,1
O,5-LOW,3,HOUSEHOLD,6,Clerk#000000974,1995-11-14,9651.06,4209,1
F,1-URGENT,2,BUILDING,12,Clerk#000000278,1992-12-15,1907.53,1798,1
F,1-URGENT,2,AUTOMOBILE,12,Clerk#000000715,1993-02-06,-984.56,3315,1
F,5-LOW,2,MACHINERY,18,Clerk#000000081,1993-09-03,4570.14,4335,1
O,3-MEDIUM,4,MACHINERY,20,Clerk#000000237,1995-10-22,8365.26,3970,1
O,1-URGENT,0,AUTOMOBILE,14,Clerk#000000519,1996-04-29,1438.76,3522,1
O,2-HIGH,3,FURNITURE,19,Clerk#000000560,1997-07-07,8343.84,4818,1
F,5-LOW,3,FURNITURE,7,Clerk#000000640,1992-03-01,8490.15,3705,1
O,1-URGENT,3,MACHINERY,22,Clerk#000000690,1996-08-26,8735.19,733,1
O,1-URGENT,2,HOUSEHOLD,21,Clerk#000000212,1998-07-28,6907.14,1035,1
O,4-NOT SPECIFIED,1,AUTOMOBILE,2,Clerk#000000201,1997-11-16,5340.67,2702,1
O,2-HIGH,1,HOUSEHOLD,17,Clerk#000000748,1995-07-11,6076.1,1712,1
F,1-URGENT,0,BUILDING,5,Clerk#000000413,1993-07-27,3882.72,3396,1
O,5-LOW,4,AUTOMOBILE,10,Clerk#000000007,1996-07-06,1571.98,1840,1
O,2-HIGH,3,BUILDING,23,Clerk#000000522,1995-10-18,3157.68,527,1
F,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000147,1995-02-01,9018.39,2603,1
P,1-URGENT,2,AUTOMOBILE,9,Clerk#000000651,1995-04-10,6231.87,3941,1
F,2-HIGH,2,AUTOMOBILE,12,Clerk#000000432,1993-12-16,6010.4,2662,1
O,3-MEDIUM,4,MACHINERY,13,Clerk#000000982,1997-05-19,7793.72,493,1
O,1-URGENT,4,MACHINERY,11,Clerk#000000461,1996-12-20,5354.2,3938,1
O,5-LOW,1,MACHINERY,1,Clerk#000000208,1996-03-12,-381.24,1967,1
O,4-NOT SPECIFIED,1,MACHINERY,3,Clerk#000000200,1995-10-09,-984.82,3001,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000890,1996-04-30,6378.93,775,1
O,2-HIGH,4,BUILDING,10,Clerk#000000717,1997-12-18,9193.15,1962,1
O,2-HIGH,3,FURNITURE,7,Clerk#000000779,1996-05-03,8705.31,702,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000414,1996-05-10,-602.24,1658,1
F,5-LOW,3,AUTOMOBILE,6,Clerk#000000708,1992-06-21,6663.09,861,1
O,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000535,1997-05-13,5733.27,2823,1
O,1-URGENT,3,BUILDING,6,Clerk#000000141,1998-07-11,9860.29,4649,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,6,Clerk#000000392,1994-11-30,1073.58,3113,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000731,1993-11-21,8062.06,384,1
O,3-MEDIUM,0,AUTOMOBILE,14,Clerk#000000649,1997-03-16,7717.57,1358,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000476,1992-03-09,8381.58,2151,1
O,3-MEDIUM,1,BUILDING,1,Clerk#000000001,1997-01-16,-210.4,2837,1
O,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000359,1998-05-09,2912,3207,1
O,1-URGENT,3,MACHINERY,23,Clerk#000000701,1996-09-07,2960.44,4196,1
O,5-LOW,2,MACHINERY,18,Clerk#000000606,1997-12-09,7421.42,4901,1
F,4-NOT SPECIFIED,4,FURNITURE,10,Clerk#000000829,1992-09-15,4573.94,241,1
F,2-HIGH,2,AUTOMOBILE,21,Clerk#000000113,1994-07-17,2390.71,2368,1
F,2-HIGH,4,BUILDING,10,Clerk#000000263,1993-02-17,730.07,549,1
F,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000001,1995-01-21,3488.07,1620,1
F,3-MEDIUM,1,MACHINERY,3,Clerk#000000989,1993-12-10,2023.72,2935,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000472,1992-12-11,5236.89,1446,1
F,2-HIGH,1,BUILDING,1,Clerk#000000817,1994-11-03,4455.76,4150,1
O,1-URGENT,0,FURNITURE,14,Clerk#000000786,1998-01-19,49.33,4902,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000590,1994-03-20,3153.77,297,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000563,1992-06-18,4522.99,1440,1
O,1-URGENT,2,HOUSEHOLD,12,Clerk#000000910,1995-11-30,8427.88,1122,1
F,3-MEDIUM,3,AUTOMOBILE,22,Clerk#000000046,1992-09-11,4533.17,3048,1
O,1-URGENT,3,MACHINERY,23,Clerk#000000222,1996-04-19,969.95,4527,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,5,Clerk#000000305,1992-05-20,8727.32,2910,1
O,1-URGENT,2,MACHINERY,21,Clerk#000000717,1996-09-23,1190.11,2467,1
O,4-NOT SPECIFIED,4,MACHINERY,11,Clerk#000000868,1996-01-04,5787.81,2482,1
O,5-LOW,4,HOUSEHOLD,20,Clerk#000000469,1997-03-08,4582.59,2128,1
F,1-URGENT,0,FURNITURE,15,Clerk#000000469,1992-03-03,5879.4,183,1
O,2-HIGH,4,FURNITURE,13,Clerk#000000900,1995-05-27,4796.94,1904,1
F,5-LOW,4,AUTOMOBILE,11,Clerk#000000630,1992-11-04,8611.21,1306,1
F,1-URGENT,3,AUTOMOBILE,7,Clerk#000000926,1993-11-03,3864.06,3350,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000073,1996-12-19,-831.35,1730,1
F,5-LOW,0,AUTOMOBILE,0,Clerk#000000488,1994-08-10,419.13,2525,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000831,1992-03-23,-945.78,3533,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000331,1992-03-29,4806.69,1502,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000614,1994-09-04,2314.67,2348,1
O,1-URGENT,1,AUTOMOBILE,17,Clerk#000000270,1997-02-13,9146.05,80,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000190,1994-08-09,6405.13,2889,1
F,1-URGENT,4,FURNITURE,11,Clerk#000000627,1992-11-25,1683.35,577,1
F,5-LOW,3,FURNITURE,19,Clerk#000000681,1994-01-22,5222.79,3392,1
F,5-LOW,0,MACHINERY,5,Clerk#000000978,1993-06-21,8351.55,154,1
O,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000636,1995-12-27,1318.18,897,1
F,2-HIGH,0,BUILDING,5,Clerk#000000886,1993-12-12,-90.98,2480,1
F,1-URGENT,4,BUILDING,4,Clerk#000000929,1992-04-03,-258.77,1441,1
P,3-MEDIUM,2,BUILDING,9,Clerk#000000535,1995-04-26,3736.71,263,1
F,2-HIGH,1,HOUSEHOLD,1,Clerk#000000418,1994-01-24,5015.52,933,1
O,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000711,1996-05-10,4260.22,4467,1
O,1-URGENT,4,HOUSEHOLD,20,Clerk#000000242,1996-05-23,7505.19,1138,1
O,2-HIGH,0,AUTOMOBILE,15,Clerk#000000204,1996-06-11,-293.12,2707,1
F,3-MEDIUM,0,FURNITURE,14,Clerk#000000367,1995-05-07,9619.29,395,1
O,2-HIGH,3,MACHINERY,6,Clerk#000000038,1995-09-11,4615.92,666,1
O,1-URGENT,2,HOUSEHOLD,9,Clerk#000000449,1997-02-08,4364.16,967,1
F,4-NOT SPECIFIED,1,FURNITURE,24,Clerk#000000561,1993-03-08,3311.04,1250,1
O,2-HIGH,3,HOUSEHOLD,19,Clerk#000000464,1996-12-01,1605.61,1884,1
F,1-URGENT,3,HOUSEHOLD,7,Clerk#000000389,1992-12-15,8221.63,140,1
O,5-LOW,3,FURNITURE,19,Clerk#000000825,1995-08-10,8208.08,2850,1
O,3-MEDIUM,3,MACHINERY,6,Clerk#000000531,1996-02-20,3119.31,3134,1
F,3-MEDIUM,1,MACHINERY,1,Clerk#000000962,1994-08-01,3260.66,339,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000877,1994-09-01,6231.87,3941,1
O,1-URGENT,3,HOUSEHOLD,22,Clerk#000000397,1998-03-06,1496.65,531,1
F,5-LOW,4,FURNITURE,11,Clerk#000000314,1992-06-19,7240.68,3168,1
O,1-URGENT,2,BUILDING,9,Clerk#000000931,1997-10-29,2939.1,3275,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000420,1993-04-17,4917.9,4090,1
F,3-MEDIUM,4,BUILDING,11,Clerk#000000179,1992-06-24,493.28,2597,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000352,1993-01-07,1530.63,2265,1
F,1-URGENT,2,BUILDING,8,Clerk#000000282,1992-06-23,586.22,804,1
F,2-HIGH,4,BUILDING,20,Clerk#000000698,1993-04-09,8641.14,1375,1
F,1-URGENT,4,FURNITURE,13,Clerk#000000920,1993-03-18,4796.94,1904,1
O,5-LOW,3,FURNITURE,6,Clerk#000000976,1996-02-29,9093.29,2191,1
O,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000629,1998-01-21,8937.57,2779,1
O,3-MEDIUM,1,FURNITURE,1,Clerk#000000713,1998-03-28,6898.65,3225,1
F,2-HIGH,1,AUTOMOBILE,17,Clerk#000000678,1994-01-24,4442.09,220,1
O,3-MEDIUM,4,HOUSEHOLD,4,Clerk#000000535,1996-08-23,2515.22,3040,1
O,3-MEDIUM,3,MACHINERY,22,Clerk#000000881,1996-06-20,685.42,1073,1
F,5-LOW,0,MACHINERY,14,Clerk#000000383,1993-08-30,6271.38,2654,1
F,3-MEDIUM,0,MACHINERY,5,Clerk#000000498,1992-04-19,1634.14,4778,1
O,2-HIGH,4,AUTOMOBILE,11,Clerk#000000355,1997-04-21,-195.24,2979,1
O,4-NOT SPECIFIED,1,FURNITURE,3,Clerk#000000976,1996-07-02,4506.78,1494,1
F,2-HIGH,1,FURNITURE,17,Clerk#000000556,1993-03-22,4495.93,782,1
O,3-MEDIUM,4,BUILDING,4,Clerk#000000544,1998-05-14,6317.87,4799,1
P,1-URGENT,0,BUILDING,15,Clerk#000000972,1995-05-19,4462.11,2898,1
O,5-LOW,3,AUTOMOBILE,23,Clerk#000000941,1996-04-11,453.69,2648,1
F,5-LOW,0,FURNITURE,0,Clerk#000000790,1992-12-25,7822.51,1887,1
F,2-HIGH,0,HOUSEHOLD,0,Clerk#000000365,1995-01-26,4401.21,2460,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000905,1992-08-09,3209.55,1379,1
F,1-URGENT,2,BUILDING,21,Clerk#000000396,1992-03-07,2755.46,2852,1
F,5-LOW,4,MACHINERY,10,Clerk#000000556,1994-01-09,853.19,1580,1
F,3-MEDIUM,3,AUTOMOBILE,7,Clerk#000000130,1992-11-03,2081.99,735,1
F,5-LOW,3,FURNITURE,22,Clerk#000000496,1993-04-18,6695.71,2371,1
F,3-MEDIUM,1,MACHINERY,24,Clerk#000000238,1992-08-15,1897.9,437,1
F,3-MEDIUM,2,FURNITURE,8,Clerk#000000334,1994-12-09,9331.77,4139,1
F,1-URGENT,3,FURNITURE,7,Clerk#000000389,1992-11-15,2146.06,4456,1
O,5-LOW,1,HOUSEHOLD,1,Clerk#000000388,1997-11-08,104.82,3238,1
P,2-HIGH,3,MACHINERY,19,Clerk#000000983,1995-03-12,3802.62,4569,1
O,3-MEDIUM,4,MACHINERY,4,Clerk#000000248,1996-06-26,3596.16,741,1
O,3-MEDIUM,4,FURNITURE,10,Clerk#000000853,1997-11-19,5093.62,1179,1
O,5-LOW,3,FURNITURE,23,Clerk#000000695,1995-09-04,2531.86,1444,1
F,2-HIGH,4,BUILDING,13,Clerk#000000288,1995-04-02,5587.12,2796,1
O,4-NOT SPECIFIED,3,AUTOMOBILE,19,Clerk#000000327,1997-06-10,7993.02,1114,1
O,1-URGENT,1,MACHINERY,17,Clerk#000000906,1998-04-29,7392.78,3445,1
O,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000904,1996-07-04,448.49,819,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,11,Clerk#000000226,1992-04-17,1498.28,2210,1
O,2-HIGH,2,BUILDING,8,Clerk#000000703,1997-11-16,6064.86,624,1
O,3-MEDIUM,1,HOUSEHOLD,3,Clerk#000000920,1997-11-05,8341.58,486,1
O,1-URGENT,1,FURNITURE,17,Clerk#000000336,1996-11-19,7270.82,1758,1
O,1-URGENT,2,BUILDING,21,Clerk#000000787,1997-11-15,2012.52,271,1
O,3-MEDIUM,4,HOUSEHOLD,13,Clerk#000000581,1996-01-02,4189.33,1205,1
F,1-URGENT,4,BUILDING,13,Clerk#000000912,1992-04-13,3266.71,4903,1
O,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000051,1996-08-27,-800.82,1602,1
O,5-LOW,4,FURNITURE,4,Clerk#000000600,1995-07-22,262.04,1278,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000176,1992-06-09,9432.46,3183,1
F,2-HIGH,1,MACHINERY,1,Clerk#000000631,1992-06-26,4907.03,1641,1
O,5-LOW,0,BUILDING,0,Clerk#000000231,1996-10-18,2907.96,1726,1
O,2-HIGH,3,MACHINERY,22,Clerk#000000443,1996-08-21,8703.68,1028,1
F,1-URGENT,4,HOUSEHOLD,20,Clerk#000000812,1992-03-26,-98.19,4450,1
P,2-HIGH,2,BUILDING,8,Clerk#000000603,1995-05-30,922.72,1041,1
F,2-HIGH,3,BUILDING,7,Clerk#000000041,1993-07-07,6694.27,746,1
O,1-URGENT,3,FURNITURE,22,Clerk#000000818,1997-11-17,3407.85,2147,1
F,2-HIGH,2,HOUSEHOLD,12,Clerk#000000720,1992-07-02,1068.91,4488,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000730,1994-11-26,1972.22,920,1
O,5-LOW,2,AUTOMOBILE,8,Clerk#000000220,1995-09-21,8317.17,1428,1
O,3-MEDIUM,0,MACHINERY,15,Clerk#000000143,1998-06-16,-902.65,1489,1
O,1-URGENT,3,HOUSEHOLD,23,Clerk#000000610,1995-07-31,455.36,428,1
F,3-MEDIUM,2,HOUSEHOLD,9,Clerk#000000676,1995-02-13,5676.52,696,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000241,1993-09-20,-868.99,69,1
O,1-URGENT,1,FURNITURE,1,Clerk#000000889,1995-07-28,111.3,77,1
O,3-MEDIUM,1,AUTOMOBILE,24,Clerk#000000196,1998-07-23,565.87,431,1
F,5-LOW,1,MACHINERY,17,Clerk#000000737,1993-03-14,3564.57,3564,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000642,1994-09-24,455.36,428,1
O,4-NOT SPECIFIED,3,HOUSEHOLD,23,Clerk#000000084,1997-02-13,6751.07,267,1
F,1-URGENT,1,HOUSEHOLD,1,Clerk#000000849,1993-08-23,9645.33,2755,1
O,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000783,1998-03-22,6673.46,992,1
O,2-HIGH,2,FURNITURE,8,Clerk#000000983,1996-07-09,4443.42,3016,1
P,3-MEDIUM,0,MACHINERY,16,Clerk#000000983,1995-04-28,9566.15,4492,1
O,5-LOW,0,AUTOMOBILE,16,Clerk#000000998,1998-04-07,4430.75,880,1
F,5-LOW,2,BUILDING,9,Clerk#000000705,1995-01-05,7933.3,4281,1
O,1-URGENT,0,MACHINERY,14,Clerk#000000508,1996-05-30,-202.84,1094,1
F,2-HIGH,2,AUTOMOBILE,12,Clerk#000000272,1993-02-10,5008.53,475,1
F,4-NOT SPECIFIED,3,FURNITURE,6,Clerk#000000688,1994-06-20,633.05,2602,1
O,4-NOT SPECIFIED,4,BUILDING,10,Clerk#000000651,1996-06-29,5801.76,3824,1
F,2-HIGH,1,HOUSEHOLD,3,Clerk#000000684,1993-08-26,2295.33,298,1
O,4-NOT SPECIFIED,3,BUILDING,7,Clerk#000000172,1996-12-25,4997.35,512,1
O,3-MEDIUM,1,FURNITURE,24,Clerk#000000328,1997-04-27,4320.77,4650,1
O,1-URGENT,3,FURNITURE,23,Clerk#000000559,1998-02-14,6504.99,4516,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000639,1992-06-17,4524.21,3234,1
F,2-HIGH,2,AUTOMOBILE,8,Clerk#000000178,1993-04-13,-17.1,4526,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000246,1994-10-12,7163.49,3419,1
O,3-MEDIUM,2,AUTOMOBILE,18,Clerk#000000095,1997-02-11,-421.83,1459,1
F,1-URGENT,4,MACHINERY,20,Clerk#000000677,1994-12-08,7215.72,4236,1
F,3-MEDIUM,3,BUILDING,6,Clerk#000000303,1992-12-03,1572.92,2825,1
O,1-URGENT,2,BUILDING,18,Clerk#000000049,1997-06-21,7972.9,1189,1
F,1-URGENT,1,MACHINERY,1,Clerk#000000992,1994-12-10,-381.24,1967,1
O,4-NOT SPECIFIED,2,MACHINERY,12,Clerk#000000262,1996-03-01,6751.54,4348,1
O,2-HIGH,0,MACHINERY,16,Clerk#000000658,1997-07-23,4486.85,4388,1
F,1-URGENT,0,FURNITURE,16,Clerk#000000318,1994-12-04,4706.84,4207,1
O,2-HIGH,2,AUTOMOBILE,18,Clerk#000000850,1996-02-03,2639.72,4107,1
O,1-URGENT,4,AUTOMOBILE,11,Clerk#000000135,1995-10-07,9378.82,148,1
