o_orderstatus,o_orderpriority,cn_regionkey,c_mktsegment,c_nationkey,o_clerk,o_orderdate,c_acctbal,o_custkey,groupcol,aggcol
F,2-HIGH,1,MACHINERY,1,Clerk#000000405,1993-08-19,8483.43,3586,4,1
F,4-NOT SPECIFIED,0,BUILDING,15,Clerk#000000175,1993-08-15,-412.47,5923,0,1
F,5-LOW,0,BUILDING,14,Clerk#000000161,1993-09-01,5074.43,2050,1,1
F,5-LOW,1,AUTOMOBILE,24,Clerk#000000664,1993-09-19,565.87,9272,1,1
F,4-NOT SPECIFIED,0,FURNITURE,14,Clerk#000000990,1993-09-04,9619.29,7651,0,1
F,1-URGENT,1,HOUSEHOLD,24,Clerk#000000825,1993-07-16,434.91,7459,2,1
F,2-HIGH,0,BUILDING,0,Clerk#000000098,1993-08-08,5094.59,12994,4,1
F,1-URGENT,0,BUILDING,5,Clerk#000000413,1993-07-27,3882.72,12247,2,1
F,5-LOW,2,MACHINERY,18,Clerk#000000081,1993-09-03,4570.14,11800,1,1
F,2-HIGH,3,BUILDING,7,Clerk#000000041,1993-07-07,6694.27,6220,4,1
F,5-LOW,0,MACHINERY,14,Clerk#000000383,1993-08-30,6271.38,1243,1,1
F,2-HIGH,4,HOUSEHOLD,10,Clerk#000000170,1993-07-16,8016.44,13711,4,1
F,4-NOT SPECIFIED,1,BUILDING,1,Clerk#000000241,1993-09-20,-868.99,11620,0,1
F,2-HIGH,4,FURNITURE,13,Clerk#000000607,1993-08-04,7073.17,421,4,1
F,4-NOT SPECIFIED,3,AUTOMOBILE,6,Clerk#000000267,1993-08-21,2402.5,12676,0,1
F,3-MEDIUM,4,MACHINERY,10,Clerk#000000403,1993-08-22,1413.38,4996,3,1
F,4-NOT SPECIFIED,2,FURNITURE,8,Clerk#000000379,1993-07-04,2387.94,7877,0,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000439,1993-07-20,2939.1,9094,0,1
F,1-URGENT,1,HOUSEHOLD,1,Clerk#000000849,1993-08-23,9645.33,5653,2,1
F,1-URGENT,1,HOUSEHOLD,3,Clerk#000000729,1993-08-06,1122.02,12527,2,1
F,4-NOT SPECIFIED,1,MACHINERY,24,Clerk#000000117,1993-08-21,2562.3,4165,0,1
F,2-HIGH,1,HOUSEHOLD,3,Clerk#000000684,1993-08-26,2295.33,4501,4,1
F,2-HIGH,3,BUILDING,6,Clerk#000000025,1993-09-13,9704.67,9745,4,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,16,Clerk#000000469,1993-08-24,5824.88,425,0,1
F,5-LOW,2,FURNITURE,8,Clerk#000000729,1993-07-04,1007.18,28,1,1
F,3-MEDIUM,1,BUILDING,1,Clerk#000000402,1993-07-10,115.76,4621,3,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000874,1993-08-31,7654.19,10069,3,1
F,3-MEDIUM,0,AUTOMOBILE,15,Clerk#000000304,1993-08-12,651.27,10087,3,1
F,5-LOW,0,BUILDING,16,Clerk#000000063,1993-08-24,9809.53,4489,1,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000047,1993-09-26,9841.69,10276,4,1
F,1-URGENT,3,HOUSEHOLD,23,Clerk#000000438,1993-07-04,2020.34,4324,2,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000609,1993-08-22,3779.88,14338,4,1
F,2-HIGH,1,HOUSEHOLD,17,Clerk#000000206,1993-08-14,6135.16,11708,4,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000046,1993-07-24,2851.11,7342,3,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000808,1993-07-28,1820.65,14029,0,1
F,3-MEDIUM,1,MACHINERY,17,Clerk#000000366,1993-07-14,5568.08,7615,3,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000249,1993-09-02,6443.37,14450,4,1
F,5-LOW,2,MACHINERY,8,Clerk#000000021,1993-08-21,319.72,2579,1,1
F,5-LOW,3,HOUSEHOLD,22,Clerk#000000707,1993-07-04,5600.56,9793,1,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000098,1993-09-04,-100.42,10841,1,1
F,5-LOW,3,AUTOMOBILE,22,Clerk#000000917,1993-08-04,5948.57,8471,1,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000795,1993-08-05,5749.91,12913,4,1
F,1-URGENT,4,BUILDING,10,Clerk#000000654,1993-08-02,4866.53,9353,2,1
F,4-NOT SPECIFIED,0,MACHINERY,15,Clerk#000000312,1993-07-10,4421.61,1711,0,1
F,4-NOT SPECIFIED,4,AUTOMOBILE,13,Clerk#000000043,1993-07-31,6356.52,12805,0,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,0,Clerk#000000165,1993-09-09,9270.16,3718,0,1
F,4-NOT SPECIFIED,0,MACHINERY,0,Clerk#000000813,1993-09-10,6257.75,4546,0,1
F,2-HIGH,3,HOUSEHOLD,6,Clerk#000000380,1993-09-11,3434.04,5017,4,1
F,4-NOT SPECIFIED,2,BUILDING,12,Clerk#000000057,1993-08-10,2816.13,13429,0,1
F,5-LOW,1,MACHINERY,3,Clerk#000000453,1993-09-30,2532.69,13837,1,1
F,2-HIGH,4,HOUSEHOLD,10,Clerk#000000611,1993-09-25,2038.31,1934,4,1
F,2-HIGH,1,BUILDING,24,Clerk#000000187,1993-08-29,9480.03,4066,4,1
F,3-MEDIUM,2,AUTOMOBILE,21,Clerk#000000191,1993-09-22,3028.09,5512,3,1
F,2-HIGH,3,MACHINERY,7,Clerk#000000931,1993-08-08,7278.19,4856,4,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000464,1993-09-30,1163.37,13852,1,1
F,2-HIGH,4,FURNITURE,10,Clerk#000000648,1993-09-01,8026.14,2380,4,1
F,1-URGENT,2,MACHINERY,18,Clerk#000000375,1993-09-30,-899.67,7285,2,1
F,3-MEDIUM,4,BUILDING,10,Clerk#000000716,1993-07-07,9734.53,1501,3,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000501,1993-09-28,2906.39,11662,0,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000232,1993-07-25,4351.09,733,2,1
F,4-NOT SPECIFIED,2,FURNITURE,18,Clerk#000000314,1993-07-10,4571.94,11794,0,1
F,2-HIGH,1,BUILDING,24,Clerk#000000424,1993-08-06,-69.57,12869,4,1
F,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000103,1993-07-23,6030.96,13885,0,1
F,1-URGENT,2,MACHINERY,8,Clerk#000000770,1993-07-14,-523.3,2242,2,1
F,5-LOW,2,FURNITURE,18,Clerk#000000094,1993-07-31,1074.13,11083,1,1
F,5-LOW,3,AUTOMOBILE,22,Clerk#000000539,1993-08-13,6308.85,4717,1,1
F,2-HIGH,3,BUILDING,23,Clerk#000000467,1993-08-16,5501.33,13394,4,1
F,2-HIGH,1,HOUSEHOLD,1,Clerk#000000681,1993-08-13,5355.75,2968,4,1
F,1-URGENT,2,BUILDING,12,Clerk#000000674,1993-07-16,2768.53,10991,2,1
F,3-MEDIUM,4,MACHINERY,20,Clerk#000000616,1993-08-11,3056.12,13085,3,1
F,2-HIGH,0,FURNITURE,5,Clerk#000000962,1993-08-28,5930.41,14932,4,1
F,2-HIGH,3,FURNITURE,7,Clerk#000000040,1993-07-12,9756.84,11060,4,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000024,1993-09-11,6756.49,1927,3,1
F,5-LOW,2,AUTOMOBILE,21,Clerk#000000569,1993-07-20,5482.07,12487,1,1
F,3-MEDIUM,1,MACHINERY,1,Clerk#000000900,1993-07-15,7865.66,2008,3,1
F,5-LOW,2,MACHINERY,9,Clerk#000000627,1993-09-29,1104.05,13192,1,1
F,5-LOW,1,BUILDING,3,Clerk#000000929,1993-09-18,6320.62,13249,1,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000218,1993-08-13,5650.15,7045,2,1
F,5-LOW,0,MACHINERY,15,Clerk#000000832,1993-08-21,1113.97,11198,1,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000864,1993-09-26,1005.49,7957,4,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000154,1993-07-03,253.59,940,3,1
F,4-NOT SPECIFIED,3,HOUSEHOLD,22,Clerk#000000171,1993-09-01,5348.91,9616,0,1
F,3-MEDIUM,1,FURNITURE,1,Clerk#000000992,1993-07-16,2278.15,4390,3,1
F,1-URGENT,4,HOUSEHOLD,11,Clerk#000000404,1993-07-09,9086.88,10118,2,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000863,1993-07-22,-532.24,6826,3,1
F,2-HIGH,3,HOUSEHOLD,19,Clerk#000000711,1993-07-01,7010.19,7928,4,1
F,5-LOW,0,AUTOMOBILE,14,Clerk#000000652,1993-07-13,9465.26,14300,1,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000085,1993-08-15,8268.76,7829,4,1
F,5-LOW,4,AUTOMOBILE,13,Clerk#000000898,1993-08-09,9563.94,3836,1,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000447,1993-07-28,1356.03,12253,4,1
F,5-LOW,0,FURNITURE,14,Clerk#000000563,1993-07-27,1530.76,89,1,1
F,5-LOW,1,BUILDING,1,Clerk#000000145,1993-08-24,7739.31,14743,1,1
F,3-MEDIUM,0,AUTOMOBILE,5,Clerk#000000122,1993-08-06,8812.6,13735,3,1
F,5-LOW,3,MACHINERY,6,Clerk#000000501,1993-08-06,258.29,6424,1,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000487,1993-07-05,-152.79,12578,3,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000220,1993-09-25,8221.63,14575,4,1
F,5-LOW,2,AUTOMOBILE,8,Clerk#000000620,1993-07-19,2717.99,12790,1,1
F,1-URGENT,0,HOUSEHOLD,14,Clerk#000000528,1993-07-19,-300.99,10027,2,1
F,1-URGENT,2,BUILDING,18,Clerk#000000993,1993-08-07,3797.4,13156,2,1
F,2-HIGH,2,AUTOMOBILE,18,Clerk#000000296,1993-08-07,8593.93,4705,4,1
F,5-LOW,3,AUTOMOBILE,7,Clerk#000000103,1993-07-24,8848.62,8239,1,1
F,1-URGENT,4,BUILDING,13,Clerk#000000850,1993-07-18,1648.36,11875,2,1
F,1-URGENT,3,FURNITURE,19,Clerk#000000181,1993-07-30,2236.26,3394,2,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000696,1993-09-05,746.51,11873,3,1
F,4-NOT SPECIFIED,2,BUILDING,18,Clerk#000000824,1993-09-13,5133.48,13810,0,1
F,2-HIGH,2,BUILDING,9,Clerk#000000062,1993-09-28,2939.1,9094,4,1
F,2-HIGH,0,FURNITURE,14,Clerk#000000110,1993-08-13,9325.44,14689,4,1
F,1-URGENT,3,AUTOMOBILE,6,Clerk#000000240,1993-09-20,6271.14,7954,2,1
F,1-URGENT,4,FURNITURE,4,Clerk#000000217,1993-09-08,7263.83,7222,2,1
F,2-HIGH,3,HOUSEHOLD,23,Clerk#000000328,1993-08-09,32.24,364,4,1
F,5-LOW,3,FURNITURE,23,Clerk#000000637,1993-07-26,2748.66,3167,1,1
F,1-URGENT,4,MACHINERY,11,Clerk#000000546,1993-09-09,5787.81,1753,2,1
F,4-NOT SPECIFIED,3,MACHINERY,7,Clerk#000000020,1993-07-23,8523.47,2519,0,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000582,1993-09-11,1782.74,4903,0,1
F,5-LOW,2,BUILDING,18,Clerk#000000184,1993-08-21,-959.54,5140,1,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000279,1993-09-24,6059.87,6584,3,1
F,1-URGENT,2,AUTOMOBILE,21,Clerk#000000030,1993-09-05,2257.43,6644,2,1
F,2-HIGH,3,BUILDING,19,Clerk#000000691,1993-09-17,1318.74,7168,4,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000356,1993-07-10,658.02,10496,1,1
F,3-MEDIUM,0,HOUSEHOLD,5,Clerk#000000639,1993-07-08,2753.54,10,3,1
F,3-MEDIUM,1,HOUSEHOLD,24,Clerk#000000250,1993-07-01,6690.76,8506,3,1
F,3-MEDIUM,2,BUILDING,18,Clerk#000000591,1993-07-12,525.96,10453,3,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000163,1993-08-29,1775.86,11711,2,1
F,2-HIGH,4,HOUSEHOLD,11,Clerk#000000611,1993-07-07,2009.94,12133,4,1
F,1-URGENT,4,AUTOMOBILE,20,Clerk#000000157,1993-07-16,5634.93,5378,2,1
F,5-LOW,3,AUTOMOBILE,6,Clerk#000000624,1993-09-17,4190.9,8539,1,1
F,5-LOW,4,MACHINERY,4,Clerk#000000142,1993-09-11,288.59,14950,1,1
F,5-LOW,2,FURNITURE,8,Clerk#000000173,1993-09-19,9787.56,574,1,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000478,1993-08-04,6887.68,4987,1,1
F,4-NOT SPECIFIED,0,BUILDING,14,Clerk#000000706,1993-08-06,-815.07,6025,0,1
F,5-LOW,2,MACHINERY,8,Clerk#000000764,1993-07-22,6449.93,6728,1,1
F,2-HIGH,0,MACHINERY,16,Clerk#000000555,1993-08-05,8206.05,12491,4,1
F,4-NOT SPECIFIED,0,AUTOMOBILE,14,Clerk#000000095,1993-09-10,7927.82,7979,0,1
F,5-LOW,4,BUILDING,20,Clerk#000000758,1993-07-04,1323.84,6829,1,1
F,3-MEDIUM,1,AUTOMOBILE,17,Clerk#000000982,1993-07-24,5267.76,2297,3,1
F,5-LOW,0,FURNITURE,14,Clerk#000000622,1993-08-15,9281.72,1177,1,1
F,3-MEDIUM,0,FURNITURE,16,Clerk#000000769,1993-07-02,3419.43,13069,3,1
F,5-LOW,1,MACHINERY,1,Clerk#000000351,1993-08-12,698.43,13366,1,1
F,1-URGENT,0,BUILDING,0,Clerk#000000754,1993-07-11,7109.05,6994,2,1
F,1-URGENT,2,FURNITURE,12,Clerk#000000891,1993-08-11,8460.3,7625,2,1
F,1-URGENT,4,HOUSEHOLD,10,Clerk#000000590,1993-07-20,6577.92,2770,2,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,9,Clerk#000000953,1993-09-10,6487.41,8692,0,1
F,5-LOW,1,BUILDING,2,Clerk#000000229,1993-07-19,274.58,47,1,1
F,5-LOW,2,HOUSEHOLD,8,Clerk#000000818,1993-09-14,5784.42,8846,1,1
F,1-URGENT,4,FURNITURE,10,Clerk#000000899,1993-07-09,668.26,4372,2,1
F,2-HIGH,3,BUILDING,6,Clerk#000000175,1993-08-13,769.23,5264,4,1
F,1-URGENT,0,MACHINERY,5,Clerk#000000855,1993-07-05,2168.61,1472,2,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000122,1993-08-03,-191.38,9955,4,1
F,1-URGENT,0,AUTOMOBILE,16,Clerk#000000200,1993-09-30,4503.76,2525,2,1
F,1-URGENT,0,FURNITURE,15,Clerk#000000966,1993-09-05,2871.16,3116,2,1
F,5-LOW,3,AUTOMOBILE,23,Clerk#000000738,1993-07-30,8888.34,3871,1,1
F,2-HIGH,3,HOUSEHOLD,7,Clerk#000000791,1993-07-14,1145.2,5570,4,1
F,4-NOT SPECIFIED,3,BUILDING,23,Clerk#000000291,1993-07-15,7993.12,6727,0,1
F,3-MEDIUM,4,BUILDING,20,Clerk#000000224,1993-07-19,8641.14,14485,3,1
F,1-URGENT,4,BUILDING,20,Clerk#000000480,1993-09-14,9856.44,12188,2,1
F,1-URGENT,1,BUILDING,3,Clerk#000000867,1993-09-13,6563.75,7360,2,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000604,1993-07-03,7546.91,11966,1,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000239,1993-08-19,-451.02,7336,0,1
F,5-LOW,4,FURNITURE,10,Clerk#000000096,1993-09-09,2578.28,7558,1,1
F,2-HIGH,2,FURNITURE,8,Clerk#000000772,1993-09-05,1814.88,2063,4,1
F,3-MEDIUM,2,FURNITURE,21,Clerk#000000761,1993-09-26,810.63,11320,3,1
F,3-MEDIUM,1,HOUSEHOLD,17,Clerk#000000687,1993-09-30,4988.8,2411,3,1
F,2-HIGH,4,AUTOMOBILE,10,Clerk#000000611,1993-08-13,2531.81,4337,4,1
F,5-LOW,2,FURNITURE,21,Clerk#000000866,1993-09-27,2990.73,946,1,1
F,5-LOW,2,FURNITURE,12,Clerk#000000706,1993-08-11,7310.7,13907,1,1
F,5-LOW,3,HOUSEHOLD,19,Clerk#000000544,1993-07-21,3932.14,13555,1,1
F,3-MEDIUM,1,AUTOMOBILE,1,Clerk#000000908,1993-08-14,9860.22,197,3,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,21,Clerk#000000396,1993-09-04,1290.33,13142,0,1
F,5-LOW,2,MACHINERY,8,Clerk#000000740,1993-07-03,6452.35,2992,1,1
F,2-HIGH,1,FURNITURE,2,Clerk#000000138,1993-08-05,640.74,7070,4,1
F,4-NOT SPECIFIED,1,FURNITURE,17,Clerk#000000731,1993-09-09,1614.2,4696,0,1
F,1-URGENT,0,BUILDING,5,Clerk#000000160,1993-08-24,8208.88,13981,2,1
F,1-URGENT,1,MACHINERY,17,Clerk#000000970,1993-08-31,7392.78,5143,2,1
F,5-LOW,4,FURNITURE,11,Clerk#000000363,1993-09-22,4357.9,5998,1,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,11,Clerk#000000992,1993-08-09,6444.1,6157,0,1
F,1-URGENT,2,BUILDING,21,Clerk#000000786,1993-08-03,-670.97,3367,2,1
F,3-MEDIUM,1,HOUSEHOLD,1,Clerk#000000442,1993-08-04,1092.53,7801,3,1
F,1-URGENT,0,HOUSEHOLD,15,Clerk#000000302,1993-09-18,-662.31,8059,2,1
F,5-LOW,1,HOUSEHOLD,1,Clerk#000000462,1993-08-19,9225.72,11260,1,1
F,5-LOW,0,AUTOMOBILE,15,Clerk#000000916,1993-08-30,6027.72,8500,1,1
F,3-MEDIUM,1,BUILDING,17,Clerk#000000582,1993-07-08,5624.75,3200,3,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000825,1993-07-13,1031,8996,2,1
F,5-LOW,4,MACHINERY,10,Clerk#000000066,1993-08-04,7479.51,13447,1,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,10,Clerk#000000629,1993-08-04,7163.49,2657,0,1
F,3-MEDIUM,0,FURNITURE,14,Clerk#000000404,1993-07-18,2373.63,5407,3,1
F,5-LOW,3,BUILDING,23,Clerk#000000940,1993-08-07,6062.57,14353,1,1
F,3-MEDIUM,0,MACHINERY,16,Clerk#000000716,1993-09-29,9555.16,14500,3,1
F,5-LOW,3,AUTOMOBILE,19,Clerk#000000938,1993-07-10,7993.02,13792,1,1
F,2-HIGH,0,HOUSEHOLD,16,Clerk#000000268,1993-07-23,3773.64,3235,4,1
F,2-HIGH,1,FURNITURE,3,Clerk#000000490,1993-08-25,5524.47,4207,4,1
F,1-URGENT,2,BUILDING,18,Clerk#000000698,1993-09-06,4662.53,14230,2,1
F,5-LOW,0,HOUSEHOLD,5,Clerk#000000432,1993-09-18,-17.06,7108,1,1
F,4-NOT SPECIFIED,2,MACHINERY,8,Clerk#000000495,1993-09-01,7208.7,14062,0,1
F,1-URGENT,1,AUTOMOBILE,24,Clerk#000000326,1993-07-26,308.38,4192,2,1
F,1-URGENT,0,MACHINERY,16,Clerk#000000716,1993-09-03,1240.94,12439,2,1
F,1-URGENT,1,BUILDING,24,Clerk#000000503,1993-08-16,404.61,4864,2,1
F,1-URGENT,0,BUILDING,16,Clerk#000000728,1993-08-22,-104.59,12499,2,1
F,5-LOW,0,AUTOMOBILE,16,Clerk#000000803,1993-09-13,7707.86,7609,1,1
F,1-URGENT,2,AUTOMOBILE,9,Clerk#000000166,1993-07-31,4091.91,13895,2,1
F,1-URGENT,3,FURNITURE,6,Clerk#000000731,1993-08-12,8993.48,11287,2,1
F,5-LOW,4,AUTOMOBILE,10,Clerk#000000141,1993-08-22,6376.97,11848,1,1
F,5-LOW,1,AUTOMOBILE,24,Clerk#000000011,1993-09-12,261,1675,1,1
F,3-MEDIUM,1,AUTOMOBILE,3,Clerk#000000542,1993-09-01,8342.1,2189,3,1
F,5-LOW,2,AUTOMOBILE,18,Clerk#000000655,1993-09-24,6435.85,1819,1,1
F,2-HIGH,2,MACHINERY,12,Clerk#000000940,1993-08-20,2747.22,1693,4,1
F,3-MEDIUM,2,BUILDING,8,Clerk#000000693,1993-09-14,922.72,2057,3,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000165,1993-09-12,9476.35,3169,0,1
F,1-URGENT,4,BUILDING,13,Clerk#000000465,1993-07-31,1576.95,4316,2,1
F,3-MEDIUM,0,HOUSEHOLD,0,Clerk#000000799,1993-08-26,6115.81,313,3,1
F,2-HIGH,1,MACHINERY,24,Clerk#000000482,1993-07-31,8823.47,12209,4,1
F,1-URGENT,4,HOUSEHOLD,13,Clerk#000000756,1993-07-08,8719.18,2012,2,1
F,1-URGENT,1,AUTOMOBILE,17,Clerk#000000223,1993-08-20,9207.51,2113,2,1
F,5-LOW,2,MACHINERY,12,Clerk#000000477,1993-08-20,9616.26,8932,1,1
F,3-MEDIUM,2,HOUSEHOLD,12,Clerk#000000214,1993-07-30,9787.74,5351,3,1
F,5-LOW,2,BUILDING,12,Clerk#000000445,1993-08-31,2389.03,14659,1,1
F,5-LOW,4,AUTOMOBILE,20,Clerk#000000767,1993-08-29,4882.5,11854,1,1
F,5-LOW,4,HOUSEHOLD,4,Clerk#000000829,1993-09-11,3061.67,14549,1,1
F,4-NOT SPECIFIED,4,MACHINERY,4,Clerk#000000415,1993-08-25,7453.98,13666,0,1
F,3-MEDIUM,3,HOUSEHOLD,22,Clerk#000000357,1993-07-09,8540.26,12229,3,1
F,4-NOT SPECIFIED,2,HOUSEHOLD,8,Clerk#000000660,1993-08-07,-595.84,6626,0,1
F,3-MEDIUM,0,BUILDING,16,Clerk#000000796,1993-09-01,1530.63,3733,3,1
F,4-NOT SPECIFIED,3,FURNITURE,19,Clerk#000000595,1993-07-30,8899.02,8132,0,1
F,3-MEDIUM,0,HOUSEHOLD,16,Clerk#000000152,1993-08-18,3273.08,14488,3,1
F,3-MEDIUM,3,MACHINERY,7,Clerk#000000469,1993-09-08,3693.36,7612,3,1
F,3-MEDIUM,3,BUILDING,23,Clerk#000000357,1993-08-03,5501.33,13394,3,1
F,5-LOW,1,AUTOMOBILE,24,Clerk#000000864,1993-08-01,-377.11,1057,1,1
F,3-MEDIUM,3,HOUSEHOLD,22,Clerk#000000679,1993-07-26,1496.65,11824,3,1
F,1-URGENT,1,HOUSEHOLD,17,Clerk#000000467,1993-08-14,2675.73,1378,2,1
F,5-LOW,4,BUILDING,10,Clerk#000000671,1993-09-24,-460.14,8429,1,1
F,1-URGENT,3,MACHINERY,19,Clerk#000000444,1993-07-12,7001.23,5743,2,1
F,4-NOT SPECIFIED,2,BUILDING,9,Clerk#000000669,1993-07-17,-844.95,11252,0,1
F,1-URGENT,0,HOUSEHOLD,16,Clerk#000000061,1993-09-17,5733.27,11663,2,1
F,1-URGENT,3,FURNITURE,23,Clerk#000000133,1993-08-02,2500.75,4037,2,1
F,3-MEDIUM,2,MACHINERY,18,Clerk#000000494,1993-08-17,-926.6,2588,3,1
F,4-NOT SPECIFIED,1,MACHINERY,2,Clerk#000000375,1993-09-24,-206.55,14732,0,1
F,5-LOW,2,AUTOMOBILE,9,Clerk#000000480,1993-07-27,3728.77,6473,1,1
F,4-NOT SPECIFIED,0,HOUSEHOLD,5,Clerk#000000201,1993-07-08,7125.35,5530,0,1
F,4-NOT SPECIFIED,4,BUILDING,20,Clerk#000000227,1993-07-27,399.6,13210,0,1
F,3-MEDIUM,4,FURNITURE,13,Clerk#000000735,1993-07-11,3129.76,13970,3,1
F,3-MEDIUM,4,AUTOMOBILE,20,Clerk#000000039,1993-07-26,3901.96,12334,3,1
F,3-MEDIUM,1,MACHINERY,2,Clerk#000000530,1993-07-27,3481.45,10913,3,1
F,1-URGENT,1,HOUSEHOLD,2,Clerk#000000251,1993-07-04,5742.19,9403,2,1
F,2-HIGH,1,BUILDING,1,Clerk#000000682,1993-07-28,4652.49,10603,4,1
F,2-HIGH,4,MACHINERY,4,Clerk#000000696,1993-09-04,5881.76,9511,4,1
F,1-URGENT,1,HOUSEHOLD,1,Clerk#000000837,1993-09-23,9645.33,5653,2,1
F,2-HIGH,4,BUILDING,11,Clerk#000000881,1993-08-14,5134.99,6295,4,1
F,4-NOT SPECIFIED,4,HOUSEHOLD,4,Clerk#000000343,1993-07-27,6902.62,2101,0,1
F,4-NOT SPECIFIED,1,BUILDING,3,Clerk#000000864,1993-09-03,-376.29,4825,0,1
F,5-LOW,3,MACHINERY,22,Clerk#000000092,1993-09-13,5773.79,5180,1,1
F,2-HIGH,3,AUTOMOBILE,7,Clerk#000000845,1993-08-25,5696.24,5771,4,1
F,3-MEDIUM,3,HOUSEHOLD,22,Clerk#000000627,1993-07-27,3554.16,5092,3,1
F,1-URGENT,1,HOUSEHOLD,17,Clerk#000000602,1993-09-28,422.38,11878,2,1
F,5-LOW,4,HOUSEHOLD,13,Clerk#000000618,1993-08-23,5877.17,13201,1,1
F,4-NOT SPECIFIED,1,MACHINERY,1,Clerk#000000651,1993-09-19,-800.69,8125,0,1
F,2-HIGH,3,BUILDING,6,Clerk#000000787,1993-09-17,8212.63,4093,4,1
F,5-LOW,4,HOUSEHOLD,11,Clerk#000000211,1993-08-25,4710.25,6980,1,1
F,5-LOW,1,AUTOMOBILE,17,Clerk#000000033,1993-07-02,9119.98,6139,1,1
F,1-URGENT,3,HOUSEHOLD,6,Clerk#000000668,1993-08-20,1073.58,13310,2,1
F,2-HIGH,3,BUILDING,7,Clerk#000000742,1993-07-10,2213.72,4343,4,1
F,3-MEDIUM,0,MACHINERY,0,Clerk#000000393,1993-08-14,3399.16,2500,3,1
F,3-MEDIUM,4,AUTOMOBILE,10,Clerk#000000153,1993-09-06,4596.91,9023,3,1
F,2-HIGH,4,FURNITURE,13,Clerk#000000718,1993-07-21,-363.49,12460,4,1
F,2-HIGH,2,HOUSEHOLD,21,Clerk#000000385,1993-07-25,6604.96,11458,4,1
F,3-MEDIUM,1,MACHINERY,24,Clerk#000000272,1993-07-12,9018.39,2983,3,1
F,1-URGENT,0,MACHINERY,0,Clerk#000000387,1993-07-20,7654.19,10069,2,1
F,2-HIGH,4,FURNITURE,4,Clerk#000000540,1993-09-20,2634.54,4567,4,1
F,4-NOT SPECIFIED,0,MACHINERY,5,Clerk#000000438,1993-07-26,1677.09,9439,0,1
F,4-NOT SPECIFIED,2,AUTOMOBILE,8,Clerk#000000900,1993-09-24,9439.21,11278,0,1
F,5-LOW,1,HOUSEHOLD,24,Clerk#000000915,1993-08-28,5240.86,9398,1,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000998,1993-08-01,1317.56,568,3,1
F,3-MEDIUM,4,BUILDING,13,Clerk#000000841,1993-07-17,-879.29,1726,3,1
F,4-NOT SPECIFIED,0,BUILDING,0,Clerk#000000002,1993-09-27,501.27,8353,0,1
F,3-MEDIUM,3,AUTOMOBILE,19,Clerk#000000830,1993-09-03,4689.06,8126,3,1
F,2-HIGH,0,AUTOMOBILE,5,Clerk#000000156,1993-07-22,5801.47,10978,4,1
F,1-URGENT,1,HOUSEHOLD,2,Clerk#000000694,1993-09-30,5583.93,4465,2,1
F,2-HIGH,3,BUILDING,7,Clerk#000000421,1993-07-18,1274.41,8719,4,1
F,1-URGENT,4,AUTOMOBILE,20,Clerk#000000134,1993-09-09,2835.35,9862,2,1
F,5-LOW,2,HOUSEHOLD,21,Clerk#000000503,1993-07-21,2146.31,4226,1,1
