l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
O,O,N,NONE,2,Manufacturer#1,4-NOT SPECIFIED,3,MACHINERY,SHIP,2,0.02,1995-11-14,1996-01-11,2,-338.117
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,TRUCK,1,0.04,1997-05-22,1997-06-25,5,21942.501
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,3,HOUSEHOLD,TRUCK,7,0.02,1997-12-05,1998-03-01,5,5760.952
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,AIR,1,0.07,1992-02-08,1992-03-23,3,12271.04
F,F,A,NONE,2,Manufacturer#4,3-MEDIUM,3,FURNITURE,REG AIR,1,0.04,1994-03-27,1994-06-08,0,1476.9228
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,MAIL,1,0,1996-03-20,1996-06-08,1,8920.251
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,4,FURNITURE,RAIL,3,0.03,1995-06-15,1995-09-11,2,13725.4884
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,BUILDING,MAIL,1,0.03,1997-01-09,1997-02-12,5,49347.8184
F,F,R,NONE,2,Manufacturer#3,2-HIGH,4,BUILDING,FOB,2,0.06,1993-05-18,1993-06-24,6,9101.43
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,4,HOUSEHOLD,MAIL,3,0.03,1995-07-13,1995-09-25,2,5198.076
F,F,R,NONE,0,Manufacturer#4,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,3,0.06,1993-01-18,1993-03-29,6,749.142
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,2,HOUSEHOLD,REG AIR,5,0.03,1992-10-27,1993-01-07,3,22163.673
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,RAIL,1,0.07,1998-05-28,1998-07-24,4,37255.064
O,O,N,NONE,3,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,MAIL,5,0.01,1997-10-13,1998-01-09,5,30014.982
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,REG AIR,7,0,1996-02-27,1996-04-09,1,51103.9488
F,F,A,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,FURNITURE,TRUCK,5,0.07,1993-11-14,1994-01-02,6,31977.8976
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,1,BUILDING,FOB,3,0.07,1994-05-12,1994-07-20,0,31098.9201
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,FOB,4,0.06,1998-03-08,1998-04-25,4,10140.276
O,O,N,COLLECT COD,1,Manufacturer#3,1-URGENT,0,FURNITURE,SHIP,4,0.03,1996-11-27,1997-01-21,1,30642.1248
O,O,N,NONE,0,Manufacturer#1,2-HIGH,1,BUILDING,TRUCK,2,0.04,1997-11-28,1997-12-28,5,16373.808
F,F,R,COLLECT COD,3,Manufacturer#3,1-URGENT,4,AUTOMOBILE,REG AIR,4,0.07,1993-07-22,1993-09-16,6,15046.542
O,O,N,NONE,3,Manufacturer#2,2-HIGH,2,BUILDING,AIR,4,0.06,1996-05-11,1996-07-25,1,27899.5658
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,2,BUILDING,TRUCK,4,0,1994-01-17,1994-02-28,0,4106.152
F,F,A,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,BUILDING,MAIL,2,0.07,1992-04-12,1992-07-01,3,9725.124
F,F,R,COLLECT COD,0,Manufacturer#4,5-LOW,4,MACHINERY,TRUCK,4,0.06,1992-08-06,1992-10-16,3,39613.2282
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,AUTOMOBILE,FOB,2,0.06,1996-01-18,1996-03-25,1,18271.5642
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,3,MACHINERY,AIR,2,0.01,1992-05-12,1992-08-07,3,29490.465
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,0,BUILDING,REG AIR,3,0.01,1995-08-21,1995-10-24,2,12004.8192
O,P,N,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,1,0.08,1995-05-21,1995-07-31,2,7232.25
O,O,N,NONE,2,Manufacturer#1,3-MEDIUM,0,BUILDING,AIR,3,0,1997-08-27,1997-10-04,5,6657.506
O,P,N,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,2,BUILDING,SHIP,3,0.08,1995-05-10,1995-07-16,2,28840.11
F,F,A,COLLECT COD,0,Manufacturer#3,2-HIGH,2,HOUSEHOLD,FOB,1,0,1992-10-30,1993-01-18,3,13618.035
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,2,FURNITURE,AIR,1,0.01,1997-06-05,1997-08-14,5,22598.2855
F,F,R,COLLECT COD,0,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,RAIL,4,0.04,1992-05-14,1992-07-22,3,24630.9093
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,REG AIR,6,0.01,1992-05-14,1992-08-10,3,1760.99
F,F,R,NONE,0,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,MAIL,5,0.06,1992-05-14,1992-07-16,3,15449.124
O,O,N,COLLECT COD,3,Manufacturer#5,1-URGENT,3,AUTOMOBILE,FOB,5,0.04,1995-11-11,1996-01-22,2,12550.56
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,FURNITURE,SHIP,5,0.05,1996-12-08,1997-02-03,1,26659.3725
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,1,BUILDING,REG AIR,1,0,1996-10-28,1997-01-09,1,4943.2
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,4,MACHINERY,SHIP,2,0.07,1993-12-08,1994-01-11,6,19054.7136
O,O,N,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,3,BUILDING,AIR,3,0.08,1997-10-24,1997-12-26,5,22804.8
O,O,N,NONE,0,Manufacturer#4,5-LOW,3,MACHINERY,REG AIR,2,0.08,1996-04-16,1996-06-22,1,20325.8223
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,2,MACHINERY,SHIP,2,0.05,1994-06-11,1994-08-25,0,2527.3552
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,3-MEDIUM,0,BUILDING,TRUCK,1,0.07,1997-03-04,1997-05-01,5,20449.6542
O,O,N,NONE,3,Manufacturer#5,3-MEDIUM,0,BUILDING,AIR,7,0.04,1997-03-04,1997-05-14,5,25999.1424
O,O,N,NONE,0,Manufacturer#5,2-HIGH,4,BUILDING,SHIP,1,0.05,1996-05-01,1996-07-16,1,27392.2368
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,TRUCK,1,0.04,1995-08-26,1995-09-25,2,30018.648
F,F,A,COLLECT COD,4,Manufacturer#2,3-MEDIUM,4,FURNITURE,FOB,2,0.02,1994-11-30,1995-02-09,0,40294.6391
F,F,A,NONE,1,Manufacturer#5,5-LOW,2,FURNITURE,RAIL,6,0.02,1994-04-09,1994-05-29,0,16162.71
F,F,A,COLLECT COD,2,Manufacturer#1,5-LOW,2,AUTOMOBILE,MAIL,1,0.05,1994-05-20,1994-07-13,0,12709.685
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,2,BUILDING,REG AIR,3,0.04,1997-12-15,1998-01-23,5,39180.965
O,O,N,COLLECT COD,3,Manufacturer#2,5-LOW,0,HOUSEHOLD,AIR,2,0.02,1995-11-11,1996-01-29,2,14961.825
F,F,A,NONE,0,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,FOB,1,0,1994-05-03,1994-06-23,0,19927.1484
F,F,A,COLLECT COD,2,Manufacturer#1,1-URGENT,0,FURNITURE,SHIP,1,0.02,1994-12-27,1995-02-16,0,38825.0304
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,0,FURNITURE,FOB,2,0.01,1994-12-27,1995-03-13,0,29173.0826
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,1,FURNITURE,FOB,4,0.02,1994-03-25,1994-05-12,0,38428.506
F,F,R,COLLECT COD,2,Manufacturer#5,5-LOW,1,FURNITURE,REG AIR,1,0.04,1994-03-25,1994-06-05,0,13953.224
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,5,0.03,1995-12-29,1996-02-19,2,1137.99
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,4,FURNITURE,TRUCK,4,0.01,1996-07-22,1996-08-21,1,24402.7836
O,O,N,COLLECT COD,3,Manufacturer#2,2-HIGH,4,FURNITURE,REG AIR,2,0.07,1996-07-22,1996-09-15,1,22539.5232
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,5-LOW,1,AUTOMOBILE,SHIP,4,0.08,1992-10-29,1992-12-10,3,56734.8288
O,P,N,COLLECT COD,0,Manufacturer#5,5-LOW,4,FURNITURE,AIR,3,0.06,1995-05-14,1995-06-24,2,13746.2976
O,O,N,COLLECT COD,2,Manufacturer#3,3-MEDIUM,4,BUILDING,REG AIR,5,0.02,1997-04-04,1997-05-15,5,8158.832
F,P,R,DELIVER IN PERSON,3,Manufacturer#3,5-LOW,4,FURNITURE,REG AIR,5,0.08,1995-04-18,1995-06-04,2,25931.718
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,3,MACHINERY,TRUCK,2,0.07,1995-01-30,1995-03-27,2,15626.928
O,O,N,NONE,3,Manufacturer#5,3-MEDIUM,3,BUILDING,REG AIR,4,0.05,1998-05-12,1998-07-11,4,17696.8792
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,2,0.05,1996-04-15,1996-06-17,1,2911.8441
O,O,N,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,MAIL,5,0.03,1998-04-29,1998-06-13,4,22246.8029
F,F,R,NONE,1,Manufacturer#2,5-LOW,1,HOUSEHOLD,MAIL,2,0.08,1993-04-28,1993-07-03,6,2505.5805
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,FOB,6,0.03,1992-04-27,1992-06-08,3,10672.0229
F,F,R,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,7,0.06,1992-04-27,1992-07-03,3,11913.3
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,3,FURNITURE,AIR,7,0.07,1997-11-16,1998-01-28,5,23391.7824
O,O,N,NONE,2,Manufacturer#1,2-HIGH,2,AUTOMOBILE,TRUCK,1,0,1996-12-04,1997-02-09,1,1094.124
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,4,HOUSEHOLD,TRUCK,3,0.08,1995-10-14,1995-12-17,2,15884.5848
F,P,N,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,4,MACHINERY,SHIP,4,0.03,1995-05-23,1995-07-14,2,47874.0584
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,4,BUILDING,FOB,5,0,1994-02-27,1994-04-22,0,27545.5796
O,O,N,COLLECT COD,4,Manufacturer#3,1-URGENT,2,HOUSEHOLD,FOB,1,0,1997-12-31,1998-03-11,5,43431.64
F,F,R,NONE,1,Manufacturer#3,1-URGENT,2,MACHINERY,SHIP,4,0.01,1994-04-14,1994-06-26,0,38795.533
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,5,0.07,1995-02-04,1995-04-23,2,6382.224
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,2,FURNITURE,TRUCK,3,0.08,1995-02-16,1995-03-28,2,23407.64
F,F,A,NONE,3,Manufacturer#5,2-HIGH,0,FURNITURE,SHIP,1,0.04,1992-01-08,1992-03-22,3,31759.5
F,F,R,NONE,0,Manufacturer#2,1-URGENT,3,BUILDING,RAIL,1,0.07,1994-05-01,1994-06-09,0,3946.1786
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,1,MACHINERY,TRUCK,3,0.03,1993-05-08,1993-06-24,6,25393.1502
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,2,BUILDING,RAIL,2,0.01,1997-10-21,1998-01-18,5,26081.5908
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,TRUCK,7,0.03,1993-09-21,1993-11-08,6,1682.4272
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,MACHINERY,REG AIR,4,0.03,1998-06-07,1998-07-13,4,22553.4508
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,1,MACHINERY,AIR,1,0.05,1993-12-30,1994-02-17,6,8350.812
F,F,R,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,7,0.04,1994-03-03,1994-04-17,0,1248.3612
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,BUILDING,AIR,1,0.01,1996-07-21,1996-10-13,1,13876.0056
F,F,R,COLLECT COD,0,Manufacturer#1,2-HIGH,4,BUILDING,AIR,1,0.02,1993-05-27,1993-08-06,6,4062.6614
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,2,MACHINERY,FOB,1,0.05,1993-07-05,1993-08-20,6,11039.379
O,O,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,TRUCK,2,0.01,1997-10-10,1997-11-16,5,17431.3216
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,2-HIGH,1,BUILDING,RAIL,2,0.04,1995-03-23,1995-05-29,2,1042.9647
F,F,A,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,1,0.06,1995-03-27,1995-06-25,2,49526.062
F,F,A,NONE,0,Manufacturer#5,1-URGENT,0,BUILDING,TRUCK,6,0.08,1994-05-07,1994-07-09,0,6821.331
O,O,N,COLLECT COD,2,Manufacturer#3,5-LOW,0,MACHINERY,RAIL,3,0.07,1995-09-06,1995-11-11,2,289.23
F,F,R,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,FOB,4,0.04,1992-05-09,1992-07-12,3,55129.3298
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,3,BUILDING,SHIP,3,0.07,1997-02-23,1997-04-19,5,29483.5024
O,O,N,COLLECT COD,0,Manufacturer#4,3-MEDIUM,1,BUILDING,TRUCK,2,0.05,1998-03-28,1998-05-06,4,18102.62
O,O,N,NONE,3,Manufacturer#3,2-HIGH,0,BUILDING,RAIL,1,0.08,1997-12-28,1998-02-01,5,33334.3758
O,O,N,COLLECT COD,3,Manufacturer#4,5-LOW,2,MACHINERY,RAIL,1,0.06,1997-07-28,1997-09-27,5,13242.3012
O,O,N,COLLECT COD,3,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,FOB,2,0.03,1995-11-12,1996-01-01,2,39191.3871
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,SHIP,2,0.02,1997-06-05,1997-07-06,5,18184.747
F,F,A,COLLECT COD,3,Manufacturer#2,5-LOW,0,HOUSEHOLD,FOB,3,0.04,1995-01-09,1995-02-24,2,24332.526
F,F,A,NONE,4,Manufacturer#4,3-MEDIUM,0,MACHINERY,SHIP,2,0.01,1994-02-21,1994-04-22,0,14940.3508
O,O,N,NONE,2,Manufacturer#1,1-URGENT,1,MACHINERY,FOB,2,0.05,1996-06-05,1996-09-03,1,18388.8
O,O,N,NONE,2,Manufacturer#1,5-LOW,1,FURNITURE,TRUCK,4,0.02,1997-08-12,1997-11-09,5,14178.924
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,0,AUTOMOBILE,RAIL,3,0.02,1996-08-21,1996-11-10,1,3634.096
F,F,R,NONE,2,Manufacturer#2,1-URGENT,1,HOUSEHOLD,RAIL,2,0.01,1992-08-05,1992-09-12,3,11842.3088
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,2,BUILDING,FOB,3,0.06,1995-08-29,1995-10-07,2,1288.4444
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,2,BUILDING,TRUCK,2,0.03,1995-08-29,1995-11-09,2,7160.481
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,2,FURNITURE,RAIL,1,0.06,1993-11-02,1993-12-10,6,31381.9169
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,0,HOUSEHOLD,AIR,2,0.04,1994-05-07,1994-07-28,0,9104.3745
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,FOB,3,0.02,1996-05-02,1996-06-19,1,14861.3695
F,F,A,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,MACHINERY,AIR,2,0.08,1994-08-04,1994-10-01,0,3585.5967
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,2,0.06,1997-02-02,1997-04-21,5,23085.952
F,F,A,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,4,0.06,1994-01-03,1994-02-21,0,6981.7545
F,F,R,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,MAIL,1,0.06,1994-01-03,1994-03-01,0,13368.2325
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,0,AUTOMOBILE,FOB,3,0.08,1993-01-04,1993-02-28,6,18996.126
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,0,MACHINERY,SHIP,5,0.02,1997-06-02,1997-07-27,5,4402.8
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,HOUSEHOLD,MAIL,1,0.07,1997-07-06,1997-09-15,5,36603.82
O,O,N,COLLECT COD,1,Manufacturer#3,1-URGENT,2,HOUSEHOLD,TRUCK,3,0.02,1997-12-06,1998-02-10,5,40782.126
F,F,A,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,0,FURNITURE,SHIP,2,0.08,1993-11-13,1994-01-06,6,14386.5912
F,F,R,NONE,0,Manufacturer#4,1-URGENT,2,MACHINERY,SHIP,1,0.07,1993-03-13,1993-04-15,6,-2160.48
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,3-MEDIUM,3,BUILDING,AIR,1,0.07,1993-06-08,1993-07-19,6,16877.4496
F,F,A,COLLECT COD,4,Manufacturer#4,3-MEDIUM,0,MACHINERY,RAIL,3,0.03,1992-04-27,1992-06-17,3,6136.1424
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,2,FURNITURE,FOB,2,0.01,1993-09-27,1993-12-15,6,6648.4308
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,4,HOUSEHOLD,MAIL,1,0.05,1992-10-25,1993-01-01,3,2995.88
F,F,R,COLLECT COD,2,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,REG AIR,5,0.07,1993-07-26,1993-10-22,6,19890.765
O,O,N,COLLECT COD,3,Manufacturer#3,5-LOW,3,HOUSEHOLD,REG AIR,3,0.05,1996-07-02,1996-09-16,1,6126.1396
O,O,N,NONE,4,Manufacturer#2,3-MEDIUM,4,FURNITURE,AIR,2,0.05,1997-11-07,1997-12-25,5,14696.3035
O,O,N,NONE,3,Manufacturer#2,5-LOW,0,MACHINERY,REG AIR,2,0.08,1997-08-07,1997-09-09,5,44049.6768
O,O,N,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,0,MACHINERY,RAIL,1,0,1997-08-07,1997-09-27,5,30804.03
O,O,N,NONE,0,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,3,0.08,1995-12-19,1996-03-01,2,26017.3536
O,O,N,COLLECT COD,3,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,FOB,2,0.07,1997-12-25,1998-03-20,5,17629.0368
O,O,N,NONE,1,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,RAIL,3,0.04,1997-12-25,1998-03-06,5,839.315
F,F,R,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,BUILDING,TRUCK,3,0.06,1994-10-26,1995-01-11,0,20241.6756
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,1,FURNITURE,RAIL,4,0.02,1998-02-24,1998-04-08,4,12962.598
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,BUILDING,TRUCK,4,0,1997-05-10,1997-06-20,5,44667.792
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,4,MACHINERY,TRUCK,1,0.08,1997-02-24,1997-04-11,5,10300.22
O,O,N,COLLECT COD,1,Manufacturer#1,2-HIGH,2,MACHINERY,SHIP,2,0.06,1996-08-08,1996-10-16,1,20209.482
F,F,A,NONE,2,Manufacturer#5,1-URGENT,2,AUTOMOBILE,REG AIR,5,0.02,1993-06-06,1993-07-19,6,12000.14
F,F,A,COLLECT COD,1,Manufacturer#2,1-URGENT,2,AUTOMOBILE,RAIL,2,0,1993-06-06,1993-07-14,6,6119.812
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,0,AUTOMOBILE,MAIL,1,0.03,1994-08-18,1994-11-02,0,2571.16
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,2,MACHINERY,SHIP,1,0.02,1994-12-19,1995-03-15,0,6663.14
F,F,R,COLLECT COD,3,Manufacturer#5,5-LOW,1,MACHINERY,MAIL,1,0.07,1992-07-20,1992-10-09,3,13504.536
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,0,HOUSEHOLD,MAIL,5,0.03,1997-01-01,1997-03-27,5,49013.936
F,F,R,NONE,4,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,AIR,3,0.06,1992-03-29,1992-06-25,3,10904.2931
O,O,N,NONE,1,Manufacturer#1,1-URGENT,1,AUTOMOBILE,TRUCK,2,0.06,1996-01-12,1996-02-11,1,9232.384
O,O,N,COLLECT COD,0,Manufacturer#5,1-URGENT,3,AUTOMOBILE,MAIL,3,0.05,1997-02-16,1997-04-05,5,9234.6912
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,MAIL,4,0.04,1998-03-03,1998-05-19,4,13748.275
F,F,R,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,4,BUILDING,SHIP,4,0.05,1992-05-23,1992-08-21,3,28529.9872
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,BUILDING,AIR,5,0.05,1996-12-23,1997-02-03,1,36373.288
O,O,N,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,TRUCK,4,0.02,1996-03-08,1996-04-15,1,5747.1726
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,TRUCK,1,0.07,1997-09-01,1997-11-02,5,23252.825
O,O,N,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,AIR,1,0.08,1996-09-17,1996-10-21,1,13074.7196
F,F,R,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,TRUCK,2,0.02,1993-10-07,1993-12-16,6,10498.9555
F,F,R,COLLECT COD,3,Manufacturer#1,2-HIGH,2,BUILDING,FOB,5,0.01,1994-08-18,1994-09-23,0,11031.174
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,0,FURNITURE,RAIL,1,0.04,1998-07-24,1998-09-07,4,8359.2768
O,O,N,COLLECT COD,1,Manufacturer#3,3-MEDIUM,0,FURNITURE,MAIL,4,0.07,1998-01-02,1998-02-15,4,27408.567
F,F,R,COLLECT COD,1,Manufacturer#5,5-LOW,1,AUTOMOBILE,REG AIR,3,0.07,1992-11-22,1992-12-31,3,27520.4512
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,1,BUILDING,TRUCK,1,0.03,1996-10-29,1997-01-24,1,2292.4512
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,4,BUILDING,MAIL,3,0.03,1993-10-01,1993-12-05,6,26281.6025
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,2,AUTOMOBILE,AIR,2,0.06,1994-07-15,1994-08-28,0,18710.64
F,F,R,COLLECT COD,3,Manufacturer#3,5-LOW,2,AUTOMOBILE,RAIL,4,0.06,1994-07-15,1994-08-28,0,75068.1
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,4,AUTOMOBILE,AIR,1,0.02,1993-09-21,1993-11-07,6,24004.2132
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,7,0.03,1997-05-25,1997-08-20,5,5322.4356
O,O,N,NONE,1,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,5,0.02,1997-05-25,1997-07-29,5,18369.0048
O,O,N,NONE,3,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,1,0,1997-05-25,1997-07-26,5,18237.7884
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,0,HOUSEHOLD,RAIL,1,0.05,1994-07-19,1994-10-03,0,9833.6178
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,3,AUTOMOBILE,RAIL,5,0.07,1994-05-10,1994-07-30,0,25260.664
F,P,N,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,SHIP,2,0.04,1995-04-30,1995-07-05,2,27712.74
O,O,N,NONE,3,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,TRUCK,1,0.05,1998-07-13,1998-09-18,4,17679.711
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,1,AUTOMOBILE,SHIP,4,0.05,1998-01-23,1998-04-13,4,37203.808
O,O,N,NONE,3,Manufacturer#4,5-LOW,3,BUILDING,AIR,2,0.08,1998-03-20,1998-06-17,4,14932.7064
O,O,N,COLLECT COD,1,Manufacturer#4,2-HIGH,2,FURNITURE,REG AIR,1,0.02,1998-01-31,1998-04-06,4,16000.9944
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,RAIL,3,0.04,1994-11-04,1994-12-31,0,6863.2626
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,0,MACHINERY,REG AIR,1,0.08,1996-02-22,1996-04-09,1,42146.8095
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,4,BUILDING,REG AIR,4,0,1995-11-16,1996-01-11,2,22896.7322
F,F,R,NONE,0,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,2,0,1993-12-06,1994-02-10,6,38793.612
O,O,N,NONE,2,Manufacturer#3,3-MEDIUM,1,BUILDING,REG AIR,3,0.07,1998-07-27,1998-08-27,4,5078.676
