o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,s_nationkey,o_orderdate,l_commitdate,l_shipdate,l_receiptdate,groupcol,aggcol
F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,1,21,1992-05-21,1992-07-13,1992-06-07,1992-07-01,2,23228.601715
F,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,2,0,1992-05-21,1992-07-27,1992-08-06,1992-09-02,1,31917.155832
F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,3,22,1992-05-21,1992-07-30,1992-07-21,1992-08-11,2,23735.7575
F,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,4,19,1992-05-21,1992-08-05,1992-06-11,1992-07-10,1,75929.954688
F,NONE,0,Manufacturer#3,5-LOW,0,BUILDING,AIR,1,14,1992-03-24,1992-05-07,1992-05-17,1992-05-27,2,65520.88704
F,DELIVER IN PERSON,3,Manufacturer#3,5-LOW,0,BUILDING,TRUCK,3,6,1992-03-24,1992-06-03,1992-06-17,1992-07-06,1,1428.233432
F,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,0,BUILDING,AIR,2,3,1992-03-24,1992-06-05,1992-05-22,1992-05-27,1,59448.467376
F,NONE,4,Manufacturer#4,5-LOW,0,BUILDING,MAIL,5,4,1992-03-24,1992-05-02,1992-04-02,1992-04-03,1,49047.6789
F,NONE,2,Manufacturer#1,5-LOW,0,BUILDING,FOB,4,21,1992-03-24,1992-05-02,1992-04-26,1992-04-29,1,35780.37918
O,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,0,HOUSEHOLD,REG AIR,1,14,1997-09-09,1997-10-23,1997-11-23,1997-12-09,0,38759.50144
O,COLLECT COD,3,Manufacturer#4,5-LOW,4,MACHINERY,MAIL,1,6,1997-06-19,1997-09-02,1997-10-16,1997-10-31,0,39833.4962
O,COLLECT COD,1,Manufacturer#3,5-LOW,4,MACHINERY,MAIL,2,1,1997-06-19,1997-07-24,1997-09-26,1997-10-04,0,4353.376336
O,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,4,MACHINERY,FOB,3,10,1997-06-19,1997-08-27,1997-08-24,1997-09-18,0,30624.21
O,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,4,MACHINERY,MAIL,5,13,1997-06-19,1997-08-07,1997-08-03,1997-08-05,0,16943.4176
O,NONE,0,Manufacturer#1,5-LOW,4,MACHINERY,TRUCK,6,0,1997-06-19,1997-09-17,1997-10-07,1997-10-19,0,26322.91101
O,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,4,MACHINERY,SHIP,4,22,1997-06-19,1997-08-08,1997-10-17,1997-10-18,0,12003.869878
O,NONE,1,Manufacturer#4,1-URGENT,4,AUTOMOBILE,FOB,1,24,1996-11-01,1997-01-19,1996-11-03,1996-11-11,0,46428.972552
O,NONE,4,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,AIR,3,11,1995-06-06,1995-07-29,1995-08-23,1995-09-01,0,35109.190144
O,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,RAIL,2,21,1995-06-06,1995-07-26,1995-06-18,1995-07-04,0,21565.1772
O,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,FOB,1,18,1995-06-06,1995-08-10,1995-08-11,1995-08-27,0,32346.147486
F,NONE,2,Manufacturer#4,5-LOW,2,FURNITURE,TRUCK,1,8,1994-08-04,1994-10-08,1994-08-25,1994-09-05,1,36800.514135
F,NONE,2,Manufacturer#3,3-MEDIUM,1,BUILDING,MAIL,5,18,1994-12-07,1995-01-10,1995-02-18,1995-03-11,1,20039.55954
F,COLLECT COD,4,Manufacturer#2,3-MEDIUM,1,BUILDING,SHIP,1,10,1994-12-07,1995-01-25,1995-03-03,1995-03-19,2,2131.654488
F,DELIVER IN PERSON,4,Manufacturer#2,3-MEDIUM,1,BUILDING,AIR,3,20,1994-12-07,1995-02-14,1995-03-05,1995-03-18,2,25033.473792
F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,1,BUILDING,FOB,4,23,1994-12-07,1995-01-22,1995-01-08,1995-02-01,1,74884.19328
F,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,1,BUILDING,TRUCK,6,14,1994-12-07,1995-01-11,1994-12-20,1994-12-30,2,4952.25
F,COLLECT COD,0,Manufacturer#1,3-MEDIUM,1,BUILDING,MAIL,2,14,1994-12-07,1995-01-11,1995-03-14,1995-04-09,2,16115.48829
F,NONE,2,Manufacturer#5,2-HIGH,4,BUILDING,MAIL,1,21,1994-02-23,1994-05-05,1994-04-12,1994-04-27,1,39650.240016
O,COLLECT COD,2,Manufacturer#3,1-URGENT,2,FURNITURE,REG AIR,2,12,1995-12-05,1996-01-09,1995-12-24,1996-01-05,0,48333.488
O,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,2,FURNITURE,RAIL,3,14,1995-12-05,1996-02-09,1995-12-28,1995-12-30,0,29300.76963
O,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,2,FURNITURE,SHIP,4,4,1995-12-05,1996-01-29,1996-02-06,1996-02-12,0,8565.6654
O,COLLECT COD,1,Manufacturer#5,1-URGENT,2,FURNITURE,REG AIR,1,24,1995-12-05,1996-01-20,1996-03-15,1996-03-18,0,22317.4146
O,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,1,AUTOMOBILE,RAIL,3,14,1995-12-30,1996-03-05,1996-04-02,1996-04-12,0,28534.1312
O,COLLECT COD,2,Manufacturer#4,2-HIGH,1,AUTOMOBILE,RAIL,4,18,1995-12-30,1996-02-10,1996-01-29,1996-02-10,0,26019.584448
O,NONE,2,Manufacturer#3,2-HIGH,1,AUTOMOBILE,REG AIR,1,21,1995-12-30,1996-02-16,1996-03-15,1996-04-04,0,42913.401564
O,NONE,1,Manufacturer#2,2-HIGH,1,AUTOMOBILE,RAIL,5,24,1995-12-30,1996-03-17,1996-03-26,1996-04-23,0,71073.471885
O,NONE,2,Manufacturer#1,2-HIGH,1,AUTOMOBILE,RAIL,2,8,1995-12-30,1996-02-03,1996-01-04,1996-01-18,0,39634.142912
F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,2,MACHINERY,RAIL,5,14,1994-05-04,1994-07-23,1994-07-01,1994-07-09,1,52717.802578
F,NONE,2,Manufacturer#5,5-LOW,2,MACHINERY,REG AIR,1,9,1994-05-04,1994-07-18,1994-06-27,1994-07-14,2,6754.671
F,DELIVER IN PERSON,0,Manufacturer#4,5-LOW,2,MACHINERY,REG AIR,3,14,1994-05-04,1994-07-24,1994-07-16,1994-08-11,2,33297.801264
F,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,2,MACHINERY,REG AIR,4,24,1994-05-04,1994-07-29,1994-08-11,1994-08-13,1,7599.3876
F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,2,MACHINERY,SHIP,6,21,1994-05-04,1994-07-03,1994-08-04,1994-09-03,1,50926.360716
F,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,2,MACHINERY,AIR,7,17,1994-05-04,1994-07-04,1994-06-15,1994-07-08,2,44971.573248
F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,2,MACHINERY,RAIL,2,21,1994-05-04,1994-07-24,1994-05-06,1994-05-09,1,57132.21465
F,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,2,AUTOMOBILE,RAIL,4,8,1992-05-18,1992-07-18,1992-08-17,1992-08-26,1,2633.9646
F,COLLECT COD,2,Manufacturer#2,2-HIGH,2,AUTOMOBILE,AIR,5,18,1992-05-18,1992-08-03,1992-07-26,1992-08-12,1,47511.62598
F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,2,AUTOMOBILE,FOB,3,8,1992-05-18,1992-08-09,1992-06-23,1992-07-16,1,58611.519846
F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,2,AUTOMOBILE,SHIP,1,12,1992-05-18,1992-07-02,1992-07-25,1992-08-23,1,9831.6438
F,COLLECT COD,3,Manufacturer#1,2-HIGH,2,AUTOMOBILE,REG AIR,7,22,1992-05-18,1992-07-08,1992-06-13,1992-07-13,1,33233.4036
F,COLLECT COD,2,Manufacturer#5,2-HIGH,2,AUTOMOBILE,TRUCK,2,8,1992-05-18,1992-08-04,1992-05-30,1992-06-02,1,38932.62912
F,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,2,AUTOMOBILE,SHIP,6,13,1992-05-18,1992-07-04,1992-08-12,1992-09-08,2,58823.226
O,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,2,HOUSEHOLD,RAIL,5,7,1997-06-14,1997-08-07,1997-09-27,1997-10-20,0,61293.16704
O,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,2,HOUSEHOLD,AIR,1,23,1997-06-14,1997-07-20,1997-10-11,1997-10-30,0,7289.52
O,NONE,0,Manufacturer#5,1-URGENT,2,HOUSEHOLD,TRUCK,2,15,1997-06-14,1997-08-19,1997-07-30,1997-08-24,0,63055.16624
O,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,2,HOUSEHOLD,SHIP,3,23,1997-06-14,1997-07-16,1997-08-18,1997-09-14,0,42179.31648
O,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,2,HOUSEHOLD,SHIP,4,7,1997-06-14,1997-08-20,1997-10-12,1997-10-26,0,93316.4976
F,NONE,1,Manufacturer#5,3-MEDIUM,1,MACHINERY,AIR,2,17,1993-07-15,1993-09-23,1993-08-07,1993-09-03,1,8270.458
F,NONE,1,Manufacturer#2,3-MEDIUM,1,MACHINERY,MAIL,1,17,1993-07-15,1993-08-24,1993-10-16,1993-10-20,2,24592.32
F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,1,MACHINERY,MAIL,3,23,1993-07-15,1993-10-03,1993-08-13,1993-08-24,2,47631.66912
F,COLLECT COD,2,Manufacturer#5,2-HIGH,1,HOUSEHOLD,RAIL,1,12,1995-02-07,1995-04-18,1995-03-20,1995-03-23,2,33017.19
F,COLLECT COD,4,Manufacturer#4,5-LOW,0,FURNITURE,MAIL,1,20,1992-05-04,1992-06-25,1992-06-10,1992-07-06,1,34430.47398
F,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,SHIP,3,19,1992-12-18,1993-02-17,1993-01-21,1993-02-03,1,23340.6051
F,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,TRUCK,1,3,1992-12-18,1993-01-28,1993-02-25,1993-03-14,1,9272.578112
F,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,AIR,4,7,1992-12-18,1993-02-08,1993-01-06,1993-01-26,1,2115.45348
F,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,REG AIR,6,24,1992-12-18,1993-03-05,1993-03-03,1993-03-31,1,37127.715471
F,COLLECT COD,3,Manufacturer#1,3-MEDIUM,3,AUTOMOBILE,REG AIR,5,6,1992-12-18,1993-03-18,1993-02-24,1993-03-01,1,14488.4376
F,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,RAIL,2,13,1992-12-18,1993-02-18,1992-12-29,1993-01-09,1,54254.730348
O,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,0,FURNITURE,AIR,1,8,1997-07-03,1997-09-22,1997-07-17,1997-08-12,0,56924.307832
O,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,0,FURNITURE,FOB,3,7,1997-07-03,1997-09-13,1997-08-08,1997-08-13,0,42628.761
O,NONE,1,Manufacturer#4,2-HIGH,0,FURNITURE,MAIL,2,24,1997-07-03,1997-09-11,1997-08-16,1997-09-06,0,9864.61385
O,NONE,0,Manufacturer#4,2-HIGH,0,FURNITURE,MAIL,4,0,1997-07-03,1997-08-29,1997-10-08,1997-11-07,0,47791.96128
O,NONE,4,Manufacturer#4,1-URGENT,1,HOUSEHOLD,MAIL,5,4,1997-10-03,1998-01-01,1998-01-11,1998-01-19,0,49782.287744
O,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,1,HOUSEHOLD,TRUCK,3,14,1997-10-03,1997-11-18,1998-01-19,1998-02-13,0,66307.368196
O,COLLECT COD,2,Manufacturer#1,1-URGENT,1,HOUSEHOLD,SHIP,7,9,1997-10-03,1997-11-22,1997-11-11,1997-12-06,0,82373.917248
O,COLLECT COD,3,Manufacturer#4,1-URGENT,1,HOUSEHOLD,REG AIR,6,19,1997-10-03,1997-12-23,1997-12-02,1997-12-09,0,1511.667346
O,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,1,HOUSEHOLD,MAIL,4,21,1997-10-03,1997-11-27,1997-11-19,1997-12-02,0,43635.131904
O,COLLECT COD,2,Manufacturer#3,1-URGENT,1,HOUSEHOLD,MAIL,2,8,1997-10-03,1997-12-06,1997-12-23,1998-01-09,0,30175.84218
O,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,1,HOUSEHOLD,REG AIR,1,7,1997-10-03,1997-11-11,1997-11-19,1997-11-24,0,40382.789536
P,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,3,18,1995-05-20,1995-07-07,1995-07-05,1995-07-14,0,47625.354216
P,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,2,9,1995-05-20,1995-07-19,1995-06-03,1995-07-03,3,18199.88625
P,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,5,21,1995-05-20,1995-07-19,1995-09-08,1995-09-15,0,25844.878656
P,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,MAIL,4,19,1995-05-20,1995-07-19,1995-07-10,1995-07-24,0,33928.37955
P,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,1,3,1995-05-20,1995-07-12,1995-06-21,1995-07-10,0,39804.6656
F,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,0,BUILDING,TRUCK,6,4,1994-10-05,1995-01-02,1995-01-01,1995-01-28,1,69482.48364
F,COLLECT COD,2,Manufacturer#4,2-HIGH,0,BUILDING,TRUCK,5,9,1994-10-05,1994-11-22,1995-01-13,1995-01-31,2,9138.465
F,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,3,4,1994-10-05,1994-12-30,1994-12-24,1994-12-25,1,78919.50528
F,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,0,BUILDING,MAIL,2,16,1994-10-05,1994-11-20,1994-11-28,1994-12-19,2,52218.82694
F,DELIVER IN PERSON,1,Manufacturer#5,2-HIGH,0,BUILDING,MAIL,1,24,1994-10-05,1994-11-04,1994-11-06,1994-11-30,1,50619.0465
F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,0,BUILDING,TRUCK,7,24,1994-10-05,1994-12-17,1994-11-19,1994-11-30,2,76476.9665
F,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,0,BUILDING,FOB,4,0,1994-10-05,1994-11-20,1994-12-02,1994-12-31,2,70083.11232
F,NONE,2,Manufacturer#5,5-LOW,0,BUILDING,RAIL,1,9,1994-10-21,1994-12-23,1994-10-25,1994-11-23,1,10156.00464
F,TAKE BACK RETURN,1,Manufacturer#1,5-LOW,0,BUILDING,SHIP,2,24,1994-10-21,1994-12-03,1994-11-29,1994-12-17,2,50032.5936
F,NONE,1,Manufacturer#2,5-LOW,0,BUILDING,MAIL,3,2,1994-10-21,1994-12-04,1995-01-28,1995-02-17,2,24096.38976
O,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,TRUCK,1,21,1996-11-26,1997-01-26,1997-02-18,1997-03-01,0,31329.039456
O,NONE,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,MAIL,3,17,1996-11-26,1997-02-13,1996-12-14,1996-12-29,0,11997.9438
O,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,FOB,2,5,1996-11-26,1996-12-26,1997-01-26,1997-02-18,0,14291.046
F,TAKE BACK RETURN,1,Manufacturer#5,2-HIGH,3,BUILDING,RAIL,3,24,1993-03-16,1993-05-12,1993-06-13,1993-07-12,1,23329.218888
F,COLLECT COD,3,Manufacturer#4,2-HIGH,3,BUILDING,FOB,2,22,1993-03-16,1993-04-17,1993-05-14,1993-05-21,2,14801.844096
F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,3,BUILDING,REG AIR,1,8,1993-03-16,1993-05-28,1993-06-09,1993-06-12,1,45801.1008
F,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,AIR,1,24,1992-02-25,1992-05-13,1992-05-14,1992-05-25,2,56450.96064
F,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,1,BUILDING,TRUCK,5,1,1992-08-19,1992-09-22,1992-09-28,1992-10-09,1,13882.471008
F,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,1,BUILDING,FOB,3,22,1992-08-19,1992-11-04,1992-10-17,1992-10-25,2,43859.107908
F,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,1,BUILDING,REG AIR,2,22,1992-08-19,1992-11-10,1992-10-16,1992-10-23,2,46785.921
F,COLLECT COD,3,Manufacturer#1,1-URGENT,1,BUILDING,AIR,4,23,1992-08-19,1992-10-08,1992-09-16,1992-09-24,2,44563.24512
F,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,1,BUILDING,REG AIR,1,8,1992-08-19,1992-10-18,1992-11-03,1992-11-10,1,44908.236
F,NONE,0,Manufacturer#2,5-LOW,4,FURNITURE,AIR,2,15,1992-07-27,1992-10-24,1992-10-12,1992-11-11,1,43309.69587
F,DELIVER IN PERSON,1,Manufacturer#4,5-LOW,4,FURNITURE,FOB,1,3,1992-07-27,1992-10-07,1992-09-04,1992-09-13,1,38258.053002
F,TAKE BACK RETURN,2,Manufacturer#1,5-LOW,4,FURNITURE,TRUCK,5,9,1992-07-27,1992-08-31,1992-09-15,1992-09-16,2,20756.1024
F,COLLECT COD,3,Manufacturer#4,5-LOW,4,FURNITURE,REG AIR,4,23,1992-07-27,1992-08-27,1992-10-29,1992-11-16,1,37455.1632
F,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,4,FURNITURE,FOB,3,16,1992-07-27,1992-10-08,1992-08-21,1992-09-20,2,46773.990148
F,TAKE BACK RETURN,4,Manufacturer#1,2-HIGH,1,AUTOMOBILE,REG AIR,2,4,1992-06-08,1992-07-12,1992-09-20,1992-10-03,2,18571.468032
F,COLLECT COD,2,Manufacturer#3,2-HIGH,1,AUTOMOBILE,REG AIR,6,18,1992-06-08,1992-08-23,1992-07-18,1992-08-05,1,41936.710304
F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,1,AUTOMOBILE,MAIL,5,12,1992-06-08,1992-08-14,1992-09-25,1992-09-27,2,60000.73002
F,TAKE BACK RETURN,4,Manufacturer#3,2-HIGH,1,AUTOMOBILE,AIR,4,11,1992-06-08,1992-08-07,1992-08-02,1992-08-28,1,28016.673597
F,COLLECT COD,4,Manufacturer#4,2-HIGH,1,AUTOMOBILE,RAIL,1,4,1992-06-08,1992-08-24,1992-06-17,1992-07-11,1,52263.357102
F,COLLECT COD,1,Manufacturer#2,2-HIGH,1,AUTOMOBILE,TRUCK,3,3,1992-06-08,1992-08-20,1992-08-26,1992-09-19,2,19989.808384
O,COLLECT COD,3,Manufacturer#3,1-URGENT,3,BUILDING,SHIP,1,6,1996-05-12,1996-07-03,1996-07-29,1996-08-05,0,9959.948544
O,DELIVER IN PERSON,2,Manufacturer#1,1-URGENT,3,BUILDING,RAIL,3,21,1996-05-12,1996-06-18,1996-08-07,1996-08-26,0,78479.638776
O,COLLECT COD,4,Manufacturer#5,1-URGENT,3,BUILDING,REG AIR,5,10,1996-05-12,1996-07-05,1996-07-24,1996-08-21,0,54991.56816
O,NONE,2,Manufacturer#3,1-URGENT,3,BUILDING,REG AIR,2,8,1996-05-12,1996-06-30,1996-06-16,1996-07-02,0,21398.8488
O,NONE,1,Manufacturer#5,1-URGENT,3,BUILDING,AIR,4,24,1996-05-12,1996-07-03,1996-07-02,1996-07-04,0,44655.13
O,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,1,22,1998-06-28,1998-08-19,1998-07-22,1998-08-09,0,16653.85822
O,NONE,3,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,AIR,6,22,1998-06-28,1998-08-24,1998-07-04,1998-07-22,0,4061.547
O,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,TRUCK,2,18,1998-06-28,1998-09-06,1998-07-14,1998-07-29,0,20306.632104
F,NONE,2,Manufacturer#1,2-HIGH,0,MACHINERY,MAIL,3,8,1992-02-18,1992-03-27,1992-03-12,1992-04-07,1,6231.096368
F,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,0,MACHINERY,AIR,1,16,1992-02-18,1992-05-18,1992-02-24,1992-03-06,2,5166.98166
F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,0,MACHINERY,FOB,4,18,1992-02-18,1992-05-13,1992-04-29,1992-05-02,1,40494.13668
F,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,0,MACHINERY,RAIL,5,4,1992-02-18,1992-04-06,1992-06-07,1992-06-09,1,11630.667048
F,COLLECT COD,3,Manufacturer#5,2-HIGH,0,MACHINERY,TRUCK,7,6,1992-02-18,1992-03-22,1992-05-04,1992-05-06,1,90590.29399
F,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,0,MACHINERY,MAIL,6,18,1992-02-18,1992-04-29,1992-04-06,1992-04-08,1,62063.8092
F,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,0,MACHINERY,MAIL,2,9,1992-02-18,1992-04-28,1992-03-26,1992-03-29,2,28101.77843
F,COLLECT COD,1,Manufacturer#2,5-LOW,0,BUILDING,TRUCK,1,3,1994-02-01,1994-04-06,1994-05-03,1994-05-09,2,49979.987491
F,TAKE BACK RETURN,3,Manufacturer#2,5-LOW,0,BUILDING,TRUCK,2,23,1994-02-01,1994-04-11,1994-02-24,1994-03-16,2,4309.51692
F,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,REG AIR,1,19,1994-09-09,1994-10-14,1994-11-09,1994-12-05,2,43723.944264
F,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,RAIL,2,22,1994-09-09,1994-12-02,1994-10-05,1994-11-03,2,50331.511904
F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,FOB,3,12,1992-09-19,1992-11-30,1992-11-11,1992-11-14,1,11680.2672
F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,FOB,1,9,1992-09-19,1992-11-16,1992-12-25,1993-01-13,2,22934.326272
F,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,AIR,2,0,1992-09-19,1992-12-15,1992-12-07,1992-12-25,1,47367.1471
F,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,FOB,5,18,1992-09-19,1992-12-06,1992-12-12,1993-01-06,2,19771.360056
F,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,AIR,4,22,1992-09-19,1992-12-15,1992-10-20,1992-11-19,1,50028.243342
O,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,3,HOUSEHOLD,REG AIR,1,12,1998-07-12,1998-09-23,1998-08-09,1998-08-18,0,1878.710112
O,COLLECT COD,0,Manufacturer#3,1-URGENT,3,HOUSEHOLD,FOB,5,0,1998-07-12,1998-10-02,1998-07-31,1998-08-12,0,68108.834976
F,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,4,HOUSEHOLD,REG AIR,6,12,1993-10-14,1993-12-02,1994-01-04,1994-01-06,1,61404.19584
F,NONE,1,Manufacturer#5,1-URGENT,4,HOUSEHOLD,AIR,1,2,1993-10-14,1993-12-03,1993-11-13,1993-11-18,1,35818.90096
F,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,3,7,1993-10-14,1993-11-19,1994-01-01,1994-01-27,1,45529.7024
F,COLLECT COD,2,Manufacturer#1,1-URGENT,4,HOUSEHOLD,RAIL,4,12,1993-10-14,1994-01-03,1994-02-06,1994-03-01,2,7043.718528
F,COLLECT COD,2,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,2,12,1993-10-14,1993-12-14,1993-11-13,1993-11-22,1,62947.24548
F,COLLECT COD,2,Manufacturer#4,1-URGENT,4,HOUSEHOLD,RAIL,5,9,1993-10-14,1993-11-13,1994-01-30,1994-02-15,1,33630.310692
O,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,REG AIR,3,24,1997-03-29,1997-06-11,1997-05-19,1997-06-15,0,34109.413776
O,TAKE BACK RETURN,1,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,SHIP,2,24,1997-03-29,1997-05-27,1997-06-13,1997-07-12,0,38492.570634
O,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,MAIL,1,2,1997-03-29,1997-05-24,1997-05-09,1997-05-29,0,45611.1216
O,NONE,0,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,RAIL,4,15,1997-03-29,1997-06-19,1997-07-23,1997-08-11,0,51396.887906
O,COLLECT COD,2,Manufacturer#5,3-MEDIUM,2,BUILDING,AIR,1,18,1996-03-15,1996-05-17,1996-04-02,1996-04-04,0,38003.1084
F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,2,1,1994-12-20,1995-02-08,1995-03-19,1995-04-01,1,32464.656
F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,MAIL,3,2,1994-12-20,1995-02-05,1995-04-01,1995-04-16,2,57521.791488
F,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,1,8,1994-12-20,1995-02-24,1995-04-05,1995-04-18,1,7010.822304
O,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,2,4,1998-03-30,1998-06-15,1998-05-10,1998-05-14,0,32771.869056
O,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,1,19,1998-03-30,1998-05-30,1998-05-07,1998-05-15,0,15616.512
O,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,3,24,1998-03-30,1998-05-16,1998-05-21,1998-06-20,0,10234.02016
O,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,4,BUILDING,MAIL,4,19,1996-05-31,1996-07-06,1996-08-23,1996-09-08,0,21553.312275
O,NONE,1,Manufacturer#4,1-URGENT,4,BUILDING,FOB,2,24,1996-05-31,1996-08-14,1996-07-09,1996-08-03,0,18431.179425
O,NONE,1,Manufacturer#5,1-URGENT,4,BUILDING,REG AIR,3,17,1996-05-31,1996-07-08,1996-06-04,1996-06-20,0,25143.44742
