o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
F,1,Manufacturer#1,1-URGENT,1995-02-11,DELIVER IN PERSON,1995-05-07,0,1995-03-04,BUILDING,1995-03-07,SHIP,1784.88,5,0.05,2,7139.52
F,4,Manufacturer#5,1-URGENT,1995-02-11,COLLECT COD,1995-04-15,0,1995-05-06,BUILDING,1995-05-13,TRUCK,948.04,3,0.02,1,34129.44
F,3,Manufacturer#1,1-URGENT,1995-02-11,DELIVER IN PERSON,1995-04-20,0,1995-02-21,BUILDING,1995-03-09,MAIL,1762.86,4,0.07,1,84617.28
P,2,Manufacturer#3,3-MEDIUM,1995-05-10,COLLECT COD,1995-06-12,2,1995-05-29,MACHINERY,1995-06-03,TRUCK,1784.88,3,0.07,2,39267.36
P,4,Manufacturer#2,3-MEDIUM,1995-05-10,DELIVER IN PERSON,1995-06-21,2,1995-08-25,MACHINERY,1995-09-10,TRUCK,1894.99,2,0,0,3789.98
P,1,Manufacturer#5,3-MEDIUM,1995-05-10,DELIVER IN PERSON,1995-07-11,2,1995-07-07,MACHINERY,1995-07-26,RAIL,1446.54,6,0.08,0,27484.26
P,3,Manufacturer#5,3-MEDIUM,1995-05-10,NONE,1995-07-25,2,1995-08-26,MACHINERY,1995-09-17,MAIL,935.03,5,0.02,0,6545.21
P,2,Manufacturer#2,3-MEDIUM,1995-05-10,DELIVER IN PERSON,1995-07-16,2,1995-07-31,MACHINERY,1995-08-04,FOB,1813.91,1,0.03,0,68928.58
P,2,Manufacturer#5,3-MEDIUM,1995-05-10,COLLECT COD,1995-07-24,2,1995-06-12,MACHINERY,1995-06-25,AIR,1714.81,4,0.05,3,30866.58
F,3,Manufacturer#1,5-LOW,1993-03-31,DELIVER IN PERSON,1993-06-26,4,1993-05-18,FURNITURE,1993-06-01,MAIL,1301.4,4,0.08,2,36439.2
F,0,Manufacturer#3,5-LOW,1993-03-31,COLLECT COD,1993-05-12,4,1993-07-13,FURNITURE,1993-07-22,SHIP,1875.97,3,0.05,2,52527.16
F,4,Manufacturer#5,5-LOW,1993-03-31,NONE,1993-05-31,4,1993-05-28,FURNITURE,1993-06-22,TRUCK,1546.64,1,0.04,1,6186.56
F,3,Manufacturer#3,5-LOW,1993-03-31,DELIVER IN PERSON,1993-05-31,4,1993-04-12,FURNITURE,1993-04-23,SHIP,1385.48,2,0.05,1,9698.36
F,0,Manufacturer#1,5-LOW,1993-03-31,TAKE BACK RETURN,1993-05-01,4,1993-06-24,FURNITURE,1993-07-10,TRUCK,1065.16,5,0,1,39410.92
O,3,Manufacturer#4,4-NOT SPECIFIED,1995-11-03,TAKE BACK RETURN,1995-12-31,2,1995-12-21,AUTOMOBILE,1996-01-15,FOB,1292.39,4,0.02,0,12923.9
O,1,Manufacturer#1,4-NOT SPECIFIED,1995-11-03,DELIVER IN PERSON,1995-12-12,2,1995-11-16,AUTOMOBILE,1995-12-11,REG AIR,1225.32,2,0.08,0,42886.2
O,4,Manufacturer#5,4-NOT SPECIFIED,1995-11-03,DELIVER IN PERSON,1995-12-29,2,1995-12-13,AUTOMOBILE,1996-01-06,MAIL,1735.83,1,0.03,0,31244.94
O,4,Manufacturer#2,4-NOT SPECIFIED,1995-11-03,TAKE BACK RETURN,1996-01-28,2,1996-02-13,AUTOMOBILE,1996-02-26,FOB,905,3,0,0,28960
O,4,Manufacturer#2,5-LOW,1997-09-17,TAKE BACK RETURN,1997-11-30,1,1997-12-27,BUILDING,1998-01-13,AIR,1344.44,4,0.05,0,48399.84
O,1,Manufacturer#2,5-LOW,1997-09-17,TAKE BACK RETURN,1997-11-19,1,1997-12-23,BUILDING,1998-01-02,AIR,1477.57,5,0,0,23641.12
O,2,Manufacturer#3,5-LOW,1997-09-17,TAKE BACK RETURN,1997-12-10,1,1997-12-22,BUILDING,1998-01-05,AIR,1330.43,2,0.01,0,50556.34
O,0,Manufacturer#2,5-LOW,1997-09-17,DELIVER IN PERSON,1997-10-31,1,1997-09-29,BUILDING,1997-10-26,FOB,953.05,1,0.01,0,42887.25
O,2,Manufacturer#1,5-LOW,1997-09-17,COLLECT COD,1997-12-09,1,1997-12-07,BUILDING,1998-01-06,TRUCK,1053.15,3,0.06,0,6318.9
O,4,Manufacturer#4,4-NOT SPECIFIED,1997-03-16,COLLECT COD,1997-05-24,2,1997-05-13,HOUSEHOLD,1997-05-29,FOB,1711.81,1,0.03,0,41083.44
O,2,Manufacturer#5,4-NOT SPECIFIED,1997-03-16,TAKE BACK RETURN,1997-06-05,2,1997-05-07,HOUSEHOLD,1997-05-16,SHIP,964.06,2,0.05,0,23137.44
O,3,Manufacturer#4,3-MEDIUM,1998-02-06,COLLECT COD,1998-03-20,4,1998-05-24,HOUSEHOLD,1998-06-21,AIR,1142.24,3,0.06,0,33124.96
O,3,Manufacturer#2,3-MEDIUM,1998-02-06,NONE,1998-04-22,4,1998-04-09,HOUSEHOLD,1998-04-29,REG AIR,1853.95,2,0.03,0,1853.95
O,1,Manufacturer#2,3-MEDIUM,1998-02-06,COLLECT COD,1998-04-05,4,1998-03-19,HOUSEHOLD,1998-04-18,TRUCK,1849.94,1,0.05,0,70297.72
F,3,Manufacturer#1,4-NOT SPECIFIED,1992-09-22,DELIVER IN PERSON,1992-12-18,4,1992-09-24,FURNITURE,1992-09-30,AIR,1633.73,1,0.02,2,80052.77
F,3,Manufacturer#5,4-NOT SPECIFIED,1994-02-04,NONE,1994-03-31,2,1994-03-18,HOUSEHOLD,1994-04-10,SHIP,1382.48,2,0.08,1,59446.64
F,0,Manufacturer#1,4-NOT SPECIFIED,1994-02-04,TAKE BACK RETURN,1994-03-15,2,1994-06-05,HOUSEHOLD,1994-06-25,MAIL,1374.47,3,0.02,2,38485.16
F,2,Manufacturer#1,4-NOT SPECIFIED,1994-02-04,DELIVER IN PERSON,1994-04-11,2,1994-05-31,HOUSEHOLD,1994-06-14,RAIL,1041.14,1,0.06,2,39563.32
F,3,Manufacturer#3,4-NOT SPECIFIED,1994-02-04,NONE,1994-05-03,2,1994-04-05,HOUSEHOLD,1994-04-24,AIR,1506.6,5,0.08,1,63277.2
F,1,Manufacturer#5,4-NOT SPECIFIED,1994-02-04,COLLECT COD,1994-03-13,2,1994-02-26,HOUSEHOLD,1994-03-21,FOB,1102.2,4,0.04,1,25350.6
F,0,Manufacturer#3,3-MEDIUM,1993-10-10,COLLECT COD,1993-12-24,2,1993-11-07,AUTOMOBILE,1993-11-08,MAIL,1748.84,3,0.08,1,17488.4
F,1,Manufacturer#4,3-MEDIUM,1993-10-10,TAKE BACK RETURN,1993-11-17,2,1993-12-06,AUTOMOBILE,1993-12-17,RAIL,1244.34,1,0.06,1,36085.86
F,1,Manufacturer#4,3-MEDIUM,1993-10-10,TAKE BACK RETURN,1993-11-21,2,1994-01-23,AUTOMOBILE,1994-02-10,RAIL,1264.36,2,0.08,2,41723.88
F,1,Manufacturer#4,5-LOW,1993-10-17,COLLECT COD,1993-11-26,0,1993-12-28,AUTOMOBILE,1994-01-16,SHIP,1813.91,3,0.08,1,70742.49
F,0,Manufacturer#4,5-LOW,1993-10-17,NONE,1993-12-18,0,1994-01-19,AUTOMOBILE,1994-01-30,FOB,1193.29,2,0.03,1,28638.96
F,3,Manufacturer#3,5-LOW,1993-10-17,DELIVER IN PERSON,1993-11-23,0,1994-01-17,AUTOMOBILE,1994-02-03,RAIL,1618.71,1,0,2,33992.91
O,2,Manufacturer#2,2-HIGH,1997-12-12,COLLECT COD,1998-02-22,2,1998-03-08,FURNITURE,1998-03-23,RAIL,1036.13,1,0.04,0,11397.43
F,2,Manufacturer#2,4-NOT SPECIFIED,1995-03-14,TAKE BACK RETURN,1995-05-15,2,1995-04-17,BUILDING,1995-05-13,MAIL,1261.36,1,0.05,1,17659.04
F,2,Manufacturer#4,1-URGENT,1993-01-01,NONE,1993-03-07,4,1993-02-21,BUILDING,1993-03-17,FOB,1235.33,2,0.08,1,14823.96
F,1,Manufacturer#2,1-URGENT,1993-01-01,NONE,1993-02-17,4,1993-02-28,BUILDING,1993-03-07,SHIP,1028.12,1,0.01,1,49349.76
F,2,Manufacturer#2,1-URGENT,1993-01-01,COLLECT COD,1993-02-12,4,1993-01-12,BUILDING,1993-01-17,MAIL,1174.27,3,0,1,23485.4
F,1,Manufacturer#2,1-URGENT,1994-04-11,TAKE BACK RETURN,1994-05-31,2,1994-07-16,BUILDING,1994-07-30,FOB,1028.12,2,0.08,2,10281.2
F,2,Manufacturer#1,1-URGENT,1994-04-11,NONE,1994-05-11,2,1994-07-02,BUILDING,1994-07-12,MAIL,1819.91,1,0.04,1,81895.95
O,1,Manufacturer#4,5-LOW,1996-06-12,DELIVER IN PERSON,1996-08-01,3,1996-07-15,MACHINERY,1996-08-06,SHIP,1003.1,2,0.02,0,15046.5
O,0,Manufacturer#2,5-LOW,1996-06-12,NONE,1996-08-25,3,1996-09-05,MACHINERY,1996-10-01,REG AIR,1894.99,4,0.07,0,24634.87
O,2,Manufacturer#1,5-LOW,1996-06-12,COLLECT COD,1996-08-01,3,1996-08-31,MACHINERY,1996-09-07,FOB,1352.45,1,0.04,0,20286.75
O,1,Manufacturer#4,5-LOW,1996-06-12,TAKE BACK RETURN,1996-08-12,3,1996-09-14,MACHINERY,1996-10-04,REG AIR,945.04,3,0,0,21735.92
O,1,Manufacturer#5,3-MEDIUM,1997-09-26,COLLECT COD,1997-12-05,3,1997-12-21,BUILDING,1998-01-09,FOB,1031.13,2,0.06,0,7217.91
O,3,Manufacturer#2,3-MEDIUM,1997-09-26,DELIVER IN PERSON,1997-11-07,3,1997-11-23,BUILDING,1997-12-22,MAIL,940.04,1,0.05,0,42301.8
O,2,Manufacturer#3,3-MEDIUM,1997-09-26,DELIVER IN PERSON,1997-10-29,3,1997-10-18,BUILDING,1997-11-02,TRUCK,1712.81,3,0.07,0,54809.92
O,0,Manufacturer#3,3-MEDIUM,1997-09-26,TAKE BACK RETURN,1997-11-28,3,1998-01-14,BUILDING,1998-01-27,FOB,1623.72,4,0.05,0,12989.76
F,2,Manufacturer#4,5-LOW,1993-02-08,NONE,1993-05-08,3,1993-03-15,HOUSEHOLD,1993-03-19,REG AIR,1826.92,3,0.05,2,3653.84
F,1,Manufacturer#2,5-LOW,1993-02-08,DELIVER IN PERSON,1993-03-27,3,1993-04-11,HOUSEHOLD,1993-04-20,REG AIR,1498.59,1,0,1,40461.93
F,2,Manufacturer#3,5-LOW,1993-02-08,TAKE BACK RETURN,1993-05-05,3,1993-03-31,HOUSEHOLD,1993-04-16,TRUCK,1178.27,5,0.02,2,37704.64
F,3,Manufacturer#3,5-LOW,1993-02-08,DELIVER IN PERSON,1993-03-22,3,1993-05-22,HOUSEHOLD,1993-06-01,REG AIR,1783.88,4,0.06,1,82058.48
F,4,Manufacturer#1,5-LOW,1993-02-08,TAKE BACK RETURN,1993-04-12,3,1993-04-22,HOUSEHOLD,1993-05-20,FOB,1168.26,2,0.05,1,7009.56
O,2,Manufacturer#1,5-LOW,1995-09-17,DELIVER IN PERSON,1995-12-11,2,1996-01-09,FURNITURE,1996-01-21,REG AIR,933.03,2,0.01,0,40120.29
O,0,Manufacturer#1,5-LOW,1995-09-17,NONE,1995-12-05,2,1995-09-27,FURNITURE,1995-10-10,FOB,1793.89,3,0.03,0,48435.03
O,2,Manufacturer#4,5-LOW,1995-09-17,COLLECT COD,1995-12-08,2,1995-11-18,FURNITURE,1995-11-29,SHIP,1899.99,1,0.06,0,9499.95
F,1,Manufacturer#4,3-MEDIUM,1995-01-18,NONE,1995-03-09,1,1995-02-07,HOUSEHOLD,1995-02-25,AIR,1291.39,3,0.04,2,28410.58
F,2,Manufacturer#5,3-MEDIUM,1995-01-18,DELIVER IN PERSON,1995-02-22,1,1995-03-05,HOUSEHOLD,1995-03-27,REG AIR,1782.88,4,0.06,2,5348.64
F,1,Manufacturer#1,3-MEDIUM,1995-01-18,COLLECT COD,1995-03-07,1,1995-02-08,HOUSEHOLD,1995-02-28,REG AIR,1349.44,2,0.01,2,21591.04
F,2,Manufacturer#5,3-MEDIUM,1995-01-18,NONE,1995-03-24,1,1995-04-18,HOUSEHOLD,1995-04-28,RAIL,1449.54,1,0.06,2,20293.56
O,3,Manufacturer#2,5-LOW,1996-08-01,NONE,1996-09-14,1,1996-08-18,BUILDING,1996-08-22,MAIL,1602.7,1,0.02,0,22437.8
O,1,Manufacturer#1,3-MEDIUM,1997-08-28,DELIVER IN PERSON,1997-09-30,4,1997-11-22,MACHINERY,1997-11-24,REG AIR,1429.52,4,0.06,0,47174.16
O,3,Manufacturer#4,3-MEDIUM,1997-08-28,NONE,1997-11-13,4,1997-11-08,MACHINERY,1997-11-14,AIR,1252.35,5,0.07,0,22542.3
O,3,Manufacturer#5,3-MEDIUM,1997-08-28,COLLECT COD,1997-10-05,4,1997-12-24,MACHINERY,1998-01-12,RAIL,1637.73,1,0.05,0,8188.65
O,0,Manufacturer#2,3-MEDIUM,1997-08-28,TAKE BACK RETURN,1997-11-05,4,1997-12-24,MACHINERY,1998-01-08,REG AIR,1873.97,6,0.07,0,7495.88
O,4,Manufacturer#4,3-MEDIUM,1997-08-28,COLLECT COD,1997-11-21,4,1997-09-22,MACHINERY,1997-10-12,TRUCK,1641.74,2,0.01,0,32834.8
O,3,Manufacturer#5,3-MEDIUM,1997-08-28,NONE,1997-11-01,4,1997-12-07,MACHINERY,1998-01-01,FOB,1731.83,3,0.08,0,17318.3
O,0,Manufacturer#3,2-HIGH,1997-07-16,NONE,1997-10-14,3,1997-11-13,BUILDING,1997-12-06,MAIL,997.09,1,0.01,0,36892.33
F,0,Manufacturer#4,1-URGENT,1993-01-17,DELIVER IN PERSON,1993-04-01,0,1993-04-13,BUILDING,1993-05-01,FOB,1043.14,2,0.02,1,4172.56
F,3,Manufacturer#1,1-URGENT,1993-01-17,NONE,1993-03-04,0,1993-05-18,BUILDING,1993-06-07,REG AIR,1395.49,3,0.05,1,61401.56
F,1,Manufacturer#1,1-URGENT,1993-01-17,COLLECT COD,1993-04-02,0,1993-03-30,BUILDING,1993-04-05,TRUCK,1756.85,7,0.03,2,70274
F,2,Manufacturer#1,1-URGENT,1993-01-17,TAKE BACK RETURN,1993-03-08,0,1993-03-16,BUILDING,1993-03-18,RAIL,1551.65,4,0.06,1,48101.15
F,1,Manufacturer#5,1-URGENT,1993-01-17,TAKE BACK RETURN,1993-03-20,0,1993-03-10,BUILDING,1993-03-16,REG AIR,1854.95,1,0.06,1,48228.7
F,0,Manufacturer#3,1-URGENT,1993-01-17,TAKE BACK RETURN,1993-03-29,0,1993-03-13,BUILDING,1993-03-27,AIR,1372.47,6,0.06,2,9607.29
F,2,Manufacturer#2,1-URGENT,1993-01-17,TAKE BACK RETURN,1993-03-07,0,1993-03-18,BUILDING,1993-04-14,MAIL,1310.41,5,0.02,2,6552.05
O,3,Manufacturer#5,2-HIGH,1996-02-14,COLLECT COD,1996-05-14,3,1996-04-12,MACHINERY,1996-05-05,TRUCK,1351.45,2,0,0,54058
O,0,Manufacturer#3,2-HIGH,1996-02-14,NONE,1996-04-12,3,1996-05-15,MACHINERY,1996-05-31,FOB,1463.56,3,0.04,0,52688.16
O,2,Manufacturer#3,2-HIGH,1996-02-14,COLLECT COD,1996-04-02,3,1996-02-26,MACHINERY,1996-03-06,RAIL,1735.83,1,0.02,0,50339.07
O,3,Manufacturer#3,5-LOW,1996-03-28,TAKE BACK RETURN,1996-04-29,2,1996-05-03,AUTOMOBILE,1996-05-09,FOB,1483.58,4,0.06,0,47474.56
O,2,Manufacturer#4,5-LOW,1996-03-28,NONE,1996-05-22,2,1996-06-11,AUTOMOBILE,1996-06-25,MAIL,1673.77,1,0.05,0,80340.96
O,0,Manufacturer#1,5-LOW,1996-03-28,DELIVER IN PERSON,1996-05-20,2,1996-05-15,AUTOMOBILE,1996-05-30,AIR,958.05,2,0.05,0,45986.4
O,2,Manufacturer#3,5-LOW,1996-03-28,COLLECT COD,1996-06-14,2,1996-06-25,AUTOMOBILE,1996-07-06,FOB,1596.69,3,0.07,0,49497.39
O,2,Manufacturer#5,5-LOW,1997-08-30,TAKE BACK RETURN,1997-10-18,2,1997-12-26,FURNITURE,1998-01-06,TRUCK,1845.94,2,0.02,0,53532.26
O,1,Manufacturer#1,5-LOW,1997-08-30,DELIVER IN PERSON,1997-11-13,2,1997-12-14,FURNITURE,1998-01-06,TRUCK,1333.43,1,0,0,61337.78
O,1,Manufacturer#3,5-LOW,1997-08-30,TAKE BACK RETURN,1997-11-27,2,1997-11-13,FURNITURE,1997-11-29,MAIL,1494.59,3,0,0,16440.49
F,3,Manufacturer#1,5-LOW,1995-03-10,DELIVER IN PERSON,1995-05-05,3,1995-06-10,FURNITURE,1995-07-01,SHIP,1317.41,2,0.02,3,3952.23
F,3,Manufacturer#3,5-LOW,1995-03-10,DELIVER IN PERSON,1995-05-29,3,1995-05-06,FURNITURE,1995-05-10,RAIL,937.03,3,0.03,2,19677.63
F,2,Manufacturer#4,5-LOW,1995-03-10,TAKE BACK RETURN,1995-05-19,3,1995-06-06,FURNITURE,1995-06-17,AIR,1826.92,4,0.04,2,43846.08
F,1,Manufacturer#5,5-LOW,1995-03-10,DELIVER IN PERSON,1995-05-30,3,1995-04-26,FURNITURE,1995-05-20,AIR,1110.2,1,0.07,1,11102
F,4,Manufacturer#3,1-URGENT,1992-01-29,TAKE BACK RETURN,1992-04-07,0,1992-04-17,MACHINERY,1992-04-30,REG AIR,1436.53,5,0.02,2,60334.26
F,3,Manufacturer#4,1-URGENT,1992-01-29,NONE,1992-03-25,0,1992-03-18,MACHINERY,1992-03-21,REG AIR,1133.23,3,0.08,2,7932.61
F,3,Manufacturer#4,1-URGENT,1992-01-29,DELIVER IN PERSON,1992-03-07,0,1992-05-26,MACHINERY,1992-06-12,MAIL,927.02,4,0.07,2,26883.58
F,3,Manufacturer#5,1-URGENT,1992-01-29,COLLECT COD,1992-04-28,0,1992-02-11,MACHINERY,1992-03-02,FOB,1115.21,6,0.08,1,21188.99
F,2,Manufacturer#5,1-URGENT,1992-01-29,TAKE BACK RETURN,1992-04-16,0,1992-02-27,MACHINERY,1992-03-19,TRUCK,1537.63,2,0.07,1,49204.16
F,1,Manufacturer#5,1-URGENT,1992-01-29,COLLECT COD,1992-04-11,0,1992-03-14,MACHINERY,1992-03-17,MAIL,1312.41,1,0.06,1,38059.89
F,0,Manufacturer#5,4-NOT SPECIFIED,1994-12-03,DELIVER IN PERSON,1995-01-13,1,1995-02-13,FURNITURE,1995-03-01,REG AIR,1806.9,3,0.06,1,45172.5
F,3,Manufacturer#1,4-NOT SPECIFIED,1994-12-03,COLLECT COD,1995-02-09,1,1995-02-15,FURNITURE,1995-02-17,AIR,1411.51,2,0.05,2,29641.71
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-12-03,TAKE BACK RETURN,1995-01-18,1,1994-12-14,FURNITURE,1994-12-20,RAIL,1797.89,4,0.04,2,35957.8
F,0,Manufacturer#2,4-NOT SPECIFIED,1994-12-03,COLLECT COD,1995-02-04,1,1994-12-29,FURNITURE,1995-01-06,TRUCK,973.07,1,0.03,1,37949.73
O,2,Manufacturer#3,1-URGENT,1997-05-03,NONE,1997-07-07,3,1997-05-04,BUILDING,1997-05-15,TRUCK,1689.78,2,0.08,0,6759.12
O,3,Manufacturer#3,1-URGENT,1997-05-03,TAKE BACK RETURN,1997-06-09,3,1997-07-30,BUILDING,1997-08-13,TRUCK,1296.39,4,0.07,0,32409.75
O,3,Manufacturer#2,1-URGENT,1997-05-03,COLLECT COD,1997-06-10,3,1997-08-21,BUILDING,1997-09-06,AIR,1572.67,1,0.06,0,64479.47
O,0,Manufacturer#5,1-URGENT,1997-05-03,DELIVER IN PERSON,1997-07-17,3,1997-06-04,BUILDING,1997-06-29,REG AIR,1273.37,5,0.08,0,62395.13
O,1,Manufacturer#3,1-URGENT,1997-05-03,TAKE BACK RETURN,1997-06-22,3,1997-06-17,BUILDING,1997-06-21,AIR,1636.73,3,0.04,0,75289.58
O,3,Manufacturer#4,4-NOT SPECIFIED,1997-11-08,COLLECT COD,1998-01-25,4,1997-12-18,FURNITURE,1998-01-05,RAIL,1125.22,4,0.04,0,42758.36
O,0,Manufacturer#4,4-NOT SPECIFIED,1997-11-08,TAKE BACK RETURN,1997-12-22,4,1998-02-10,FURNITURE,1998-02-12,RAIL,1518.61,5,0,0,6074.44
O,3,Manufacturer#2,4-NOT SPECIFIED,1997-11-08,COLLECT COD,1997-12-31,4,1997-11-29,FURNITURE,1997-12-22,MAIL,931.03,2,0.04,0,24206.78
O,0,Manufacturer#1,4-NOT SPECIFIED,1997-11-08,NONE,1997-12-19,4,1998-02-18,FURNITURE,1998-03-02,RAIL,901,3,0.01,0,11713
O,0,Manufacturer#3,4-NOT SPECIFIED,1997-11-08,COLLECT COD,1997-12-19,4,1997-11-10,FURNITURE,1997-11-23,FOB,1353.45,1,0.04,0,12181.05
F,2,Manufacturer#4,4-NOT SPECIFIED,1994-06-26,TAKE BACK RETURN,1994-08-12,2,1994-08-27,MACHINERY,1994-09-04,MAIL,1859.95,4,0.07,2,46498.75
F,0,Manufacturer#5,4-NOT SPECIFIED,1994-06-26,NONE,1994-08-13,2,1994-07-09,MACHINERY,1994-07-12,TRUCK,1186.28,1,0.03,2,55755.16
F,0,Manufacturer#2,4-NOT SPECIFIED,1994-06-26,TAKE BACK RETURN,1994-09-09,2,1994-07-28,MACHINERY,1994-08-16,TRUCK,1841.94,2,0.04,2,53416.26
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-06-26,COLLECT COD,1994-07-29,2,1994-10-11,MACHINERY,1994-11-03,MAIL,1023.12,3,0.01,1,38878.56
F,2,Manufacturer#3,4-NOT SPECIFIED,1993-03-16,NONE,1993-04-17,2,1993-03-31,BUILDING,1993-04-15,RAIL,1711.81,4,0.08,1,32524.39
F,0,Manufacturer#3,4-NOT SPECIFIED,1993-03-16,COLLECT COD,1993-05-16,2,1993-06-18,BUILDING,1993-07-14,RAIL,1213.31,1,0.01,2,42465.85
F,2,Manufacturer#4,4-NOT SPECIFIED,1993-03-16,NONE,1993-06-01,2,1993-05-25,BUILDING,1993-06-01,FOB,1795.89,3,0.07,2,32326.02
F,1,Manufacturer#1,4-NOT SPECIFIED,1993-03-16,TAKE BACK RETURN,1993-05-31,2,1993-07-06,BUILDING,1993-07-27,FOB,1020.12,5,0,2,9181.08
F,2,Manufacturer#4,4-NOT SPECIFIED,1993-03-16,NONE,1993-04-21,2,1993-03-23,BUILDING,1993-03-31,FOB,1043.14,6,0.01,1,16690.24
F,2,Manufacturer#5,4-NOT SPECIFIED,1993-03-16,TAKE BACK RETURN,1993-05-09,2,1993-04-13,BUILDING,1993-04-22,TRUCK,1100.2,2,0.08,2,8801.6
F,2,Manufacturer#3,3-MEDIUM,1993-05-16,COLLECT COD,1993-07-30,2,1993-08-30,MACHINERY,1993-08-31,TRUCK,1481.58,6,0.01,1,14815.8
F,0,Manufacturer#3,3-MEDIUM,1993-05-16,COLLECT COD,1993-07-26,2,1993-05-21,MACHINERY,1993-06-04,RAIL,1729.82,2,0.07,1,6919.28
F,1,Manufacturer#2,3-MEDIUM,1993-05-16,COLLECT COD,1993-07-18,2,1993-07-05,MACHINERY,1993-08-04,SHIP,924.02,5,0,2,2772.06
F,1,Manufacturer#3,3-MEDIUM,1993-05-16,NONE,1993-08-14,2,1993-09-07,MACHINERY,1993-09-08,RAIL,1779.87,1,0,1,60515.58
F,2,Manufacturer#2,3-MEDIUM,1993-05-16,NONE,1993-07-18,2,1993-06-19,MACHINERY,1993-06-27,SHIP,949.04,4,0.07,2,43655.84
F,2,Manufacturer#2,3-MEDIUM,1993-05-16,NONE,1993-06-24,2,1993-06-28,MACHINERY,1993-07-06,FOB,1838.93,7,0.04,1,60684.69
F,0,Manufacturer#4,3-MEDIUM,1993-05-16,DELIVER IN PERSON,1993-07-17,2,1993-08-01,MACHINERY,1993-08-10,FOB,1201.3,3,0.03,1,52857.2
F,2,Manufacturer#1,3-MEDIUM,1993-12-15,COLLECT COD,1994-02-17,0,1994-03-14,FURNITURE,1994-03-19,SHIP,1772.87,5,0.01,2,3545.74
F,2,Manufacturer#3,3-MEDIUM,1993-12-15,COLLECT COD,1994-03-02,0,1994-01-24,FURNITURE,1994-02-14,TRUCK,929.02,2,0.02,1,929.02
F,0,Manufacturer#5,3-MEDIUM,1993-12-15,DELIVER IN PERSON,1994-03-10,0,1994-02-07,FURNITURE,1994-03-01,REG AIR,1693.79,4,0.04,2,22019.27
F,2,Manufacturer#4,3-MEDIUM,1993-12-15,COLLECT COD,1994-02-04,0,1994-03-13,FURNITURE,1994-04-05,REG AIR,910,3,0.05,2,12740
F,1,Manufacturer#3,3-MEDIUM,1993-12-15,COLLECT COD,1994-02-06,0,1993-12-16,FURNITURE,1994-01-03,FOB,1245.34,1,0.04,1,14944.08
F,3,Manufacturer#4,5-LOW,1992-07-30,NONE,1992-08-30,2,1992-08-11,MACHINERY,1992-08-18,SHIP,1485.58,5,0.01,1,29711.6
F,2,Manufacturer#1,5-LOW,1992-07-30,COLLECT COD,1992-09-21,2,1992-11-10,MACHINERY,1992-12-05,TRUCK,1275.37,1,0.04,2,44637.95
F,2,Manufacturer#4,5-LOW,1992-07-30,DELIVER IN PERSON,1992-09-01,2,1992-08-30,MACHINERY,1992-09-14,REG AIR,1165.26,4,0.06,1,19809.42
F,0,Manufacturer#3,5-LOW,1992-07-30,DELIVER IN PERSON,1992-10-08,2,1992-10-03,MACHINERY,1992-10-29,REG AIR,1462.56,3,0.02,1,67277.76
F,2,Manufacturer#5,5-LOW,1992-07-30,TAKE BACK RETURN,1992-10-27,2,1992-09-07,MACHINERY,1992-09-08,FOB,1040.14,6,0,2,1040.14
F,2,Manufacturer#2,5-LOW,1992-07-30,DELIVER IN PERSON,1992-08-30,2,1992-08-31,MACHINERY,1992-09-30,MAIL,1899.99,2,0.05,2,81699.57
O,4,Manufacturer#1,3-MEDIUM,1995-12-13,NONE,1996-01-13,2,1996-02-07,BUILDING,1996-02-10,TRUCK,1101.2,1,0.03,0,14315.6
O,2,Manufacturer#4,3-MEDIUM,1995-12-13,NONE,1996-02-13,2,1996-02-02,BUILDING,1996-02-27,SHIP,1211.31,6,0.06,0,20592.27
O,2,Manufacturer#4,3-MEDIUM,1995-12-13,NONE,1996-01-13,2,1996-03-23,BUILDING,1996-03-25,SHIP,1717.81,4,0.05,0,32638.39
O,2,Manufacturer#4,3-MEDIUM,1995-12-13,COLLECT COD,1996-03-08,2,1996-01-14,BUILDING,1996-01-26,FOB,1783.88,3,0.06,0,10703.28
O,0,Manufacturer#5,3-MEDIUM,1995-12-13,TAKE BACK RETURN,1996-01-21,2,1996-01-17,BUILDING,1996-01-24,AIR,1748.84,5,0.08,0,40223.32
O,3,Manufacturer#2,3-MEDIUM,1995-12-13,TAKE BACK RETURN,1996-01-31,2,1996-01-10,BUILDING,1996-01-26,FOB,1739.83,2,0.03,0,73072.86
F,3,Manufacturer#3,2-HIGH,1992-02-19,NONE,1992-05-11,0,1992-05-12,BUILDING,1992-05-25,FOB,1882.98,4,0.04,2,3765.96
F,3,Manufacturer#3,2-HIGH,1992-02-19,DELIVER IN PERSON,1992-03-27,0,1992-03-06,BUILDING,1992-03-07,REG AIR,1000.09,2,0.07,1,20001.8
F,2,Manufacturer#4,2-HIGH,1992-02-19,COLLECT COD,1992-05-08,0,1992-04-09,BUILDING,1992-04-29,TRUCK,1490.59,1,0,2,58133.01
