l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,A,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,2,MAIL,1,0.05,9,Brand#33,12,WRAP BOX,23,334,39462.48
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,1,SHIP,2,0,22,Brand#13,2,MED CAN,33,332,32997.552
F,F,R,NONE,0,Manufacturer#2,4-NOT SPECIFIED,1,SHIP,7,0.02,0,Brand#21,2,SM BAG,1,332,61129.4112
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,1,FOB,2,0.04,2,Brand#33,3,MED PACK,34,335,14675.934
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,1,SHIP,2,0.08,14,Brand#14,24,JUMBO BAG,50,336,9335.056
F,F,N,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,0,RAIL,1,0.01,19,Brand#21,0,MED PKG,4,337,5158.494
F,F,N,NONE,0,Manufacturer#1,3-MEDIUM,0,MAIL,2,0.07,14,Brand#14,0,SM JAR,13,337,39210.6624
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,3,RAIL,3,0.07,6,Brand#14,22,SM BAG,13,338,24646.4694
F,F,A,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,1,AIR,1,0.04,4,Brand#54,3,JUMBO CASE,11,335,43049.006
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,1,REG AIR,3,0.04,18,Brand#42,3,SM BAG,5,335,56568.6924
F,F,R,TAKE BACK RETURN,4,Manufacturer#1,1-URGENT,1,SHIP,1,0.03,11,Brand#15,3,MED DRUM,27,339,47613.7728
F,F,A,COLLECT COD,1,Manufacturer#5,1-URGENT,1,MAIL,2,0,2,Brand#51,3,SM DRUM,35,339,6524.415
F,F,A,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,1,REG AIR,1,0.06,1,Brand#52,2,JUMBO BAG,24,340,63750.08
F,F,R,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,3,RAIL,2,0.06,13,Brand#32,19,SM BOX,30,341,37402.95
F,F,A,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,3,RAIL,1,0.06,15,Brand#45,19,JUMBO DRUM,7,341,29764.6128
F,F,A,COLLECT COD,0,Manufacturer#3,3-MEDIUM,3,REG AIR,1,0.02,0,Brand#35,22,MED PACK,5,342,7057.473
F,F,R,NONE,3,Manufacturer#4,1-URGENT,3,RAIL,2,0.01,22,Brand#42,22,SM PKG,19,343,64004.9553
F,F,R,COLLECT COD,4,Manufacturer#1,1-URGENT,3,REG AIR,1,0.02,11,Brand#14,22,SM PKG,34,343,24902.46
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,3,REG AIR,4,0,14,Brand#52,22,WRAP BAG,14,343,4299.8865
F,F,A,COLLECT COD,3,Manufacturer#3,1-URGENT,2,FOB,1,0.01,6,Brand#34,8,JUMBO PACK,14,344,4787.9559
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,2,FOB,2,0.02,10,Brand#15,8,MED JAR,32,344,27912.5922
F,F,R,NONE,0,Manufacturer#5,1-URGENT,2,MAIL,7,0.01,16,Brand#52,8,MED CASE,2,344,36713.75
F,F,R,NONE,1,Manufacturer#4,2-HIGH,3,RAIL,2,0.02,17,Brand#42,19,SM CAN,30,345,17461
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,2-HIGH,3,AIR,5,0.01,8,Brand#53,19,WRAP PKG,1,346,7271.712
F,F,R,TAKE BACK RETURN,4,Manufacturer#3,1-URGENT,4,RAIL,6,0.06,13,Brand#32,13,MED CAN,9,347,3390.4512
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,4,REG AIR,2,0.05,6,Brand#54,13,JUMBO BOX,27,347,29529.42
F,F,A,COLLECT COD,4,Manufacturer#2,1-URGENT,4,TRUCK,3,0.06,20,Brand#25,13,SM BAG,35,347,38590.893
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,4,RAIL,1,0.01,20,Brand#14,13,MED DRUM,30,347,2093.1372
F,F,R,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,4,TRUCK,5,0.07,16,Brand#32,13,WRAP CAN,34,347,3193.444
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,2,TRUCK,5,0.03,14,Brand#51,9,MED PACK,5,348,43458.9
F,F,R,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,2,TRUCK,2,0.05,21,Brand#43,9,LG DRUM,25,349,44084.628
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,2,RAIL,6,0.03,21,Brand#55,9,WRAP CAN,44,349,63519.698
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,2,RAIL,4,0.05,0,Brand#42,9,SM DRUM,18,349,38791.0272
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,2,SHIP,1,0.06,20,Brand#41,9,LG BAG,47,349,3503.5072
F,F,R,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,2,SHIP,3,0.04,18,Brand#24,9,LG CAN,6,349,6205.1374
F,F,R,NONE,0,Manufacturer#4,1-URGENT,2,REG AIR,3,0.07,15,Brand#43,9,SM DRUM,8,348,8254.422
F,F,A,NONE,2,Manufacturer#3,1-URGENT,2,REG AIR,2,0.03,8,Brand#33,9,SM DRUM,17,348,23781.681
F,F,N,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,4,REG AIR,1,0.04,3,Brand#32,4,LG BOX,32,350,50547.296
O,P,N,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,3,REG AIR,3,0,17,Brand#35,19,JUMBO JAR,35,351,51905.601
F,P,R,NONE,2,Manufacturer#3,4-NOT SPECIFIED,3,AIR,1,0.05,8,Brand#34,19,JUMBO BAG,32,351,28806.7884
F,P,A,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,3,AIR,2,0.01,11,Brand#44,19,MED PKG,13,351,42270.41
F,F,A,COLLECT COD,2,Manufacturer#1,3-MEDIUM,4,MAIL,3,0.06,18,Brand#15,11,SM DRUM,47,352,2758.971
F,F,A,NONE,0,Manufacturer#5,2-HIGH,4,TRUCK,1,0.01,5,Brand#53,13,JUMBO JAR,24,353,39932.243
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,4,REG AIR,2,0.05,23,Brand#55,11,JUMBO JAR,46,354,19681.5696
F,F,R,NONE,1,Manufacturer#3,3-MEDIUM,4,RAIL,1,0.06,1,Brand#33,11,MED CASE,43,354,44994.18
F,F,R,NONE,3,Manufacturer#2,2-HIGH,3,TRUCK,3,0.02,23,Brand#25,6,JUMBO DRUM,18,355,45305.6736
F,F,R,NONE,2,Manufacturer#3,2-HIGH,3,REG AIR,1,0.05,12,Brand#34,6,WRAP BOX,27,355,85715.357
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,3,TRUCK,6,0.08,13,Brand#25,6,SM BAG,3,355,62013.3804
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,2-HIGH,3,TRUCK,2,0.02,0,Brand#52,6,LG JAR,14,355,27896.5792
F,F,A,NONE,2,Manufacturer#3,5-LOW,1,TRUCK,4,0.05,12,Brand#33,1,WRAP DRUM,15,356,54309.3216
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,AIR,3,0.05,8,Brand#41,10,SM CAN,45,357,72705.663
F,F,A,NONE,4,Manufacturer#3,3-MEDIUM,4,RAIL,4,0.08,20,Brand#31,10,SM JAR,17,357,12627.16
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,0,SHIP,3,0.02,19,Brand#44,0,JUMBO BAG,38,358,53824.0296
F,F,A,DELIVER IN PERSON,3,Manufacturer#1,4-NOT SPECIFIED,0,FOB,2,0.04,6,Brand#14,0,JUMBO JAR,3,358,58485.8904
F,F,A,COLLECT COD,2,Manufacturer#3,5-LOW,1,AIR,2,0.08,18,Brand#32,1,MED BOX,8,356,68742.4256
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,1,REG AIR,1,0.06,17,Brand#34,1,LG CASE,34,356,48296.6225
F,F,A,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,1,FOB,7,0.07,16,Brand#53,1,JUMBO JAR,43,356,41927.6895
F,F,A,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,1,AIR,3,0.02,8,Brand#51,24,JUMBO CASE,20,359,74488.6377
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,3-MEDIUM,1,AIR,1,0.01,15,Brand#43,17,JUMBO CASE,7,360,69210.68
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,2,RAIL,1,0.02,4,Brand#14,18,WRAP PKG,32,361,35789.2364
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,3-MEDIUM,2,SHIP,2,0.05,23,Brand#45,18,LG PKG,16,361,47008.512
F,F,N,COLLECT COD,2,Manufacturer#4,3-MEDIUM,2,MAIL,4,0.03,18,Brand#42,18,JUMBO DRUM,27,361,51732.954
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,0,MAIL,1,0.02,15,Brand#33,14,JUMBO PACK,44,362,5803.8344
F,F,A,DELIVER IN PERSON,4,Manufacturer#2,2-HIGH,1,REG AIR,1,0.03,11,Brand#23,24,JUMBO CASE,35,359,59142.7704
F,F,A,COLLECT COD,2,Manufacturer#5,3-MEDIUM,0,SHIP,4,0.02,21,Brand#55,5,SM CASE,11,363,29669.7198
F,F,A,COLLECT COD,4,Manufacturer#2,3-MEDIUM,0,SHIP,3,0.02,13,Brand#25,5,MED JAR,39,363,5117.7852
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,4,MAIL,1,0.06,21,Brand#31,20,MED BOX,46,364,13906.332
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,3,MAIL,2,0.06,10,Brand#43,6,SM PKG,36,365,74959.2
F,F,A,COLLECT COD,2,Manufacturer#2,1-URGENT,3,REG AIR,3,0.02,12,Brand#23,6,SM PKG,33,365,7869.78
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,3,AIR,5,0.01,18,Brand#32,6,WRAP PKG,16,365,1854.7802
F,F,R,COLLECT COD,0,Manufacturer#3,1-URGENT,3,AIR,6,0.08,16,Brand#31,6,WRAP CASE,34,365,41648.418
F,F,N,COLLECT COD,3,Manufacturer#4,1-URGENT,3,FOB,1,0.03,23,Brand#45,6,JUMBO BAG,17,365,32174.466
F,F,R,NONE,3,Manufacturer#3,5-LOW,4,AIR,4,0.07,19,Brand#34,20,MED JAR,33,364,22087.4628
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,4,TRUCK,5,0,23,Brand#21,20,WRAP BAG,44,364,15229.28
F,F,A,DELIVER IN PERSON,4,Manufacturer#4,5-LOW,4,SHIP,2,0.03,4,Brand#43,20,JUMBO BOX,42,364,17639.9366
F,F,N,COLLECT COD,0,Manufacturer#5,5-LOW,4,MAIL,6,0.05,14,Brand#54,20,WRAP CAN,33,364,39122.4
F,F,R,DELIVER IN PERSON,3,Manufacturer#5,5-LOW,4,AIR,3,0,22,Brand#52,20,MED CAN,25,364,46066.355
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,4,AIR,1,0.01,8,Brand#51,20,SM DRUM,29,366,71425.3642
F,F,N,DELIVER IN PERSON,1,Manufacturer#5,3-MEDIUM,1,AIR,1,0.04,24,Brand#55,17,LG DRUM,33,367,66579.072
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,1,AIR,3,0,5,Brand#11,17,WRAP BAG,1,367,35303.9052
F,F,A,NONE,1,Manufacturer#5,3-MEDIUM,1,AIR,4,0.01,1,Brand#55,17,WRAP JAR,8,367,21028.176
F,F,R,DELIVER IN PERSON,4,Manufacturer#1,3-MEDIUM,1,RAIL,2,0.04,11,Brand#14,17,JUMBO CASE,28,367,21339.1332
F,F,A,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,2,AIR,2,0.04,18,Brand#15,12,MED PKG,26,368,19659.699
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,2,TRUCK,1,0.01,17,Brand#34,12,JUMBO CASE,5,368,52924.8306
F,F,A,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,3,MAIL,1,0.01,6,Brand#33,6,JUMBO BAG,41,369,18733.974
F,F,A,COLLECT COD,0,Manufacturer#5,5-LOW,3,RAIL,5,0.03,0,Brand#53,23,WRAP PKG,15,370,46266.3775
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,2,TRUCK,2,0.03,7,Brand#45,12,WRAP BOX,39,371,47443.76
F,F,A,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,2,AIR,1,0.02,13,Brand#32,12,SM PKG,12,371,26264.784
F,F,N,NONE,3,Manufacturer#4,1-URGENT,3,RAIL,3,0.08,23,Brand#43,19,SM DRUM,23,372,25767.9336
F,F,R,NONE,2,Manufacturer#1,1-URGENT,3,SHIP,2,0.02,12,Brand#12,19,JUMBO PKG,22,372,33743.2704
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,0,MAIL,2,0.08,5,Brand#25,0,JUMBO PACK,22,373,15241.632
F,F,A,NONE,1,Manufacturer#1,1-URGENT,2,REG AIR,4,0.03,1,Brand#14,21,MED BOX,26,374,52385.6832
F,F,A,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,3,RAIL,2,0,5,Brand#52,7,MED DRUM,43,375,42441.3108
F,F,A,TAKE BACK RETURN,2,Manufacturer#1,4-NOT SPECIFIED,3,TRUCK,1,0.06,18,Brand#11,7,SM PACK,22,375,54573.75
F,F,R,NONE,1,Manufacturer#3,4-NOT SPECIFIED,4,SHIP,3,0.02,3,Brand#33,13,MED PKG,24,376,50609.79
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,4,SHIP,1,0.08,6,Brand#33,13,JUMBO PACK,21,376,51937.914
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,4,REG AIR,2,0.06,18,Brand#15,13,MED CASE,39,376,14736.0675
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,4,AIR,1,0.02,7,Brand#11,11,SM PACK,1,377,11845.9852
F,F,R,NONE,1,Manufacturer#1,3-MEDIUM,4,TRUCK,2,0.02,2,Brand#11,11,LG CASE,41,377,2435.9244
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,4,MAIL,3,0.02,15,Brand#11,11,JUMBO CASE,28,377,36134.84
F,F,A,COLLECT COD,1,Manufacturer#2,3-MEDIUM,4,SHIP,4,0.03,1,Brand#21,11,LG DRUM,8,377,37286.9376
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,5-LOW,0,REG AIR,1,0.04,6,Brand#44,0,SM CAN,40,373,75137.09
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,4,MAIL,2,0,12,Brand#45,10,SM PKG,38,378,47293.6
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,1,REG AIR,4,0,1,Brand#24,1,JUMBO JAR,7,379,35442.106
F,F,N,COLLECT COD,1,Manufacturer#3,3-MEDIUM,0,FOB,1,0.02,1,Brand#33,15,WRAP PACK,4,380,44932.608
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,0,REG AIR,3,0.01,14,Brand#53,15,MED BOX,20,380,65734.8692
F,F,N,NONE,3,Manufacturer#3,1-URGENT,0,REG AIR,5,0.01,22,Brand#33,0,MED CASE,25,381,51676.7403
F,F,R,NONE,1,Manufacturer#4,1-URGENT,0,SHIP,6,0.06,1,Brand#41,0,SM PKG,47,381,35296.7524
F,F,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,0,SHIP,4,0.03,18,Brand#15,0,WRAP JAR,42,381,41826.375
F,F,R,NONE,1,Manufacturer#3,1-URGENT,0,TRUCK,1,0.08,24,Brand#33,0,JUMBO PACK,12,381,19702.67
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,0,TRUCK,3,0.03,6,Brand#44,5,MED PACK,27,382,36956.4
F,F,R,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,0,SHIP,1,0.06,3,Brand#32,5,JUMBO PACK,36,382,31959.5212
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,0,RAIL,4,0.05,1,Brand#13,5,JUMBO PKG,25,382,21103.929
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,0,SHIP,2,0.07,16,Brand#15,15,WRAP JAR,15,383,70046.1828
F,F,R,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,0,RAIL,3,0,23,Brand#51,15,LG PKG,1,383,50296.032
F,F,A,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,FOB,1,0.04,18,Brand#24,15,MED JAR,9,383,59284.2204
F,F,R,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,3,MAIL,4,0.08,19,Brand#43,7,SM CAN,48,384,36596.1988
F,F,A,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,1,FOB,2,0.02,10,Brand#42,1,SM DRUM,50,379,44408.3003
F,F,R,DELIVER IN PERSON,1,Manufacturer#1,3-MEDIUM,0,TRUCK,2,0.06,2,Brand#12,5,LG CASE,38,385,8939.3575
F,F,R,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,1,RAIL,5,0.04,0,Brand#25,1,JUMBO CAN,6,386,38933.16
F,F,A,DELIVER IN PERSON,3,Manufacturer#5,2-HIGH,1,TRUCK,3,0.07,19,Brand#53,1,JUMBO BAG,32,386,64864.8
F,F,R,COLLECT COD,4,Manufacturer#4,2-HIGH,1,MAIL,4,0.01,20,Brand#41,1,JUMBO PACK,44,386,52396.0512
F,F,A,COLLECT COD,1,Manufacturer#2,3-MEDIUM,3,AIR,5,0,3,Brand#25,22,LG BAG,39,387,11362.4784
F,F,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,3,RAIL,4,0.02,9,Brand#52,22,MED CAN,27,387,33789.12
F,F,R,NONE,3,Manufacturer#2,3-MEDIUM,3,REG AIR,6,0.04,6,Brand#23,22,MED PKG,34,387,44249.5548
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,3,REG AIR,7,0.05,21,Brand#33,22,JUMBO CAN,47,387,27084.88
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,3,TRUCK,3,0.05,7,Brand#54,22,JUMBO BOX,44,387,48461.5872
F,F,A,COLLECT COD,0,Manufacturer#1,3-MEDIUM,3,SHIP,2,0.06,5,Brand#13,22,LG DRUM,20,387,71513.64
F,F,A,COLLECT COD,2,Manufacturer#2,3-MEDIUM,3,RAIL,1,0.07,18,Brand#22,22,LG CAN,20,387,4698.63
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,0,REG AIR,3,0.03,14,Brand#13,5,WRAP BOX,37,385,33034.029
F,F,A,COLLECT COD,0,Manufacturer#3,3-MEDIUM,0,REG AIR,1,0.01,15,Brand#34,5,MED PACK,29,385,52136.8704
F,F,R,COLLECT COD,4,Manufacturer#1,3-MEDIUM,0,AIR,1,0.01,20,Brand#13,5,WRAP PKG,28,388,13177.2672
F,F,A,COLLECT COD,4,Manufacturer#1,3-MEDIUM,0,AIR,3,0.08,20,Brand#15,5,SM DRUM,27,388,35333.4528
F,P,A,DELIVER IN PERSON,2,Manufacturer#5,1-URGENT,1,MAIL,4,0.05,9,Brand#51,3,MED JAR,13,389,60171.75
F,F,R,TAKE BACK RETURN,4,Manufacturer#4,1-URGENT,1,REG AIR,2,0.03,11,Brand#41,17,LG BOX,40,390,15370.11
F,F,A,COLLECT COD,1,Manufacturer#5,1-URGENT,1,TRUCK,1,0.01,17,Brand#51,17,WRAP CAN,17,390,5670.756
F,P,R,DELIVER IN PERSON,4,Manufacturer#1,1-URGENT,1,TRUCK,6,0.04,4,Brand#13,3,MED PKG,2,389,27870.906
O,P,N,COLLECT COD,3,Manufacturer#4,1-URGENT,1,RAIL,3,0.04,23,Brand#42,3,JUMBO DRUM,25,389,38345.28
F,P,N,COLLECT COD,3,Manufacturer#1,1-URGENT,1,MAIL,5,0.04,22,Brand#12,3,WRAP BAG,10,389,3954.825
F,P,A,COLLECT COD,3,Manufacturer#2,1-URGENT,1,MAIL,2,0.03,7,Brand#22,3,MED DRUM,29,389,43609.84
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,0,RAIL,3,0.08,18,Brand#35,15,LG JAR,5,391,12388.1121
O,P,N,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,4,AIR,1,0.03,22,Brand#44,4,JUMBO BOX,24,392,28784.16
F,P,A,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,4,REG AIR,3,0.08,22,Brand#53,4,SM DRUM,19,392,14456.3634
O,P,N,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,0,REG AIR,4,0.03,16,Brand#11,0,WRAP CASE,20,393,1942.1146
F,P,R,COLLECT COD,3,Manufacturer#5,5-LOW,0,MAIL,2,0.06,7,Brand#54,0,LG PACK,9,393,46130.5404
F,P,R,NONE,4,Manufacturer#3,5-LOW,0,AIR,6,0.08,20,Brand#34,0,JUMBO CAN,40,393,62555.22
F,P,A,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,0,AIR,3,0.04,22,Brand#35,0,JUMBO CASE,41,393,16193.628
O,P,N,DELIVER IN PERSON,4,Manufacturer#2,5-LOW,0,FOB,1,0.01,10,Brand#24,0,WRAP CAN,19,393,20336.9958
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,0,RAIL,4,0.04,24,Brand#44,15,SM CASE,38,391,63402.612
F,F,R,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,0,AIR,2,0.05,18,Brand#13,15,SM PKG,42,391,13432.1018
F,P,N,NONE,3,Manufacturer#5,4-NOT SPECIFIED,0,FOB,1,0.03,7,Brand#52,16,JUMBO PKG,18,394,63534.96
F,P,A,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,0,RAIL,5,0,15,Brand#24,16,WRAP CAN,18,394,25480.4672
F,P,R,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,0,RAIL,4,0.08,8,Brand#23,16,JUMBO JAR,42,394,45597.75
F,P,R,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,0,RAIL,6,0.04,10,Brand#41,16,LG PKG,12,394,67607.3664
F,P,R,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,0,MAIL,2,0.08,18,Brand#55,16,JUMBO DRUM,15,394,48375.064
O,P,N,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,0,MAIL,3,0.03,10,Brand#31,16,LG BOX,21,394,20528.1132
F,P,R,COLLECT COD,0,Manufacturer#3,5-LOW,3,AIR,5,0.01,16,Brand#32,6,WRAP PACK,39,395,19625.1696
F,F,R,COLLECT COD,1,Manufacturer#4,3-MEDIUM,0,RAIL,5,0.02,2,Brand#41,0,MED JAR,15,396,16712.166
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,3-MEDIUM,0,SHIP,3,0.07,17,Brand#31,0,SM CASE,18,396,9523.017
F,F,A,NONE,4,Manufacturer#3,3-MEDIUM,0,AIR,1,0,11,Brand#35,0,LG BOX,23,396,8767.508
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,4,MAIL,1,0.01,5,Brand#51,20,MED PACK,5,397,34184.164
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,4,AIR,2,0.06,3,Brand#25,20,MED BOX,35,397,56800.845
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,4,REG AIR,3,0.08,18,Brand#42,20,LG BOX,49,397,35443.6992
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,2,REG AIR,2,0.08,14,Brand#33,9,LG JAR,27,398,75816.916
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,2,AIR,7,0,15,Brand#53,9,SM BAG,49,398,7314.8768
F,F,A,COLLECT COD,4,Manufacturer#5,5-LOW,2,AIR,6,0.02,4,Brand#51,9,SM PACK,31,398,16190.064
F,F,A,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,0,AIR,1,0.03,14,Brand#21,0,LG PACK,33,399,29360.1856
F,P,R,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,3,MAIL,1,0.01,5,Brand#52,6,WRAP DRUM,12,395,9244.3328
O,P,N,NONE,3,Manufacturer#1,5-LOW,3,REG AIR,2,0.01,19,Brand#11,6,SM CASE,17,395,87887.65
F,P,A,COLLECT COD,1,Manufacturer#4,5-LOW,3,MAIL,7,0.05,3,Brand#42,6,SM BAG,22,395,81979.254
F,P,A,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,3,RAIL,6,0.04,18,Brand#52,6,WRAP CASE,11,395,55975.101
F,P,R,TAKE BACK RETURN,0,Manufacturer#2,5-LOW,3,TRUCK,4,0.06,0,Brand#24,6,MED PACK,43,395,60893.8674
F,P,A,NONE,0,Manufacturer#5,5-LOW,3,AIR,3,0.08,5,Brand#54,6,WRAP DRUM,5,395,39763.695
F,P,A,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,3,FOB,2,0.01,6,Brand#43,23,MED BAG,41,400,59234.8779
F,F,A,NONE,2,Manufacturer#3,5-LOW,2,FOB,4,0.02,9,Brand#33,18,JUMBO CAN,35,401,40442.3908
F,F,R,COLLECT COD,3,Manufacturer#2,5-LOW,2,RAIL,6,0.07,22,Brand#25,18,WRAP BAG,31,401,13570.0404
F,P,R,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,3,TRUCK,1,0.02,9,Brand#11,23,MED BOX,19,400,63867.132
F,P,A,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,3,AIR,6,0.06,8,Brand#53,23,LG CASE,8,400,44381.8088
F,P,A,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,3,FOB,5,0.03,21,Brand#42,23,LG DRUM,18,400,49501.004
O,P,N,NONE,2,Manufacturer#1,4-NOT SPECIFIED,3,FOB,4,0.01,18,Brand#14,23,WRAP PACK,18,400,54101.5684
F,P,R,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,3,AIR,3,0.08,11,Brand#42,23,MED DRUM,35,400,37629.27
F,F,A,NONE,3,Manufacturer#4,2-HIGH,1,REG AIR,4,0.04,7,Brand#42,3,JUMBO JAR,42,402,15594.2616
F,F,R,NONE,2,Manufacturer#5,2-HIGH,4,MAIL,1,0.05,18,Brand#55,11,WRAP BOX,22,403,38363.985
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,3,RAIL,1,0.03,15,Brand#12,6,JUMBO BOX,20,404,71592.192
F,F,N,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,1,SHIP,3,0.08,1,Brand#42,24,JUMBO JAR,32,405,62963.5688
