o_orderstatus,sn_regionkey,p_mfgr,o_orderpriority,o_orderdate,l_shipinstruct,l_commitdate,cn_regionkey,l_shipdate,c_mktsegment,l_receiptdate,l_shipmode,p_retailprice,l_linenumber,l_tax,groupcol,aggcol
O,4,Manufacturer#2,5-LOW,1996-03-28,COLLECT COD,1996-06-21,4,1996-04-22,FURNITURE,1996-05-20,FOB,1565.66,1,0.02,0,54250.119
O,1,Manufacturer#4,5-LOW,1996-03-28,TAKE BACK RETURN,1996-06-11,4,1996-05-25,FURNITURE,1996-06-04,FOB,1423.52,2,0.02,0,66962.3808
O,0,Manufacturer#3,3-MEDIUM,1996-06-10,DELIVER IN PERSON,1996-08-28,0,1996-07-16,HOUSEHOLD,1996-08-04,AIR,1736.83,4,0.04,0,3334.7136
O,2,Manufacturer#3,3-MEDIUM,1996-06-10,NONE,1996-09-07,0,1996-10-09,HOUSEHOLD,1996-10-23,SHIP,1260.36,2,0.07,0,37508.3136
O,3,Manufacturer#3,3-MEDIUM,1996-06-10,DELIVER IN PERSON,1996-08-26,0,1996-07-04,HOUSEHOLD,1996-07-25,REG AIR,966.06,1,0.08,0,41328.0468
O,3,Manufacturer#2,3-MEDIUM,1996-06-10,DELIVER IN PERSON,1996-07-16,0,1996-07-13,HOUSEHOLD,1996-07-17,REG AIR,1815.91,6,0.05,0,69730.944
O,2,Manufacturer#5,3-MEDIUM,1996-06-10,DELIVER IN PERSON,1996-07-27,0,1996-08-26,HOUSEHOLD,1996-09-08,REG AIR,1539.63,5,0.07,0,13579.5366
O,0,Manufacturer#3,3-MEDIUM,1996-06-10,DELIVER IN PERSON,1996-08-28,0,1996-09-06,HOUSEHOLD,1996-09-22,AIR,1634.73,7,0.07,0,68658.66
O,0,Manufacturer#2,3-MEDIUM,1996-06-10,TAKE BACK RETURN,1996-08-08,0,1996-07-26,HOUSEHOLD,1996-07-28,RAIL,1030.13,3,0,0,41967.4962
O,4,Manufacturer#3,2-HIGH,1997-08-07,NONE,1997-11-02,1,1997-11-25,FURNITURE,1997-12-10,TRUCK,1208.3,5,0.04,0,23344.356
O,0,Manufacturer#3,2-HIGH,1997-08-07,TAKE BACK RETURN,1997-09-12,1,1997-08-22,FURNITURE,1997-09-17,MAIL,1759.85,4,0,0,53851.41
O,3,Manufacturer#3,2-HIGH,1997-08-07,COLLECT COD,1997-11-05,1,1997-09-15,FURNITURE,1997-10-05,RAIL,1271.37,1,0.07,0,23647.482
O,0,Manufacturer#1,2-HIGH,1997-08-07,NONE,1997-09-18,1,1997-10-04,FURNITURE,1997-10-28,RAIL,1363.46,3,0.04,0,11044.026
O,3,Manufacturer#5,2-HIGH,1997-08-07,NONE,1997-10-07,1,1997-08-21,FURNITURE,1997-09-07,TRUCK,1888.98,2,0.08,0,10427.1696
F,0,Manufacturer#4,3-MEDIUM,1994-01-29,COLLECT COD,1994-04-25,3,1994-03-22,MACHINERY,1994-04-06,MAIL,1242.34,4,0.07,2,18883.568
F,1,Manufacturer#3,3-MEDIUM,1994-01-29,NONE,1994-04-29,3,1994-04-18,MACHINERY,1994-05-08,TRUCK,1691.79,3,0.01,2,77822.34
F,3,Manufacturer#2,3-MEDIUM,1994-01-29,TAKE BACK RETURN,1994-03-08,3,1994-04-21,MACHINERY,1994-04-25,TRUCK,1666.76,6,0.01,2,57969.9128
F,0,Manufacturer#3,3-MEDIUM,1994-01-29,DELIVER IN PERSON,1994-03-25,3,1994-02-10,MACHINERY,1994-02-27,REG AIR,1585.68,5,0.07,2,37675.7568
F,1,Manufacturer#2,3-MEDIUM,1994-01-29,TAKE BACK RETURN,1994-03-25,3,1994-03-31,MACHINERY,1994-04-28,RAIL,1310.4,2,0,1,43216.992
F,4,Manufacturer#3,3-MEDIUM,1994-01-29,COLLECT COD,1994-04-06,3,1994-05-05,MACHINERY,1994-05-18,REG AIR,1552.65,1,0.04,1,16768.62
O,3,Manufacturer#3,3-MEDIUM,1998-01-28,DELIVER IN PERSON,1998-03-31,0,1998-03-14,AUTOMOBILE,1998-04-01,AIR,1219.31,6,0.03,0,38835.0235
O,0,Manufacturer#2,3-MEDIUM,1998-01-28,COLLECT COD,1998-03-21,0,1998-03-20,AUTOMOBILE,1998-04-07,REG AIR,1838.93,2,0.01,0,57521.7304
O,3,Manufacturer#5,3-MEDIUM,1998-01-28,TAKE BACK RETURN,1998-04-22,0,1998-02-23,AUTOMOBILE,1998-03-05,FOB,1434.53,4,0.01,0,12136.1238
O,1,Manufacturer#2,3-MEDIUM,1998-01-28,COLLECT COD,1998-03-04,0,1998-05-27,AUTOMOBILE,1998-06-17,SHIP,1384.48,5,0.06,0,2713.5808
O,1,Manufacturer#1,3-MEDIUM,1998-01-28,COLLECT COD,1998-04-18,0,1998-05-27,AUTOMOBILE,1998-06-23,MAIL,1566.66,3,0.05,0,60159.744
O,1,Manufacturer#1,3-MEDIUM,1998-01-28,TAKE BACK RETURN,1998-04-14,0,1998-02-13,AUTOMOBILE,1998-03-15,FOB,1092.19,1,0.08,0,9829.71
O,2,Manufacturer#3,2-HIGH,1997-02-21,COLLECT COD,1997-04-06,2,1997-05-16,HOUSEHOLD,1997-05-28,FOB,941.04,1,0.03,0,35881.8552
O,0,Manufacturer#3,2-HIGH,1997-02-21,DELIVER IN PERSON,1997-04-06,2,1997-03-04,HOUSEHOLD,1997-03-31,RAIL,928.02,2,0.06,0,43208.6112
F,1,Manufacturer#1,3-MEDIUM,1994-01-27,COLLECT COD,1994-04-07,1,1994-03-25,AUTOMOBILE,1994-04-22,AIR,978.07,5,0.06,1,44130.5184
F,0,Manufacturer#3,3-MEDIUM,1994-01-27,TAKE BACK RETURN,1994-04-19,1,1994-02-11,AUTOMOBILE,1994-02-17,REG AIR,1051.15,4,0.02,1,1040.6385
F,1,Manufacturer#5,3-MEDIUM,1994-01-27,DELIVER IN PERSON,1994-04-12,1,1994-04-13,AUTOMOBILE,1994-05-09,MAIL,1029.12,3,0.05,1,14407.68
F,2,Manufacturer#5,3-MEDIUM,1994-01-27,COLLECT COD,1994-04-23,1,1994-05-27,AUTOMOBILE,1994-06-13,REG AIR,1042.14,2,0.01,2,18758.52
F,1,Manufacturer#3,3-MEDIUM,1994-01-27,TAKE BACK RETURN,1994-02-26,1,1994-05-20,AUTOMOBILE,1994-06-12,RAIL,1679.77,6,0.01,2,52106.4654
F,0,Manufacturer#2,3-MEDIUM,1994-01-27,NONE,1994-03-04,1,1994-05-20,AUTOMOBILE,1994-05-28,TRUCK,1036.13,7,0.03,1,20453.2062
F,1,Manufacturer#4,3-MEDIUM,1994-01-27,COLLECT COD,1994-03-15,1,1994-04-20,AUTOMOBILE,1994-05-16,SHIP,1200.3,1,0.05,2,40810.2
O,2,Manufacturer#1,2-HIGH,1995-10-28,COLLECT COD,1995-12-14,2,1996-01-22,MACHINERY,1996-01-29,FOB,1075.17,1,0.06,0,15654.4752
O,3,Manufacturer#4,2-HIGH,1995-10-28,COLLECT COD,1995-12-15,2,1996-01-30,MACHINERY,1996-02-10,RAIL,1852.95,2,0.03,0,44322.564
O,1,Manufacturer#1,2-HIGH,1995-10-28,DELIVER IN PERSON,1995-12-20,2,1996-01-01,MACHINERY,1996-01-07,AIR,1756.85,3,0,0,62350.6065
F,4,Manufacturer#3,5-LOW,1994-11-19,TAKE BACK RETURN,1995-01-19,2,1994-12-02,BUILDING,1994-12-10,SHIP,1627.72,2,0.08,1,58597.92
F,0,Manufacturer#2,5-LOW,1994-11-19,DELIVER IN PERSON,1995-01-03,2,1994-12-09,BUILDING,1995-01-07,FOB,973.07,1,0.01,1,24521.364
O,1,Manufacturer#3,2-HIGH,1995-04-06,COLLECT COD,1995-06-28,2,1995-07-07,AUTOMOBILE,1995-07-16,MAIL,1344.44,3,0.08,0,48937.616
O,1,Manufacturer#3,2-HIGH,1995-04-06,NONE,1995-05-09,2,1995-07-24,AUTOMOBILE,1995-08-22,MAIL,1235.33,2,0.08,0,11859.168
O,0,Manufacturer#3,2-HIGH,1995-04-06,COLLECT COD,1995-05-15,2,1995-07-23,AUTOMOBILE,1995-08-11,REG AIR,1244.34,1,0.04,0,56144.6208
O,3,Manufacturer#4,1-URGENT,1998-03-27,DELIVER IN PERSON,1998-05-27,1,1998-04-26,FURNITURE,1998-05-03,TRUCK,1566.66,2,0.03,0,20366.58
O,4,Manufacturer#2,1-URGENT,1998-03-27,TAKE BACK RETURN,1998-05-31,1,1998-04-11,FURNITURE,1998-04-18,SHIP,1035.13,4,0.04,0,23807.99
O,1,Manufacturer#1,1-URGENT,1998-03-27,COLLECT COD,1998-05-14,1,1998-06-29,FURNITURE,1998-07-18,TRUCK,1101.2,5,0,0,38497.952
O,1,Manufacturer#2,1-URGENT,1998-03-27,TAKE BACK RETURN,1998-05-30,1,1998-03-31,FURNITURE,1998-04-18,SHIP,1466.56,1,0.02,0,8799.36
O,4,Manufacturer#3,1-URGENT,1998-03-27,DELIVER IN PERSON,1998-05-24,1,1998-04-21,FURNITURE,1998-05-07,SHIP,1468.56,3,0.03,0,51810.7968
O,3,Manufacturer#3,5-LOW,1995-10-29,TAKE BACK RETURN,1995-12-20,0,1996-02-23,MACHINERY,1996-02-24,TRUCK,1476.57,1,0.03,0,54485.433
O,2,Manufacturer#4,4-NOT SPECIFIED,1995-07-05,TAKE BACK RETURN,1995-09-18,2,1995-10-25,HOUSEHOLD,1995-11-22,FOB,1567.66,3,0.08,0,30616.3998
O,1,Manufacturer#1,4-NOT SPECIFIED,1995-07-05,DELIVER IN PERSON,1995-09-11,2,1995-09-11,HOUSEHOLD,1995-09-17,REG AIR,1526.62,2,0.05,0,7404.107
O,0,Manufacturer#4,4-NOT SPECIFIED,1995-07-05,TAKE BACK RETURN,1995-09-09,2,1995-08-20,HOUSEHOLD,1995-08-21,REG AIR,913.01,1,0.04,0,35789.992
O,0,Manufacturer#4,4-NOT SPECIFIED,1995-07-05,NONE,1995-09-07,2,1995-07-15,HOUSEHOLD,1995-07-26,AIR,1142.24,4,0.02,0,33638.968
O,0,Manufacturer#2,3-MEDIUM,1996-03-29,DELIVER IN PERSON,1996-06-25,3,1996-04-12,AUTOMOBILE,1996-04-30,MAIL,1532.63,6,0.08,0,27081.5721
O,0,Manufacturer#2,3-MEDIUM,1996-03-29,TAKE BACK RETURN,1996-05-24,3,1996-05-13,AUTOMOBILE,1996-06-01,REG AIR,1605.7,1,0.04,0,52458.219
O,1,Manufacturer#2,3-MEDIUM,1996-03-29,DELIVER IN PERSON,1996-06-22,3,1996-04-29,AUTOMOBILE,1996-05-23,REG AIR,1155.25,3,0,0,53719.125
O,2,Manufacturer#2,3-MEDIUM,1996-03-29,TAKE BACK RETURN,1996-06-17,3,1996-05-31,AUTOMOBILE,1996-06-17,TRUCK,1881.98,4,0.06,0,41554.1184
O,4,Manufacturer#2,3-MEDIUM,1996-03-29,TAKE BACK RETURN,1996-06-21,3,1996-04-18,AUTOMOBILE,1996-05-02,TRUCK,1604.7,5,0,0,14763.24
O,2,Manufacturer#2,3-MEDIUM,1996-03-29,NONE,1996-06-27,3,1996-04-17,AUTOMOBILE,1996-04-29,MAIL,1815.91,2,0.03,0,70166.7624
F,0,Manufacturer#5,5-LOW,1994-08-21,TAKE BACK RETURN,1994-10-23,1,1994-08-23,HOUSEHOLD,1994-08-25,AIR,1806.9,1,0.02,2,82394.64
F,3,Manufacturer#3,5-LOW,1994-08-21,TAKE BACK RETURN,1994-10-19,1,1994-10-03,HOUSEHOLD,1994-10-27,FOB,1032.13,2,0,2,50574.37
F,3,Manufacturer#2,4-NOT SPECIFIED,1994-09-16,COLLECT COD,1994-10-21,0,1994-11-14,MACHINERY,1994-12-03,SHIP,1086.18,4,0,2,7299.1296
F,1,Manufacturer#5,4-NOT SPECIFIED,1994-09-16,COLLECT COD,1994-10-28,0,1994-12-01,MACHINERY,1994-12-27,TRUCK,1848.94,3,0.06,2,53878.1116
F,0,Manufacturer#4,4-NOT SPECIFIED,1994-09-16,DELIVER IN PERSON,1994-10-22,0,1994-11-09,MACHINERY,1994-11-19,TRUCK,1040.13,1,0,2,35010.7758
F,2,Manufacturer#5,4-NOT SPECIFIED,1994-09-16,NONE,1994-11-28,0,1994-12-10,MACHINERY,1994-12-24,RAIL,1375.47,2,0,2,45363.0006
F,1,Manufacturer#3,4-NOT SPECIFIED,1993-10-09,DELIVER IN PERSON,1993-11-17,2,1993-11-07,BUILDING,1993-11-26,MAIL,1299.39,4,0.03,2,27014.3181
F,3,Manufacturer#1,4-NOT SPECIFIED,1993-10-09,NONE,1994-01-06,2,1993-11-12,BUILDING,1993-11-17,REG AIR,983.08,7,0.01,1,49154
F,1,Manufacturer#1,4-NOT SPECIFIED,1993-10-09,DELIVER IN PERSON,1993-11-17,2,1993-11-09,BUILDING,1993-11-30,SHIP,1182.28,2,0.06,2,24449.5504
F,3,Manufacturer#3,4-NOT SPECIFIED,1993-10-09,DELIVER IN PERSON,1993-11-11,2,1993-12-22,BUILDING,1994-01-02,FOB,1832.93,6,0.06,1,15671.5515
F,3,Manufacturer#2,4-NOT SPECIFIED,1993-10-09,TAKE BACK RETURN,1993-11-24,2,1994-01-17,BUILDING,1994-02-02,AIR,1853.95,1,0.06,2,53764.55
F,2,Manufacturer#4,4-NOT SPECIFIED,1993-10-09,TAKE BACK RETURN,1993-11-26,2,1994-01-06,BUILDING,1994-01-10,TRUCK,1567.66,3,0.03,1,64838.4176
F,3,Manufacturer#4,4-NOT SPECIFIED,1993-10-09,DELIVER IN PERSON,1994-01-07,2,1993-10-11,BUILDING,1993-10-21,FOB,1485.58,5,0.07,1,61503.012
F,2,Manufacturer#5,4-NOT SPECIFIED,1992-03-16,TAKE BACK RETURN,1992-05-25,0,1992-07-06,MACHINERY,1992-07-20,AIR,1639.73,1,0.07,1,70508.39
F,0,Manufacturer#1,4-NOT SPECIFIED,1992-03-16,DELIVER IN PERSON,1992-05-11,0,1992-07-14,MACHINERY,1992-07-21,MAIL,1592.69,2,0.05,2,55903.419
F,3,Manufacturer#5,4-NOT SPECIFIED,1992-03-16,COLLECT COD,1992-04-23,0,1992-04-19,MACHINERY,1992-05-19,SHIP,1538.63,3,0.07,1,62960.7396
F,4,Manufacturer#5,4-NOT SPECIFIED,1992-03-16,NONE,1992-05-02,0,1992-04-17,MACHINERY,1992-04-30,REG AIR,1898.99,6,0.08,1,34561.618
F,2,Manufacturer#1,4-NOT SPECIFIED,1992-03-16,TAKE BACK RETURN,1992-04-20,0,1992-04-14,MACHINERY,1992-05-14,SHIP,1866.96,5,0.07,1,75462.5232
F,1,Manufacturer#1,4-NOT SPECIFIED,1992-03-16,COLLECT COD,1992-05-12,0,1992-05-26,MACHINERY,1992-06-16,AIR,1556.65,4,0,1,61456.542
F,0,Manufacturer#1,4-NOT SPECIFIED,1992-03-16,DELIVER IN PERSON,1992-04-17,0,1992-03-23,MACHINERY,1992-04-06,SHIP,1555.65,7,0.06,2,25761.564
O,3,Manufacturer#1,3-MEDIUM,1995-10-05,NONE,1995-12-16,3,1995-10-09,MACHINERY,1995-10-24,AIR,1747.84,2,0.05,0,20676.9472
O,1,Manufacturer#1,3-MEDIUM,1995-10-05,COLLECT COD,1995-12-26,3,1995-11-01,MACHINERY,1995-11-22,RAIL,1546.64,5,0.03,0,61927.4656
O,2,Manufacturer#2,3-MEDIUM,1995-10-05,COLLECT COD,1995-11-17,3,1996-01-27,MACHINERY,1996-02-25,SHIP,1465.56,6,0.02,0,37342.4688
O,0,Manufacturer#3,3-MEDIUM,1995-10-05,COLLECT COD,1995-11-08,3,1996-01-01,MACHINERY,1996-01-06,RAIL,1520.62,4,0.04,0,27447.191
O,3,Manufacturer#5,3-MEDIUM,1995-10-05,NONE,1995-11-07,3,1995-12-16,MACHINERY,1995-12-25,RAIL,1175.27,1,0.03,0,22565.184
O,1,Manufacturer#1,3-MEDIUM,1995-10-05,DELIVER IN PERSON,1995-11-28,3,1995-12-06,MACHINERY,1996-01-03,SHIP,1475.57,3,0.06,0,58078.4352
F,2,Manufacturer#4,1-URGENT,1992-02-17,DELIVER IN PERSON,1992-05-07,4,1992-06-13,FURNITURE,1992-06-24,FOB,1118.21,1,0.01,2,45388.1439
O,3,Manufacturer#2,5-LOW,1996-05-03,DELIVER IN PERSON,1996-06-20,1,1996-05-24,AUTOMOBILE,1996-06-11,RAIL,964.06,2,0.04,0,11337.3456
O,0,Manufacturer#4,5-LOW,1996-05-03,COLLECT COD,1996-07-31,1,1996-08-03,AUTOMOBILE,1996-08-29,FOB,1329.42,1,0.03,0,34618.0968
O,2,Manufacturer#4,5-LOW,1996-05-03,TAKE BACK RETURN,1996-08-01,1,1996-08-25,AUTOMOBILE,1996-09-10,TRUCK,960.05,3,0.05,0,37096.332
O,0,Manufacturer#3,5-LOW,1996-05-03,NONE,1996-06-29,1,1996-07-02,AUTOMOBILE,1996-07-05,MAIL,1462.56,4,0.02,0,47240.688
F,1,Manufacturer#3,1-URGENT,1993-07-05,TAKE BACK RETURN,1993-08-09,3,1993-10-28,MACHINERY,1993-11-23,MAIL,1645.74,1,0.01,2,80641.26
F,2,Manufacturer#5,1-URGENT,1993-07-05,COLLECT COD,1993-08-13,3,1993-10-11,MACHINERY,1993-10-22,MAIL,1868.96,2,0.04,1,56741.6256
F,2,Manufacturer#1,1-URGENT,1993-07-05,TAKE BACK RETURN,1993-08-07,3,1993-10-17,MACHINERY,1993-10-18,MAIL,1334.43,4,0.08,2,8873.9595
F,3,Manufacturer#1,1-URGENT,1993-07-05,DELIVER IN PERSON,1993-09-10,3,1993-10-24,MACHINERY,1993-10-29,FOB,963.06,3,0.08,1,24962.5152
O,3,Manufacturer#5,3-MEDIUM,1996-01-05,TAKE BACK RETURN,1996-02-11,1,1996-03-03,HOUSEHOLD,1996-03-29,FOB,1206.3,1,0.08,0,46104.786
O,1,Manufacturer#3,3-MEDIUM,1996-01-05,TAKE BACK RETURN,1996-04-04,1,1996-02-01,HOUSEHOLD,1996-02-11,SHIP,1687.78,6,0.04,0,36101.6142
O,0,Manufacturer#2,3-MEDIUM,1996-01-05,NONE,1996-03-15,1,1996-05-05,HOUSEHOLD,1996-05-31,REG AIR,1176.27,3,0.06,0,41122.3992
O,2,Manufacturer#3,3-MEDIUM,1996-01-05,COLLECT COD,1996-03-07,1,1996-02-12,HOUSEHOLD,1996-03-06,MAIL,1685.78,7,0.05,0,13486.24
O,0,Manufacturer#2,3-MEDIUM,1996-01-05,TAKE BACK RETURN,1996-03-27,1,1996-04-04,HOUSEHOLD,1996-04-19,REG AIR,1119.21,2,0.02,0,33307.6896
O,4,Manufacturer#2,3-MEDIUM,1996-01-05,COLLECT COD,1996-03-17,1,1996-04-13,HOUSEHOLD,1996-05-11,TRUCK,1652.75,4,0.08,0,71398.8
O,4,Manufacturer#1,3-MEDIUM,1996-01-05,NONE,1996-02-13,1,1996-04-07,HOUSEHOLD,1996-04-21,TRUCK,1185.28,5,0.07,0,41069.952
F,0,Manufacturer#1,1-URGENT,1993-05-27,COLLECT COD,1993-08-04,4,1993-09-14,HOUSEHOLD,1993-09-28,TRUCK,1698.79,2,0.06,1,70126.0512
F,2,Manufacturer#4,1-URGENT,1993-05-27,DELIVER IN PERSON,1993-08-05,4,1993-07-11,HOUSEHOLD,1993-08-10,MAIL,1368.46,3,0.08,2,61088.0544
F,0,Manufacturer#4,1-URGENT,1993-05-27,NONE,1993-07-31,4,1993-08-03,HOUSEHOLD,1993-08-22,MAIL,1447.54,4,0.06,2,7165.323
F,2,Manufacturer#2,1-URGENT,1993-05-27,TAKE BACK RETURN,1993-07-16,4,1993-08-11,HOUSEHOLD,1993-09-03,TRUCK,1227.32,5,0.07,1,2331.908
F,0,Manufacturer#5,1-URGENT,1993-05-27,DELIVER IN PERSON,1993-07-28,4,1993-06-27,HOUSEHOLD,1993-07-22,TRUCK,948.04,1,0.06,2,9006.38
O,1,Manufacturer#2,2-HIGH,1996-08-13,NONE,1996-09-21,0,1996-09-09,HOUSEHOLD,1996-09-26,AIR,1501.6,2,0.03,0,51114.464
O,0,Manufacturer#4,2-HIGH,1996-08-13,DELIVER IN PERSON,1996-11-07,0,1996-11-21,HOUSEHOLD,1996-11-25,AIR,1209.3,1,0.02,0,29023.2
O,4,Manufacturer#2,2-HIGH,1996-08-13,NONE,1996-11-09,0,1996-10-15,HOUSEHOLD,1996-10-17,SHIP,1123.22,4,0.01,0,14455.8414
O,4,Manufacturer#1,2-HIGH,1996-08-13,TAKE BACK RETURN,1996-10-18,0,1996-09-08,HOUSEHOLD,1996-09-09,FOB,1830.92,3,0.02,0,52730.496
O,0,Manufacturer#2,2-HIGH,1996-08-13,NONE,1996-10-30,0,1996-08-14,HOUSEHOLD,1996-08-30,REG AIR,967.06,6,0.07,0,11604.72
O,0,Manufacturer#3,2-HIGH,1996-08-13,NONE,1996-10-30,0,1996-09-09,HOUSEHOLD,1996-10-05,MAIL,1665.76,5,0.03,0,35547.3184
O,2,Manufacturer#3,5-LOW,1998-07-05,TAKE BACK RETURN,1998-08-19,0,1998-07-10,BUILDING,1998-07-18,AIR,1360.45,3,0.02,0,42201.159
O,3,Manufacturer#2,5-LOW,1998-07-05,DELIVER IN PERSON,1998-09-09,0,1998-07-07,BUILDING,1998-07-13,MAIL,1830.93,4,0.03,0,6811.0596
F,4,Manufacturer#2,3-MEDIUM,1993-10-12,NONE,1993-11-19,4,1993-11-23,BUILDING,1993-12-13,MAIL,1493.59,1,0.06,2,57562.9586
F,0,Manufacturer#4,3-MEDIUM,1993-10-12,COLLECT COD,1993-11-28,4,1994-01-20,BUILDING,1994-01-23,MAIL,1166.26,2,0,1,27150.5328
O,3,Manufacturer#2,3-MEDIUM,1997-04-23,COLLECT COD,1997-06-04,0,1997-07-22,AUTOMOBILE,1997-08-04,RAIL,906,4,0.01,0,36403.08
O,0,Manufacturer#3,3-MEDIUM,1997-04-23,DELIVER IN PERSON,1997-07-13,0,1997-07-04,AUTOMOBILE,1997-08-01,REG AIR,1534.63,1,0.02,0,5892.9792
O,1,Manufacturer#4,3-MEDIUM,1997-04-23,DELIVER IN PERSON,1997-06-03,0,1997-05-30,AUTOMOBILE,1997-06-03,SHIP,1447.54,2,0.07,0,70220.1654
O,0,Manufacturer#1,3-MEDIUM,1997-04-23,DELIVER IN PERSON,1997-06-15,0,1997-05-27,AUTOMOBILE,1997-06-05,AIR,1406.5,3,0,0,64094.205
F,3,Manufacturer#1,3-MEDIUM,1995-02-25,NONE,1995-04-16,0,1995-03-15,AUTOMOBILE,1995-03-21,FOB,1660.75,1,0.01,2,3288.285
F,4,Manufacturer#4,3-MEDIUM,1995-02-25,COLLECT COD,1995-04-22,0,1995-03-20,AUTOMOBILE,1995-03-22,FOB,1030.12,3,0.08,2,3955.6608
F,0,Manufacturer#2,3-MEDIUM,1995-02-25,COLLECT COD,1995-05-05,0,1995-04-22,AUTOMOBILE,1995-05-06,RAIL,1068.16,4,0.07,1,3845.376
F,4,Manufacturer#4,3-MEDIUM,1995-02-25,NONE,1995-04-09,0,1995-03-15,AUTOMOBILE,1995-03-16,RAIL,1188.28,2,0.08,1,45416.0616
O,0,Manufacturer#2,2-HIGH,1998-05-24,TAKE BACK RETURN,1998-08-03,3,1998-06-02,MACHINERY,1998-06-15,SHIP,1830.93,4,0.02,0,8330.7315
O,3,Manufacturer#5,2-HIGH,1998-05-24,TAKE BACK RETURN,1998-06-27,3,1998-07-21,MACHINERY,1998-08-18,FOB,1266.36,3,0,0,28252.4916
O,3,Manufacturer#1,2-HIGH,1998-05-24,TAKE BACK RETURN,1998-08-04,3,1998-08-13,MACHINERY,1998-08-17,TRUCK,1742.84,7,0,0,76074.966
O,2,Manufacturer#3,2-HIGH,1998-05-24,TAKE BACK RETURN,1998-06-27,3,1998-07-01,MACHINERY,1998-07-20,AIR,1214.31,5,0.06,0,1165.7376
O,4,Manufacturer#1,2-HIGH,1998-05-24,TAKE BACK RETURN,1998-06-27,3,1998-05-26,MACHINERY,1998-06-05,MAIL,1395.49,1,0.01,0,32445.1425
F,3,Manufacturer#4,2-HIGH,1992-01-10,DELIVER IN PERSON,1992-03-13,2,1992-05-07,BUILDING,1992-05-24,SHIP,1241.34,1,0.01,1,43868.9556
F,0,Manufacturer#2,2-HIGH,1992-01-10,NONE,1992-02-27,2,1992-01-24,BUILDING,1992-02-01,REG AIR,1530.63,2,0,2,12245.04
F,2,Manufacturer#1,1-URGENT,1994-02-26,TAKE BACK RETURN,1994-05-07,0,1994-03-05,BUILDING,1994-03-07,FOB,1772.87,1,0.08,1,23827.3728
F,3,Manufacturer#2,1-URGENT,1994-02-26,COLLECT COD,1994-04-16,0,1994-04-02,BUILDING,1994-04-13,REG AIR,1028.12,3,0,2,16449.92
F,2,Manufacturer#4,1-URGENT,1994-02-26,TAKE BACK RETURN,1994-04-22,0,1994-04-22,BUILDING,1994-05-15,AIR,1810.9,4,0.03,2,22835.449
F,3,Manufacturer#1,1-URGENT,1994-02-26,TAKE BACK RETURN,1994-03-28,0,1994-05-01,BUILDING,1994-05-31,SHIP,914.01,2,0.01,1,14477.9184
F,4,Manufacturer#3,5-LOW,1994-08-30,TAKE BACK RETURN,1994-11-25,2,1994-10-16,BUILDING,1994-11-01,AIR,1222.32,4,0.08,2,47108.2128
F,1,Manufacturer#5,5-LOW,1994-08-30,NONE,1994-10-23,2,1994-12-18,BUILDING,1995-01-16,MAIL,1889.98,1,0.02,2,83499.3164
F,3,Manufacturer#2,5-LOW,1994-08-30,NONE,1994-10-19,2,1994-10-15,BUILDING,1994-10-17,RAIL,1397.49,2,0.05,2,20752.7265
F,1,Manufacturer#1,5-LOW,1994-08-30,DELIVER IN PERSON,1994-11-01,2,1994-11-30,BUILDING,1994-12-12,TRUCK,1805.9,3,0.07,2,80579.258
F,3,Manufacturer#4,5-LOW,1994-08-30,DELIVER IN PERSON,1994-10-17,2,1994-12-10,BUILDING,1994-12-25,MAIL,1314.41,5,0.01,1,29022.1728
F,3,Manufacturer#2,2-HIGH,1992-10-23,NONE,1992-11-27,3,1993-02-02,MACHINERY,1993-02-27,SHIP,972.07,2,0,1,19392.7965
F,0,Manufacturer#4,2-HIGH,1992-10-23,COLLECT COD,1992-12-26,3,1992-12-24,MACHINERY,1993-01-10,RAIL,1056.15,1,0.06,1,5766.579
F,3,Manufacturer#2,2-HIGH,1995-03-13,NONE,1995-05-04,4,1995-06-15,FURNITURE,1995-07-14,MAIL,1061.16,6,0.06,3,19153.938
F,1,Manufacturer#5,2-HIGH,1995-03-13,COLLECT COD,1995-05-15,4,1995-04-10,FURNITURE,1995-05-01,RAIL,1671.77,4,0.05,2,38116.356
F,4,Manufacturer#3,2-HIGH,1995-03-13,TAKE BACK RETURN,1995-05-19,4,1995-04-01,FURNITURE,1995-04-14,FOB,1123.22,1,0.06,1,40435.92
F,0,Manufacturer#5,2-HIGH,1995-03-13,DELIVER IN PERSON,1995-05-27,4,1995-04-22,FURNITURE,1995-05-04,REG AIR,1706.8,3,0,2,54958.96
F,3,Manufacturer#5,2-HIGH,1995-03-13,DELIVER IN PERSON,1995-05-24,4,1995-04-14,FURNITURE,1995-05-11,SHIP,1286.38,2,0.02,1,33137.1488
F,4,Manufacturer#4,2-HIGH,1995-03-13,NONE,1995-04-19,4,1995-05-01,FURNITURE,1995-05-03,SHIP,1409.5,5,0.06,1,51305.8
O,1,Manufacturer#4,4-NOT SPECIFIED,1998-06-26,COLLECT COD,1998-08-07,4,1998-09-01,HOUSEHOLD,1998-09-16,MAIL,1578.67,1,0.06,0,16670.7552
O,2,Manufacturer#2,4-NOT SPECIFIED,1998-06-26,TAKE BACK RETURN,1998-09-12,4,1998-07-14,HOUSEHOLD,1998-07-22,SHIP,1590.68,4,0.02,0,17561.1072
