l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,o_orderdate,l_commitdate,groupcol,aggcol
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,1,FURNITURE,TRUCK,2,0.08,1993-01-15,1993-03-09,6,16653.4656
O,O,N,COLLECT COD,3,Manufacturer#5,5-LOW,2,AUTOMOBILE,MAIL,3,0.01,1997-12-05,1998-01-26,5,24864.5226
O,O,N,COLLECT COD,3,Manufacturer#4,3-MEDIUM,1,MACHINERY,FOB,3,0.08,1996-11-06,1997-01-12,1,24339.9936
O,O,N,NONE,3,Manufacturer#1,2-HIGH,1,BUILDING,REG AIR,3,0.02,1998-07-15,1998-09-26,4,12652.56
O,O,N,DELIVER IN PERSON,4,Manufacturer#2,1-URGENT,3,BUILDING,RAIL,5,0.05,1995-06-15,1995-08-06,2,38823.3855
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,2,BUILDING,SHIP,3,0.05,1998-04-30,1998-06-01,4,14994.4
O,O,N,NONE,1,Manufacturer#3,2-HIGH,0,BUILDING,AIR,1,0.03,1996-07-02,1996-09-19,1,31058.556
F,F,R,COLLECT COD,1,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,SHIP,3,0.03,1992-06-09,1992-07-29,3,36511.7056
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,2,HOUSEHOLD,SHIP,6,0.03,1993-12-18,1994-02-17,6,24447.243
F,F,A,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,RAIL,1,0.01,1994-03-13,1994-06-03,0,11399.926
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,4,BUILDING,FOB,1,0.01,1998-04-30,1998-07-15,4,12425.8993
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,5-LOW,2,BUILDING,FOB,3,0.03,1998-04-02,1998-05-31,4,38266.216
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,2,BUILDING,SHIP,2,0.06,1992-11-10,1993-01-07,3,13120.38
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,1-URGENT,2,BUILDING,AIR,4,0.06,1992-11-10,1993-01-08,3,2499.578
O,O,N,NONE,2,Manufacturer#3,5-LOW,2,AUTOMOBILE,FOB,3,0.04,1996-12-14,1997-02-27,1,7497.36
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,1,BUILDING,RAIL,3,0,1992-08-15,1992-11-11,3,43404.0022
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,1,BUILDING,REG AIR,4,0.02,1992-08-15,1992-10-16,3,11325.7944
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,4,BUILDING,FOB,4,0.03,1998-02-27,1998-05-25,4,25945.075
O,O,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,4,0.07,1996-11-13,1996-12-14,1,37141.872
F,F,A,NONE,2,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,FOB,6,0.07,1994-08-10,1994-10-03,0,39881.2872
F,F,R,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,2,MACHINERY,TRUCK,4,0.03,1993-04-04,1993-06-08,6,37213.188
O,O,N,COLLECT COD,2,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,SHIP,4,0.01,1996-05-10,1996-07-01,1,32534.9061
F,F,A,COLLECT COD,1,Manufacturer#4,2-HIGH,1,BUILDING,FOB,3,0.02,1993-07-20,1993-08-25,6,15254.6288
O,O,N,NONE,1,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,RAIL,6,0.03,1998-05-07,1998-06-13,4,31999.9659
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,4,0.07,1992-07-03,1992-09-13,3,21052.492
O,O,N,COLLECT COD,2,Manufacturer#3,2-HIGH,4,HOUSEHOLD,MAIL,1,0,1998-03-03,1998-04-05,4,23844.2288
F,F,R,NONE,2,Manufacturer#4,3-MEDIUM,0,BUILDING,TRUCK,3,0,1993-08-23,1993-10-06,6,12097.65
F,F,R,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,1,HOUSEHOLD,AIR,5,0.02,1994-04-07,1994-05-31,0,38696.7512
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,3,FURNITURE,SHIP,2,0.07,1998-04-12,1998-05-25,4,7646.6908
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,2-HIGH,3,AUTOMOBILE,SHIP,4,0.02,1997-07-22,1997-09-11,5,6900.5911
O,O,N,COLLECT COD,2,Manufacturer#2,5-LOW,1,AUTOMOBILE,FOB,6,0.07,1995-07-22,1995-10-01,2,26164.8716
F,F,R,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,1,0.02,1992-01-03,1992-02-22,3,5421.12
F,F,R,COLLECT COD,0,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,2,0.08,1992-01-03,1992-02-16,3,3177.298
O,O,N,COLLECT COD,0,Manufacturer#2,3-MEDIUM,0,AUTOMOBILE,AIR,5,0,1996-07-22,1996-09-20,1,31671.0973
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,SHIP,3,0.08,1996-07-22,1996-10-20,1,6592.868
O,O,N,COLLECT COD,1,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,SHIP,4,0.08,1996-07-22,1996-09-13,1,20410.2612
O,O,N,COLLECT COD,0,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,SHIP,1,0,1995-07-04,1995-09-22,2,28502.804
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,TRUCK,2,0.08,1993-01-11,1993-04-06,6,45376.9406
O,O,N,TAKE BACK RETURN,3,Manufacturer#4,2-HIGH,0,HOUSEHOLD,SHIP,6,0,1995-08-29,1995-11-19,2,5030.02
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,0,MACHINERY,AIR,1,0,1994-01-10,1994-03-20,0,32753.49
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,4,BUILDING,TRUCK,1,0.04,1998-01-05,1998-04-01,4,41798.592
O,O,N,NONE,0,Manufacturer#4,5-LOW,4,HOUSEHOLD,TRUCK,4,0.08,1995-07-13,1995-08-23,2,12311.82
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,3,FURNITURE,MAIL,4,0,1993-02-28,1993-04-03,6,28401.66
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,3,MACHINERY,MAIL,2,0.07,1993-05-12,1993-08-03,6,2445.66
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,RAIL,2,0.05,1994-05-16,1994-08-10,0,23255.66
F,F,R,NONE,1,Manufacturer#3,2-HIGH,3,BUILDING,TRUCK,2,0.01,1992-01-11,1992-02-18,3,15349.5984
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,1,MACHINERY,REG AIR,3,0,1996-07-23,1996-09-21,1,49473.2904
F,F,R,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,4,BUILDING,TRUCK,3,0.04,1994-04-07,1994-06-15,0,10266.12
O,O,N,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,SHIP,4,0,1997-03-22,1997-05-20,5,17155.4394
O,O,N,COLLECT COD,1,Manufacturer#4,1-URGENT,3,AUTOMOBILE,TRUCK,3,0.05,1997-08-26,1997-10-01,5,6251.742
O,O,N,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,3,AUTOMOBILE,AIR,2,0.08,1997-08-26,1997-10-26,5,992.4964
F,F,R,NONE,0,Manufacturer#4,2-HIGH,0,HOUSEHOLD,SHIP,7,0.07,1992-08-02,1992-09-02,3,3366.888
F,F,R,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,6,0.07,1992-06-25,1992-09-22,3,28257.188
F,F,R,NONE,0,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,5,0.01,1992-06-25,1992-08-20,3,19068.649
F,F,A,COLLECT COD,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,3,0,1994-06-26,1994-08-13,0,17981.0208
F,F,A,DELIVER IN PERSON,1,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,MAIL,5,0.05,1992-02-19,1992-05-03,3,2402.79
F,F,A,COLLECT COD,4,Manufacturer#1,1-URGENT,4,MACHINERY,SHIP,4,0.03,1993-08-18,1993-11-14,6,18099.102
O,O,N,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,1,AUTOMOBILE,SHIP,1,0.03,1996-11-03,1996-12-03,1,15855.1176
F,F,R,COLLECT COD,3,Manufacturer#2,3-MEDIUM,2,FURNITURE,FOB,3,0.03,1993-06-26,1993-09-19,6,23006.123
F,F,A,NONE,0,Manufacturer#1,5-LOW,1,FURNITURE,AIR,1,0.05,1994-11-18,1995-02-07,0,28199.52
F,F,R,COLLECT COD,2,Manufacturer#5,1-URGENT,0,MACHINERY,FOB,3,0.02,1993-11-19,1993-12-19,6,6843.3798
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,MAIL,6,0.05,1993-03-08,1993-06-06,6,18763.8214
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,FOB,4,0.06,1993-03-08,1993-05-24,6,59775.2157
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,0,FURNITURE,SHIP,3,0.04,1994-02-09,1994-04-16,0,39162.1065
O,O,N,COLLECT COD,0,Manufacturer#3,2-HIGH,0,BUILDING,FOB,5,0.05,1996-05-13,1996-06-15,1,8886.4575
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,4,AUTOMOBILE,AIR,4,0,1996-08-21,1996-11-01,1,2148.8224
O,O,N,DELIVER IN PERSON,3,Manufacturer#2,1-URGENT,1,HOUSEHOLD,RAIL,4,0.08,1997-05-13,1997-07-23,5,3821.9736
F,F,A,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,2,FURNITURE,AIR,3,0.02,1992-03-06,1992-05-13,3,10995.012
F,F,A,TAKE BACK RETURN,0,Manufacturer#3,1-URGENT,1,AUTOMOBILE,RAIL,6,0.07,1993-09-14,1993-12-13,6,29694.496
F,F,A,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,0,AUTOMOBILE,RAIL,2,0.07,1992-01-19,1992-03-14,3,20018.0253
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,1-URGENT,1,MACHINERY,FOB,4,0.05,1995-01-19,1995-02-18,2,19825.42
F,P,R,COLLECT COD,3,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,RAIL,4,0,1995-03-08,1995-05-02,2,16783.9239
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,3,AUTOMOBILE,REG AIR,3,0.08,1995-10-18,1995-12-07,2,36848.99
O,O,N,NONE,0,Manufacturer#5,5-LOW,4,HOUSEHOLD,MAIL,3,0.08,1995-12-31,1996-03-19,2,29861.2176
O,O,N,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,2,0.04,1997-10-06,1997-12-18,5,5315.9985
O,O,N,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,0,FURNITURE,RAIL,1,0.03,1998-02-06,1998-04-17,4,13790.658
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,1,AUTOMOBILE,MAIL,4,0.04,1996-11-19,1997-02-11,1,32683.728
F,F,A,NONE,2,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,MAIL,2,0.06,1994-11-07,1994-12-27,0,45717.2872
O,O,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,SHIP,4,0.04,1997-02-15,1997-04-23,5,4005.064
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,1-URGENT,0,HOUSEHOLD,REG AIR,2,0.07,1997-05-21,1997-08-01,5,9841.4388
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,0,HOUSEHOLD,SHIP,5,0.02,1997-05-21,1997-07-28,5,53414.2532
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,3,0.06,1996-08-05,1996-10-13,1,3622.5565
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,REG AIR,2,0,1996-04-18,1996-05-29,1,27313.461
F,F,A,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,SHIP,1,0,1994-04-11,1994-05-18,0,12610.6002
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,4-NOT SPECIFIED,1,MACHINERY,REG AIR,1,0.08,1994-09-01,1994-11-02,0,7151.82
F,F,A,NONE,2,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,SHIP,6,0.06,1993-08-15,1993-11-09,6,4131.1
F,F,R,DELIVER IN PERSON,2,Manufacturer#4,5-LOW,0,HOUSEHOLD,AIR,3,0.07,1993-04-13,1993-06-09,6,20177.81
O,O,N,COLLECT COD,1,Manufacturer#1,3-MEDIUM,4,MACHINERY,SHIP,3,0.06,1995-08-08,1995-10-17,2,36234.65
F,F,A,COLLECT COD,0,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,FOB,6,0.08,1994-03-28,1994-06-09,0,47916.081
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,SHIP,4,0.04,1994-03-03,1994-05-14,0,1681.6356
O,O,N,COLLECT COD,1,Manufacturer#1,2-HIGH,2,AUTOMOBILE,TRUCK,2,0.04,1996-03-05,1996-05-14,1,38930.4576
F,F,A,NONE,3,Manufacturer#2,4-NOT SPECIFIED,0,MACHINERY,SHIP,2,0.03,1993-03-10,1993-05-20,6,4255.956
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,0,BUILDING,REG AIR,1,0.03,1995-01-29,1995-04-07,2,12509.1758
F,F,R,COLLECT COD,2,Manufacturer#5,3-MEDIUM,0,BUILDING,TRUCK,5,0.01,1995-01-29,1995-03-19,2,39860.077
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,2,MACHINERY,MAIL,1,0.04,1994-04-05,1994-06-21,0,18180.7752
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,4,BUILDING,TRUCK,1,0.06,1992-08-13,1992-09-29,3,5239.764
O,O,N,NONE,0,Manufacturer#4,3-MEDIUM,3,FURNITURE,SHIP,3,0.05,1996-10-14,1996-12-27,1,13813.138
F,F,R,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,1,FURNITURE,RAIL,7,0.08,1992-12-06,1993-02-10,3,36748.514
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,2,MACHINERY,AIR,3,0.01,1997-03-21,1997-04-21,5,24016.94
F,F,A,COLLECT COD,1,Manufacturer#1,5-LOW,4,FURNITURE,AIR,2,0.02,1994-07-18,1994-09-12,0,36580.537
O,O,N,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,4,0.02,1996-04-22,1996-07-06,1,34046.232
O,O,N,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,2,0.06,1996-04-22,1996-07-02,1,29464.5456
F,F,R,NONE,3,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,RAIL,2,0.01,1992-08-23,1992-11-14,3,23477.22
F,F,A,NONE,3,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,TRUCK,1,0.06,1992-08-23,1992-10-10,3,6776.1936
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,2,MACHINERY,RAIL,2,0,1992-04-30,1992-06-16,3,5874.4975
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,0,FURNITURE,REG AIR,3,0.04,1996-04-09,1996-07-04,1,44828.6388
F,F,R,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,FOB,2,0,1993-12-04,1994-02-05,6,29839.9056
F,F,A,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,MAIL,5,0.05,1993-12-04,1994-01-08,6,9539.6346
O,O,N,NONE,0,Manufacturer#3,4-NOT SPECIFIED,0,FURNITURE,RAIL,1,0,1995-12-19,1996-02-09,2,18420.9277
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,TRUCK,4,0.08,1995-12-19,1996-01-28,2,416.5333
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,2,BUILDING,MAIL,1,0,1997-04-28,1997-06-02,5,6859.75
F,F,A,NONE,4,Manufacturer#4,5-LOW,3,BUILDING,REG AIR,3,0.03,1992-10-31,1993-01-04,3,5280.318
O,O,N,NONE,0,Manufacturer#3,3-MEDIUM,2,FURNITURE,RAIL,6,0.03,1998-02-06,1998-03-31,4,5363.1616
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,MAIL,4,0.04,1997-03-14,1997-04-28,5,4867.1766
O,O,N,NONE,0,Manufacturer#3,5-LOW,1,FURNITURE,TRUCK,5,0,1998-03-06,1998-04-20,4,24309.792
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,TRUCK,4,0.06,1997-11-18,1998-01-01,5,11337.599
F,F,A,NONE,0,Manufacturer#5,5-LOW,2,BUILDING,REG AIR,7,0.02,1993-05-13,1993-07-22,6,16969.9593
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,AUTOMOBILE,AIR,3,0.08,1992-01-21,1992-03-08,3,16789.6388
O,O,N,NONE,3,Manufacturer#3,2-HIGH,2,BUILDING,RAIL,5,0.04,1995-07-04,1995-08-17,2,9726.4194
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,FOB,2,0.04,1996-12-21,1997-03-21,1,27104.3448
F,F,A,DELIVER IN PERSON,1,Manufacturer#1,5-LOW,1,FURNITURE,TRUCK,2,0,1994-06-14,1994-07-19,0,67269.602
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,4,BUILDING,MAIL,2,0.01,1995-01-25,1995-04-18,2,11882.3872
F,F,A,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,SHIP,4,0.04,1992-06-09,1992-07-22,3,25819.1694
F,F,R,NONE,2,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,MAIL,1,0.03,1992-06-09,1992-08-01,3,9856.1536
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,4,FURNITURE,SHIP,1,0.01,1998-04-18,1998-06-05,4,14056.1278
F,F,R,COLLECT COD,2,Manufacturer#1,2-HIGH,2,FURNITURE,FOB,4,0.03,1994-12-21,1995-03-16,0,6686.6
F,F,R,NONE,1,Manufacturer#3,3-MEDIUM,1,FURNITURE,REG AIR,5,0.06,1995-01-10,1995-02-16,2,9465.744
F,P,N,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,3,AUTOMOBILE,TRUCK,2,0.08,1995-05-18,1995-08-07,2,5201.64
F,F,R,NONE,3,Manufacturer#5,3-MEDIUM,4,FURNITURE,MAIL,5,0.07,1993-04-28,1993-06-05,6,31055.8479
F,F,A,COLLECT COD,2,Manufacturer#4,3-MEDIUM,3,FURNITURE,REG AIR,3,0.04,1993-02-23,1993-05-07,6,939.4719
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,3,HOUSEHOLD,TRUCK,1,0.01,1996-08-17,1996-11-02,1,3612.933
O,O,N,COLLECT COD,1,Manufacturer#1,3-MEDIUM,3,MACHINERY,SHIP,4,0.06,1995-11-08,1996-01-07,2,46587.7776
F,F,A,COLLECT COD,3,Manufacturer#1,3-MEDIUM,4,FURNITURE,TRUCK,4,0.01,1994-11-21,1995-01-24,0,13060.2314
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,FOB,5,0.01,1994-05-21,1994-07-26,0,4650.075
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,REG AIR,2,0,1993-01-20,1993-03-06,6,38572.7004
O,O,N,COLLECT COD,4,Manufacturer#2,1-URGENT,0,AUTOMOBILE,RAIL,3,0.04,1996-01-25,1996-04-04,1,3649.7856
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,MAIL,4,0,1996-10-03,1996-11-23,1,65177.6152
O,O,N,NONE,1,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,AIR,3,0.02,1996-07-31,1996-09-14,1,8773.0176
O,O,N,COLLECT COD,4,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,MAIL,5,0.02,1996-07-31,1996-10-21,1,753.87
O,O,N,NONE,3,Manufacturer#5,2-HIGH,3,BUILDING,RAIL,3,0.05,1995-08-12,1995-10-22,2,23382.7074
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,TRUCK,4,0.05,1996-11-28,1997-02-06,1,12705.2064
F,F,A,NONE,0,Manufacturer#5,3-MEDIUM,0,FURNITURE,FOB,5,0.04,1993-03-05,1993-04-16,6,15044.2682
F,F,A,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,MAIL,7,0.03,1994-10-08,1994-11-24,0,47837.2704
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,1-URGENT,4,AUTOMOBILE,MAIL,4,0,1995-09-30,1995-12-12,2,1542.5054
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,1,FURNITURE,MAIL,1,0.08,1994-04-10,1994-07-03,0,25991.364
O,O,N,NONE,0,Manufacturer#2,5-LOW,3,AUTOMOBILE,TRUCK,1,0.07,1996-12-23,1997-03-17,1,28767.335
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,2-HIGH,4,AUTOMOBILE,TRUCK,5,0,1993-11-12,1993-12-25,6,18893.5525
F,F,R,COLLECT COD,1,Manufacturer#3,2-HIGH,4,AUTOMOBILE,REG AIR,2,0.01,1993-11-12,1994-01-29,6,43928.376
F,F,R,NONE,1,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,RAIL,2,0.01,1994-07-25,1994-10-14,0,14813.9808
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,3,HOUSEHOLD,MAIL,1,0.05,1998-05-30,1998-07-31,4,4413.242
F,F,R,NONE,4,Manufacturer#4,1-URGENT,4,BUILDING,RAIL,4,0.06,1993-09-11,1993-12-01,6,19261.4315
F,P,N,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,3,MACHINERY,TRUCK,2,0.04,1995-05-15,1995-07-02,2,41179.2
F,F,A,DELIVER IN PERSON,0,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,REG AIR,2,0.06,1994-06-20,1994-09-02,0,2712.5238
F,F,A,COLLECT COD,1,Manufacturer#1,4-NOT SPECIFIED,0,MACHINERY,TRUCK,3,0.06,1993-08-08,1993-09-30,6,42840.598
O,O,N,COLLECT COD,3,Manufacturer#4,2-HIGH,2,FURNITURE,REG AIR,5,0.05,1997-12-05,1998-01-19,5,22350.08
F,F,A,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,MACHINERY,AIR,2,0,1994-02-16,1994-04-27,0,5790.7275
O,O,N,NONE,2,Manufacturer#3,1-URGENT,1,MACHINERY,MAIL,1,0.08,1996-12-25,1997-03-06,1,23027.7996
O,O,N,COLLECT COD,3,Manufacturer#1,2-HIGH,3,FURNITURE,RAIL,3,0.06,1995-11-13,1995-12-20,2,25441.18
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,1,MACHINERY,RAIL,1,0.06,1995-02-23,1995-04-19,2,28631.53
O,O,N,NONE,2,Manufacturer#1,5-LOW,4,BUILDING,TRUCK,2,0.01,1998-02-17,1998-05-11,4,31940.7168
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,RAIL,6,0.05,1993-06-03,1993-07-16,6,4013.2323
O,O,N,COLLECT COD,3,Manufacturer#2,2-HIGH,4,BUILDING,AIR,1,0.07,1995-06-19,1995-08-26,2,32917.7184
O,O,N,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,4,BUILDING,REG AIR,2,0.02,1995-06-19,1995-09-07,2,485.81
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,0,BUILDING,FOB,1,0.08,1997-05-29,1997-07-21,5,41810.34
F,F,A,NONE,1,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,AIR,5,0.02,1992-03-21,1992-05-17,3,61578.623
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,2,FURNITURE,TRUCK,3,0.07,1996-12-22,1997-02-03,1,26504.856
O,O,N,COLLECT COD,0,Manufacturer#1,2-HIGH,3,AUTOMOBILE,MAIL,2,0.07,1996-05-05,1996-07-18,1,30104.5836
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,MAIL,1,0.04,1998-03-28,1998-06-18,4,17272.9488
F,P,A,NONE,2,Manufacturer#5,5-LOW,2,BUILDING,SHIP,2,0.07,1995-05-07,1995-07-16,2,14896.18
O,O,N,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,4,HOUSEHOLD,AIR,3,0.01,1995-08-26,1995-10-31,2,8815.6288
O,O,N,COLLECT COD,0,Manufacturer#1,1-URGENT,0,FURNITURE,AIR,3,0.08,1996-08-18,1996-11-08,1,14441.22
F,F,A,DELIVER IN PERSON,4,Manufacturer#1,5-LOW,4,MACHINERY,MAIL,4,0.08,1993-10-05,1993-12-15,6,19325.2464
F,F,R,DELIVER IN PERSON,0,Manufacturer#2,5-LOW,1,HOUSEHOLD,TRUCK,6,0,1994-11-09,1994-12-23,0,14067.348
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,2-HIGH,3,HOUSEHOLD,AIR,3,0.04,1997-10-24,1998-01-15,5,16273.6308
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,FOB,4,0.04,1998-01-11,1998-04-03,4,59935.0584
O,O,N,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,5,0.05,1995-09-16,1995-11-24,2,40880.9072
F,F,A,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,2,FURNITURE,FOB,2,0.08,1994-02-23,1994-04-02,0,16681.0708
O,O,N,DELIVER IN PERSON,0,Manufacturer#1,3-MEDIUM,0,MACHINERY,FOB,2,0.07,1997-08-17,1997-11-07,5,8776.022
F,F,R,NONE,0,Manufacturer#5,5-LOW,0,HOUSEHOLD,AIR,3,0.04,1993-02-03,1993-05-01,6,51499.1324
O,O,N,COLLECT COD,1,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,SHIP,3,0.05,1995-07-16,1995-08-18,2,30638.6784
