l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
O,O,N,DELIVER IN PERSON,Manufacturer#3,5-LOW,3,AUTOMOBILE,RAIL,2,0.02,8,Brand#32,LG PKG,36,1,3,1222.32
F,F,A,TAKE BACK RETURN,Manufacturer#1,2-HIGH,3,HOUSEHOLD,FOB,1,0,21,Brand#12,MED PKG,41,39,1,37743.264
O,O,N,DELIVER IN PERSON,Manufacturer#3,5-LOW,1,BUILDING,REG AIR,5,0.02,18,Brand#34,JUMBO DRUM,30,21,2,24236.982
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,1,BUILDING,AIR,2,0,12,Brand#25,JUMBO JAR,13,26,0,43268.888
O,O,N,NONE,Manufacturer#5,5-LOW,1,BUILDING,AIR,1,0.05,21,Brand#55,JUMBO BAG,3,2,1,1813.0392
F,F,A,NONE,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,RAIL,1,0.04,9,Brand#11,SM PACK,32,33,4,56225.4
F,F,R,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,SHIP,3,0.07,8,Brand#32,SM JAR,18,40,3,55487.992
F,F,A,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,MAIL,1,0.07,9,Brand#43,LG DRUM,19,2,4,1659.636
F,F,A,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,REG AIR,2,0.05,12,Brand#13,MED PKG,6,21,0,19147.8588
O,O,N,DELIVER IN PERSON,Manufacturer#4,2-HIGH,0,FURNITURE,AIR,1,0.03,21,Brand#41,LG PACK,43,35,1,53347.35
O,O,N,TAKE BACK RETURN,Manufacturer#4,5-LOW,2,AUTOMOBILE,TRUCK,3,0.08,8,Brand#45,MED JAR,39,48,3,79799.8656
O,O,N,TAKE BACK RETURN,Manufacturer#2,5-LOW,2,AUTOMOBILE,MAIL,2,0.06,18,Brand#25,WRAP CAN,31,21,2,38731.1484
O,O,N,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,TRUCK,1,0.03,8,Brand#14,LG JAR,9,25,3,42604.8875
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,2,0.07,12,Brand#55,MED JAR,36,21,0,21447.2412
F,F,A,COLLECT COD,Manufacturer#5,1-URGENT,4,HOUSEHOLD,SHIP,1,0.02,18,Brand#51,WRAP JAR,35,9,2,9043.398
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,4,BUILDING,AIR,1,0.06,21,Brand#31,JUMBO CASE,1,41,1,40103.2562
F,F,R,NONE,Manufacturer#2,1-URGENT,2,MACHINERY,REG AIR,2,0.08,12,Brand#21,SM BOX,11,15,0,18088.38
F,F,A,DELIVER IN PERSON,Manufacturer#3,1-URGENT,2,MACHINERY,TRUCK,6,0.03,9,Brand#34,LG JAR,10,5,4,7768.388
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,4,BUILDING,AIR,5,0,9,Brand#11,WRAP BAG,38,43,4,76749.84
F,F,R,TAKE BACK RETURN,Manufacturer#1,2-HIGH,4,BUILDING,SHIP,1,0.02,9,Brand#11,JUMBO BAG,24,12,4,21486.7416
F,F,R,COLLECT COD,Manufacturer#1,2-HIGH,4,BUILDING,SHIP,4,0.08,21,Brand#12,JUMBO BOX,20,42,1,64600.767
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,4,HOUSEHOLD,MAIL,7,0.08,9,Brand#51,WRAP JAR,42,16,4,25681.72
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,4,HOUSEHOLD,REG AIR,5,0.06,18,Brand#14,LG PACK,45,43,2,59102.21
F,F,A,NONE,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,RAIL,1,0.02,12,Brand#14,LG PACK,44,36,0,55197.3456
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,0,BUILDING,RAIL,6,0.04,9,Brand#52,WRAP BAG,4,14,4,19985.252
O,O,N,NONE,Manufacturer#4,2-HIGH,0,BUILDING,FOB,3,0,21,Brand#45,MED PKG,34,26,1,30015.6012
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,4,FURNITURE,AIR,1,0.05,9,Brand#55,WRAP BAG,45,41,4,61031.78
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,AIR,2,0.01,21,Brand#24,MED PKG,13,29,1,32633.874
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,FOB,1,0.06,21,Brand#13,MED JAR,19,46,1,68474.68
F,F,A,NONE,Manufacturer#4,2-HIGH,1,MACHINERY,MAIL,1,0,18,Brand#44,WRAP CAN,41,50,2,46511.06
F,F,A,COLLECT COD,Manufacturer#4,1-URGENT,1,AUTOMOBILE,MAIL,2,0.02,9,Brand#43,JUMBO BAG,43,41,4,62539.6288
F,F,A,NONE,Manufacturer#5,1-URGENT,1,AUTOMOBILE,RAIL,3,0.08,8,Brand#54,LG CASE,42,40,3,63466.324
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,1,AUTOMOBILE,FOB,1,0,12,Brand#35,JUMBO CASE,12,48,0,79572
F,F,R,COLLECT COD,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,SHIP,3,0.03,12,Brand#42,WRAP DRUM,28,7,0,9270.947
F,F,A,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,REG AIR,6,0.06,18,Brand#24,JUMBO DRUM,47,2,2,2124.8136
F,F,A,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,1,AUTOMOBILE,TRUCK,7,0.03,18,Brand#12,SM JAR,23,17,2,23357.286
F,F,A,TAKE BACK RETURN,Manufacturer#3,5-LOW,4,AUTOMOBILE,MAIL,6,0.07,18,Brand#32,SM CASE,32,36,2,31336.5168
O,O,N,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,FOB,7,0,8,Brand#41,MED CAN,8,15,3,21808.4685
O,O,N,COLLECT COD,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,RAIL,1,0.06,18,Brand#32,LG JAR,31,27,2,45833.472
O,O,N,NONE,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,AIR,4,0.06,8,Brand#31,MED CAN,44,31,3,46580.9193
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,MAIL,6,0.01,18,Brand#11,WRAP CASE,45,15,2,12913.446
O,O,N,TAKE BACK RETURN,Manufacturer#5,2-HIGH,3,FURNITURE,AIR,3,0.08,18,Brand#53,JUMBO BOX,31,5,2,7229.682
O,O,N,NONE,Manufacturer#1,2-HIGH,3,FURNITURE,AIR,5,0.07,21,Brand#13,LG PKG,34,40,1,67210.56
F,F,R,NONE,Manufacturer#3,2-HIGH,3,FURNITURE,TRUCK,1,0.08,18,Brand#32,JUMBO DRUM,33,50,2,72198.225
F,F,A,COLLECT COD,Manufacturer#2,2-HIGH,0,FURNITURE,SHIP,1,0,9,Brand#24,LG CAN,40,24,4,32227.4112
F,F,A,TAKE BACK RETURN,Manufacturer#3,2-HIGH,0,FURNITURE,AIR,7,0.07,21,Brand#34,SM JAR,7,37,1,55951.4592
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,4,FURNITURE,TRUCK,4,0,8,Brand#11,WRAP CASE,26,38,3,66024.012
F,F,R,COLLECT COD,Manufacturer#3,2-HIGH,1,BUILDING,SHIP,6,0.06,8,Brand#34,LG CASE,9,35,3,46354.7
F,F,R,COLLECT COD,Manufacturer#3,2-HIGH,1,BUILDING,RAIL,3,0.05,18,Brand#33,SM PACK,41,4,2,6405.964
F,F,A,NONE,Manufacturer#5,2-HIGH,2,MACHINERY,REG AIR,1,0.03,9,Brand#52,LG CASE,21,38,4,62848.4736
F,F,A,NONE,Manufacturer#4,2-HIGH,2,MACHINERY,RAIL,4,0.03,8,Brand#42,JUMBO CASE,45,20,3,26893.964
O,O,N,NONE,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,REG AIR,3,0.06,12,Brand#13,MED JAR,17,29,0,50800.547
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,SHIP,2,0,8,Brand#42,MED JAR,7,30,3,34608.222
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,1,FURNITURE,AIR,1,0.01,9,Brand#34,MED CAN,34,50,4,66521.5
O,O,N,DELIVER IN PERSON,Manufacturer#1,5-LOW,2,AUTOMOBILE,RAIL,2,0.08,21,Brand#13,SM CASE,5,33,1,44093.775
O,O,N,COLLECT COD,Manufacturer#5,5-LOW,2,AUTOMOBILE,REG AIR,3,0.08,12,Brand#52,JUMBO PKG,21,8,0,7456.208
F,F,R,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,SHIP,2,0.06,12,Brand#55,WRAP DRUM,9,20,0,33415.2
F,F,R,DELIVER IN PERSON,Manufacturer#4,5-LOW,0,MACHINERY,SHIP,3,0.05,12,Brand#44,SM CAN,11,22,0,34270.4362
O,O,N,DELIVER IN PERSON,Manufacturer#1,5-LOW,1,AUTOMOBILE,REG AIR,6,0.03,12,Brand#11,MED BOX,25,34,0,40089.026
O,P,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,3,FURNITURE,RAIL,5,0.01,18,Brand#34,JUMBO DRUM,30,9,2,11195.1774
F,F,A,TAKE BACK RETURN,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,REG AIR,1,0.01,8,Brand#41,MED CAN,8,7,3,10960.1534
F,F,A,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,FOB,2,0.03,18,Brand#34,WRAP JAR,43,24,2,27373.164
F,F,A,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,REG AIR,3,0.07,21,Brand#35,LG PKG,5,35,1,49602.105
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,0,BUILDING,REG AIR,6,0,21,Brand#54,LG PACK,43,31,1,48677.936
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,0,BUILDING,MAIL,7,0.04,21,Brand#43,MED CAN,43,31,1,39672.9444
O,O,N,NONE,Manufacturer#2,2-HIGH,0,BUILDING,REG AIR,1,0.06,12,Brand#22,LG JAR,2,10,0,14467.545
O,O,N,DELIVER IN PERSON,Manufacturer#2,2-HIGH,0,BUILDING,TRUCK,2,0.06,21,Brand#25,SM BAG,35,14,1,17767.5736
F,F,R,DELIVER IN PERSON,Manufacturer#3,1-URGENT,0,AUTOMOBILE,SHIP,3,0.06,8,Brand#33,MED JAR,21,49,3,77730.4542
F,F,A,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,AUTOMOBILE,AIR,1,0.08,8,Brand#33,SM CAN,23,6,3,10367.361
F,F,A,NONE,Manufacturer#4,1-URGENT,0,AUTOMOBILE,REG AIR,4,0.06,9,Brand#44,MED DRUM,41,15,4,25985.124
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,1,FURNITURE,SHIP,5,0.01,9,Brand#53,SM CAN,36,33,4,46878.1236
F,F,R,NONE,Manufacturer#1,5-LOW,0,BUILDING,TRUCK,6,0.06,8,Brand#11,LG CASE,39,41,3,58644.719
F,F,A,DELIVER IN PERSON,Manufacturer#1,5-LOW,0,BUILDING,REG AIR,1,0.05,12,Brand#14,JUMBO PKG,9,10,0,8807.6
F,F,R,NONE,Manufacturer#4,2-HIGH,0,MACHINERY,REG AIR,3,0.01,8,Brand#45,LG CASE,45,37,3,53757.3592
F,F,R,COLLECT COD,Manufacturer#1,5-LOW,1,FURNITURE,FOB,2,0.02,8,Brand#12,LG BAG,45,30,3,42288.438
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,1,FURNITURE,MAIL,1,0.03,9,Brand#45,MED DRUM,34,4,4,5621.6416
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,4,BUILDING,RAIL,7,0.01,18,Brand#52,WRAP CASE,36,18,2,32288.2362
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,4,BUILDING,FOB,6,0.07,21,Brand#24,SM BAG,6,43,1,73611.8376
F,F,R,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,2,BUILDING,SHIP,1,0.03,8,Brand#35,WRAP BOX,14,13,3,16220.8332
F,F,R,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,AUTOMOBILE,MAIL,2,0.02,21,Brand#32,LG PKG,14,19,1,26343.2169
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,4,FURNITURE,AIR,3,0.08,9,Brand#14,SM CAN,38,8,4,12389.12
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,4,FURNITURE,MAIL,1,0.03,18,Brand#53,LG BAG,10,45,2,41058.423
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,3,MACHINERY,REG AIR,1,0,21,Brand#43,WRAP CASE,12,34,1,28742.58
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,3,MACHINERY,FOB,3,0.07,21,Brand#23,JUMBO PACK,25,37,1,35247.2582
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,4,AUTOMOBILE,REG AIR,4,0.06,18,Brand#25,WRAP CAN,22,36,2,64466.316
F,F,R,TAKE BACK RETURN,Manufacturer#3,2-HIGH,0,MACHINERY,FOB,6,0.08,8,Brand#35,MED BAG,43,39,3,64400.6532
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,2,BUILDING,RAIL,3,0.06,21,Brand#35,JUMBO PKG,38,6,1,8145.0318
O,O,N,NONE,Manufacturer#1,4-NOT SPECIFIED,2,FURNITURE,FOB,4,0.04,9,Brand#13,LG PACK,1,44,4,62116.4544
O,O,N,NONE,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,RAIL,2,0.01,21,Brand#54,WRAP BAG,15,18,1,26275.4208
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,2,FURNITURE,MAIL,6,0.06,18,Brand#22,MED JAR,19,17,2,17848.9936
F,F,R,TAKE BACK RETURN,Manufacturer#2,2-HIGH,3,FURNITURE,RAIL,3,0.02,9,Brand#23,MED DRUM,19,36,4,54572.598
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,1,FURNITURE,REG AIR,1,0.02,8,Brand#21,MED JAR,8,17,3,18521.8978
O,O,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,MAIL,3,0.07,12,Brand#33,MED CASE,34,38,0,62005.74
F,F,R,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,1,0.02,18,Brand#32,LG JAR,5,29,2,29942.3637
F,F,R,NONE,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,4,0.06,9,Brand#33,WRAP CASE,34,44,4,71531.68
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,0,AUTOMOBILE,REG AIR,7,0.07,21,Brand#55,MED JAR,12,20,1,27310.738
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,0,AUTOMOBILE,FOB,2,0.01,18,Brand#15,WRAP PACK,36,41,2,52672.1834
F,F,A,DELIVER IN PERSON,Manufacturer#5,5-LOW,1,MACHINERY,AIR,7,0,8,Brand#51,LG CAN,10,20,3,24409.732
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,3,FURNITURE,TRUCK,4,0.06,18,Brand#52,SM DRUM,14,48,2,50899.176
F,F,A,COLLECT COD,Manufacturer#4,1-URGENT,4,MACHINERY,RAIL,1,0.08,8,Brand#42,SM DRUM,45,26,3,38908.8414
F,F,A,COLLECT COD,Manufacturer#1,1-URGENT,4,MACHINERY,MAIL,2,0.02,9,Brand#11,LG JAR,40,3,4,3084.9696
F,F,R,TAKE BACK RETURN,Manufacturer#1,1-URGENT,4,MACHINERY,RAIL,7,0.02,18,Brand#12,SM JAR,23,31,2,47325.22
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,3,HOUSEHOLD,SHIP,2,0.02,21,Brand#31,JUMBO CASE,1,31,1,30631.3821
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,AIR,5,0.04,8,Brand#25,MED CAN,25,5,3,4441.688
O,O,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,REG AIR,1,0,21,Brand#13,MED JAR,19,45,1,60287.49
F,F,R,TAKE BACK RETURN,Manufacturer#4,1-URGENT,4,HOUSEHOLD,MAIL,4,0.05,9,Brand#42,MED PACK,24,22,4,35437.0016
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,3,0.06,18,Brand#32,WRAP BOX,20,23,2,35908.8903
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,TRUCK,4,0.06,21,Brand#14,MED BAG,18,42,1,38146.395
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,0,FURNITURE,TRUCK,1,0.05,8,Brand#51,MED CASE,48,25,3,41668.875
F,F,R,TAKE BACK RETURN,Manufacturer#2,2-HIGH,4,HOUSEHOLD,AIR,5,0,9,Brand#23,SM CASE,31,27,4,29196.0396
F,F,A,NONE,Manufacturer#1,5-LOW,3,HOUSEHOLD,FOB,1,0.06,18,Brand#11,JUMBO BOX,38,5,2,7250.928
F,F,A,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,AIR,1,0.03,8,Brand#35,MED CASE,27,36,3,38632.8852
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,2,MACHINERY,MAIL,2,0.06,12,Brand#52,WRAP CASE,36,27,0,44518.6287
O,O,N,NONE,Manufacturer#1,3-MEDIUM,2,MACHINERY,MAIL,1,0.08,21,Brand#13,MED CAN,30,5,1,6413.225
F,F,A,NONE,Manufacturer#2,2-HIGH,4,HOUSEHOLD,SHIP,1,0.06,9,Brand#25,JUMBO JAR,49,30,4,33348.591
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,0,BUILDING,TRUCK,5,0.04,12,Brand#13,LG PKG,34,46,0,77292.144
O,O,N,TAKE BACK RETURN,Manufacturer#2,1-URGENT,0,BUILDING,RAIL,2,0.01,8,Brand#25,MED JAR,50,38,3,46826.4728
O,O,N,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,5,0.08,12,Brand#55,WRAP DRUM,9,20,0,33081.048
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,1,0.07,21,Brand#32,WRAP CASE,20,41,1,63779.149
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,3,0.05,8,Brand#21,JUMBO CASE,31,20,3,24470.384
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,REG AIR,4,0.06,8,Brand#35,SM DRUM,21,35,3,41959.876
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,3,HOUSEHOLD,REG AIR,2,0.01,18,Brand#45,SM PACK,3,14,2,22607.207
O,O,N,TAKE BACK RETURN,Manufacturer#2,1-URGENT,0,MACHINERY,AIR,3,0,9,Brand#24,JUMBO BOX,27,20,4,32585.652
O,O,N,COLLECT COD,Manufacturer#4,1-URGENT,0,MACHINERY,RAIL,2,0.03,9,Brand#41,LG JAR,25,46,4,74687.0352
O,O,N,TAKE BACK RETURN,Manufacturer#5,1-URGENT,2,HOUSEHOLD,AIR,2,0.03,8,Brand#55,LG BAG,10,50,3,52791.83
O,O,N,NONE,Manufacturer#3,1-URGENT,2,HOUSEHOLD,REG AIR,3,0,9,Brand#35,SM CAN,39,50,4,53942.185
O,O,N,TAKE BACK RETURN,Manufacturer#2,1-URGENT,2,HOUSEHOLD,AIR,4,0,18,Brand#21,MED CASE,9,9,2,14230.485
O,O,N,NONE,Manufacturer#1,2-HIGH,4,AUTOMOBILE,RAIL,2,0.02,9,Brand#13,LG PACK,1,34,4,46499.1072
O,O,N,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,RAIL,3,0,18,Brand#53,LG BOX,42,16,2,15785.6608
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,3,FURNITURE,FOB,3,0.02,21,Brand#35,SM JAR,39,21,1,20066.9406
O,O,N,NONE,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,FOB,1,0.01,21,Brand#13,JUMBO BOX,8,10,1,9246.897
F,F,R,COLLECT COD,Manufacturer#5,1-URGENT,1,BUILDING,FOB,2,0.06,18,Brand#51,LG BOX,48,28,2,32038.72
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,1,BUILDING,AIR,5,0.02,18,Brand#52,WRAP CASE,32,29,2,34283.046
O,O,N,NONE,Manufacturer#3,1-URGENT,4,HOUSEHOLD,TRUCK,2,0.03,12,Brand#34,MED DRUM,47,1,0,1744.3108
F,F,A,TAKE BACK RETURN,Manufacturer#5,1-URGENT,4,FURNITURE,REG AIR,1,0.05,21,Brand#54,WRAP BAG,15,8,1,11677.9648
F,F,A,NONE,Manufacturer#4,1-URGENT,2,HOUSEHOLD,SHIP,2,0.06,18,Brand#43,WRAP CASE,30,6,2,5625.4872
F,F,R,TAKE BACK RETURN,Manufacturer#3,1-URGENT,2,HOUSEHOLD,REG AIR,4,0.01,18,Brand#31,SM BOX,6,12,2,16036.6752
F,F,R,COLLECT COD,Manufacturer#4,5-LOW,2,FURNITURE,SHIP,4,0.07,21,Brand#41,JUMBO CAN,34,23,1,37884.1855
F,F,A,TAKE BACK RETURN,Manufacturer#4,5-LOW,2,FURNITURE,MAIL,1,0.03,18,Brand#43,JUMBO CAN,37,17,2,19852.5932
O,O,N,COLLECT COD,Manufacturer#1,5-LOW,4,BUILDING,RAIL,4,0.04,9,Brand#12,JUMBO BAG,43,34,4,39893.5736
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,4,BUILDING,RAIL,3,0,18,Brand#52,MED DRUM,31,36,2,56225.3832
O,O,N,COLLECT COD,Manufacturer#1,2-HIGH,2,HOUSEHOLD,AIR,3,0.03,12,Brand#15,JUMBO PACK,27,30,0,46871.661
O,O,N,NONE,Manufacturer#1,1-URGENT,3,FURNITURE,TRUCK,1,0.07,8,Brand#14,SM CAN,2,35,3,37118.438
O,O,N,TAKE BACK RETURN,Manufacturer#1,1-URGENT,3,FURNITURE,SHIP,2,0.02,21,Brand#13,JUMBO CASE,19,36,1,53382.7584
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,1,0.01,21,Brand#23,LG PACK,14,34,1,39187.6146
F,F,R,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,3,FURNITURE,TRUCK,2,0.07,12,Brand#42,JUMBO CAN,4,4,0,4211.8956
F,F,R,NONE,Manufacturer#3,3-MEDIUM,3,FURNITURE,TRUCK,4,0.06,8,Brand#35,SM CAN,24,12,3,19230.2748
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,2,AUTOMOBILE,AIR,1,0.04,9,Brand#52,SM PACK,34,47,4,67516.2144
O,O,N,COLLECT COD,Manufacturer#1,3-MEDIUM,4,BUILDING,AIR,7,0.07,18,Brand#13,JUMBO JAR,26,11,2,13076.6075
O,O,N,DELIVER IN PERSON,Manufacturer#5,3-MEDIUM,4,BUILDING,MAIL,6,0,18,Brand#53,LG CASE,37,50,2,62787.62
O,O,N,NONE,Manufacturer#4,3-MEDIUM,4,BUILDING,AIR,3,0.06,9,Brand#41,JUMBO DRUM,31,50,4,79663.675
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,4,FURNITURE,REG AIR,1,0.08,21,Brand#55,SM PACK,36,26,1,39153.3324
O,O,N,TAKE BACK RETURN,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,TRUCK,3,0.02,12,Brand#24,MED PKG,4,33,0,41881.884
F,F,A,TAKE BACK RETURN,Manufacturer#2,1-URGENT,1,HOUSEHOLD,MAIL,2,0.05,18,Brand#22,WRAP DRUM,37,30,2,43251.885
F,F,A,COLLECT COD,Manufacturer#4,1-URGENT,1,HOUSEHOLD,SHIP,4,0.06,21,Brand#43,JUMBO BOX,11,17,1,25979.0056
F,F,R,TAKE BACK RETURN,Manufacturer#5,1-URGENT,1,HOUSEHOLD,FOB,1,0.03,12,Brand#51,JUMBO JAR,23,18,0,25036.1766
O,O,N,TAKE BACK RETURN,Manufacturer#3,5-LOW,0,FURNITURE,AIR,1,0,18,Brand#32,LG PKG,36,16,2,25919.8592
O,O,N,COLLECT COD,Manufacturer#2,5-LOW,0,FURNITURE,AIR,3,0.04,21,Brand#21,LG CAN,15,1,1,1458.8485
F,F,A,DELIVER IN PERSON,Manufacturer#2,5-LOW,3,HOUSEHOLD,MAIL,4,0.07,21,Brand#24,LG CAN,2,45,1,64193.4
F,F,A,COLLECT COD,Manufacturer#3,5-LOW,3,HOUSEHOLD,MAIL,3,0.06,9,Brand#32,MED CASE,29,32,4,51238.9696
F,F,A,NONE,Manufacturer#4,5-LOW,2,AUTOMOBILE,MAIL,5,0.07,9,Brand#44,SM JAR,27,11,4,15158.2475
F,F,R,TAKE BACK RETURN,Manufacturer#2,5-LOW,2,AUTOMOBILE,SHIP,6,0.06,21,Brand#21,LG BOX,42,42,1,49243.6224
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,3,MACHINERY,FOB,1,0.07,9,Brand#11,MED JAR,33,9,4,11649.51
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,HOUSEHOLD,AIR,4,0.06,9,Brand#34,JUMBO CASE,49,10,4,9255.701
F,F,A,COLLECT COD,Manufacturer#1,2-HIGH,1,HOUSEHOLD,RAIL,5,0.02,9,Brand#14,MED PACK,43,15,4,18858.735
F,F,A,NONE,Manufacturer#5,2-HIGH,1,HOUSEHOLD,MAIL,2,0.05,18,Brand#51,MED PACK,41,17,2,17067.4713
F,F,R,NONE,Manufacturer#4,2-HIGH,0,BUILDING,REG AIR,7,0.04,21,Brand#44,JUMBO PKG,46,20,1,17670.38
F,F,A,COLLECT COD,Manufacturer#5,2-HIGH,0,BUILDING,AIR,4,0.04,9,Brand#55,WRAP DRUM,42,39,4,71010.849
F,F,A,NONE,Manufacturer#1,2-HIGH,0,BUILDING,RAIL,1,0.05,21,Brand#12,SM PKG,3,34,1,33089.7588
O,O,N,DELIVER IN PERSON,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,AIR,3,0.08,18,Brand#11,JUMBO BOX,48,6,2,7871.259
F,F,A,DELIVER IN PERSON,Manufacturer#5,5-LOW,1,BUILDING,REG AIR,7,0.04,12,Brand#53,WRAP CAN,49,19,0,30247.506
F,F,A,COLLECT COD,Manufacturer#5,5-LOW,1,BUILDING,FOB,4,0.04,21,Brand#51,JUMBO CASE,48,33,1,47697.2826
F,F,R,DELIVER IN PERSON,Manufacturer#1,5-LOW,1,BUILDING,AIR,1,0.03,9,Brand#12,JUMBO DRUM,33,13,4,18130.788
F,F,R,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,0,FURNITURE,MAIL,1,0.08,9,Brand#11,LG PKG,20,46,4,57487.5156
