l_linestatus,o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,TAKE BACK RETURN,4,Manufacturer#2,5-LOW,4,HOUSEHOLD,FOB,5,0.02,10,Brand#25,11,LG CAN,33,2515,38142.738
F,F,DELIVER IN PERSON,3,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,SHIP,2,0.07,6,Brand#43,22,MED PACK,42,2516,2868.221
F,F,TAKE BACK RETURN,2,Manufacturer#3,2-HIGH,4,HOUSEHOLD,RAIL,3,0.01,12,Brand#34,20,WRAP PKG,30,2517,46020.4608
F,F,NONE,0,Manufacturer#1,2-HIGH,4,HOUSEHOLD,TRUCK,1,0.06,15,Brand#15,20,MED PKG,26,2517,33426.9342
F,F,COLLECT COD,4,Manufacturer#2,5-LOW,4,HOUSEHOLD,TRUCK,1,0.04,10,Brand#24,11,MED PKG,48,2515,35170.485
F,F,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,6,0.05,7,Brand#25,24,MED JAR,25,2518,25280.496
F,F,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,7,0.07,1,Brand#14,24,JUMBO PACK,28,2518,37311.1596
F,F,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,2,BUILDING,SHIP,6,0.07,18,Brand#54,9,WRAP BOX,42,2519,56893.8672
F,F,DELIVER IN PERSON,4,Manufacturer#3,1-URGENT,2,BUILDING,TRUCK,1,0.01,11,Brand#31,9,MED CASE,50,2519,3832.2048
F,F,DELIVER IN PERSON,3,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,RAIL,1,0.06,22,Brand#35,16,SM JAR,33,2520,20463.7706
F,F,NONE,1,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,MAIL,2,0.04,17,Brand#42,16,LG PACK,45,2520,27183.3978
F,F,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,0,MACHINERY,AIR,5,0.02,11,Brand#41,5,WRAP BOX,40,2521,64218.5
F,F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,REG AIR,1,0.07,3,Brand#23,2,MED PACK,33,2522,59410.1376
F,F,COLLECT COD,1,Manufacturer#5,4-NOT SPECIFIED,1,BUILDING,FOB,4,0.06,24,Brand#55,2,SM BOX,15,2522,51287.904
F,F,COLLECT COD,2,Manufacturer#5,3-MEDIUM,4,FURNITURE,REG AIR,5,0.07,18,Brand#51,10,MED PACK,44,2523,49556.16
F,F,NONE,2,Manufacturer#1,3-MEDIUM,4,FURNITURE,AIR,4,0.07,8,Brand#14,10,WRAP JAR,30,2523,59639.8
F,F,NONE,1,Manufacturer#5,4-NOT SPECIFIED,2,MACHINERY,FOB,5,0.08,1,Brand#51,21,MED BOX,6,2524,12168.8736
F,F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,TRUCK,4,0.02,11,Brand#22,21,SM PACK,28,2524,41414.958
F,F,COLLECT COD,2,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,SHIP,3,0.05,9,Brand#14,21,SM CAN,50,2524,11499.11
F,F,NONE,4,Manufacturer#3,5-LOW,3,AUTOMOBILE,AIR,7,0.05,10,Brand#32,6,MED BOX,48,2525,46796.9904
F,F,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,3,AUTOMOBILE,FOB,3,0.08,2,Brand#22,6,JUMBO CAN,39,2525,31794.0392
F,F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,3,AUTOMOBILE,TRUCK,2,0.04,18,Brand#31,6,SM BOX,6,2525,21147.264
F,F,NONE,2,Manufacturer#2,5-LOW,3,AUTOMOBILE,SHIP,5,0.06,18,Brand#21,6,SM CAN,48,2525,19022.2851
F,F,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,4,BUILDING,SHIP,2,0.06,20,Brand#45,20,WRAP PACK,25,2176,5253.584
F,F,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,4,BUILDING,AIR,3,0.01,24,Brand#11,20,JUMBO DRUM,48,2176,14806.4004
F,F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,4,BUILDING,AIR,7,0.01,12,Brand#15,20,JUMBO DRUM,38,2176,57206.0949
F,F,COLLECT COD,4,Manufacturer#4,2-HIGH,4,BUILDING,RAIL,6,0.07,4,Brand#45,20,SM PACK,25,2176,54132.5565
F,F,NONE,3,Manufacturer#5,5-LOW,1,HOUSEHOLD,FOB,1,0.08,22,Brand#55,1,MED JAR,36,2526,46020.9024
F,F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,4,BUILDING,MAIL,1,0.02,15,Brand#33,20,MED CASE,9,2527,54286.55
F,F,COLLECT COD,2,Manufacturer#1,1-URGENT,2,BUILDING,FOB,5,0.03,12,Brand#14,9,WRAP BOX,40,2519,48902.686
F,F,COLLECT COD,3,Manufacturer#4,1-URGENT,2,BUILDING,TRUCK,4,0.04,7,Brand#45,9,JUMBO PACK,41,2519,51925.86
F,F,NONE,0,Manufacturer#2,5-LOW,0,FURNITURE,FOB,5,0.02,14,Brand#24,14,JUMBO JAR,31,2528,24619.3675
F,F,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,RAIL,4,0.05,24,Brand#34,21,WRAP BOX,3,88,56841.6744
F,F,DELIVER IN PERSON,0,Manufacturer#5,5-LOW,0,FURNITURE,TRUCK,6,0.07,0,Brand#53,14,JUMBO PKG,38,2528,11609.3705
F,F,DELIVER IN PERSON,4,Manufacturer#1,5-LOW,0,FURNITURE,REG AIR,4,0.07,20,Brand#13,14,WRAP CAN,33,2528,47965.3638
F,F,NONE,1,Manufacturer#2,2-HIGH,1,AUTOMOBILE,SHIP,1,0.02,24,Brand#23,24,LG CASE,2,2529,49457.89
F,F,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,4,FURNITURE,TRUCK,1,0,9,Brand#24,11,WRAP CAN,37,2530,67671.54
F,F,DELIVER IN PERSON,2,Manufacturer#4,2-HIGH,1,HOUSEHOLD,FOB,2,0,21,Brand#41,2,WRAP DRUM,19,2531,72781.632
F,F,NONE,1,Manufacturer#3,2-HIGH,1,HOUSEHOLD,AIR,4,0.05,1,Brand#31,2,JUMBO PKG,2,2531,9270.0384
F,F,NONE,0,Manufacturer#3,2-HIGH,0,FURNITURE,FOB,1,0.05,0,Brand#32,0,MED CAN,9,2532,30531.7194
F,F,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,1,AUTOMOBILE,MAIL,3,0.06,9,Brand#25,24,MED CASE,36,2529,20946.678
F,F,DELIVER IN PERSON,0,Manufacturer#2,1-URGENT,3,MACHINERY,TRUCK,4,0.03,14,Brand#23,7,MED DRUM,46,2533,1175.3973
F,F,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,3,MACHINERY,SHIP,1,0.03,12,Brand#24,7,SM JAR,46,2533,47887.524
F,F,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,3,MACHINERY,TRUCK,3,0.05,15,Brand#51,7,MED DRUM,21,2533,11142.2091
F,F,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,FOB,7,0,23,Brand#43,12,MED PKG,29,141,5339.04
F,F,TAKE BACK RETURN,2,Manufacturer#5,4-NOT SPECIFIED,1,AUTOMOBILE,REG AIR,2,0.04,18,Brand#52,24,LG PACK,38,2534,21507.2448
F,F,DELIVER IN PERSON,3,Manufacturer#1,1-URGENT,4,BUILDING,SHIP,1,0.06,23,Brand#13,10,JUMBO BAG,38,2535,6759.2616
F,F,TAKE BACK RETURN,3,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,SHIP,4,0.04,19,Brand#34,11,SM CAN,49,2536,11922.5855
F,F,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,TRUCK,2,0.07,20,Brand#45,11,WRAP CAN,19,2536,14968.77
F,F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,AIR,5,0.01,14,Brand#44,11,WRAP CAN,37,2536,917
F,F,COLLECT COD,4,Manufacturer#5,1-URGENT,2,HOUSEHOLD,FOB,1,0.02,4,Brand#52,18,LG CAN,21,2537,67555.9864
F,F,NONE,2,Manufacturer#3,1-URGENT,2,HOUSEHOLD,RAIL,2,0,12,Brand#33,18,JUMBO DRUM,13,2537,43284.528
F,F,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,0,MACHINERY,REG AIR,5,0.01,8,Brand#43,0,SM BOX,42,2538,79171.309
F,F,NONE,0,Manufacturer#4,2-HIGH,0,MACHINERY,RAIL,4,0.01,15,Brand#42,0,MED DRUM,43,2538,9190.604
F,F,COLLECT COD,1,Manufacturer#1,5-LOW,3,HOUSEHOLD,TRUCK,2,0.07,2,Brand#14,23,LG CAN,2,2539,61821.312
F,F,NONE,4,Manufacturer#1,5-LOW,3,HOUSEHOLD,RAIL,1,0.04,20,Brand#13,23,MED JAR,17,2539,38266.095
F,F,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,3,HOUSEHOLD,RAIL,5,0.05,6,Brand#14,23,LG CAN,21,2539,27768.7575
F,F,NONE,2,Manufacturer#2,5-LOW,3,FURNITURE,SHIP,2,0,18,Brand#24,7,WRAP PACK,30,2540,2061.2334
F,F,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,1,BUILDING,MAIL,2,0.08,15,Brand#35,17,SM DRUM,35,2541,6547.6375
F,F,COLLECT COD,2,Manufacturer#2,2-HIGH,1,BUILDING,REG AIR,1,0.03,8,Brand#25,17,SM DRUM,49,2541,18366.2645
F,F,DELIVER IN PERSON,1,Manufacturer#1,2-HIGH,1,BUILDING,RAIL,5,0.08,3,Brand#12,17,LG BAG,2,2541,61908.756
F,F,NONE,2,Manufacturer#3,2-HIGH,1,BUILDING,AIR,4,0.04,21,Brand#34,17,WRAP DRUM,45,2541,17014.2
F,F,TAKE BACK RETURN,1,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,TRUCK,3,0.08,17,Brand#41,11,LG JAR,37,2542,32262.678
F,F,DELIVER IN PERSON,4,Manufacturer#3,3-MEDIUM,0,FURNITURE,MAIL,7,0.07,10,Brand#31,16,LG BAG,42,2543,55356
F,F,NONE,2,Manufacturer#5,5-LOW,2,BUILDING,SHIP,4,0.05,21,Brand#51,8,JUMBO BOX,22,2544,6800.339
F,F,TAKE BACK RETURN,4,Manufacturer#1,5-LOW,2,BUILDING,AIR,5,0.03,10,Brand#11,8,WRAP PACK,9,2544,43547.7679
F,F,NONE,1,Manufacturer#1,5-LOW,2,BUILDING,MAIL,1,0.05,1,Brand#13,8,MED PKG,5,2544,31057.35
F,F,COLLECT COD,1,Manufacturer#3,3-MEDIUM,2,BUILDING,FOB,1,0.05,3,Brand#32,12,WRAP JAR,21,606,22735.152
F,F,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,2,0.04,18,Brand#12,11,MED PKG,6,2542,24276.0225
F,F,NONE,4,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,MAIL,1,0,20,Brand#21,21,WRAP CASE,41,2545,22655.514
F,F,TAKE BACK RETURN,1,Manufacturer#2,2-HIGH,4,BUILDING,RAIL,1,0.08,17,Brand#23,10,SM BAG,9,2546,39210.4
F,F,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,2,HOUSEHOLD,RAIL,2,0.01,5,Brand#31,21,SM PKG,15,2545,3470.8716
F,F,TAKE BACK RETURN,3,Manufacturer#3,5-LOW,2,BUILDING,AIR,1,0.05,6,Brand#31,9,WRAP CAN,15,2547,13942.656
F,F,TAKE BACK RETURN,1,Manufacturer#5,5-LOW,2,BUILDING,SHIP,3,0.02,2,Brand#52,9,LG JAR,19,2547,56098.5698
F,F,TAKE BACK RETURN,2,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,SHIP,1,0,18,Brand#35,16,MED DRUM,33,2548,3277.44
F,F,DELIVER IN PERSON,3,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,AIR,5,0.04,23,Brand#52,16,WRAP JAR,47,2548,6306.75
F,F,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,MAIL,2,0.02,20,Brand#43,16,JUMBO PKG,4,2548,19654.3534
F,F,TAKE BACK RETURN,4,Manufacturer#2,1-URGENT,1,BUILDING,AIR,2,0.01,10,Brand#25,17,WRAP DRUM,31,2549,69786.6624
F,F,TAKE BACK RETURN,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,TRUCK,2,0.04,14,Brand#22,21,JUMBO DRUM,11,1075,54906.0057
F,F,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,2,HOUSEHOLD,MAIL,5,0.03,20,Brand#43,21,MED JAR,42,1075,39943.9768
F,F,COLLECT COD,4,Manufacturer#3,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,4,0.04,10,Brand#33,21,MED CAN,22,1075,3176.508
F,F,NONE,1,Manufacturer#4,3-MEDIUM,4,MACHINERY,REG AIR,3,0.08,1,Brand#45,11,WRAP BOX,39,2550,5172.7158
F,F,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,MACHINERY,AIR,6,0.03,16,Brand#52,11,LG BOX,28,2550,56895.2982
F,F,COLLECT COD,1,Manufacturer#3,3-MEDIUM,4,MACHINERY,RAIL,2,0,3,Brand#32,11,LG PACK,42,2550,36051.561
F,F,COLLECT COD,3,Manufacturer#1,1-URGENT,1,BUILDING,FOB,1,0.02,22,Brand#14,17,LG PKG,7,2549,51339.0024
F,F,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,2,BUILDING,MAIL,1,0.05,20,Brand#52,9,WRAP CASE,46,2547,21437.1794
F,F,COLLECT COD,4,Manufacturer#5,3-MEDIUM,2,BUILDING,REG AIR,3,0,10,Brand#51,9,MED CAN,14,2547,39341.7
F,F,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,4,HOUSEHOLD,AIR,3,0.01,12,Brand#43,4,MED BOX,16,2551,45609.4692
F,F,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,4,HOUSEHOLD,TRUCK,7,0.02,21,Brand#54,4,WRAP CAN,11,2551,25069.264
F,F,COLLECT COD,3,Manufacturer#2,5-LOW,4,HOUSEHOLD,FOB,4,0.08,23,Brand#23,4,SM PKG,16,2551,1228.31
F,F,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,1,BUILDING,FOB,3,0,10,Brand#11,24,MED BAG,41,2552,49837.1728
F,F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,2,AUTOMOBILE,REG AIR,3,0.02,23,Brand#25,8,SM DRUM,13,2553,72595.656
F,F,TAKE BACK RETURN,1,Manufacturer#3,4-NOT SPECIFIED,0,MACHINERY,SHIP,1,0.03,24,Brand#34,16,SM BOX,48,2050,16920.09
F,F,COLLECT COD,2,Manufacturer#2,1-URGENT,0,BUILDING,FOB,2,0.01,12,Brand#25,5,JUMBO BOX,41,2554,51386.94
F,F,DELIVER IN PERSON,2,Manufacturer#2,5-LOW,1,BUILDING,FOB,1,0.08,8,Brand#25,24,MED BOX,28,2555,1799.376
F,F,COLLECT COD,4,Manufacturer#5,5-LOW,1,BUILDING,REG AIR,3,0.06,20,Brand#53,24,JUMBO BAG,28,2555,1792.6215
F,F,DELIVER IN PERSON,3,Manufacturer#3,2-HIGH,2,AUTOMOBILE,AIR,2,0.06,19,Brand#34,8,SM PKG,36,2553,25810.245
F,F,DELIVER IN PERSON,0,Manufacturer#3,1-URGENT,2,BUILDING,RAIL,1,0.08,15,Brand#33,21,MED BOX,10,2556,1259.6199
F,F,DELIVER IN PERSON,3,Manufacturer#5,4-NOT SPECIFIED,2,FURNITURE,TRUCK,2,0.01,22,Brand#55,8,LG PACK,10,2557,12344.1552
F,F,COLLECT COD,4,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,RAIL,1,0.04,10,Brand#44,8,JUMBO CAN,10,2557,56710.5448
F,F,NONE,3,Manufacturer#5,1-URGENT,4,MACHINERY,RAIL,1,0.06,7,Brand#53,4,WRAP PACK,43,160,40474.84
F,F,TAKE BACK RETURN,2,Manufacturer#2,2-HIGH,2,BUILDING,FOB,4,0.03,18,Brand#22,12,LG PACK,42,2558,6821.2508
F,F,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,2,HOUSEHOLD,AIR,6,0.03,17,Brand#13,12,WRAP PACK,27,2559,11687.302
F,F,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,2,HOUSEHOLD,RAIL,5,0,12,Brand#42,12,MED JAR,25,2559,57678.916
F,F,NONE,0,Manufacturer#5,3-MEDIUM,4,AUTOMOBILE,RAIL,1,0.03,15,Brand#54,20,LG BOX,32,2560,3433.4768
F,F,COLLECT COD,1,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,MAIL,3,0.05,2,Brand#22,20,SM BOX,4,2560,50534.3772
F,F,COLLECT COD,4,Manufacturer#5,1-URGENT,2,FURNITURE,SHIP,2,0,11,Brand#53,9,JUMBO PKG,27,2561,45311.52
F,F,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,2,FURNITURE,REG AIR,3,0.08,8,Brand#43,9,MED CASE,1,2561,4248.054
F,F,COLLECT COD,0,Manufacturer#3,2-HIGH,2,BUILDING,TRUCK,1,0.01,5,Brand#35,12,LG BAG,43,2558,13565.376
F,F,NONE,1,Manufacturer#2,3-MEDIUM,4,FURNITURE,RAIL,1,0.05,2,Brand#24,20,MED PKG,13,2562,18204.9504
F,F,NONE,1,Manufacturer#5,3-MEDIUM,4,FURNITURE,REG AIR,2,0.02,2,Brand#52,20,MED BOX,43,2562,50413.545
F,F,COLLECT COD,4,Manufacturer#2,3-MEDIUM,3,FURNITURE,SHIP,2,0.06,11,Brand#25,22,LG BOX,1,1143,25161.08
F,F,TAKE BACK RETURN,3,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,RAIL,1,0.08,6,Brand#14,18,JUMBO JAR,44,2563,27638.702
F,F,NONE,1,Manufacturer#4,2-HIGH,2,HOUSEHOLD,REG AIR,2,0.02,2,Brand#44,18,WRAP JAR,44,1534,55448.415
F,F,NONE,3,Manufacturer#5,2-HIGH,2,HOUSEHOLD,MAIL,1,0.08,23,Brand#53,18,MED JAR,38,1534,13310.823
F,F,NONE,2,Manufacturer#1,1-URGENT,1,BUILDING,MAIL,3,0.05,8,Brand#14,17,WRAP DRUM,24,2564,26985.1392
F,F,NONE,0,Manufacturer#2,1-URGENT,1,BUILDING,SHIP,1,0,14,Brand#22,17,SM JAR,7,2564,24655.0156
F,F,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,3,AUTOMOBILE,REG AIR,2,0.02,5,Brand#24,6,MED CAN,18,361,54354.3858
F,F,NONE,3,Manufacturer#3,4-NOT SPECIFIED,2,FURNITURE,RAIL,1,0.05,23,Brand#31,9,JUMBO JAR,46,750,25514.784
F,F,TAKE BACK RETURN,1,Manufacturer#1,2-HIGH,4,MACHINERY,REG AIR,2,0.03,1,Brand#12,20,WRAP JAR,18,2060,17246.5059
F,F,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,4,MACHINERY,MAIL,1,0.03,17,Brand#44,20,SM PACK,1,2060,25504.5312
F,F,TAKE BACK RETURN,0,Manufacturer#2,2-HIGH,4,MACHINERY,SHIP,3,0.06,0,Brand#24,20,LG CAN,29,2060,7513.992
F,F,COLLECT COD,0,Manufacturer#5,5-LOW,0,AUTOMOBILE,REG AIR,3,0.01,16,Brand#53,0,LG PACK,31,2565,52024.0512
F,F,COLLECT COD,2,Manufacturer#3,5-LOW,1,HOUSEHOLD,SHIP,4,0.01,21,Brand#32,1,SM JAR,41,2566,52552.0296
F,F,TAKE BACK RETURN,2,Manufacturer#3,5-LOW,1,HOUSEHOLD,TRUCK,6,0.01,18,Brand#34,1,SM CAN,44,2566,55302.642
F,F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,REG AIR,3,0.08,3,Brand#33,13,MED JAR,44,2233,26480.6784
F,F,DELIVER IN PERSON,0,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,REG AIR,2,0.01,0,Brand#42,13,SM DRUM,20,2233,21791.826
F,F,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,FOB,1,0.03,8,Brand#43,13,JUMBO JAR,10,2233,60821.58
F,F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,FOB,4,0.02,12,Brand#25,13,MED CAN,47,2233,13865.535
F,F,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,0,FURNITURE,AIR,7,0.02,11,Brand#45,16,JUMBO CAN,30,2567,45620.208
F,F,NONE,2,Manufacturer#1,2-HIGH,0,FURNITURE,FOB,4,0,18,Brand#13,16,LG BOX,19,2567,6927.4296
F,F,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,0,FURNITURE,FOB,1,0.05,8,Brand#12,16,JUMBO CAN,24,2567,60906.9888
F,F,NONE,4,Manufacturer#4,1-URGENT,4,FURNITURE,MAIL,2,0,10,Brand#43,11,WRAP PACK,12,2568,36045.976
F,F,NONE,3,Manufacturer#2,1-URGENT,4,FURNITURE,RAIL,4,0.04,6,Brand#24,11,JUMBO PKG,30,2568,59537.0655
F,F,NONE,0,Manufacturer#4,2-HIGH,2,BUILDING,RAIL,3,0.03,15,Brand#44,18,WRAP PACK,31,25,25835.36
F,F,TAKE BACK RETURN,4,Manufacturer#2,2-HIGH,2,BUILDING,REG AIR,5,0.06,20,Brand#24,18,MED CAN,8,25,27654.528
F,F,NONE,2,Manufacturer#1,2-HIGH,2,BUILDING,MAIL,2,0.07,12,Brand#12,18,MED CASE,21,25,16477.3587
F,F,COLLECT COD,0,Manufacturer#1,3-MEDIUM,3,HOUSEHOLD,SHIP,1,0.07,5,Brand#12,7,JUMBO BOX,9,2569,50547.125
F,F,NONE,4,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,MAIL,3,0.05,4,Brand#45,7,WRAP BAG,34,2569,26800.5374
F,F,DELIVER IN PERSON,0,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,SHIP,2,0.05,5,Brand#42,7,SM CASE,8,2569,9083.976
F,F,NONE,1,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,2,0.01,2,Brand#35,9,LG BAG,27,2570,43883.4429
F,F,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,1,AUTOMOBILE,MAIL,3,0.07,1,Brand#44,17,JUMBO DRUM,18,2571,51604.0965
F,F,NONE,3,Manufacturer#5,1-URGENT,1,AUTOMOBILE,REG AIR,1,0,19,Brand#55,17,MED JAR,47,2571,911.847
F,F,TAKE BACK RETURN,2,Manufacturer#1,1-URGENT,1,AUTOMOBILE,FOB,4,0.04,21,Brand#15,17,JUMBO BOX,32,2571,21370.1088
F,F,TAKE BACK RETURN,1,Manufacturer#4,1-URGENT,3,BUILDING,MAIL,4,0.05,17,Brand#43,23,JUMBO JAR,43,2572,22427.52
F,F,TAKE BACK RETURN,1,Manufacturer#3,1-URGENT,3,BUILDING,AIR,1,0.03,3,Brand#35,23,JUMBO BAG,35,2572,27623.5824
F,F,NONE,2,Manufacturer#2,1-URGENT,3,BUILDING,RAIL,2,0.02,8,Brand#23,23,JUMBO PKG,2,2572,48592.2318
F,F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,4,FURNITURE,TRUCK,4,0.01,9,Brand#32,11,MED PKG,15,773,51367.68
F,F,NONE,1,Manufacturer#4,5-LOW,4,FURNITURE,SHIP,1,0.07,1,Brand#41,11,WRAP PKG,3,773,5248.635
F,F,COLLECT COD,3,Manufacturer#5,5-LOW,4,FURNITURE,MAIL,3,0.01,19,Brand#51,11,LG JAR,3,773,11457.8046
F,F,DELIVER IN PERSON,0,Manufacturer#3,5-LOW,4,FURNITURE,REG AIR,5,0.03,0,Brand#34,11,MED DRUM,19,773,30949.119
F,F,COLLECT COD,4,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,MAIL,3,0.07,20,Brand#12,9,WRAP JAR,47,2570,5784.21
F,F,COLLECT COD,3,Manufacturer#5,3-MEDIUM,0,MACHINERY,RAIL,4,0.02,7,Brand#55,5,SM JAR,4,2573,80383.0055
F,F,NONE,4,Manufacturer#4,3-MEDIUM,3,BUILDING,RAIL,2,0.07,10,Brand#42,19,MED CASE,1,2574,18323.5
F,F,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,3,BUILDING,TRUCK,1,0.06,18,Brand#43,19,SM BOX,49,2574,36396.22
F,F,TAKE BACK RETURN,2,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,3,0.05,9,Brand#22,18,WRAP PKG,14,2575,40306.41
F,F,TAKE BACK RETURN,3,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,SHIP,2,0.06,23,Brand#23,18,MED BOX,40,2575,16911.3308
F,F,NONE,1,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,AIR,4,0.05,3,Brand#23,18,SM DRUM,45,2575,46789.1788
F,F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,2,HOUSEHOLD,FOB,1,0,0,Brand#24,18,LG DRUM,36,2575,75921.48
F,F,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,2,BUILDING,FOB,1,0.08,20,Brand#55,8,JUMBO CASE,8,2576,5021.4625
F,F,NONE,2,Manufacturer#3,2-HIGH,2,BUILDING,RAIL,5,0.05,9,Brand#33,8,WRAP CAN,11,2576,28655.3642
F,F,NONE,3,Manufacturer#2,1-URGENT,2,HOUSEHOLD,AIR,4,0.05,23,Brand#25,21,JUMBO BAG,48,2577,25784.7336
F,F,COLLECT COD,0,Manufacturer#1,2-HIGH,3,BUILDING,FOB,5,0.08,15,Brand#11,22,JUMBO JAR,35,2169,6925.9808
F,F,NONE,3,Manufacturer#1,2-HIGH,3,BUILDING,MAIL,2,0.03,23,Brand#12,22,WRAP PKG,32,2169,3059.22
F,F,COLLECT COD,2,Manufacturer#1,2-HIGH,3,BUILDING,REG AIR,6,0,9,Brand#15,22,SM PKG,46,2169,13519.051
F,F,COLLECT COD,3,Manufacturer#4,2-HIGH,3,BUILDING,AIR,3,0.02,7,Brand#44,22,LG JAR,40,2169,41743.1196
F,F,DELIVER IN PERSON,4,Manufacturer#3,2-HIGH,3,BUILDING,SHIP,4,0.07,11,Brand#33,22,JUMBO PACK,39,2169,21760.9945
F,F,NONE,0,Manufacturer#3,2-HIGH,1,FURNITURE,RAIL,1,0.04,14,Brand#31,2,SM PKG,14,2578,18031.0086
F,F,DELIVER IN PERSON,0,Manufacturer#4,2-HIGH,1,FURNITURE,TRUCK,5,0.03,5,Brand#43,1,SM CASE,38,2579,47725.29
F,F,DELIVER IN PERSON,1,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,1,0,3,Brand#31,19,SM DRUM,30,2580,29665.46
F,F,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,3,AUTOMOBILE,REG AIR,5,0.04,12,Brand#31,19,WRAP JAR,42,2580,37894.99
F,F,DELIVER IN PERSON,4,Manufacturer#1,4-NOT SPECIFIED,3,AUTOMOBILE,AIR,3,0.03,20,Brand#11,19,MED CAN,9,2580,74650.2504
