l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,l_discount,s_nationkey,p_brand,c_nationkey,groupcol,aggcol
F,F,R,TAKE BACK RETURN,2,Manufacturer#5,3-MEDIUM,1,FURNITURE,TRUCK,3,0.02,0.07,9,Brand#52,17,9724,4
O,O,N,NONE,4,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,REG AIR,2,0.02,0.04,10,Brand#23,23,9725,31
O,O,N,COLLECT COD,3,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,AIR,3,0.07,0.1,7,Brand#44,23,9725,22
O,O,N,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,TRUCK,5,0.02,0.08,7,Brand#15,23,9725,23
O,O,N,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,FOB,1,0.08,0.08,16,Brand#52,23,9725,41
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,RAIL,7,0.05,0.04,10,Brand#33,23,9725,21
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,AIR,6,0.01,0.03,17,Brand#14,23,9725,41
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,REG AIR,4,0.08,0.01,18,Brand#21,23,9725,49
F,F,A,NONE,3,Manufacturer#3,3-MEDIUM,1,BUILDING,AIR,1,0.02,0.01,19,Brand#32,17,9726,42
F,F,R,COLLECT COD,3,Manufacturer#1,3-MEDIUM,1,BUILDING,MAIL,2,0.07,0,6,Brand#12,17,9726,17
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,1-URGENT,2,BUILDING,SHIP,1,0.05,0.06,24,Brand#23,21,9727,15
O,O,N,NONE,4,Manufacturer#1,1-URGENT,2,BUILDING,TRUCK,3,0.07,0.1,10,Brand#14,21,9727,2
O,O,N,COLLECT COD,4,Manufacturer#5,1-URGENT,2,BUILDING,FOB,2,0.07,0.06,4,Brand#53,21,9727,16
O,O,N,DELIVER IN PERSON,2,Manufacturer#4,1-URGENT,2,HOUSEHOLD,RAIL,1,0.06,0.05,9,Brand#44,8,9728,19
O,O,N,COLLECT COD,0,Manufacturer#4,1-URGENT,2,HOUSEHOLD,FOB,3,0.07,0.04,16,Brand#45,8,9728,1
O,O,N,NONE,3,Manufacturer#2,1-URGENT,2,HOUSEHOLD,FOB,2,0.01,0.05,19,Brand#22,8,9728,47
F,F,R,TAKE BACK RETURN,2,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,3,0.04,0,18,Brand#35,11,9729,41
F,F,R,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,4,AUTOMOBILE,FOB,1,0,0.03,16,Brand#12,11,9729,23
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,REG AIR,2,0.02,0.06,16,Brand#33,11,9729,48
O,O,N,TAKE BACK RETURN,2,Manufacturer#5,1-URGENT,1,BUILDING,SHIP,1,0.05,0.07,8,Brand#54,24,9730,22
F,F,A,COLLECT COD,3,Manufacturer#5,1-URGENT,3,HOUSEHOLD,REG AIR,3,0.04,0.09,22,Brand#54,23,9731,35
F,F,A,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,3,HOUSEHOLD,REG AIR,6,0.03,0.08,24,Brand#22,23,9731,11
F,F,A,COLLECT COD,1,Manufacturer#2,1-URGENT,3,HOUSEHOLD,AIR,5,0.02,0.06,24,Brand#22,23,9731,20
F,F,A,NONE,3,Manufacturer#2,1-URGENT,3,HOUSEHOLD,SHIP,4,0.04,0.08,7,Brand#21,23,9731,12
F,F,R,NONE,2,Manufacturer#5,1-URGENT,3,HOUSEHOLD,AIR,1,0,0.06,12,Brand#53,23,9731,44
F,F,R,COLLECT COD,1,Manufacturer#1,1-URGENT,3,HOUSEHOLD,TRUCK,2,0.03,0.09,17,Brand#13,23,9731,18
O,O,N,NONE,2,Manufacturer#4,1-URGENT,2,BUILDING,TRUCK,3,0.07,0,21,Brand#42,12,9732,12
O,O,N,DELIVER IN PERSON,3,Manufacturer#4,1-URGENT,2,BUILDING,AIR,2,0.08,0.03,7,Brand#42,12,9732,7
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,2,BUILDING,FOB,4,0.07,0.03,18,Brand#24,12,9732,36
O,O,N,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,2,BUILDING,MAIL,5,0.03,0.05,7,Brand#15,12,9732,41
O,O,N,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,2,BUILDING,RAIL,1,0.03,0.05,1,Brand#23,12,9732,24
O,O,N,NONE,2,Manufacturer#4,3-MEDIUM,3,AUTOMOBILE,AIR,4,0.04,0.01,8,Brand#45,23,9733,12
O,O,N,NONE,0,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,AIR,2,0.04,0.08,14,Brand#34,23,9733,32
O,O,N,TAKE BACK RETURN,4,Manufacturer#3,3-MEDIUM,3,AUTOMOBILE,REG AIR,3,0.03,0.1,13,Brand#35,23,9733,20
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,3,AUTOMOBILE,FOB,1,0.02,0.07,19,Brand#53,23,9733,7
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,MAIL,5,0,0.03,24,Brand#25,23,9733,45
F,F,A,TAKE BACK RETURN,3,Manufacturer#5,3-MEDIUM,3,BUILDING,SHIP,4,0.02,0,22,Brand#52,19,9734,38
F,F,R,NONE,4,Manufacturer#3,3-MEDIUM,3,BUILDING,TRUCK,2,0.05,0.08,11,Brand#34,19,9734,27
F,F,R,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,3,BUILDING,TRUCK,1,0.08,0.01,9,Brand#53,19,9734,35
F,F,A,DELIVER IN PERSON,2,Manufacturer#2,3-MEDIUM,3,BUILDING,FOB,3,0.05,0.01,21,Brand#22,19,9734,31
F,F,R,NONE,4,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,1,0.05,0.1,13,Brand#31,18,9735,42
F,F,A,NONE,0,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,TRUCK,2,0.01,0.08,16,Brand#32,18,9735,17
O,O,N,NONE,1,Manufacturer#3,2-HIGH,2,FURNITURE,AIR,6,0.08,0,17,Brand#32,12,9736,47
O,O,N,NONE,0,Manufacturer#1,2-HIGH,2,FURNITURE,FOB,4,0,0,0,Brand#12,12,9736,49
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,2,FURNITURE,SHIP,2,0.03,0.02,8,Brand#24,12,9736,33
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,2,FURNITURE,TRUCK,3,0.01,0.06,15,Brand#31,12,9736,17
O,O,N,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,2,FURNITURE,RAIL,5,0.04,0.09,4,Brand#11,12,9736,18
O,O,N,NONE,1,Manufacturer#4,2-HIGH,2,FURNITURE,TRUCK,1,0.04,0.02,24,Brand#42,12,9736,23
O,O,N,TAKE BACK RETURN,0,Manufacturer#1,2-HIGH,1,BUILDING,TRUCK,3,0.07,0.07,14,Brand#11,2,9737,4
O,O,N,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,1,BUILDING,RAIL,2,0.08,0,24,Brand#42,2,9737,34
O,O,N,NONE,2,Manufacturer#4,2-HIGH,1,BUILDING,RAIL,1,0,0.01,8,Brand#42,2,9737,8
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,2-HIGH,1,BUILDING,REG AIR,4,0,0.02,18,Brand#32,2,9737,12
O,O,N,NONE,2,Manufacturer#5,5-LOW,4,BUILDING,AIR,1,0.07,0.04,21,Brand#51,20,9738,27
O,O,N,COLLECT COD,2,Manufacturer#5,5-LOW,4,BUILDING,SHIP,2,0.02,0.04,12,Brand#53,20,9738,3
F,F,A,COLLECT COD,3,Manufacturer#4,5-LOW,4,MACHINERY,TRUCK,4,0,0.08,23,Brand#42,10,9739,44
F,F,A,TAKE BACK RETURN,0,Manufacturer#1,5-LOW,4,MACHINERY,MAIL,2,0.04,0.07,0,Brand#14,10,9739,50
F,F,A,NONE,0,Manufacturer#3,5-LOW,4,MACHINERY,TRUCK,6,0.08,0.04,14,Brand#32,10,9739,49
F,F,A,NONE,0,Manufacturer#4,5-LOW,4,MACHINERY,AIR,7,0.06,0.03,14,Brand#42,10,9739,25
F,F,R,NONE,3,Manufacturer#2,5-LOW,4,MACHINERY,SHIP,5,0.01,0.04,6,Brand#23,10,9739,48
F,F,A,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,4,MACHINERY,TRUCK,3,0.02,0.03,24,Brand#34,10,9739,34
F,F,R,TAKE BACK RETURN,2,Manufacturer#4,5-LOW,4,MACHINERY,REG AIR,1,0.01,0.1,12,Brand#43,10,9739,20
F,F,R,COLLECT COD,0,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,REG AIR,2,0.08,0.09,5,Brand#53,3,9740,46
F,F,R,NONE,3,Manufacturer#5,3-MEDIUM,1,AUTOMOBILE,TRUCK,4,0,0.04,7,Brand#52,3,9740,36
F,F,A,TAKE BACK RETURN,3,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,REG AIR,1,0.05,0.05,23,Brand#45,3,9740,34
F,F,A,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,1,AUTOMOBILE,SHIP,5,0.04,0.1,21,Brand#45,3,9740,21
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,1,AUTOMOBILE,SHIP,3,0.01,0.1,19,Brand#25,3,9740,39
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,RAIL,3,0.03,0.1,14,Brand#55,20,9741,28
F,F,R,COLLECT COD,3,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,REG AIR,4,0.02,0.08,23,Brand#45,20,9741,5
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,RAIL,2,0.06,0.06,12,Brand#44,20,9741,22
F,F,R,COLLECT COD,2,Manufacturer#4,3-MEDIUM,4,HOUSEHOLD,RAIL,5,0,0.05,9,Brand#43,20,9741,30
F,F,A,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,4,HOUSEHOLD,MAIL,7,0.03,0.1,24,Brand#12,20,9741,20
F,F,A,COLLECT COD,0,Manufacturer#3,3-MEDIUM,4,HOUSEHOLD,AIR,1,0.05,0.08,15,Brand#32,20,9741,28
F,F,A,NONE,2,Manufacturer#5,3-MEDIUM,4,HOUSEHOLD,TRUCK,6,0.08,0.08,18,Brand#54,20,9741,31
O,O,N,NONE,3,Manufacturer#1,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,2,0.05,0.03,22,Brand#11,24,9742,5
O,O,N,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,4,0.07,0,19,Brand#34,24,9742,17
O,O,N,NONE,2,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,3,0.01,0.07,18,Brand#21,24,9742,34
O,O,N,COLLECT COD,1,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,MAIL,5,0.02,0.06,17,Brand#24,24,9742,16
O,O,N,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,1,0.05,0.08,11,Brand#23,24,9742,8
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,1,AUTOMOBILE,FOB,6,0.05,0.02,18,Brand#35,24,9742,34
O,O,N,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,2,MACHINERY,TRUCK,1,0.05,0.02,17,Brand#24,8,9743,8
F,F,R,TAKE BACK RETURN,0,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,6,0.03,0.04,16,Brand#11,0,9744,48
F,F,A,NONE,2,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,7,0.05,0.1,18,Brand#43,0,9744,28
F,F,R,NONE,0,Manufacturer#4,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,2,0.03,0.06,14,Brand#43,0,9744,6
F,F,A,TAKE BACK RETURN,1,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,4,0.08,0.02,24,Brand#55,0,9744,42
F,F,R,NONE,4,Manufacturer#1,4-NOT SPECIFIED,0,HOUSEHOLD,REG AIR,1,0.08,0.06,20,Brand#12,0,9744,6
F,F,R,NONE,4,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,3,0.05,0.04,13,Brand#52,0,9744,20
F,F,R,COLLECT COD,0,Manufacturer#3,4-NOT SPECIFIED,0,HOUSEHOLD,MAIL,5,0.02,0.06,16,Brand#31,0,9744,6
F,F,A,COLLECT COD,1,Manufacturer#1,5-LOW,0,FURNITURE,FOB,3,0.04,0.04,24,Brand#12,0,9745,27
F,F,R,NONE,4,Manufacturer#5,5-LOW,0,FURNITURE,AIR,7,0.06,0.05,4,Brand#51,0,9745,26
F,F,A,COLLECT COD,2,Manufacturer#3,5-LOW,0,FURNITURE,MAIL,2,0.05,0.01,21,Brand#33,0,9745,35
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,0,FURNITURE,SHIP,1,0.05,0.08,18,Brand#35,0,9745,40
F,F,R,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,0,FURNITURE,FOB,5,0.08,0.01,22,Brand#15,0,9745,24
F,F,R,TAKE BACK RETURN,0,Manufacturer#3,5-LOW,0,FURNITURE,MAIL,4,0.06,0.04,14,Brand#34,0,9745,30
F,F,A,DELIVER IN PERSON,0,Manufacturer#1,5-LOW,0,FURNITURE,REG AIR,6,0.02,0.05,14,Brand#14,0,9745,14
F,F,R,COLLECT COD,0,Manufacturer#1,1-URGENT,0,FURNITURE,SHIP,2,0,0.08,16,Brand#12,0,9746,22
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,0,FURNITURE,AIR,3,0.08,0.02,18,Brand#31,0,9746,45
F,F,R,COLLECT COD,2,Manufacturer#3,1-URGENT,0,FURNITURE,RAIL,1,0.06,0.02,9,Brand#35,0,9746,36
F,F,A,COLLECT COD,0,Manufacturer#3,5-LOW,0,HOUSEHOLD,RAIL,3,0.06,0.1,16,Brand#34,16,9747,47
F,F,A,NONE,1,Manufacturer#3,5-LOW,0,HOUSEHOLD,RAIL,2,0,0.08,24,Brand#32,16,9747,41
F,F,A,DELIVER IN PERSON,1,Manufacturer#2,5-LOW,0,HOUSEHOLD,AIR,1,0.07,0.01,24,Brand#24,16,9747,34
F,F,A,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,0,HOUSEHOLD,MAIL,1,0.07,0.05,24,Brand#31,0,9748,36
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,4,FURNITURE,MAIL,2,0.01,0.06,21,Brand#31,10,9749,47
O,O,N,DELIVER IN PERSON,3,Manufacturer#5,1-URGENT,4,FURNITURE,FOB,1,0.01,0.01,22,Brand#52,10,9749,25
O,O,N,COLLECT COD,1,Manufacturer#3,2-HIGH,3,AUTOMOBILE,REG AIR,1,0.08,0.04,24,Brand#35,7,9750,46
O,O,N,NONE,2,Manufacturer#1,2-HIGH,3,AUTOMOBILE,MAIL,4,0.04,0.08,18,Brand#13,7,9750,17
O,O,N,COLLECT COD,3,Manufacturer#4,2-HIGH,3,AUTOMOBILE,TRUCK,5,0.07,0.06,7,Brand#43,7,9750,44
O,O,N,COLLECT COD,0,Manufacturer#2,2-HIGH,3,AUTOMOBILE,MAIL,3,0.01,0.01,0,Brand#22,7,9750,10
O,O,N,NONE,0,Manufacturer#2,2-HIGH,3,AUTOMOBILE,SHIP,2,0.08,0.09,16,Brand#25,7,9750,16
O,O,N,TAKE BACK RETURN,3,Manufacturer#5,2-HIGH,0,AUTOMOBILE,MAIL,6,0.02,0.08,7,Brand#53,16,9751,21
O,O,N,DELIVER IN PERSON,0,Manufacturer#3,2-HIGH,0,AUTOMOBILE,MAIL,3,0.05,0.06,14,Brand#31,16,9751,30
O,O,N,NONE,1,Manufacturer#2,2-HIGH,0,AUTOMOBILE,MAIL,5,0,0.02,24,Brand#24,16,9751,28
O,O,N,NONE,0,Manufacturer#2,2-HIGH,0,AUTOMOBILE,TRUCK,2,0.05,0.08,16,Brand#22,16,9751,41
O,O,N,NONE,1,Manufacturer#5,2-HIGH,0,AUTOMOBILE,TRUCK,4,0.05,0.04,24,Brand#54,16,9751,7
O,O,N,COLLECT COD,2,Manufacturer#4,2-HIGH,0,AUTOMOBILE,FOB,1,0.02,0.03,18,Brand#43,16,9751,5
F,F,R,NONE,0,Manufacturer#5,1-URGENT,4,HOUSEHOLD,MAIL,4,0.08,0.1,14,Brand#51,20,9752,42
F,F,R,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,4,HOUSEHOLD,FOB,3,0.08,0.01,3,Brand#22,20,9752,27
F,F,A,TAKE BACK RETURN,3,Manufacturer#2,1-URGENT,4,HOUSEHOLD,FOB,2,0.06,0.09,6,Brand#21,20,9752,39
F,F,A,COLLECT COD,3,Manufacturer#4,1-URGENT,4,HOUSEHOLD,TRUCK,1,0.08,0.08,19,Brand#44,20,9752,12
O,O,N,NONE,3,Manufacturer#2,5-LOW,0,HOUSEHOLD,AIR,2,0.02,0.06,22,Brand#21,5,9753,17
O,O,N,NONE,3,Manufacturer#4,5-LOW,0,HOUSEHOLD,SHIP,1,0.04,0,22,Brand#45,5,9753,34
O,O,N,DELIVER IN PERSON,1,Manufacturer#5,5-LOW,0,HOUSEHOLD,MAIL,3,0.08,0,17,Brand#52,5,9753,19
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,MAIL,3,0.01,0.06,14,Brand#22,23,9754,15
O,O,N,COLLECT COD,0,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,MAIL,6,0,0.1,14,Brand#13,23,9754,24
O,O,N,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.04,0.09,21,Brand#44,23,9754,35
O,O,N,NONE,3,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,FOB,1,0.07,0.02,6,Brand#43,23,9754,17
O,O,N,DELIVER IN PERSON,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,RAIL,7,0.03,0.03,18,Brand#35,23,9754,12
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,FOB,4,0.05,0,12,Brand#32,23,9754,35
O,O,N,TAKE BACK RETURN,2,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,SHIP,5,0.05,0.02,12,Brand#43,23,9754,3
O,P,N,TAKE BACK RETURN,0,Manufacturer#5,3-MEDIUM,4,BUILDING,TRUCK,1,0.07,0.08,14,Brand#52,11,9755,14
F,P,R,NONE,2,Manufacturer#5,3-MEDIUM,4,BUILDING,TRUCK,2,0.07,0.03,18,Brand#54,11,9755,32
F,F,R,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,SHIP,3,0.05,0.03,14,Brand#51,1,9756,31
F,F,R,NONE,4,Manufacturer#4,3-MEDIUM,1,HOUSEHOLD,SHIP,2,0.03,0.1,4,Brand#42,1,9756,29
F,F,A,DELIVER IN PERSON,2,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,MAIL,2,0.08,0.1,21,Brand#11,22,9757,5
F,F,R,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,3,BUILDING,TRUCK,3,0.06,0.06,19,Brand#42,22,9757,47
F,F,A,NONE,3,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,RAIL,1,0.08,0.09,23,Brand#55,22,9757,33
O,O,N,COLLECT COD,2,Manufacturer#3,3-MEDIUM,1,BUILDING,RAIL,5,0.02,0.05,18,Brand#35,2,9758,12
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,1,BUILDING,MAIL,6,0.06,0.02,8,Brand#21,2,9758,5
O,O,N,TAKE BACK RETURN,1,Manufacturer#1,3-MEDIUM,1,BUILDING,SHIP,4,0.06,0.08,17,Brand#12,2,9758,47
O,O,N,COLLECT COD,2,Manufacturer#5,3-MEDIUM,1,BUILDING,AIR,3,0.06,0.09,8,Brand#52,2,9758,16
O,O,N,NONE,2,Manufacturer#5,3-MEDIUM,1,BUILDING,SHIP,7,0.05,0.02,18,Brand#51,2,9758,21
O,O,N,TAKE BACK RETURN,4,Manufacturer#5,3-MEDIUM,1,BUILDING,REG AIR,2,0,0.02,13,Brand#52,2,9758,46
O,O,N,DELIVER IN PERSON,2,Manufacturer#5,3-MEDIUM,1,BUILDING,RAIL,1,0.04,0.09,21,Brand#51,2,9758,28
F,F,R,COLLECT COD,0,Manufacturer#5,3-MEDIUM,0,FURNITURE,RAIL,3,0.04,0.02,15,Brand#53,14,9759,11
F,F,R,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,0,FURNITURE,REG AIR,4,0.03,0.07,18,Brand#14,14,9759,26
F,F,R,NONE,3,Manufacturer#5,3-MEDIUM,0,FURNITURE,SHIP,1,0.03,0.08,22,Brand#54,14,9759,15
F,F,A,DELIVER IN PERSON,2,Manufacturer#3,3-MEDIUM,0,FURNITURE,MAIL,2,0.05,0.05,9,Brand#31,14,9759,9
F,F,A,TAKE BACK RETURN,3,Manufacturer#1,3-MEDIUM,0,FURNITURE,MAIL,5,0.08,0.04,22,Brand#13,14,9759,31
F,F,R,TAKE BACK RETURN,0,Manufacturer#5,5-LOW,4,BUILDING,RAIL,1,0.02,0.01,15,Brand#54,10,9760,22
F,F,A,COLLECT COD,2,Manufacturer#1,5-LOW,3,MACHINERY,FOB,1,0.03,0.09,18,Brand#11,23,9761,43
O,O,N,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,FOB,3,0,0.04,0,Brand#23,20,9762,41
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,FOB,2,0.07,0.09,12,Brand#33,20,9762,14
O,O,N,NONE,3,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,SHIP,1,0.04,0.09,23,Brand#15,20,9762,40
O,O,N,NONE,2,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,MAIL,1,0.01,0.01,21,Brand#31,3,9763,43
O,O,N,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,1,BUILDING,SHIP,2,0.03,0.02,13,Brand#21,3,9763,41
O,O,N,DELIVER IN PERSON,4,Manufacturer#3,4-NOT SPECIFIED,1,BUILDING,FOB,3,0.03,0,4,Brand#33,3,9763,14
O,O,N,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,4,AUTOMOBILE,SHIP,1,0.02,0,9,Brand#33,10,9764,28
O,O,N,NONE,0,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,RAIL,2,0,0.03,14,Brand#43,10,9764,16
F,F,R,NONE,2,Manufacturer#4,4-NOT SPECIFIED,4,AUTOMOBILE,AIR,1,0.08,0.02,18,Brand#42,11,9765,50
F,F,R,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,1,BUILDING,MAIL,3,0.03,0.03,8,Brand#33,17,9766,38
F,F,A,TAKE BACK RETURN,0,Manufacturer#4,1-URGENT,1,BUILDING,SHIP,1,0.07,0.02,14,Brand#41,17,9766,34
F,F,A,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,1,BUILDING,MAIL,5,0,0.06,5,Brand#24,17,9766,15
F,F,A,NONE,2,Manufacturer#1,1-URGENT,1,BUILDING,RAIL,6,0.01,0.07,18,Brand#11,17,9766,26
F,F,A,DELIVER IN PERSON,0,Manufacturer#4,1-URGENT,1,BUILDING,RAIL,4,0,0.1,16,Brand#42,17,9766,33
F,F,A,NONE,0,Manufacturer#3,1-URGENT,1,BUILDING,RAIL,2,0.02,0.01,16,Brand#34,17,9766,12
O,O,N,DELIVER IN PERSON,0,Manufacturer#2,3-MEDIUM,0,BUILDING,AIR,2,0.06,0.08,16,Brand#23,14,9767,3
O,O,N,COLLECT COD,0,Manufacturer#4,3-MEDIUM,0,BUILDING,TRUCK,3,0.02,0.06,16,Brand#41,14,9767,36
O,O,N,NONE,0,Manufacturer#2,3-MEDIUM,0,BUILDING,FOB,5,0.02,0.01,16,Brand#23,14,9767,6
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,0,BUILDING,MAIL,1,0.07,0.02,21,Brand#25,14,9767,47
O,O,N,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,0,BUILDING,MAIL,4,0.03,0.06,12,Brand#25,14,9767,42
O,O,N,NONE,1,Manufacturer#3,1-URGENT,0,FURNITURE,MAIL,3,0,0.02,17,Brand#32,5,9768,49
O,O,N,NONE,4,Manufacturer#4,1-URGENT,0,FURNITURE,SHIP,5,0.07,0.06,13,Brand#41,5,9768,9
O,O,N,NONE,2,Manufacturer#2,1-URGENT,0,FURNITURE,AIR,4,0.05,0.09,21,Brand#23,5,9768,29
O,O,N,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,0,FURNITURE,AIR,2,0.07,0.06,0,Brand#51,5,9768,41
O,O,N,DELIVER IN PERSON,1,Manufacturer#1,1-URGENT,0,FURNITURE,TRUCK,6,0.01,0.01,2,Brand#13,5,9768,36
O,O,N,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,0,FURNITURE,FOB,1,0.06,0.09,9,Brand#21,5,9768,42
O,O,N,NONE,4,Manufacturer#4,2-HIGH,0,BUILDING,RAIL,6,0.02,0.09,4,Brand#41,14,9769,27
O,O,N,NONE,2,Manufacturer#1,2-HIGH,0,BUILDING,RAIL,1,0.04,0.09,8,Brand#14,14,9769,32
O,O,N,COLLECT COD,1,Manufacturer#2,2-HIGH,0,BUILDING,REG AIR,3,0.05,0.06,24,Brand#21,14,9769,5
O,O,N,COLLECT COD,3,Manufacturer#5,2-HIGH,0,BUILDING,MAIL,4,0,0.05,22,Brand#54,14,9769,7
O,O,N,TAKE BACK RETURN,1,Manufacturer#3,2-HIGH,0,BUILDING,REG AIR,2,0.03,0.02,2,Brand#31,14,9769,45
O,O,N,COLLECT COD,3,Manufacturer#1,2-HIGH,0,BUILDING,MAIL,5,0,0.06,23,Brand#15,14,9769,30
F,F,R,NONE,0,Manufacturer#3,1-URGENT,3,AUTOMOBILE,MAIL,5,0.03,0.07,0,Brand#32,7,9770,1
F,F,A,COLLECT COD,0,Manufacturer#3,1-URGENT,3,AUTOMOBILE,AIR,1,0.05,0.03,14,Brand#34,7,9770,29
F,F,R,COLLECT COD,0,Manufacturer#3,1-URGENT,3,AUTOMOBILE,AIR,3,0.04,0.06,14,Brand#35,7,9770,26
F,F,A,DELIVER IN PERSON,0,Manufacturer#5,1-URGENT,3,AUTOMOBILE,FOB,2,0.06,0.04,14,Brand#55,7,9770,32
F,F,A,TAKE BACK RETURN,2,Manufacturer#4,1-URGENT,3,AUTOMOBILE,REG AIR,6,0.01,0.04,8,Brand#41,7,9770,23
F,F,R,COLLECT COD,2,Manufacturer#4,1-URGENT,3,AUTOMOBILE,TRUCK,4,0.08,0.05,9,Brand#45,7,9770,14
F,F,R,NONE,0,Manufacturer#3,1-URGENT,3,AUTOMOBILE,FOB,7,0.05,0.06,16,Brand#32,7,9770,50
