l_linestatus,o_orderstatus,l_shipinstruct,sn_regionkey,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,c_nationkey,p_container,p_size,groupcol,aggcol
F,F,TAKE BACK RETURN,1,Manufacturer#4,3-MEDIUM,2,BUILDING,AIR,2,0.07,3,Brand#44,21,LG BOX,29,714,52892.5502
F,F,NONE,0,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,1,0,16,Brand#23,2,MED PKG,27,713,53574.167
F,F,COLLECT COD,4,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,5,0.04,10,Brand#22,2,MED BAG,37,713,82159.4592
F,F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,MAIL,3,0.02,22,Brand#53,2,SM DRUM,12,713,14820.9236
F,F,NONE,4,Manufacturer#4,5-LOW,0,FURNITURE,SHIP,1,0.03,20,Brand#45,15,JUMBO PKG,27,715,43244.133
F,F,NONE,1,Manufacturer#1,3-MEDIUM,3,MACHINERY,TRUCK,5,0,1,Brand#12,6,JUMBO BAG,2,716,32471.5104
F,F,COLLECT COD,0,Manufacturer#5,3-MEDIUM,3,MACHINERY,RAIL,6,0.08,0,Brand#52,6,MED JAR,7,716,77482.6416
F,F,TAKE BACK RETURN,3,Manufacturer#3,3-MEDIUM,3,MACHINERY,RAIL,2,0.06,19,Brand#34,6,LG JAR,11,716,19121.22
F,F,TAKE BACK RETURN,4,Manufacturer#1,3-MEDIUM,3,MACHINERY,RAIL,1,0.03,13,Brand#11,6,LG DRUM,49,716,43651.17
F,F,TAKE BACK RETURN,2,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,AIR,2,0.05,12,Brand#23,4,MED DRUM,17,717,3823.4592
F,F,NONE,4,Manufacturer#2,3-MEDIUM,4,AUTOMOBILE,SHIP,1,0.04,11,Brand#25,4,JUMBO PKG,25,717,40013.61
F,F,DELIVER IN PERSON,2,Manufacturer#4,3-MEDIUM,4,AUTOMOBILE,FOB,3,0.06,18,Brand#41,4,JUMBO JAR,4,717,17978.18
F,F,NONE,0,Manufacturer#4,4-NOT SPECIFIED,4,BUILDING,SHIP,2,0.02,5,Brand#44,4,MED CASE,40,718,55413.808
F,F,DELIVER IN PERSON,3,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,MAIL,4,0.02,7,Brand#32,4,JUMBO PACK,45,718,5085.6768
F,F,DELIVER IN PERSON,0,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,AIR,3,0.01,14,Brand#24,4,JUMBO JAR,49,718,4535.688
F,F,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,4,MACHINERY,MAIL,3,0.07,14,Brand#55,11,LG BOX,37,719,82537.4228
F,F,COLLECT COD,3,Manufacturer#1,3-MEDIUM,4,MACHINERY,MAIL,4,0.08,7,Brand#11,11,WRAP PACK,7,719,26247.888
F,F,DELIVER IN PERSON,3,Manufacturer#2,2-HIGH,3,FURNITURE,MAIL,3,0.06,7,Brand#22,23,MED PKG,27,720,11652.2608
F,F,DELIVER IN PERSON,1,Manufacturer#2,2-HIGH,3,FURNITURE,FOB,2,0.02,24,Brand#25,23,WRAP BAG,27,720,36232.218
F,F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,0,FURNITURE,RAIL,1,0.06,21,Brand#31,16,LG PACK,48,721,18938.402
F,F,TAKE BACK RETURN,2,Manufacturer#4,2-HIGH,3,BUILDING,AIR,2,0.08,8,Brand#41,7,SM CASE,19,688,54076.3275
F,F,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,1,FURNITURE,REG AIR,2,0.05,7,Brand#45,2,JUMBO BOX,26,722,51665.199
F,F,COLLECT COD,3,Manufacturer#3,4-NOT SPECIFIED,1,FURNITURE,AIR,3,0.04,19,Brand#34,2,WRAP CASE,23,722,3630.4116
F,F,TAKE BACK RETURN,4,Manufacturer#5,1-URGENT,1,MACHINERY,REG AIR,1,0,10,Brand#52,2,LG PKG,33,723,65504.88
F,F,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,4,AUTOMOBILE,FOB,6,0.05,22,Brand#53,13,MED JAR,27,724,1304.1092
F,F,COLLECT COD,3,Manufacturer#4,1-URGENT,4,AUTOMOBILE,AIR,2,0.06,23,Brand#42,13,WRAP JAR,32,724,30358.8
F,F,TAKE BACK RETURN,0,Manufacturer#2,1-URGENT,4,AUTOMOBILE,AIR,5,0.01,16,Brand#22,13,LG CAN,8,724,36259.86
F,F,NONE,3,Manufacturer#3,5-LOW,0,FURNITURE,SHIP,4,0,22,Brand#33,16,LG PKG,34,721,9077.1156
F,F,DELIVER IN PERSON,2,Manufacturer#5,5-LOW,0,FURNITURE,AIR,2,0.06,21,Brand#51,16,MED JAR,35,721,42327.8592
F,F,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,2,FURNITURE,SHIP,7,0.04,1,Brand#23,21,WRAP PKG,5,725,26235.3
F,F,COLLECT COD,1,Manufacturer#3,5-LOW,1,FURNITURE,MAIL,2,0.05,1,Brand#35,2,MED DRUM,46,726,28258.2048
F,F,COLLECT COD,2,Manufacturer#2,5-LOW,1,FURNITURE,SHIP,1,0.06,12,Brand#23,2,LG PACK,1,726,6871.0175
F,F,NONE,0,Manufacturer#5,4-NOT SPECIFIED,0,HOUSEHOLD,RAIL,4,0.01,16,Brand#51,14,LG BAG,1,727,28498.449
F,F,COLLECT COD,4,Manufacturer#3,1-URGENT,4,HOUSEHOLD,REG AIR,3,0.03,4,Brand#31,20,WRAP BAG,21,728,70328.1428
F,F,DELIVER IN PERSON,2,Manufacturer#2,1-URGENT,4,HOUSEHOLD,AIR,2,0.01,12,Brand#24,20,JUMBO PKG,39,728,17967.81
F,F,COLLECT COD,1,Manufacturer#5,1-URGENT,4,HOUSEHOLD,SHIP,4,0.03,2,Brand#54,20,MED PACK,18,728,43302.6972
F,F,TAKE BACK RETURN,3,Manufacturer#1,1-URGENT,2,AUTOMOBILE,REG AIR,2,0.07,22,Brand#11,18,MED DRUM,21,352,9334.224
F,F,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,2,AUTOMOBILE,MAIL,3,0.08,15,Brand#13,18,JUMBO CAN,35,352,62626.2091
F,F,DELIVER IN PERSON,1,Manufacturer#5,1-URGENT,2,FURNITURE,FOB,4,0.01,2,Brand#54,21,LG DRUM,4,725,74512.1195
F,F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,2,FURNITURE,MAIL,6,0.06,2,Brand#54,21,MED DRUM,39,725,10782.684
F,F,TAKE BACK RETURN,1,Manufacturer#2,1-URGENT,2,FURNITURE,SHIP,1,0,24,Brand#22,21,SM CAN,11,725,21272.0599
F,F,COLLECT COD,2,Manufacturer#1,5-LOW,1,HOUSEHOLD,RAIL,1,0.07,12,Brand#12,24,JUMBO BOX,36,729,35282.28
F,F,TAKE BACK RETURN,2,Manufacturer#5,5-LOW,4,AUTOMOBILE,SHIP,1,0.02,8,Brand#54,20,SM BAG,27,730,14347.2
F,F,TAKE BACK RETURN,3,Manufacturer#1,5-LOW,4,AUTOMOBILE,FOB,3,0.01,7,Brand#12,20,JUMBO BAG,27,730,49771.4052
F,F,COLLECT COD,4,Manufacturer#4,1-URGENT,0,MACHINERY,MAIL,1,0.06,4,Brand#41,16,LG DRUM,16,731,29425.74
F,F,TAKE BACK RETURN,0,Manufacturer#1,1-URGENT,0,MACHINERY,FOB,4,0.08,5,Brand#15,16,JUMBO BAG,13,731,49220.16
F,F,TAKE BACK RETURN,1,Manufacturer#2,5-LOW,1,HOUSEHOLD,SHIP,3,0.07,24,Brand#25,24,SM BOX,7,729,19045.0965
F,F,NONE,4,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,3,0.08,20,Brand#22,3,WRAP JAR,10,732,28921.8
F,F,NONE,2,Manufacturer#3,2-HIGH,4,AUTOMOBILE,AIR,2,0.06,8,Brand#34,20,JUMBO CAN,24,733,75122.1156
F,F,NONE,1,Manufacturer#1,2-HIGH,4,AUTOMOBILE,RAIL,5,0.08,1,Brand#13,20,LG PKG,38,733,26767.377
F,F,NONE,4,Manufacturer#5,2-HIGH,4,AUTOMOBILE,FOB,6,0.06,11,Brand#52,20,WRAP PKG,36,733,41549.3292
F,F,COLLECT COD,1,Manufacturer#2,5-LOW,3,BUILDING,RAIL,3,0.07,2,Brand#21,7,MED BAG,24,734,31329.64
F,F,NONE,3,Manufacturer#4,5-LOW,3,BUILDING,MAIL,2,0.07,19,Brand#42,7,MED BOX,2,734,34056.9522
F,F,TAKE BACK RETURN,3,Manufacturer#2,3-MEDIUM,3,AUTOMOBILE,FOB,1,0.01,7,Brand#24,19,WRAP PKG,29,735,6660.0576
F,F,NONE,4,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,1,0,10,Brand#53,3,LG CAN,28,732,44764.98
F,F,DELIVER IN PERSON,2,Manufacturer#2,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,4,0.02,12,Brand#25,3,SM JAR,35,732,21405.7728
F,F,NONE,0,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,FOB,5,0.01,15,Brand#14,3,LG CASE,8,732,72153.162
F,F,DELIVER IN PERSON,4,Manufacturer#5,2-HIGH,0,HOUSEHOLD,SHIP,2,0.02,13,Brand#53,15,MED BOX,25,736,21966.516
F,F,COLLECT COD,1,Manufacturer#4,3-MEDIUM,3,HOUSEHOLD,RAIL,2,0,17,Brand#44,19,SM CASE,48,737,53770.0716
F,F,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,0,HOUSEHOLD,FOB,4,0.07,10,Brand#44,15,LG BAG,42,736,20978.23
F,F,COLLECT COD,0,Manufacturer#2,2-HIGH,0,HOUSEHOLD,SHIP,1,0.04,15,Brand#24,15,MED DRUM,29,736,38045.217
F,F,TAKE BACK RETURN,1,Manufacturer#5,1-URGENT,1,BUILDING,TRUCK,3,0.07,17,Brand#51,1,LG JAR,48,738,17077.056
F,F,TAKE BACK RETURN,0,Manufacturer#4,4-NOT SPECIFIED,3,FURNITURE,REG AIR,2,0,16,Brand#42,6,MED JAR,44,739,4920.35
F,F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,3,FURNITURE,MAIL,1,0.03,11,Brand#15,6,LG JAR,15,739,39304.1343
F,F,NONE,3,Manufacturer#5,1-URGENT,1,BUILDING,SHIP,2,0.08,6,Brand#55,1,WRAP PACK,2,738,74877.3018
F,F,COLLECT COD,0,Manufacturer#2,5-LOW,1,HOUSEHOLD,MAIL,3,0.08,15,Brand#24,3,MED CAN,39,740,18438.456
F,F,COLLECT COD,1,Manufacturer#4,1-URGENT,2,BUILDING,RAIL,3,0.06,3,Brand#41,8,MED BAG,48,741,33957.7875
F,F,COLLECT COD,2,Manufacturer#1,1-URGENT,2,BUILDING,MAIL,1,0.03,9,Brand#13,8,SM DRUM,1,741,62865.699
F,F,TAKE BACK RETURN,3,Manufacturer#5,1-URGENT,2,BUILDING,SHIP,2,0.03,6,Brand#53,8,WRAP PACK,27,741,41743.75
F,F,COLLECT COD,3,Manufacturer#4,2-HIGH,4,HOUSEHOLD,AIR,4,0.05,23,Brand#42,11,LG CASE,40,742,36648.3348
F,F,NONE,2,Manufacturer#5,2-HIGH,4,HOUSEHOLD,AIR,1,0.04,9,Brand#51,11,JUMBO PACK,10,742,61338.144
F,F,COLLECT COD,3,Manufacturer#4,2-HIGH,4,HOUSEHOLD,TRUCK,3,0.02,22,Brand#44,11,LG BAG,16,742,35482.212
F,F,DELIVER IN PERSON,1,Manufacturer#4,2-HIGH,4,HOUSEHOLD,SHIP,2,0.06,2,Brand#44,11,WRAP JAR,50,742,39229.26
F,F,DELIVER IN PERSON,1,Manufacturer#3,5-LOW,1,AUTOMOBILE,TRUCK,2,0.02,3,Brand#32,2,MED CASE,11,743,50607.165
F,F,NONE,0,Manufacturer#4,5-LOW,1,AUTOMOBILE,REG AIR,1,0.03,15,Brand#43,2,LG DRUM,29,743,63190.3008
F,F,NONE,4,Manufacturer#4,5-LOW,1,HOUSEHOLD,REG AIR,2,0,4,Brand#45,3,LG BOX,31,740,45829.6482
F,F,DELIVER IN PERSON,2,Manufacturer#1,2-HIGH,2,HOUSEHOLD,MAIL,2,0.04,9,Brand#14,9,SM PACK,15,744,59463.5
F,F,COLLECT COD,3,Manufacturer#5,2-HIGH,2,HOUSEHOLD,MAIL,3,0.05,6,Brand#53,9,MED DRUM,21,744,70427.1022
F,F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,4,MACHINERY,REG AIR,2,0,7,Brand#53,10,MED JAR,30,745,16806.4512
F,F,COLLECT COD,1,Manufacturer#5,2-HIGH,0,HOUSEHOLD,FOB,1,0.07,3,Brand#53,5,LG BAG,10,746,41477.3865
F,F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,0,HOUSEHOLD,AIR,2,0.08,23,Brand#13,5,SM BAG,43,746,29536.1088
F,F,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,4,MACHINERY,TRUCK,1,0.01,0,Brand#33,10,LG CASE,20,745,1576.647
F,F,TAKE BACK RETURN,4,Manufacturer#1,4-NOT SPECIFIED,4,MACHINERY,AIR,3,0,11,Brand#12,10,LG PKG,19,745,11352.5022
F,F,NONE,0,Manufacturer#4,3-MEDIUM,0,FURNITURE,AIR,2,0,15,Brand#41,14,LG JAR,22,747,12987.729
F,F,TAKE BACK RETURN,4,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,RAIL,2,0.04,13,Brand#23,22,MED BOX,26,748,34626.672
F,F,TAKE BACK RETURN,0,Manufacturer#4,2-HIGH,2,MACHINERY,MAIL,2,0.04,15,Brand#42,8,WRAP BAG,13,749,21454.8608
F,F,TAKE BACK RETURN,0,Manufacturer#3,2-HIGH,2,MACHINERY,FOB,1,0.08,5,Brand#34,8,WRAP BOX,27,749,9025.6075
F,F,TAKE BACK RETURN,3,Manufacturer#4,4-NOT SPECIFIED,2,FURNITURE,TRUCK,2,0.04,6,Brand#45,9,MED JAR,35,750,42521.4452
F,F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,AIR,6,0.03,8,Brand#34,8,LG BAG,39,751,53408.62
F,F,COLLECT COD,1,Manufacturer#3,4-NOT SPECIFIED,2,MACHINERY,RAIL,5,0.03,2,Brand#35,8,WRAP CASE,1,751,32466.8344
F,F,NONE,4,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,REG AIR,2,0.06,13,Brand#12,8,LG BAG,20,751,54088.7787
F,F,NONE,2,Manufacturer#2,2-HIGH,4,HOUSEHOLD,SHIP,2,0,8,Brand#23,11,LG BOX,23,752,67848.3624
F,F,DELIVER IN PERSON,4,Manufacturer#1,2-HIGH,4,HOUSEHOLD,MAIL,3,0.08,11,Brand#14,11,JUMBO PACK,5,752,15443.4476
F,F,COLLECT COD,0,Manufacturer#4,2-HIGH,4,HOUSEHOLD,AIR,1,0.03,0,Brand#42,11,MED PACK,47,752,49287.2576
F,F,TAKE BACK RETURN,2,Manufacturer#4,3-MEDIUM,0,HOUSEHOLD,RAIL,3,0.03,8,Brand#42,16,SM CASE,20,753,34033.1775
F,F,NONE,2,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,MAIL,2,0.02,21,Brand#11,16,WRAP PACK,18,753,38680.983
F,F,TAKE BACK RETURN,1,Manufacturer#5,3-MEDIUM,0,HOUSEHOLD,AIR,4,0.07,17,Brand#51,16,WRAP DRUM,20,753,16542.5832
F,F,NONE,2,Manufacturer#5,4-NOT SPECIFIED,3,AUTOMOBILE,RAIL,1,0.02,8,Brand#51,19,LG BOX,6,754,19981.4374
F,F,NONE,0,Manufacturer#2,4-NOT SPECIFIED,3,AUTOMOBILE,TRUCK,2,0.03,5,Brand#23,19,MED JAR,33,754,32587.6464
F,F,DELIVER IN PERSON,4,Manufacturer#5,3-MEDIUM,1,HOUSEHOLD,MAIL,2,0.05,11,Brand#54,1,JUMBO PKG,48,755,15164.1672
F,F,NONE,2,Manufacturer#5,5-LOW,2,AUTOMOBILE,FOB,1,0.01,12,Brand#51,8,LG PACK,12,756,32282.712
F,F,DELIVER IN PERSON,2,Manufacturer#3,5-LOW,2,AUTOMOBILE,REG AIR,2,0.06,18,Brand#32,8,MED JAR,41,756,24975.6966
F,F,COLLECT COD,3,Manufacturer#5,5-LOW,2,AUTOMOBILE,MAIL,3,0.03,23,Brand#53,8,LG CASE,38,756,37109.7272
F,F,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,1,BUILDING,REG AIR,1,0.08,22,Brand#31,2,MED PACK,7,757,26904.6048
F,F,TAKE BACK RETURN,2,Manufacturer#1,3-MEDIUM,4,AUTOMOBILE,REG AIR,1,0.03,8,Brand#14,10,LG PACK,13,357,21345.5088
F,F,COLLECT COD,3,Manufacturer#3,1-URGENT,3,HOUSEHOLD,SHIP,4,0.07,19,Brand#33,7,MED CAN,25,474,8114.75
F,F,DELIVER IN PERSON,2,Manufacturer#3,1-URGENT,3,HOUSEHOLD,RAIL,3,0.05,18,Brand#34,7,JUMBO CASE,37,474,29165.3208
F,F,TAKE BACK RETURN,0,Manufacturer#5,1-URGENT,3,HOUSEHOLD,MAIL,2,0.03,16,Brand#51,7,WRAP BAG,19,474,24849.1584
F,F,NONE,2,Manufacturer#4,1-URGENT,3,HOUSEHOLD,REG AIR,6,0.01,9,Brand#42,7,MED DRUM,4,474,1691.5054
F,F,DELIVER IN PERSON,1,Manufacturer#3,1-URGENT,0,BUILDING,MAIL,3,0.02,3,Brand#31,5,JUMBO BAG,30,758,25823.8253
F,F,COLLECT COD,3,Manufacturer#3,1-URGENT,0,BUILDING,AIR,5,0.02,7,Brand#33,5,LG CAN,38,758,13926.276
F,F,DELIVER IN PERSON,4,Manufacturer#4,1-URGENT,0,BUILDING,RAIL,4,0.03,13,Brand#43,5,MED CAN,14,758,34763.274
F,F,DELIVER IN PERSON,4,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,3,0.05,20,Brand#43,15,SM PACK,4,759,16701.2307
F,F,COLLECT COD,0,Manufacturer#2,3-MEDIUM,4,FURNITURE,SHIP,1,0.08,5,Brand#22,20,SM PACK,12,760,47046.7668
F,F,NONE,3,Manufacturer#1,3-MEDIUM,0,HOUSEHOLD,SHIP,5,0,22,Brand#15,5,SM PACK,50,761,41376.8448
F,F,COLLECT COD,2,Manufacturer#2,3-MEDIUM,0,HOUSEHOLD,SHIP,6,0.03,9,Brand#25,5,JUMBO DRUM,50,761,43257.0528
F,F,NONE,2,Manufacturer#3,1-URGENT,4,MACHINERY,TRUCK,1,0.07,21,Brand#34,4,MED BAG,29,784,60123.42
F,F,COLLECT COD,3,Manufacturer#3,3-MEDIUM,0,HOUSEHOLD,REG AIR,2,0.03,22,Brand#35,5,LG DRUM,29,761,5247.0424
F,F,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,3,MACHINERY,RAIL,4,0.04,6,Brand#22,6,LG DRUM,21,762,42584.843
F,F,TAKE BACK RETURN,4,Manufacturer#4,4-NOT SPECIFIED,3,MACHINERY,TRUCK,1,0.01,10,Brand#41,6,LG PKG,17,762,78027.6
F,F,DELIVER IN PERSON,0,Manufacturer#5,2-HIGH,2,MACHINERY,FOB,1,0.05,5,Brand#54,9,WRAP BOX,31,763,31116.0192
F,F,DELIVER IN PERSON,4,Manufacturer#2,4-NOT SPECIFIED,2,BUILDING,REG AIR,1,0.06,11,Brand#24,8,MED DRUM,1,764,32676.008
F,F,TAKE BACK RETURN,3,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,SHIP,2,0.07,6,Brand#51,8,JUMBO BOX,1,764,18820.32
F,F,TAKE BACK RETURN,0,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,SHIP,4,0.08,0,Brand#31,6,WRAP DRUM,25,765,12078.549
F,F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,3,BUILDING,AIR,3,0.08,7,Brand#14,6,MED CASE,40,765,29613.8133
F,F,COLLECT COD,2,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,TRUCK,1,0.03,12,Brand#35,6,LG CASE,1,765,41813.85
F,F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,AIR,1,0.07,22,Brand#53,21,WRAP BOX,33,766,60484.6548
F,F,COLLECT COD,3,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,SHIP,3,0.04,7,Brand#51,21,MED PACK,21,766,11661.7176
F,F,NONE,0,Manufacturer#4,4-NOT SPECIFIED,2,BUILDING,AIR,4,0.04,14,Brand#42,21,WRAP CAN,10,766,39903.192
F,F,DELIVER IN PERSON,0,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,1,0,0,Brand#51,15,WRAP CAN,9,759,39933.888
F,F,COLLECT COD,2,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,2,0,8,Brand#44,15,SM DRUM,17,759,49074.144
F,F,DELIVER IN PERSON,0,Manufacturer#3,3-MEDIUM,1,FURNITURE,AIR,2,0.02,0,Brand#32,24,MED PACK,6,767,64268
F,F,TAKE BACK RETURN,0,Manufacturer#1,3-MEDIUM,1,FURNITURE,RAIL,1,0,16,Brand#11,24,SM PACK,28,767,5254.212
F,F,NONE,2,Manufacturer#1,3-MEDIUM,1,FURNITURE,AIR,3,0,12,Brand#15,24,SM JAR,32,767,44311.212
F,F,NONE,2,Manufacturer#5,3-MEDIUM,1,FURNITURE,AIR,4,0.04,21,Brand#52,24,JUMBO CASE,5,767,59863.104
F,F,TAKE BACK RETURN,0,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,MAIL,4,0.05,15,Brand#52,22,SM DRUM,36,768,48450.4524
F,F,TAKE BACK RETURN,1,Manufacturer#3,5-LOW,2,BUILDING,AIR,2,0.08,3,Brand#32,18,JUMBO DRUM,5,769,49269.584
F,F,DELIVER IN PERSON,3,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,MAIL,3,0.07,19,Brand#22,22,SM BAG,40,768,24181.938
F,F,NONE,3,Manufacturer#2,3-MEDIUM,1,BUILDING,SHIP,1,0.04,7,Brand#25,24,MED DRUM,40,770,44315.1138
F,F,COLLECT COD,2,Manufacturer#1,3-MEDIUM,1,BUILDING,AIR,3,0.04,18,Brand#13,24,WRAP PKG,17,770,5990.967
F,F,TAKE BACK RETURN,4,Manufacturer#4,3-MEDIUM,1,BUILDING,REG AIR,6,0.02,11,Brand#45,24,MED CASE,40,770,8663.109
F,F,DELIVER IN PERSON,1,Manufacturer#4,3-MEDIUM,1,BUILDING,REG AIR,7,0.03,17,Brand#45,24,LG BOX,43,770,9243.0144
F,F,DELIVER IN PERSON,3,Manufacturer#2,3-MEDIUM,1,BUILDING,TRUCK,5,0.02,22,Brand#21,24,JUMBO JAR,37,770,24236.115
F,F,COLLECT COD,0,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,REG AIR,1,0.04,15,Brand#23,22,JUMBO PKG,36,768,25532.9984
F,F,DELIVER IN PERSON,3,Manufacturer#1,2-HIGH,4,FURNITURE,MAIL,6,0,6,Brand#11,13,MED DRUM,14,771,40003.026
F,F,COLLECT COD,3,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,MAIL,1,0.01,7,Brand#21,11,LG CAN,20,772,53569.9164
F,F,TAKE BACK RETURN,4,Manufacturer#2,4-NOT SPECIFIED,4,BUILDING,RAIL,2,0.03,13,Brand#25,11,JUMBO JAR,5,772,42001.036
F,F,NONE,3,Manufacturer#3,2-HIGH,4,FURNITURE,SHIP,4,0.07,7,Brand#32,13,MED JAR,10,771,41183.748
F,F,DELIVER IN PERSON,0,Manufacturer#2,2-HIGH,4,FURNITURE,TRUCK,1,0.04,16,Brand#21,13,WRAP DRUM,30,771,46529.342
F,F,DELIVER IN PERSON,4,Manufacturer#4,2-HIGH,4,FURNITURE,SHIP,3,0.07,10,Brand#45,13,LG PKG,36,771,25964.8242
F,F,NONE,2,Manufacturer#5,2-HIGH,4,FURNITURE,SHIP,1,0.02,21,Brand#51,11,WRAP JAR,10,773,65705.64
F,F,NONE,0,Manufacturer#3,2-HIGH,3,HOUSEHOLD,SHIP,6,0,14,Brand#35,23,WRAP JAR,17,707,4864.678
F,F,DELIVER IN PERSON,2,Manufacturer#2,2-HIGH,3,HOUSEHOLD,AIR,4,0.06,18,Brand#25,23,WRAP CASE,14,707,33854.7132
F,F,NONE,2,Manufacturer#5,2-HIGH,3,HOUSEHOLD,RAIL,3,0.03,21,Brand#55,23,JUMBO PACK,18,707,26954.6122
F,F,TAKE BACK RETURN,1,Manufacturer#1,1-URGENT,3,FURNITURE,REG AIR,3,0,2,Brand#15,6,SM JAR,25,774,64545.0624
F,F,COLLECT COD,1,Manufacturer#2,3-MEDIUM,2,AUTOMOBILE,FOB,4,0.03,2,Brand#25,18,MED CASE,36,775,43157.374
F,F,DELIVER IN PERSON,0,Manufacturer#5,3-MEDIUM,2,AUTOMOBILE,TRUCK,2,0,14,Brand#53,18,SM JAR,16,775,58317.138
F,F,COLLECT COD,3,Manufacturer#2,5-LOW,2,HOUSEHOLD,MAIL,5,0.05,23,Brand#22,9,LG JAR,23,776,8439.3687
F,F,TAKE BACK RETURN,1,Manufacturer#4,5-LOW,0,FURNITURE,MAIL,5,0.06,2,Brand#41,16,MED PKG,42,777,41549.3292
F,F,TAKE BACK RETURN,4,Manufacturer#4,5-LOW,0,FURNITURE,RAIL,1,0.03,13,Brand#42,16,JUMBO JAR,7,777,64898.2768
F,F,NONE,4,Manufacturer#4,4-NOT SPECIFIED,0,BUILDING,FOB,3,0.03,10,Brand#42,14,MED BAG,44,778,49245.924
F,F,DELIVER IN PERSON,1,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,FOB,2,0,2,Brand#53,14,WRAP PKG,15,778,17182.3916
F,F,COLLECT COD,3,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,SHIP,5,0.05,23,Brand#15,14,JUMBO CAN,4,778,14339.488
F,F,NONE,2,Manufacturer#3,2-HIGH,3,FURNITURE,AIR,3,0.03,8,Brand#33,23,LG BOX,24,779,37868.32
F,F,TAKE BACK RETURN,2,Manufacturer#1,2-HIGH,3,FURNITURE,MAIL,6,0.05,21,Brand#15,23,WRAP PKG,44,779,52122.28
F,F,DELIVER IN PERSON,3,Manufacturer#4,2-HIGH,3,FURNITURE,MAIL,1,0.08,23,Brand#42,23,JUMBO DRUM,25,779,32030.2917
F,F,NONE,2,Manufacturer#2,5-LOW,2,HOUSEHOLD,FOB,3,0.04,8,Brand#25,9,SM BOX,27,776,12184.3176
F,F,DELIVER IN PERSON,3,Manufacturer#1,5-LOW,2,HOUSEHOLD,MAIL,2,0.04,19,Brand#14,9,MED CASE,31,776,48826.1664
F,F,NONE,4,Manufacturer#3,1-URGENT,4,MACHINERY,FOB,1,0.02,11,Brand#35,20,LG PACK,45,780,46074.308
F,F,TAKE BACK RETURN,3,Manufacturer#3,1-URGENT,4,MACHINERY,MAIL,4,0.01,22,Brand#34,20,MED PACK,2,780,30652.6
F,F,NONE,0,Manufacturer#1,1-URGENT,4,MACHINERY,FOB,3,0.03,5,Brand#15,20,SM BOX,7,780,17728.672
F,F,TAKE BACK RETURN,3,Manufacturer#1,2-HIGH,3,AUTOMOBILE,AIR,2,0.04,22,Brand#14,7,LG PKG,30,781,42770.5908
F,F,DELIVER IN PERSON,4,Manufacturer#3,5-LOW,2,AUTOMOBILE,REG AIR,2,0.05,10,Brand#33,18,SM CAN,43,782,63748.363
