l_linestatus,o_orderstatus,l_returnflag,l_shipinstruct,p_mfgr,o_orderpriority,cn_regionkey,c_mktsegment,l_shipmode,l_linenumber,l_tax,s_nationkey,p_brand,p_container,p_size,l_quantity,groupcol,aggcol
O,O,N,NONE,Manufacturer#1,2-HIGH,3,HOUSEHOLD,AIR,4,0.05,18,Brand#12,LG JAR,18,5,2,8069.2525
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,3,HOUSEHOLD,TRUCK,1,0,8,Brand#41,WRAP JAR,5,15,3,26225.295
F,F,R,TAKE BACK RETURN,Manufacturer#3,5-LOW,1,BUILDING,AIR,3,0.08,9,Brand#34,JUMBO CAN,36,50,4,60142.635
F,F,N,DELIVER IN PERSON,Manufacturer#4,5-LOW,1,BUILDING,AIR,5,0.08,21,Brand#44,LG DRUM,18,26,1,28659.5946
F,F,N,COLLECT COD,Manufacturer#2,5-LOW,1,BUILDING,FOB,1,0.03,9,Brand#24,MED CAN,16,1,4,1656.566
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,3,BUILDING,TRUCK,2,0.01,18,Brand#34,WRAP JAR,43,1,2,1228.283
F,F,R,NONE,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,SHIP,3,0.02,8,Brand#15,JUMBO PKG,26,16,3,20923.8624
F,F,A,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,MAIL,4,0.01,21,Brand#24,MED DRUM,31,31,1,27949.228
F,F,R,NONE,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,REG AIR,6,0.07,9,Brand#14,LG CAN,41,43,4,55090.224
F,F,A,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,1,HOUSEHOLD,MAIL,2,0.01,18,Brand#12,LG BAG,45,49,2,70540.7136
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,0,BUILDING,TRUCK,4,0.05,18,Brand#14,WRAP BAG,46,28,2,34474.244
O,O,N,NONE,Manufacturer#3,2-HIGH,4,FURNITURE,MAIL,3,0.06,9,Brand#31,JUMBO JAR,38,16,4,26639.3952
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,1,BUILDING,RAIL,2,0.03,8,Brand#11,MED BOX,33,26,3,24691.6488
F,F,A,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,1,MACHINERY,REG AIR,3,0.04,9,Brand#42,MED CASE,32,50,4,46439.76
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,MAIL,2,0.08,21,Brand#43,LG JAR,20,14,1,13748.6258
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,0,AUTOMOBILE,RAIL,3,0.07,21,Brand#44,LG CAN,25,25,1,42045.0525
O,O,N,COLLECT COD,Manufacturer#2,2-HIGH,4,BUILDING,RAIL,4,0.06,18,Brand#25,SM BOX,41,1,2,1280.825
O,O,N,DELIVER IN PERSON,Manufacturer#3,5-LOW,4,BUILDING,SHIP,3,0.04,9,Brand#33,MED CASE,10,21,4,31356.0996
F,F,R,NONE,Manufacturer#3,1-URGENT,3,AUTOMOBILE,REG AIR,2,0.03,18,Brand#31,MED CAN,44,5,2,7351.4805
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,1,FURNITURE,MAIL,4,0.01,12,Brand#53,JUMBO BAG,21,24,0,34211.016
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,2,HOUSEHOLD,RAIL,5,0.07,18,Brand#12,MED CASE,49,19,2,25640.386
O,O,N,NONE,Manufacturer#2,3-MEDIUM,2,HOUSEHOLD,RAIL,2,0,9,Brand#24,MED PKG,6,36,4,37013.6592
O,O,N,TAKE BACK RETURN,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,REG AIR,4,0.01,9,Brand#33,LG CAN,16,25,4,31407.475
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,AIR,3,0,8,Brand#13,MED PACK,47,27,3,41413.3074
O,O,N,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,RAIL,6,0,18,Brand#13,LG PACK,1,22,2,26164.116
O,O,N,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,4,BUILDING,SHIP,1,0.05,18,Brand#14,WRAP PACK,42,38,2,46371.6432
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,1,AUTOMOBILE,MAIL,4,0.04,9,Brand#24,MED JAR,9,36,4,53409.7476
F,F,A,DELIVER IN PERSON,Manufacturer#3,2-HIGH,1,AUTOMOBILE,RAIL,3,0.05,18,Brand#35,JUMBO DRUM,21,2,2,2843.04
F,F,A,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,2,HOUSEHOLD,SHIP,4,0.08,21,Brand#41,MED CAN,8,24,1,36427.332
F,F,A,DELIVER IN PERSON,Manufacturer#4,5-LOW,4,FURNITURE,FOB,4,0.04,12,Brand#45,WRAP PKG,15,48,0,46876.0656
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,4,HOUSEHOLD,RAIL,6,0.07,8,Brand#14,WRAP BAG,25,49,3,44413.11
O,O,N,TAKE BACK RETURN,Manufacturer#3,2-HIGH,4,HOUSEHOLD,SHIP,2,0.06,9,Brand#33,LG CAN,16,5,4,6215.374
O,O,N,NONE,Manufacturer#5,2-HIGH,4,HOUSEHOLD,AIR,5,0.07,9,Brand#53,MED CASE,28,9,4,8684.577
O,O,N,COLLECT COD,Manufacturer#1,1-URGENT,3,AUTOMOBILE,TRUCK,5,0.03,21,Brand#13,MED JAR,38,50,1,69225.255
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,4,BUILDING,REG AIR,1,0.07,9,Brand#32,MED CASE,15,4,4,5121.072
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,4,FURNITURE,AIR,5,0.07,18,Brand#22,SM BAG,11,34,2,43662.528
O,O,N,TAKE BACK RETURN,Manufacturer#4,3-MEDIUM,4,FURNITURE,MAIL,3,0.04,8,Brand#43,LG DRUM,12,38,3,44390.498
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,4,FURNITURE,FOB,4,0.06,18,Brand#53,SM BAG,24,3,2,2884.5864
F,F,R,NONE,Manufacturer#3,3-MEDIUM,1,AUTOMOBILE,FOB,1,0.07,18,Brand#34,JUMBO CASE,19,28,2,50368.92
F,F,A,NONE,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,MAIL,3,0,9,Brand#31,LG PACK,36,23,4,34034.6525
O,O,N,TAKE BACK RETURN,Manufacturer#5,2-HIGH,1,HOUSEHOLD,SHIP,1,0.03,21,Brand#51,WRAP JAR,49,25,1,35703.3975
O,O,N,NONE,Manufacturer#4,2-HIGH,4,FURNITURE,AIR,4,0.02,9,Brand#44,LG PACK,34,11,4,13036.254
O,O,N,DELIVER IN PERSON,Manufacturer#3,2-HIGH,4,FURNITURE,SHIP,5,0,8,Brand#35,WRAP BAG,10,11,3,18777.5995
O,O,N,TAKE BACK RETURN,Manufacturer#4,2-HIGH,4,FURNITURE,REG AIR,3,0.07,9,Brand#42,JUMBO BAG,40,49,4,65658.775
F,F,A,NONE,Manufacturer#2,4-NOT SPECIFIED,3,FURNITURE,AIR,2,0.08,12,Brand#24,SM PACK,30,50,0,50737.79
F,F,R,TAKE BACK RETURN,Manufacturer#4,5-LOW,3,MACHINERY,MAIL,4,0.08,21,Brand#44,JUMBO PKG,46,44,1,38874.836
F,F,R,NONE,Manufacturer#4,2-HIGH,2,FURNITURE,REG AIR,1,0.06,21,Brand#45,JUMBO CAN,13,36,1,41412.9024
F,F,R,NONE,Manufacturer#3,2-HIGH,2,FURNITURE,FOB,6,0.02,8,Brand#32,LG PKG,36,35,3,57315.993
F,F,A,NONE,Manufacturer#4,2-HIGH,2,FURNITURE,RAIL,5,0.08,8,Brand#41,LG PKG,12,16,3,25218.6208
F,F,R,DELIVER IN PERSON,Manufacturer#3,2-HIGH,2,FURNITURE,TRUCK,3,0.07,8,Brand#35,JUMBO DRUM,21,15,3,20469.888
O,O,N,COLLECT COD,Manufacturer#3,5-LOW,2,HOUSEHOLD,FOB,1,0,18,Brand#31,MED PKG,21,4,2,4907.0224
F,F,A,NONE,Manufacturer#4,5-LOW,4,FURNITURE,SHIP,4,0,21,Brand#41,SM JAR,26,32,1,55231.1808
F,F,A,NONE,Manufacturer#2,3-MEDIUM,0,BUILDING,REG AIR,1,0.06,18,Brand#25,SM BAG,3,10,2,17758.7
O,O,N,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,2,AUTOMOBILE,REG AIR,2,0.04,9,Brand#24,WRAP JAR,14,43,4,69647.53
O,O,N,NONE,Manufacturer#3,4-NOT SPECIFIED,2,AUTOMOBILE,FOB,1,0,9,Brand#33,WRAP CASE,34,29,4,46674.4212
O,O,N,DELIVER IN PERSON,Manufacturer#5,1-URGENT,3,AUTOMOBILE,TRUCK,1,0.05,9,Brand#52,SM PACK,34,1,4,1405.6224
O,O,N,DELIVER IN PERSON,Manufacturer#4,3-MEDIUM,4,BUILDING,REG AIR,3,0.03,12,Brand#44,LG CAN,36,15,0,14395.332
O,O,N,NONE,Manufacturer#4,3-MEDIUM,4,BUILDING,FOB,2,0.03,18,Brand#43,JUMBO PACK,25,2,2,2679.969
O,O,N,TAKE BACK RETURN,Manufacturer#5,3-MEDIUM,4,BUILDING,REG AIR,6,0.01,12,Brand#55,JUMBO CASE,10,43,0,42755.7084
F,F,A,NONE,Manufacturer#3,3-MEDIUM,4,MACHINERY,FOB,3,0.03,12,Brand#33,LG CAN,16,8,0,9627.2176
O,O,N,NONE,Manufacturer#2,2-HIGH,4,FURNITURE,RAIL,1,0.08,9,Brand#21,MED PACK,48,11,4,14248.157
O,O,N,COLLECT COD,Manufacturer#5,2-HIGH,4,FURNITURE,MAIL,2,0.08,8,Brand#52,WRAP PACK,27,15,3,18316.665
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,2,BUILDING,AIR,2,0.04,12,Brand#22,SM PACK,31,37,0,36003.59
O,O,N,DELIVER IN PERSON,Manufacturer#2,3-MEDIUM,2,BUILDING,RAIL,1,0.05,18,Brand#21,SM JAR,7,14,2,25257.5596
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,2,MACHINERY,REG AIR,2,0.08,8,Brand#33,WRAP DRUM,8,43,3,70293.39
F,F,R,NONE,Manufacturer#2,2-HIGH,0,AUTOMOBILE,MAIL,5,0.06,12,Brand#21,MED PACK,12,36,0,60298.8192
O,O,N,NONE,Manufacturer#1,5-LOW,2,BUILDING,FOB,3,0.03,9,Brand#13,JUMBO JAR,26,2,4,2427.619
F,F,R,COLLECT COD,Manufacturer#2,3-MEDIUM,2,FURNITURE,TRUCK,2,0.05,9,Brand#21,MED BOX,32,44,4,47909.8752
F,F,R,COLLECT COD,Manufacturer#2,3-MEDIUM,2,FURNITURE,FOB,4,0.07,9,Brand#21,LG DRUM,8,42,4,39924.0072
F,F,A,COLLECT COD,Manufacturer#1,1-URGENT,4,FURNITURE,REG AIR,5,0.01,18,Brand#13,MED BAG,38,50,2,74056.49
F,F,R,TAKE BACK RETURN,Manufacturer#2,2-HIGH,2,BUILDING,RAIL,7,0.06,18,Brand#23,MED PKG,34,36,2,60081.1992
F,F,R,DELIVER IN PERSON,Manufacturer#5,2-HIGH,2,BUILDING,RAIL,4,0.06,18,Brand#55,LG DRUM,1,9,2,8206.7076
F,F,A,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,1,0.05,18,Brand#11,SM BAG,17,28,2,43665.132
O,O,N,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,SHIP,3,0.05,9,Brand#32,WRAP CAN,25,37,4,45337.691
O,O,N,DELIVER IN PERSON,Manufacturer#3,3-MEDIUM,2,AUTOMOBILE,AIR,4,0.07,9,Brand#31,MED BOX,25,6,4,7876.17
F,F,A,NONE,Manufacturer#2,3-MEDIUM,3,HOUSEHOLD,FOB,4,0,9,Brand#24,MED PKG,13,23,4,28182.6636
F,F,R,DELIVER IN PERSON,Manufacturer#1,1-URGENT,2,FURNITURE,TRUCK,6,0.08,9,Brand#13,WRAP DRUM,37,27,4,41374.7514
F,F,R,DELIVER IN PERSON,Manufacturer#5,1-URGENT,2,FURNITURE,MAIL,1,0.04,21,Brand#55,JUMBO CAN,35,32,1,46841.0976
F,F,A,TAKE BACK RETURN,Manufacturer#3,1-URGENT,2,FURNITURE,REG AIR,3,0.06,9,Brand#34,MED CAN,34,44,4,57953.5308
F,F,A,COLLECT COD,Manufacturer#3,3-MEDIUM,1,BUILDING,AIR,2,0.06,18,Brand#32,MED DRUM,8,50,2,70235.62
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,3,BUILDING,SHIP,2,0.03,21,Brand#51,JUMBO PACK,49,49,1,72939.636
F,F,A,TAKE BACK RETURN,Manufacturer#3,5-LOW,0,BUILDING,REG AIR,3,0.05,9,Brand#34,SM PACK,48,21,4,22976.8896
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,1,FURNITURE,RAIL,2,0.02,18,Brand#12,MED CASE,49,13,2,16620.084
O,O,N,NONE,Manufacturer#2,2-HIGH,1,MACHINERY,RAIL,2,0,18,Brand#25,WRAP CAN,22,45,2,83975.859
O,O,N,COLLECT COD,Manufacturer#1,2-HIGH,1,MACHINERY,FOB,1,0.07,18,Brand#13,MED CASE,47,47,2,62585.811
O,O,N,DELIVER IN PERSON,Manufacturer#5,2-HIGH,1,MACHINERY,FOB,4,0.03,18,Brand#54,LG PKG,22,49,2,50136.114
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,BUILDING,SHIP,5,0.05,21,Brand#11,LG JAR,40,27,1,28632.3741
F,F,A,TAKE BACK RETURN,Manufacturer#5,4-NOT SPECIFIED,2,BUILDING,FOB,1,0.08,18,Brand#52,SM PACK,10,16,2,20741.3936
F,F,R,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,2,BUILDING,AIR,3,0.01,21,Brand#35,MED DRUM,34,3,1,4235.5788
F,F,R,NONE,Manufacturer#2,1-URGENT,0,HOUSEHOLD,FOB,2,0.01,18,Brand#24,JUMBO BOX,47,25,2,40608.0675
F,P,A,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,5,0.05,12,Brand#55,WRAP DRUM,9,43,0,67532.1192
O,P,N,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,1,0,18,Brand#23,MED PKG,34,27,2,41874.7752
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,1,BUILDING,TRUCK,1,0.07,18,Brand#35,LG DRUM,14,22,2,24043.338
F,F,R,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,0,BUILDING,AIR,2,0.03,21,Brand#52,MED JAR,12,11,1,17869.7959
F,F,R,NONE,Manufacturer#1,4-NOT SPECIFIED,0,BUILDING,AIR,1,0.04,18,Brand#15,JUMBO PACK,27,49,2,73400.0547
F,F,A,NONE,Manufacturer#3,4-NOT SPECIFIED,0,BUILDING,TRUCK,3,0,8,Brand#33,JUMBO PACK,35,5,3,5045.26
F,F,R,DELIVER IN PERSON,Manufacturer#5,2-HIGH,0,AUTOMOBILE,RAIL,1,0.08,8,Brand#55,SM PKG,46,42,3,76671.0252
F,F,R,NONE,Manufacturer#3,2-HIGH,0,AUTOMOBILE,RAIL,2,0.02,8,Brand#35,WRAP BAG,10,5,3,8271.295
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,RAIL,4,0.06,18,Brand#25,SM BAG,44,19,2,25898.0184
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,SHIP,6,0.01,12,Brand#22,MED JAR,18,39,0,50219.4225
O,O,N,TAKE BACK RETURN,Manufacturer#1,5-LOW,4,HOUSEHOLD,AIR,3,0.05,18,Brand#13,JUMBO JAR,26,7,2,8584.261
O,O,N,TAKE BACK RETURN,Manufacturer#1,2-HIGH,4,MACHINERY,AIR,4,0.04,9,Brand#14,SM JAR,20,8,4,13945.932
O,O,N,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,4,FURNITURE,AIR,5,0.06,18,Brand#15,SM CASE,2,42,2,53829.4008
O,O,N,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,4,FURNITURE,TRUCK,4,0,18,Brand#33,SM PACK,41,39,2,60485.7864
F,F,A,NONE,Manufacturer#5,1-URGENT,0,MACHINERY,TRUCK,1,0.08,18,Brand#54,LG CASE,38,20,2,33775.6
F,F,R,NONE,Manufacturer#2,1-URGENT,4,HOUSEHOLD,RAIL,2,0.02,18,Brand#21,MED CASE,9,3,2,4901.6115
F,F,R,NONE,Manufacturer#2,4-NOT SPECIFIED,0,HOUSEHOLD,SHIP,3,0.07,18,Brand#23,SM DRUM,49,36,2,61382.7144
F,F,A,COLLECT COD,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,4,0.06,21,Brand#22,WRAP DRUM,13,40,1,43567.2
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,3,0.08,9,Brand#12,JUMBO BAG,16,34,4,38001.205
F,F,R,DELIVER IN PERSON,Manufacturer#5,4-NOT SPECIFIED,4,HOUSEHOLD,AIR,2,0.03,9,Brand#53,JUMBO JAR,28,32,4,36078.3456
F,F,A,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,4,FURNITURE,RAIL,5,0.02,8,Brand#44,SM PKG,44,48,3,60653.1024
F,F,R,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,4,FURNITURE,REG AIR,3,0.01,21,Brand#22,JUMBO JAR,7,1,1,1542.0735
O,O,N,DELIVER IN PERSON,Manufacturer#4,1-URGENT,4,BUILDING,RAIL,1,0.06,21,Brand#44,LG BOX,26,45,1,66268.566
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,4,BUILDING,MAIL,3,0.05,18,Brand#25,LG CASE,39,9,2,10379.232
F,F,R,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,1,MACHINERY,SHIP,5,0.01,21,Brand#54,MED CASE,41,13,1,17300.6184
O,O,N,NONE,Manufacturer#3,3-MEDIUM,4,FURNITURE,REG AIR,3,0.07,9,Brand#31,MED JAR,42,36,4,50093.64
O,O,N,NONE,Manufacturer#2,1-URGENT,4,HOUSEHOLD,FOB,1,0.03,21,Brand#22,SM PACK,4,18,1,25569.18
F,F,R,TAKE BACK RETURN,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,REG AIR,4,0.02,18,Brand#25,LG CASE,39,29,2,32747.438
F,F,R,DELIVER IN PERSON,Manufacturer#1,4-NOT SPECIFIED,2,MACHINERY,SHIP,1,0.08,18,Brand#12,SM DRUM,40,37,2,47007.1014
O,O,N,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,2,MACHINERY,MAIL,2,0.06,9,Brand#42,JUMBO BOX,35,14,4,22724.2176
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,2,MACHINERY,REG AIR,5,0.08,12,Brand#22,SM BAG,8,16,0,25595.072
O,O,N,COLLECT COD,Manufacturer#2,3-MEDIUM,0,MACHINERY,REG AIR,3,0.04,12,Brand#23,JUMBO BAG,35,41,0,42321.6432
O,O,N,DELIVER IN PERSON,Manufacturer#2,4-NOT SPECIFIED,4,HOUSEHOLD,REG AIR,2,0.04,8,Brand#25,WRAP BOX,43,42,3,37114.5474
F,F,A,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,SHIP,1,0.07,18,Brand#32,LG JAR,5,28,2,29842.4448
F,F,R,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,4,BUILDING,REG AIR,2,0.01,18,Brand#35,JUMBO CAN,6,20,2,24488.1
F,F,R,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,0,FURNITURE,FOB,2,0.01,8,Brand#41,MED CAN,8,31,3,48042.5383
O,O,N,NONE,Manufacturer#2,1-URGENT,1,BUILDING,AIR,1,0.07,9,Brand#21,MED JAR,8,50,4,52791.34
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,1,BUILDING,FOB,3,0.08,12,Brand#11,WRAP CASE,40,19,0,25489.6818
O,O,N,COLLECT COD,Manufacturer#2,1-URGENT,1,BUILDING,RAIL,2,0.02,18,Brand#21,MED CASE,9,50,2,79936.675
F,F,A,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,AUTOMOBILE,FOB,2,0.07,18,Brand#32,LG PKG,6,6,2,7335.63
O,O,N,NONE,Manufacturer#5,3-MEDIUM,4,BUILDING,AIR,3,0.02,18,Brand#52,WRAP CASE,32,21,2,23559.039
O,O,N,NONE,Manufacturer#5,1-URGENT,4,AUTOMOBILE,FOB,2,0,8,Brand#52,SM PKG,50,32,3,59589.1296
F,F,A,COLLECT COD,Manufacturer#2,1-URGENT,0,HOUSEHOLD,FOB,3,0,18,Brand#24,MED DRUM,31,39,2,35161.932
O,O,N,NONE,Manufacturer#2,4-NOT SPECIFIED,3,BUILDING,REG AIR,4,0.02,18,Brand#25,WRAP CAN,22,2,2,3581.462
O,O,N,TAKE BACK RETURN,Manufacturer#5,5-LOW,4,MACHINERY,TRUCK,2,0.04,18,Brand#53,LG PACK,11,36,2,39311.244
O,O,N,NONE,Manufacturer#2,5-LOW,4,MACHINERY,RAIL,1,0,18,Brand#21,MED PACK,12,30,2,50249.016
F,F,A,TAKE BACK RETURN,Manufacturer#3,3-MEDIUM,0,AUTOMOBILE,FOB,3,0.05,18,Brand#34,SM BAG,20,45,2,68078.7225
O,O,N,NONE,Manufacturer#4,2-HIGH,3,FURNITURE,SHIP,3,0.08,21,Brand#41,JUMBO CASE,4,2,1,3789.98
O,O,N,TAKE BACK RETURN,Manufacturer#2,2-HIGH,3,FURNITURE,AIR,4,0.03,12,Brand#23,LG BAG,17,5,0,5356.791
O,O,N,DELIVER IN PERSON,Manufacturer#1,1-URGENT,4,MACHINERY,AIR,3,0.03,18,Brand#15,LG DRUM,6,28,2,41169.996
O,O,N,COLLECT COD,Manufacturer#5,1-URGENT,4,MACHINERY,AIR,5,0.05,9,Brand#54,SM CAN,32,36,4,56980.4544
O,O,N,TAKE BACK RETURN,Manufacturer#1,3-MEDIUM,4,BUILDING,REG AIR,1,0.08,18,Brand#15,MED PKG,35,36,2,53873.424
O,P,N,COLLECT COD,Manufacturer#2,5-LOW,2,MACHINERY,FOB,2,0.05,18,Brand#23,SM DRUM,49,47,2,85253.77
F,F,A,NONE,Manufacturer#4,5-LOW,1,MACHINERY,AIR,1,0.07,18,Brand#44,SM BAG,15,38,2,57589.8816
O,O,N,NONE,Manufacturer#5,1-URGENT,0,AUTOMOBILE,REG AIR,3,0.05,12,Brand#51,SM CAN,8,28,0,40202.6016
O,O,N,NONE,Manufacturer#4,1-URGENT,0,AUTOMOBILE,TRUCK,2,0.02,9,Brand#43,JUMBO CASE,44,10,4,16404.48
O,O,N,TAKE BACK RETURN,Manufacturer#3,1-URGENT,0,AUTOMOBILE,FOB,5,0.04,21,Brand#32,LG DRUM,43,33,1,30032.7027
O,O,N,COLLECT COD,Manufacturer#3,1-URGENT,0,AUTOMOBILE,FOB,6,0.05,12,Brand#35,JUMBO CASE,12,41,0,65928.7175
F,F,A,DELIVER IN PERSON,Manufacturer#2,2-HIGH,2,FURNITURE,TRUCK,1,0.07,9,Brand#24,MED DRUM,31,26,4,24181.5392
F,F,R,TAKE BACK RETURN,Manufacturer#2,2-HIGH,2,FURNITURE,FOB,4,0.04,18,Brand#25,WRAP PACK,37,32,2,60191.6832
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,REG AIR,7,0.06,12,Brand#41,MED PACK,22,30,0,36648.612
F,F,R,DELIVER IN PERSON,Manufacturer#4,4-NOT SPECIFIED,0,AUTOMOBILE,SHIP,6,0.04,21,Brand#45,MED CASE,23,46,1,48136.9116
F,F,R,NONE,Manufacturer#5,4-NOT SPECIFIED,0,AUTOMOBILE,RAIL,1,0,9,Brand#54,WRAP CAN,13,9,4,7576.2828
F,F,R,COLLECT COD,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,TRUCK,7,0.05,18,Brand#13,SM BOX,18,9,2,15429.7962
F,F,R,COLLECT COD,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,6,0.04,9,Brand#35,JUMBO CASE,32,31,4,36376.2432
F,F,R,COLLECT COD,Manufacturer#3,1-URGENT,4,MACHINERY,TRUCK,2,0.03,8,Brand#32,JUMBO CASE,40,9,3,15689.6334
O,O,N,DELIVER IN PERSON,Manufacturer#4,2-HIGH,3,AUTOMOBILE,REG AIR,2,0.03,18,Brand#43,LG PACK,44,23,2,29860.8057
O,O,N,DELIVER IN PERSON,Manufacturer#1,2-HIGH,3,AUTOMOBILE,TRUCK,3,0.08,12,Brand#12,MED CASE,28,44,0,53008.2784
O,O,N,NONE,Manufacturer#5,2-HIGH,3,AUTOMOBILE,FOB,1,0.01,9,Brand#53,LG PACK,11,4,4,4756.1752
F,F,R,DELIVER IN PERSON,Manufacturer#3,5-LOW,3,MACHINERY,MAIL,1,0.05,18,Brand#33,WRAP DRUM,26,47,2,44271.0813
F,F,A,DELIVER IN PERSON,Manufacturer#1,2-HIGH,2,MACHINERY,MAIL,7,0.06,12,Brand#14,WRAP BAG,25,46,0,43547.004
F,F,R,NONE,Manufacturer#3,2-HIGH,2,MACHINERY,RAIL,2,0.02,9,Brand#32,WRAP CAN,25,36,4,43662.222
O,O,N,DELIVER IN PERSON,Manufacturer#4,1-URGENT,1,HOUSEHOLD,TRUCK,2,0.01,21,Brand#43,MED BAG,4,50,1,85153.67
O,O,N,NONE,Manufacturer#5,1-URGENT,1,HOUSEHOLD,TRUCK,3,0.06,18,Brand#52,WRAP CASE,36,34,2,59756.7918
F,F,R,NONE,Manufacturer#1,2-HIGH,1,BUILDING,SHIP,3,0.05,9,Brand#15,WRAP PACK,34,40,4,62066
F,F,A,COLLECT COD,Manufacturer#5,2-HIGH,1,BUILDING,FOB,2,0.06,12,Brand#51,JUMBO JAR,23,9,0,12248.8821
F,F,A,DELIVER IN PERSON,Manufacturer#3,4-NOT SPECIFIED,1,HOUSEHOLD,SHIP,2,0.02,21,Brand#33,JUMBO CAN,47,13,1,17605.172
F,F,A,COLLECT COD,Manufacturer#5,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,5,0.08,12,Brand#51,WRAP BAG,19,27,0,37410.7734
O,O,N,COLLECT COD,Manufacturer#4,4-NOT SPECIFIED,1,HOUSEHOLD,AIR,1,0.01,18,Brand#45,JUMBO CAN,13,25,2,29358.105
O,O,N,TAKE BACK RETURN,Manufacturer#1,4-NOT SPECIFIED,1,HOUSEHOLD,RAIL,5,0.06,21,Brand#14,MED BAG,18,33,1,30603.1605
F,F,R,NONE,Manufacturer#2,1-URGENT,4,FURNITURE,MAIL,1,0.01,8,Brand#25,JUMBO CAN,3,29,3,25516.1778
F,F,A,COLLECT COD,Manufacturer#4,1-URGENT,4,FURNITURE,RAIL,3,0.04,18,Brand#45,WRAP CAN,11,33,2,51644.5182
O,O,N,DELIVER IN PERSON,Manufacturer#2,1-URGENT,2,HOUSEHOLD,RAIL,6,0.08,18,Brand#24,MED PACK,20,35,2,53669.672
